year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2012,WLD,71,,,,
2013,WLD,70,,,,
2014,WLD,71,,,,
2015,WLD,70,,,,
2016,WLD,70,,,,
2017,WLD,70,,,,
2018,WLD,69,,,,
2019,WLD,67,,,,
2020,WLD,66,,,,
2021,WLD,67,,,,
2022,WLD,66,,,,
2023,WLD,66,,,,
2024,WLD,65,,,,
2029,WLD,,64,,,
2012,AFG,106,,,,
2013,AFG,107,,,,
2014,AFG,107,,,,
2015,AFG,108,,,,
2016,AFG,108,,,,
2017,AFG,107,,,,
2018,AFG,107,,,,
2019,AFG,105,,,,
2020,AFG,103,,,,
2021,AFG,102,,,,
2022,AFG,106,,,,
2023,AFG,107,,,,
2024,AFG,104,,,,
2012,AGO,85,,,,
2013,AGO,87,,,,
2014,AGO,87,,,,
2015,AGO,88,,,,
2016,AGO,91,,,,
2017,AGO,91,,,,
2018,AGO,89,,,,
2019,AGO,88,,,,
2020,AGO,87,,,,
2021,AGO,89,,,,
2022,AGO,88,,,,
2023,AGO,87,,,,
2024,AGO,86,,,,
2012,ALB,66,,,,
2013,ALB,65,,,,
2014,ALB,64,,,,
2015,ALB,62,,,,
2016,ALB,61,,,,
2017,ALB,61,,,,
2018,ALB,60,,,,
2019,ALB,59,,,,
2020,ALB,59,,,,
2021,ALB,59,,,,
2022,ALB,57,,,,
2023,ALB,57,,,,
2024,ALB,56,,,,
2012,ARE,49,,,,
2013,ARE,47,,,,
2014,ARE,48,,,,
2015,ARE,46,,,,
2016,ARE,45,,,,
2017,ARE,44,,,,
2018,ARE,43,,,,
2019,ARE,40,,,,
2020,ARE,38,,,,
2021,ARE,40,,,,
2022,ARE,39,,,,
2023,ARE,37,,,,
2024,ARE,35,,,,
2012,ARG,47,,,,
2013,ARG,46,,,,
2014,ARG,47,,,,
2015,ARG,48,,,,
2016,ARG,48,,,,
2017,ARG,48,,,,
2018,ARG,46,,,,
2019,ARG,46,,,,
2020,ARG,46,,,,
2021,ARG,50,,,,
2022,ARG,48,,,,
2023,ARG,46,,,,
2024,ARG,44,,,,
2012,ARM,72,,,,
2013,ARM,71,,,,
2014,ARM,71,,,,
2015,ARM,70,,,,
2016,ARM,70,,,,
2017,ARM,71,,,,
2018,ARM,70,,,,
2019,ARM,67,,,,
2020,ARM,64,,,,
2021,ARM,70,,,,
2022,ARM,67,,,,
2023,ARM,68,,,,
2024,ARM,68,,,,
2012,ATG,59,,,,
2013,ATG,58,,,,
2014,ATG,59,,,,
2015,ATG,58,,,,
2016,ATG,56,,,,
2017,ATG,55,,,,
2018,ATG,56,,,,
2019,ATG,54,,,,
2020,ATG,52,,,,
2021,ATG,55,,,,
2022,ATG,54,,,,
2023,ATG,54,,,,
2024,ATG,52,,,,
2012,AUS,29,,,,
2013,AUS,25,,,,
2014,AUS,26,,,,
2015,AUS,24,,,,
2016,AUS,23,,,,
2017,AUS,22,,,,
2018,AUS,21,,,,
2019,AUS,20,,,,
2020,AUS,20,,,,
2021,AUS,22,,,,
2022,AUS,23,,,,
2023,AUS,22,,,,
2024,AUS,20,,,,
2012,AUT,28,,,,
2013,AUT,27,,,,
2014,AUT,29,,,,
2015,AUT,26,,,,
2016,AUT,28,,,,
2017,AUT,28,,,,
2018,AUT,26,,,,
2019,AUT,25,,,,
2020,AUT,24,,,,
2021,AUT,26,,,,
2022,AUT,25,,,,
2023,AUT,24,,,,
2024,AUT,23,,,,
2012,AZE,80,,,,
2013,AZE,78,,,,
2014,AZE,78,,,,
2015,AZE,77,,,,
2016,AZE,76,,,,
2017,AZE,76,,,,
2018,AZE,75,,,,
2019,AZE,73,,,,
2020,AZE,71,,,,
2021,AZE,75,,,,
2022,AZE,73,,,,
2023,AZE,73,,,,
2024,AZE,73,,,,
2012,BDI,98,,,,
2013,BDI,98,,,,
2014,BDI,97,,,,
2015,BDI,98,,,,
2016,BDI,101,,,,
2017,BDI,99,,,,
2018,BDI,97,,,,
2019,BDI,98,,,,
2020,BDI,98,,,,
2021,BDI,97,,,,
2022,BDI,95,,,,
2023,BDI,94,,,,
2024,BDI,93,,,,
2012,BEL,34,,,,
2013,BEL,31,,,,
2014,BEL,32,,,,
2015,BEL,31,,,,
2016,BEL,29,,,,
2017,BEL,31,,,,
2018,BEL,30,,,,
2019,BEL,29,,,,
2020,BEL,27,,,,
2021,BEL,31,,,,
2022,BEL,32,,,,
2023,BEL,31,,,,
2024,BEL,30,,,,
2012,BEN,79,,,,
2013,BEN,78,,,,
2014,BEN,78,,,,
2015,BEN,79,,,,
2016,BEN,79,,,,
2017,BEN,78,,,,
2018,BEN,76,,,,
2019,BEN,74,,,,
2020,BEN,73,,,,
2021,BEN,73,,,,
2022,BEN,73,,,,
2023,BEN,73,,,,
2024,BEN,73,,,,
2012,BFA,87,,,,
2013,BFA,90,,,,
2014,BFA,89,,,,
2015,BFA,89,,,,
2016,BFA,89,,,,
2017,BFA,88,,,,
2018,BFA,87,,,,
2019,BFA,84,,,,
2020,BFA,86,,,,
2021,BFA,87,,,,
2022,BFA,91,,,,
2023,BFA,94,,,,
2024,BFA,94,,,,
2012,BGD,92,,,,
2013,BGD,93,,,,
2014,BGD,93,,,,
2015,BGD,92,,,,
2016,BGD,91,,,,
2017,BGD,89,,,,
2018,BGD,90,,,,
2019,BGD,88,,,,
2020,BGD,86,,,,
2021,BGD,85,,,,
2022,BGD,85,,,,
