year,geo,disagg,value
2016,WLD,Total,16.9
2017,WLD,Earmarking,15
2017,WLD,Tax exemptions,2.1
2017,WLD,Direct transfers,1
2017,WLD,Total,18.1
2018,WLD,Earmarking,24.3
2018,WLD,Tax exemptions,2.7
2018,WLD,Direct transfers,1.2
2018,WLD,Total,28.3
2019,WLD,Earmarking,22.6
2019,WLD,Direct transfers,2.7
2019,WLD,Tax exemptions,2.6
2019,WLD,Total,27.9
2020,WLD,Earmarking,29.4
2020,WLD,Direct transfers,4.1
2020,WLD,Tax exemptions,2.6
2020,WLD,Total,36.1
2021,WLD,Tax exemptions,9.3
2021,WLD,Direct transfers,9.4
2021,WLD,Earmarking,47.6
2021,WLD,Total,66.2
2019,ARG,Earmarking,0.237
2019,ARG,Total,0.237
2020,ARG,Earmarking,0.095
2020,ARG,Total,0.095
2021,ARG,Earmarking,0.205
2021,ARG,Total,0.205
2019,CAN,Tax exemptions,0.197
2019,CAN,Direct transfers,1.771
2019,CAN,Total,1.968
2020,CAN,Tax exemptions,0.343
2020,CAN,Direct transfers,3.086
2020,CAN,Total,3.429
2021,CAN,Tax exemptions,0.496
2021,CAN,Direct transfers,4.462
2021,CAN,Total,4.958
2017,CHE,Direct transfers,0.747
2017,CHE,Earmarking,0.368
2017,CHE,Total,1.115
2018,CHE,Direct transfers,0.822
2018,CHE,Earmarking,0.405
2018,CHE,Total,1.227
2019,CHE,Direct transfers,0.809
2019,CHE,Earmarking,0.398
2019,CHE,Total,1.207
2020,CHE,Direct transfers,0.91
2020,CHE,Earmarking,0.448
2020,CHE,Total,1.358
2021,CHE,Direct transfers,0.962
2021,CHE,Earmarking,0.474
2021,CHE,Total,1.436
2017,COL,Earmarking,0.171
2017,COL,Total,0.171
2019,COL,Earmarking,0.145
2019,COL,Total,0.171
2020,COL,Earmarking,0.079
2020,COL,Total,0.079
2021,COL,Earmarking,0.088
2021,COL,Total,0.088
2021,DEU,Tax exemptions,5.692
2021,DEU,Earmarking,3.145
2021,DEU,Total,8.837
2017,DNK,Tax exemptions,0.185
2017,DNK,Earmarking,0.033
2017,DNK,Total,0.218
2019,DNK,Tax exemptions,0.243
2019,DNK,Earmarking,0.043
2019,DNK,Total,0.286
2020,DNK,Tax exemptions,0.232
2020,DNK,Earmarking,0.041
2020,DNK,Total,0.274
2021,DNK,Tax exemptions,0.243
2021,DNK,Earmarking,0.043
2021,DNK,Total,0.287
2019,EST,Earmarking,0.003
2019,EST,Total,0.003
2020,EST,Earmarking,0.003
2020,EST,Total,0.003
2021,EST,Earmarking,0.002
2021,EST,Total,0.002
2017,EUU,Earmarking,5.424
2017,EUU,Total,5.424
2018,EUU,Earmarking,13.403
2018,EUU,Total,13.403
2019,EUU,Earmarking,14.016
2019,EUU,Total,14.016
2020,EUU,Earmarking,18.294
2020,EUU,Total,18.294
2021,EUU,Earmarking,32.64
2021,EUU,Total,32.64
2017,FIN,Tax exemptions,0.654
2017,FIN,Total,0.654
2018,FIN,Tax exemptions,0.884
2018,FIN,Total,0.884
2019,FIN,Tax exemptions,0.919
2019,FIN,Total,0.919
2020,FIN,Tax exemptions,0.875
2020,FIN,Total,0.875
2021,FIN,Tax exemptions,0.842
2021,FIN,Total,0.842
2017,FRA,Earmarking,1.723
2017,FRA,Total,1.723
2018,FRA,Earmarking,2.582
2018,FRA,Total,2.582
2021,FRA,Tax exemptions,0.547
2021,FRA,Direct transfers,3.628
2021,FRA,Total,4.175
2017,GBR,Tax exemptions,0.189
2017,GBR,Total,0.189
2018,GBR,Tax exemptions,0.185
2018,GBR,Total,0.185
2019,GBR,Tax exemptions,0.173
2019,GBR,Total,0.173
2020,GBR,Tax exemptions,0.126
2020,GBR,Total,0.126
2017,IRL,Earmarking,0.075
2017,IRL,Total,0.075
2019,IRL,Earmarking,0.068
2019,IRL,Total,0.068
2020,IRL,Earmarking,0.163
2020,IRL,Total,0.163
2021,IRL,Earmarking,0.291
2021,IRL,Total,0.291
2017,JPN,Earmarking,2.471
2017,JPN,Total,2.471
2018,JPN,Earmarking,2.376
2018,JPN,Total,2.376
2019,JPN,Earmarking,2.377
2019,JPN,Total,2.377
2020,JPN,Earmarking,6.184
2020,JPN,Total,6.184
2021,JPN,Earmarking,2.352
2021,JPN,Total,2.352
2019,KOR,Earmarking,0.169
2019,KOR,Total,0.169
2020,KOR,Earmarking,0.121
2020,KOR,Total,0.121
2021,KOR,Earmarking,0.277
2021,KOR,Total,0.277
2019,LIE,Tax exemptions,0.005
2019,LIE,Direct transfers,0.002
2019,LIE,Total,0.007
2020,LIE,Direct transfers,0.007
2020,LIE,Earmarking,0.001
2020,LIE,Total,0.007
2021,LIE,Direct transfers,0
2021,LIE,Earmarking,0.008
2021,LIE,Total,0.008
2021,LUX,Tax exemptions,0.064
2021,LUX,Direct transfers,0.064
2021,LUX,Earmarking,0.128
2021,LUX,Total,0.255
2019,NOR,Earmarking,0.63
2019,NOR,Total,0.63
2020,NOR,Earmarking,0.597
2020,NOR,Total,0.597
2021,NOR,Earmarking,0.675
2021,NOR,Total,0.675
2019,POL,Earmarking,0.005
2019,POL,Total,0.005
