year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2015,WLD,30963632,,,,
2016,WLD,15450519,,,,
2017,WLD,17937112,,,,
2018,WLD,35052867,,,,
2019,WLD,10877298,,,,
2020,WLD,4211092,,,,
2021,WLD,3544331,,,,
2022,WLD,224679,,,,
2027,WLD,,-20016824,,,
2015,ARG,5832512,,,,
2015,AUS,1514,,,,
2015,BEL,15202899,,,,
2015,BGR,2178,,,,
2015,BRA,5410680,,,,
2015,CAN,1525,,,,
2015,CHE,5934498,,,,
2015,CHL,791304,,,,
2015,CHN,14219138,,,,
2015,CRI,13522727,,,,
2015,CYP,380500,,,,
2015,DEU,101061,,,,
2015,DNK,128986,,,,
2015,DOM,92395,,,,
2015,DZA,34285714,,,,
2015,ESP,1531321,,,,
2015,EST,26,,,,
2015,FRA,6693829,,,,
2015,GBR,375,,,,
2015,GRC,2866051,,,,
2015,GUM,295858,,,,
2015,IRL,16667,,,,
2015,ISR,221205,,,,
2015,ITA,511,,,,
2015,JPN,619750,,,,
2015,KAZ,11449,,,,
2015,KOR,2135,,,,
2015,MAR,13884817,,,,
2015,MDG,5741935,,,,
2015,MEX,195336,,,,
2015,MLT,1205128,,,,
2015,MNP,87697,,,,
2015,MUS,1696629,,,,
2015,NCL,2433702,,,,
2015,NLD,3870849,,,,
2015,NOR,3937,,,,
2015,PRT,3096130,,,,
2015,PYF,1117647,,,,
2015,REU,2083333,,,,
2015,ROU,146057,,,,
2015,SAU,9360000,,,,
2015,SWE,7624,,,,
2015,USA,7717,,,,
2015,VIR,48352,,,,
2015,ZAF,1059365,,,,
2016,ARG,490427,,,,
2016,AUS,7202,,,,
2016,AZE,59891,,,,
2016,BEL,270451,,,,
2016,BGD,146784466,,,,
2016,BGR,1809,,,,
2016,BHS,101987,,,,
2016,BIH,1428111,,,,
2016,BLZ,1602169,,,,
2016,BMU,484916,,,,
2016,BRA,1563746,,,,
2016,BRB,1150075,,,,
2016,BRN,796452,,,,
2016,BVI,2476880,,,,
2016,CAN,194241,,,,
2016,CHL,703401,,,,
2016,CHN,114916,,,,
