year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1991,WLD,44.6,,,,
1992,WLD,47.1,,,,
1993,WLD,42.2,,,,
1994,WLD,21.5,,,,
1995,WLD,26.1,,,,
1996,WLD,25.1,,,,
1997,WLD,46.7,,,,
1998,WLD,24.2,,,,
1999,WLD,25.7,,,,
2000,WLD,22.9,,,,
2001,WLD,17.7,,,,
2002,WLD,18.2,,,,
2003,WLD,21.1,,,,
2004,WLD,22.2,,,,
2005,WLD,19.5,,,,
2006,WLD,31.0,,,,
2007,WLD,4.5,,,,
2008,WLD,32.4,,,,
2009,WLD,15.6,,,,
2010,WLD,17.5,,,,
2011,WLD,21.7,,,,
2012,WLD,12.5,,,,
2013,WLD,9.0,,,,
2014,WLD,9.4,,,,
2015,WLD,8.4,,,,
2016,WLD,8.7,,,,
2017,WLD,9.7,,,,
2018,WLD,14.2,,,,
2019,WLD,16.0,,,,
2020,WLD,14.6,,,,
2021,WLD,21.3,,,,
2022,WLD,22.1,,,,
2023,WLD,22.6,,,,
2024,WLD,21.0,,,,
2029,WLD,,28,,,
2030,WLD,,,170,230,290
2050,WLD,,,430,710,990
