year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,0.15,,,,
1991,WLD,0.35,,,,
1992,WLD,0.45,,,,
1993,WLD,0.46,,,,
1994,WLD,0.47,,,,
1995,WLD,0.45,,,,
1996,WLD,0.5,,,,
1997,WLD,0.48,,,,
1998,WLD,0.49,,,,
1999,WLD,0.48,,,,
2000,WLD,0.44,,,,
2001,WLD,0.45,,,,
2002,WLD,0.45,,,,
2003,WLD,0.46,,,,
2004,WLD,0.43,,,,
2005,WLD,4.81,,,,
2006,WLD,4.7,,,,
2007,WLD,4.82,,,,
2008,WLD,4.92,,,,
2009,WLD,4.89,,,,
2010,WLD,4.9,,,,
2011,WLD,5.29,,,,
2012,WLD,8.37,,,,
2013,WLD,9.84,,,,
2014,WLD,10.98,,,,
2015,WLD,11.75,,,,
2016,WLD,12.03,,,,
2017,WLD,12.49,,,,
2018,WLD,11.82,,,,
2019,WLD,13.09,,,,
2020,WLD,12.69,,,,
2021,WLD,22.13,,,,
2022,WLD,22.27,,,,
2023,WLD,22.96,,,,
2030,WLD,,43.48,,100,
