year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1996,WLD,15.2,,,,
1997,WLD,15,,,,
1998,WLD,15.3,,,,
1999,WLD,15.3,,,,
2000,WLD,15.4,,,,
2001,WLD,16.4,,,,
2002,WLD,15.8,,,,
2003,WLD,16,,,,
2004,WLD,16,,,,
2005,WLD,17.4,,,,
2010,WLD,,18.3,,,
