year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,AFG,Total,1,,,,
2019,AFG,Total,38,,,,
2019,ALB,Total,1,,,,
2019,ALB,Total,2.9,,,,
2019,AND,Total,1,,,,
2019,AND,Total,0.1,,,,
2019,ARE,Total,1,,,,
2019,ARE,Total,9.4,,,,
2019,BEL,Total,1,,,,
2019,BEL,Total,11,,,,
2019,BHR,Total,1,,,,
2019,BHR,Total,1.5,,,,
2019,BWA,Total,1,,,,
2019,BWA,Total,2.3,,,,
2019,CHL,Total,1,,,,
2019,CHL,Total,19.2,,,,
2019,CYP,Total,1,,,,
2019,CYP,Total,1.3,,,,
2019,DJI,Total,1,,,,
2019,DJI,Total,1.1,,,,
2019,DZA,Total,1,,,,
2019,DZA,Total,43,,,,
2019,EGY,Total,1,,,,
2019,EGY,Total,108,,,,
2019,ERI,Total,1,,,,
2019,ERI,Total,3.2,,,,
2019,ESP,Total,1,,,,
2019,ESP,Total,47,,,,
2019,GRC,Total,1,,,,
2019,GRC,Total,11,,,,
2019,IND,Total,1,,,,
2019,IND,Total,1389,,,,
2019,IRN,Total,1,,,,
2019,IRN,Total,87,,,,
2019,IRQ,Total,1,,,,
2019,IRQ,Total,41,,,,
2019,ISR,Total,1,,,,
2019,ISR,Total,9.1,,,,
2019,ITA,Total,1,,,,
2019,ITA,Total,60,,,,
2019,JOR,Total,1,,,,
2019,JOR,Total,11,,,,
2019,KGZ,Total,1,,,,
2019,KGZ,Total,6.6,,,,
2019,KWT,Total,1,,,,
2019,KWT,Total,4.4,,,,
2019,LBN,Total,1,,,,
2019,LBN,Total,5.8,,,,
2019,LBY,Total,1,,,,
2019,LBY,Total,7,,,,
2019,MAR,Total,1,,,,
2019,MAR,Total,36,,,,
2019,MEX,Total,1,,,,
2019,MEX,Total,126,,,,
2019,MKD,Total,1,,,,
2019,MKD,Total,1.9,,,,
2019,MNG,Total,1,,,,
2019,MNG,Total,3.3,,,,
2019,NAM,Total,1,,,,
2019,NAM,Total,2.7,,,,
2019,NER,Total,1,,,,
2019,NER,Total,23,,,,
2019,NPL,Total,1,,,,
2019,NPL,Total,28,,,,
2019,OMN,Total,1,,,,
2019,OMN,Total,4.6,,,,
2019,PAK,Total,1,,,,
2019,PAK,Total,231,,,,
2019,PER,Total,1,,,,
2019,PER,Total,32,,,,
2019,PRT,Total,1,,,,
2019,PRT,Total,10,,,,
2019,QAT,Total,1,,,,
2019,QAT,Total,2.6,,,,
2019,SAU,Total,1,,,,
2019,SAU,Total,30,,,,
2019,SMR,Total,1,,,,
2019,SMR,Total,0,,,,
2019,SYR,Total,1,,,,
2019,SYR,Total,20,,,,
2019,THA,Total,1,,,,
2019,THA,Total,72,,,,
2019,TKM,Total,1,,,,
2019,TKM,Total,6.8,,,,
2019,TUN,Total,1,,,,
2019,TUN,Total,12,,,,
2019,TUR,Total,1,,,,
2019,TUR,Total,83,,,,
2019,UZB,Total,1,,,,
2019,UZB,Total,33,,,,
2019,WLD,Total,36,,,,
2019,WLD,High,11,,,,
2019,WLD,Extremly high,24,,,,
2019,YEM,Total,1,,,,
2019,YEM,Total,35,,,,
2019,ZAF,Total,1,,,,
2019,ZAF,Total,60,,,,
