year,geo,value
1990,WLD,111
1991,WLD,132
1992,WLD,145
1993,WLD,173
1994,WLD,188
1995,WLD,210
1996,WLD,225
1997,WLD,240
1998,WLD,257
1999,WLD,270
2000,WLD,288
2001,WLD,302
2002,WLD,317
2003,WLD,322
2004,WLD,343
2005,WLD,358
2006,WLD,376
2007,WLD,396
2008,WLD,413
2009,WLD,424
2010,WLD,447
2011,WLD,462
2012,WLD,480
2013,WLD,491
2014,WLD,506
2015,WLD,509
2016,WLD,513
2017,WLD,514
2018,WLD,515
2019,WLD,519
2020,WLD,520
2021,WLD,523
2022,WLD,523
2023,WLD,523
2012,ALB,28
2013,ALB,28
2014,ALB,28
2015,ALB,28
2016,ALB,28
2017,ALB,28
2018,ALB,28
2019,ALB,28
2020,ALB,28
2021,ALB,28
2012,ARG,7
2013,ARG,7
2014,ARG,7
2015,ARG,8
2016,ARG,8
2017,ARG,8
2018,ARG,8
2019,ARG,8
2020,ARG,8
2021,ARG,8
2012,AUS,152
2013,AUS,152
2014,AUS,152
2015,AUS,152
2016,AUS,152
2017,AUS,152
2018,AUS,152
2019,AUS,152
2020,AUS,152
2021,AUS,152
2012,AUT,37
2013,AUT,37
2014,AUT,37
2015,AUT,37
2016,AUT,37
2017,AUT,37
2018,AUT,37
2019,AUT,37
2020,AUT,37
2021,AUT,37
2012,BEL,151
2013,BEL,151
2014,BEL,151
2015,BEL,151
2016,BEL,163
2017,BEL,163
2018,BEL,163
2019,BEL,163
2020,BEL,163
2021,BEL,163
2012,BGR,48
2013,BGR,48
2014,BGR,48
2015,BGR,48
2016,BGR,48
2017,BGR,48
2018,BGR,48
2019,BGR,48
2020,BGR,48
2021,BGR,48
2012,BIH,21
2013,BIH,21
2014,BIH,21
2015,BIH,21
2016,BIH,21
2017,BIH,21
2018,BIH,21
2019,BIH,21
2020,BIH,21
2021,BIH,21
2012,BRA,52
2013,BRA,52
2014,BRA,52
2015,BRA,52
2016,BRA,52
2017,BRA,52
2018,BRA,52
2019,BRA,52
2020,BRA,52
2021,BRA,52
2012,CAN,100
2013,CAN,100
2014,CAN,100
2015,CAN,100
2016,CAN,100
2017,CAN,100
2018,CAN,100
2019,CAN,100
2020,CAN,100
2021,CAN,100
2012,CHE,89
2013,CHE,89
2014,CHE,89
2015,CHE,89
2016,CHE,89
2017,CHE,89
2018,CHE,89
2019,CHE,89
2020,CHE,89
2021,CHE,89
2012,CHL,13
2013,CHL,13
2014,CHL,13
2015,CHL,13
2016,CHL,13
2017,CHL,17
2018,CHL,17
2019,CHL,17
2020,CHL,17
2021,CHL,17
2012,CHN,82
2013,CHN,82
2014,CHN,82
2015,CHN,82
2016,CHN,82
2017,CHN,82
2018,CHN,82
2019,CHN,82
2020,CHN,82
2021,CHN,82
2012,COL,9
2013,COL,11
2014,COL,11
2015,COL,11
2016,COL,11
2017,COL,11
2018,COL,11
2019,COL,11
2020,COL,11
2021,COL,11
2012,CRI,17
2013,CRI,17
2014,CRI,17
2015,CRI,17
2016,CRI,17
2017,CRI,17
2018,CRI,17
2019,CRI,17
2020,CRI,17
2021,CRI,17
2012,CYP,29
2013,CYP,29
2014,CYP,29
2015,CYP,29
2016,CYP,29
2017,CYP,29
2018,CYP,29
2019,CYP,29
2020,CYP,29
2021,CYP,29
2012,CZE,98
2013,CZE,98
2014,CZE,98
2015,CZE,98
2016,CZE,98
2017,CZE,98
2018,CZE,98
2019,CZE,98
2020,CZE,98
2021,CZE,98
2012,DEU,133
2013,DEU,133
2014,DEU,133
2015,DEU,133
2016,DEU,133
2017,DEU,133
2018,DEU,133
2019,DEU,133
2020,DEU,133
2021,DEU,133
2012,DNK,458
2013,DNK,458
2014,DNK,458
2015,DNK,458
2016,DNK,458
2017,DNK,458
2018,DNK,458
2019,DNK,458
2020,DNK,458
2021,DNK,458
2012,DOM,4
2013,DOM,4
2014,DOM,4
2015,DOM,4
2016,DOM,4
2017,DOM,4
2018,DOM,4
2019,DOM,4
2020,DOM,4
2021,DOM,4
2012,ESP,110
2013,ESP,132
2014,ESP,146
2015,ESP,146
2016,ESP,146
2017,ESP,146
2018,ESP,146
2019,ESP,146
2020,ESP,146
2021,ESP,146
2012,EST,33
