year,geo,disagg,value
2019,WLD,CPI,11900
1981,BEN,ASTI,4.2
1981,BFA,ASTI,12
1981,BWA,ASTI,5.75
1981,CIV,ASTI,57
1981,ETH,ASTI,5.06
1981,GHA,ASTI,9.57
1981,KEN,ASTI,63
1981,MDG,ASTI,7.25
1981,MLI,ASTI,23
1981,MUS,ASTI,7.19
1981,MWI,ASTI,16
1981,NER,ASTI,5.22
1981,NGA,ASTI,81
1981,SEN,ASTI,27
1981,TGO,ASTI,11
1981,ZAF,ASTI,161
1981,ZMB,ASTI,25
1982,BEN,ASTI,3.28
1982,BFA,ASTI,13
1982,BWA,ASTI,7.24
1982,CIV,ASTI,62
1982,ETH,ASTI,4.78
1982,GHA,ASTI,8.04
1982,KEN,ASTI,66
1982,MDG,ASTI,6.91
1982,MLI,ASTI,23
1982,MUS,ASTI,7.08
1982,MWI,ASTI,17
1982,NER,ASTI,5.51
1982,NGA,ASTI,69
1982,SEN,ASTI,22
1982,TGO,ASTI,10
1982,ZAF,ASTI,180
1982,ZMB,ASTI,33
1983,BEN,ASTI,5.8
1983,BFA,ASTI,14
1983,BWA,ASTI,5.95
1983,CIV,ASTI,63
1983,ETH,ASTI,4.04
1983,GHA,ASTI,8.13
1983,KEN,ASTI,69
1983,MDG,ASTI,9.2
1983,MLI,ASTI,22
1983,MUS,ASTI,7.63
1983,MWI,ASTI,20
1983,NER,ASTI,7.37
1983,NGA,ASTI,59
1983,SEN,ASTI,30
1983,TGO,ASTI,7.95
1983,ZAF,ASTI,176
1983,ZMB,ASTI,29
1984,BEN,ASTI,5.9
1984,BFA,ASTI,11
1984,BWA,ASTI,6.3
1984,CIV,ASTI,49
1984,ETH,ASTI,5.25
1984,GHA,ASTI,11
1984,KEN,ASTI,68
1984,MDG,ASTI,12
1984,MLI,ASTI,14
1984,MUS,ASTI,9.13
1984,MWI,ASTI,20
1984,NER,ASTI,7.06
1984,NGA,ASTI,53
1984,SEN,ASTI,34
1984,TGO,ASTI,7.92
1984,ZAF,ASTI,182
1984,ZMB,ASTI,32
1985,BEN,ASTI,5.99
1985,BFA,ASTI,6.65
1985,BWA,ASTI,5.75
1985,CIV,ASTI,54
1985,ETH,ASTI,4.46
1985,GHA,ASTI,20
1985,KEN,ASTI,65
1985,MDG,ASTI,7.34
1985,MLI,ASTI,15
1985,MUS,ASTI,8.8
1985,MWI,ASTI,15
1985,NER,ASTI,7.1
1985,NGA,ASTI,48
1985,SEN,ASTI,45
1985,TGO,ASTI,7.59
1985,ZAF,ASTI,183
1985,ZMB,ASTI,25
1986,BEN,ASTI,6.08
1986,BFA,ASTI,6.92
1986,BWA,ASTI,6.7
1986,CIV,ASTI,53
1986,ETH,ASTI,7.25
1986,GHA,ASTI,30
1986,KEN,ASTI,67
1986,MDG,ASTI,7.6
1986,MLI,ASTI,17
1986,MUS,ASTI,8.56
1986,MWI,ASTI,18
1986,NER,ASTI,7.89
1986,NGA,ASTI,45
1986,SEN,ASTI,33
1986,TGO,ASTI,5.93
1986,ZAF,ASTI,178
1986,ZMB,ASTI,26
1987,BEN,ASTI,6.18
1987,BFA,ASTI,5.95
1987,BWA,ASTI,5.71
1987,CIV,ASTI,56
1987,ETH,ASTI,12
1987,GHA,ASTI,36
1987,KEN,ASTI,80
1987,MDG,ASTI,8.98
1987,MLI,ASTI,16
1987,MUS,ASTI,8.03
1987,MWI,ASTI,24
1987,NER,ASTI,7.87
1987,NGA,ASTI,42
1987,SEN,ASTI,28
1987,TGO,ASTI,6.82
1987,ZAF,ASTI,183
1987,ZMB,ASTI,24
1988,BEN,ASTI,6.99
1988,BFA,ASTI,7.22
1988,BWA,ASTI,5.85
1988,CIV,ASTI,57
1988,ETH,ASTI,13
1988,GHA,ASTI,34
1988,KEN,ASTI,85
1988,MDG,ASTI,7.12
1988,MLI,ASTI,18
1988,MUS,ASTI,7.87
1988,MWI,ASTI,19
1988,NER,ASTI,11
1988,NGA,ASTI,50
1988,SEN,ASTI,28
1988,TGO,ASTI,7.25
1988,ZAF,ASTI,180
1988,ZMB,ASTI,27
1989,BEN,ASTI,7.15
1989,BFA,ASTI,8.1
1989,BWA,ASTI,6.33
1989,CIV,ASTI,54
1989,ETH,ASTI,11
1989,GHA,ASTI,35
1989,KEN,ASTI,88
1989,MDG,ASTI,11
1989,MLI,ASTI,19
1989,MUS,ASTI,7.17
1989,MWI,ASTI,21
1989,NER,ASTI,12
1989,NGA,ASTI,55
1989,SEN,ASTI,23
1989,TGO,ASTI,7.14
1989,ZAF,ASTI,178
1989,ZMB,ASTI,30
1990,BEN,ASTI,7.48
1990,BFA,ASTI,11
1990,BWA,ASTI,6.98
1990,CIV,ASTI,54
1990,ETH,ASTI,11
1990,GHA,ASTI,37
1990,KEN,ASTI,91
1990,MDG,ASTI,11
1990,MLI,ASTI,18
1990,MUS,ASTI,7.34
1990,MWI,ASTI,18
1990,NER,ASTI,8.39
1990,NGA,ASTI,60
1990,SEN,ASTI,22
1990,TGO,ASTI,8.72
1990,ZAF,ASTI,178
