year,geo,disagg,value
2002,WLD,Owned,18
2008,WLD,Owned,22
2013,WLD,Owned,23
2017,WLD,Owned,24
2002,WLD,Designated,1
2008,WLD,Designated,2.2
2013,WLD,Designated,3.4
2017,WLD,Designated,4
2002,AUS,Designated,0
2002,BTN,Designated,0.001
2002,BOL,Designated,1.6
2002,BRA,Designated,11
2002,KHM,Designated,0
2002,CMR,Designated,0
2002,CAN,Designated,0.2
2002,ETH,Designated,0
2002,GAB,Designated,0
2002,GMB,Designated,0.02
2002,GTM,Designated,0.53
2002,IDN,Designated,0.22
2002,KOR,Designated,0.03
2002,MLI,Designated,0
2002,MOZ,Designated,0
2002,MMR,Designated,0.02
2002,NPL,Designated,1.02
2002,NGA,Designated,0.16
2002,PER,Designated,1.6
2002,PHL,Designated,2
2002,COG,Designated,0
2002,RUS,Designated,0
2002,SEN,Designated,0.004
2002,SDN,Designated,0.04
2002,TZA,Designated,0.07
2002,VEN,Designated,0
2002,AUS,Owned,21
2002,BOL,Owned,17
2002,BRA,Owned,75
2002,CAN,Owned,6.6
2002,CHN,Owned,103
2002,COL,Owned,25
2002,CRI,Owned,0.34
2002,FIN,Owned,0.12
2002,GTM,Owned,0.29
2002,HND,Owned,0
2002,JPN,Owned,1.05
2002,MEX,Owned,44
2002,PAN,Owned,0.9
2002,PNG,Owned,29
2002,PER,Owned,11
2002,PHL,Owned,0.04
2002,RUS,Owned,0
2002,SWE,Owned,0.54
2002,TZA,Owned,17
2002,USA,Owned,7.3
2017,ARG,Designated,0.87
2017,AUS,Designated,9.1
2017,BTN,Designated,0.08
2017,BOL,Designated,0.47
2017,BRA,Designated,40
2017,KHM,Designated,0.46
2017,CMR,Designated,3.02
2017,CAN,Designated,0.3
2017,CAF,Designated,0
2017,COD,Designated,0.17
2017,ECU,Designated,0.02
2017,ETH,Designated,0.21
2017,GAB,Designated,0.07
2017,GMB,Designated,0.05
2017,GTM,Designated,0.4
2017,GUY,Designated,3.4
2017,HND,Designated,0.6
2017,IDN,Designated,0.79
2017,KEN,Designated,0.38
2017,KOR,Designated,0.005
2017,LAO,Designated,0.02
2017,MLI,Designated,0
2017,MNG,Designated,3.4
2017,MOZ,Designated,0.07
2017,MMR,Designated,0.16
2017,NPL,Designated,2.07
2017,PER,Designated,5
2017,PHL,Designated,1.6
2017,COG,Designated,0
2017,RUS,Designated,0
2017,SDN,Designated,0.2
2017,SWE,Designated,0.19
2017,TZA,Designated,5.4
2017,THA,Designated,0.48
2017,VNM,Designated,1.1
2017,ZMB,Designated,0.08
2017,AGO,Owned,0.001
2017,AUS,Owned,12
2017,BOL,Owned,25
2017,BRA,Owned,118
2017,CAN,Owned,6.8
2017,CHL,Owned,0.86
2017,CHN,Owned,124
2017,COL,Owned,33
2017,CRI,Owned,0.28
2017,ECU,Owned,1.3
2017,FIN,Owned,0.12
2017,GTM,Owned,1.2
2017,HND,Owned,1.8
2017,IND,Owned,1.1
2017,IDN,Owned,0.01
2017,JPN,Owned,0.28
2017,LBR,Owned,0.58
2017,MEX,Owned,45
2017,PAN,Owned,0.9
2017,PNG,Owned,27
2017,PER,Owned,13
2017,PHL,Owned,4.7
2017,RUS,Owned,0
2017,SWE,Owned,0.7
2017,TZA,Owned,22
2017,USA,Owned,7.5
2017,ZMB,Owned,0.02
