year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2017,CHL,Water,0.000016,,,,
2018,CHL,Water,0.000020,,,,
2019,CHL,Water,0.00000025,,,,
2020,CHL,Water,0.000003,,,,
2008,JPN,Water,0.000089,,,,
2009,JPN,Water,0.000090,,,,
2010,JPN,Water,0.000099,,,,
2011,JPN,Water,0.00011,,,,
2012,JPN,Water,0.000088,,,,
2013,JPN,Water,0.000086,,,,
2014,JPN,Water,0.000086,,,,
2015,JPN,Water,0.000076,,,,
2016,JPN,Water,0.000076,,,,
2017,JPN,Water,0.000084,,,,
2018,JPN,Water,0.000078,,,,
2019,JPN,Water,0.000071,,,,
2020,JPN,Water,0.000063,,,,
2008,MEX,Water,0.00023,,,,
2009,MEX,Water,0.000088,,,,
2010,MEX,Water,0.000074,,,,
2011,MEX,Water,0.000053,,,,
2012,MEX,Water,0.00019,,,,
2013,MEX,Water,0.00012,,,,
2014,MEX,Water,0.00010,,,,
2015,MEX,Water,0.000089,,,,
2016,MEX,Water,0.000086,,,,
2017,MEX,Water,0.000052,,,,
2018,MEX,Water,0.000030,,,,
2019,MEX,Water,0.000049,,,,
2020,MEX,Water,0.000053,,,,
2008,USA,Water,0.000045,,,,
2009,USA,Water,0.000034,,,,
2010,USA,Water,0.000031,,,,
2011,USA,Water,0.000035,,,,
2012,USA,Water,0.000039,,,,
2013,USA,Water,0.000050,,,,
2014,USA,Water,0.000066,,,,
2015,USA,Water,0.000045,,,,
2016,USA,Water,0.000047,,,,
2017,USA,Water,0.000046,,,,
2018,USA,Water,0.000039,,,,
2019,USA,Water,0.000037,,,,
2020,USA,Water,0.000033,,,,
