year,geo,disagg,value
2015,KHM,Total,6
2016,KHM,Total,6
2017,KHM,Total,7
2018,KHM,Total,7
2019,KHM,Total,7
2020,KHM,Total,7
2021,KHM,Total,7
2022,KHM,Total,7
2023,KHM,Total,7
2024,KHM,Total,7
2025,KHM,Total,7
2026,KHM,Total,7
1990,KHM,Total,1
1991,KHM,Total,1
1992,KHM,Total,1
1993,KHM,Total,1
1994,KHM,Total,1
1995,KHM,Total,1
1996,KHM,Total,1
1997,KHM,Total,1
1998,KHM,Total,1
1999,KHM,Total,1
2000,KHM,Total,1
2001,KHM,Total,1
2002,KHM,Total,1
2003,KHM,Total,1
2004,KHM,Total,1
2005,KHM,Total,1
1990,CAN,Total,3
1991,CAN,Total,3
1992,CAN,Total,3
1993,CAN,Total,3
1994,CAN,Total,3
1995,CAN,Total,3
1996,CAN,Total,3
1997,CAN,Total,4
1998,CAN,Total,4
1999,CAN,Total,4
2000,CAN,Total,7
2001,CAN,Total,7
2002,CAN,Total,7
2003,CAN,Total,7
2004,CAN,Total,7
2005,CAN,Total,7
2006,CAN,Total,8
2007,CAN,Total,8
2008,CAN,Total,8
2009,CAN,Total,8
2010,CAN,Total,8
2011,CAN,Total,8
2012,CAN,Total,8
2013,CAN,Total,8
2014,CAN,Total,8
2015,CAN,Total,8
2016,CAN,Total,8
2017,CAN,Total,8
2018,CAN,Total,8
2019,CAN,Total,8
2020,CAN,Total,8
2021,CAN,Total,8
2022,CAN,Total,8
2023,CAN,Total,8
2024,CAN,Total,8
2025,CAN,Total,8
2026,CAN,Total,8
2014,CHL,Total,5
2015,CHL,Total,7
2016,CHL,Total,7
2017,CHL,Total,7
2018,CHL,Total,7
2019,CHL,Total,7
2020,CHL,Total,7
2021,CHL,Total,7
2022,CHL,Total,7
2023,CHL,Total,7
2024,CHL,Total,7
2025,CHL,Total,7
2026,CHL,Total,7
1992,CHL,Total,3
1993,CHL,Total,3
1994,CHL,Total,3
1995,CHL,Total,3
1996,CHL,Total,3
1997,CHL,Total,3
1998,CHL,Total,3
1999,CHL,Total,3
2000,CHL,Total,3
2001,CHL,Total,3
2002,CHL,Total,3
2003,CHL,Total,3
2004,CHL,Total,3
2005,CHL,Total,3
2006,CHL,Total,3
2007,CHL,Total,3
2008,CHL,Total,3
2009,CHL,Total,4
2010,CHL,Total,4
2011,CHL,Total,4
2012,CHL,Total,4
2013,CHL,Total,4
1990,CHL,Total,1
1991,CHL,Total,2
2022,COL,Total,1
2023,COL,Total,1
2024,COL,Total,1
2025,COL,Total,1
2026,COL,Total,1
1995,COK,Total,2
1996,COK,Total,2
1997,COK,Total,2
1998,COK,Total,2
1999,COK,Total,2
2000,COK,Total,2
2001,COK,Total,2
2002,COK,Total,2
2003,COK,Total,2
2004,COK,Total,2
2005,COK,Total,2
2006,COK,Total,2
2007,COK,Total,2
2008,COK,Total,2
2009,COK,Total,2
2010,COK,Total,2
2011,COK,Total,2
2012,COK,Total,2
2013,COK,Total,2
2014,COK,Total,2
2015,COK,Total,2
2016,COK,Total,2
2017,COK,Total,2
2018,COK,Total,2
2019,COK,Total,2
2020,COK,Total,2
2021,COK,Total,2
2022,COK,Total,2
2023,COK,Total,2
2024,COK,Total,2
2025,COK,Total,2
2026,COK,Total,2
1990,CRI,Total,3
1991,CRI,Total,3
1992,CRI,Total,6
1993,CRI,Total,6
1994,CRI,Total,6
1995,CRI,Total,6
1996,CRI,Total,6
1997,CRI,Total,6
1998,CRI,Total,6
1999,CRI,Total,6
2000,CRI,Total,8
2001,CRI,Total,8
2002,CRI,Total,8
2003,CRI,Total,8
2004,CRI,Total,8
2005,CRI,Total,10
2006,CRI,Total,10
2007,CRI,Total,10
2008,CRI,Total,10
2009,CRI,Total,10
2010,CRI,Total,10
2011,CRI,Total,10
2012,CRI,Total,10
2013,CRI,Total,10
2014,CRI,Total,10
2015,CRI,Total,10
2016,CRI,Total,10
2017,CRI,Total,10
2018,CRI,Total,10
2019,CRI,Total,10
2020,CRI,Total,10
2021,CRI,Total,10
2022,CRI,Total,10
2023,CRI,Total,10
2024,CRI,Total,10
2025,CRI,Total,10
2026,CRI,Total,10
1997,HRV,Total,1
1998,HRV,Total,1
1999,HRV,Total,1
2000,HRV,Total,1
2001,HRV,Total,1
2002,HRV,Total,1
2003,HRV,Total,1
2004,HRV,Total,1
2005,HRV,Total,1
2006,HRV,Total,1
2007,HRV,Total,1
2008,HRV,Total,1
2009,HRV,Total,1
2010,HRV,Total,1
2011,HRV,Total,1
2012,HRV,Total,1
2013,HRV,Total,1
2014,HRV,Total,1
2015,HRV,Total,1
2016,HRV,Total,1
2017,HRV,Total,2
2018,HRV,Total,2
2019,HRV,Total,2
2020,HRV,Total,2
2021,HRV,Total,2
2022,HRV,Total,2
2023,HRV,Total,2
2024,HRV,Total,2
2025,HRV,Total,2
2026,HRV,Total,2
2001,CYP,Total,1
2002,CYP,Total,1
2003,CYP,Total,1
2004,CYP,Total,1
2005,CYP,Total,1
2006,CYP,Total,1
2007,CYP,Total,1
2008,CYP,Total,1
2009,CYP,Total,1
2010,CYP,Total,1
2011,CYP,Total,1
2012,CYP,Total,1
2013,CYP,Total,1
2014,CYP,Total,1
2015,CYP,Total,1
2016,CYP,Total,1
2017,CYP,Total,1
2018,CYP,Total,1
2019,CYP,Total,1
2020,CYP,Total,1
2021,CYP,Total,1
2022,CYP,Total,1
2023,CYP,Total,1
2024,CYP,Total,1
2025,CYP,Total,1
2026,CYP,Total,1
1997,DNK,Total,2
1998,DNK,Total,3
1999,DNK,Total,3
2000,DNK,Total,3
2001,DNK,Total,3
2002,DNK,Total,4
2003,DNK,Total,4
2004,DNK,Total,4
2005,DNK,Total,4
2006,DNK,Total,4
2007,DNK,Total,4
2008,DNK,Total,4
2009,DNK,Total,4
2010,DNK,Total,4
2011,DNK,Total,4
2012,DNK,Total,4
2013,DNK,Total,4
2014,DNK,Total,4
2015,DNK,Total,4
2016,DNK,Total,4
2017,DNK,Total,4
2018,DNK,Total,4
2019,DNK,Total,4
2020,DNK,Total,4
2021,DNK,Total,4
2022,DNK,Total,4
2023,DNK,Total,4
2024,DNK,Total,4
2025,DNK,Total,4
2026,DNK,Total,4
1992,DNK,Total,1
1993,DNK,Total,1
1994,DNK,Total,1
1995,DNK,Total,1
1996,DNK,Total,1
2004,GNQ,Total,1
2005,GNQ,Total,1
2006,GNQ,Total,1
2007,GNQ,Total,1
2008,GNQ,Total,1
2009,GNQ,Total,1
2010,GNQ,Total,1
2011,GNQ,Total,1
2012,GNQ,Total,1
2013,GNQ,Total,1
2014,GNQ,Total,1
2015,GNQ,Total,1
2016,GNQ,Total,1
2017,GNQ,Total,1
2018,GNQ,Total,1
2019,GNQ,Total,1
2020,GNQ,Total,1
2021,GNQ,Total,1
2022,GNQ,Total,1
2023,GNQ,Total,1
2024,GNQ,Total,1
2025,GNQ,Total,1
2026,GNQ,Total,1
1991,EST,Total,2
1992,EST,Total,2
1993,EST,Total,2
1994,EST,Total,2
1995,EST,Total,2
1996,EST,Total,2
1997,EST,Total,2
1998,EST,Total,2
1999,EST,Total,2
2000,EST,Total,2
2001,EST,Total,2
2002,EST,Total,2
2003,EST,Total,2
2004,EST,Total,2
2005,EST,Total,2
2006,EST,Total,2
2007,EST,Total,2
2008,EST,Total,2
2009,EST,Total,2
2010,EST,Total,2
2011,EST,Total,2
2012,EST,Total,2
2013,EST,Total,2
2014,EST,Total,2
2015,EST,Total,2
2016,EST,Total,2
2017,EST,Total,2
2018,EST,Total,2
2019,EST,Total,2
2020,EST,Total,2
2021,EST,Total,2
2022,EST,Total,2
2023,EST,Total,2
2024,EST,Total,2
2025,EST,Total,2
2026,EST,Total,2
1990,FIN,Total,3
1991,FIN,Total,3
1992,FIN,Total,3
1993,FIN,Total,3
1994,FIN,Total,3
1995,FIN,Total,3
1996,FIN,Total,3
1997,FIN,Total,3
1998,FIN,Total,3
1999,FIN,Total,3
2000,FIN,Total,5
2001,FIN,Total,5
2002,FIN,Total,5
2003,FIN,Total,5
2004,FIN,Total,6
2005,FIN,Total,6
2006,FIN,Total,6
2007,FIN,Total,6
2008,FIN,Total,6
2009,FIN,Total,6
2010,FIN,Total,6
2011,FIN,Total,6
2012,FIN,Total,6
2013,FIN,Total,6
2014,FIN,Total,6
2015,FIN,Total,8
2016,FIN,Total,9
2017,FIN,Total,9
2018,FIN,Total,9
2019,FIN,Total,9
2020,FIN,Total,9
2021,FIN,Total,9
2022,FIN,Total,9
2023,FIN,Total,9
2024,FIN,Total,9
2025,FIN,Total,9
2026,FIN,Total,9
2003,FRA,Total,5
2004,FRA,Total,5
2005,FRA,Total,6
2006,FRA,Total,7
2007,FRA,Total,7
2008,FRA,Total,7
2009,FRA,Total,7
2010,FRA,Total,7
2011,FRA,Total,7
2012,FRA,Total,7
2013,FRA,Total,7
2014,FRA,Total,7
2015,FRA,Total,7
2016,FRA,Total,7
2017,FRA,Total,7
2018,FRA,Total,7
2019,FRA,Total,7
2020,FRA,Total,7
2021,FRA,Total,7
2022,FRA,Total,7
2023,FRA,Total,7
2024,FRA,Total,7
2025,FRA,Total,7
2026,FRA,Total,7
1990,FRA,Total,1
1991,FRA,Total,1
1992,FRA,Total,1
1993,FRA,Total,1
1994,FRA,Total,1
1995,FRA,Total,3
1996,FRA,Total,4
1997,FRA,Total,4
1998,FRA,Total,4
1999,FRA,Total,4
2000,FRA,Total,4
2001,FRA,Total,4
2002,FRA,Total,4
1990,DEU,Total,1
1991,DEU,Total,1
1992,DEU,Total,1
1993,DEU,Total,1
1994,DEU,Total,1
1995,DEU,Total,1
1996,DEU,Total,1
1997,DEU,Total,1
1998,DEU,Total,1
1999,DEU,Total,1
2000,DEU,Total,1
2001,DEU,Total,1
2002,DEU,Total,1
2003,DEU,Total,1
2004,DEU,Total,1
2005,DEU,Total,1
2006,DEU,Total,1
2007,DEU,Total,1
2008,DEU,Total,1
2009,DEU,Total,1
2010,DEU,Total,1
2011,DEU,Total,1
2012,DEU,Total,1
2013,DEU,Total,1
2014,DEU,Total,1
2015,DEU,Total,1
2016,DEU,Total,1
2017,DEU,Total,1
2018,DEU,Total,1
2019,DEU,Total,1
2020,DEU,Total,1
2021,DEU,Total,1
2022,DEU,Total,1
2023,DEU,Total,1
2024,DEU,Total,1
2025,DEU,Total,1
2026,DEU,Total,1
1994,GRC,Total,1
1995,GRC,Total,1
1996,GRC,Total,1
1997,GRC,Total,1
1998,GRC,Total,1
1999,GRC,Total,1
2000,GRC,Total,1
2001,GRC,Total,1
2002,GRC,Total,1
2003,GRC,Total,1
2004,GRC,Total,1
2005,GRC,Total,1
2006,GRC,Total,1
2007,GRC,Total,1
2008,GRC,Total,1
2009,GRC,Total,1
2010,GRC,Total,1
2011,GRC,Total,1
2012,GRC,Total,1
2013,GRC,Total,1
2014,GRC,Total,1
2015,GRC,Total,1
2016,GRC,Total,1
2017,GRC,Total,1
2018,GRC,Total,1
2019,GRC,Total,1
2020,GRC,Total,1
2021,GRC,Total,1
2022,GRC,Total,1
2023,GRC,Total,1
2024,GRC,Total,1
2025,GRC,Total,1
2026,GRC,Total,1
1990,ISL,Total,2
1991,ISL,Total,2
1992,ISL,Total,2
1993,ISL,Total,2
1994,ISL,Total,2
1995,ISL,Total,2
1996,ISL,Total,2
1997,ISL,Total,2
1998,ISL,Total,2
1999,ISL,Total,2
2000,ISL,Total,2
2001,ISL,Total,2
2002,ISL,Total,2
2003,ISL,Total,2
2004,ISL,Total,2
2005,ISL,Total,2
2006,ISL,Total,2
2007,ISL,Total,2
2008,ISL,Total,2
2009,ISL,Total,2
2010,ISL,Total,2
2011,ISL,Total,2
2012,ISL,Total,3
2013,ISL,Total,3
2014,ISL,Total,3
2015,ISL,Total,3
2016,ISL,Total,3
2017,ISL,Total,3
2018,ISL,Total,3
2019,ISL,Total,3
2020,ISL,Total,4
2021,ISL,Total,4
2022,ISL,Total,4
2023,ISL,Total,4
2024,ISL,Total,4
2025,ISL,Total,4
2026,ISL,Total,4
1997,IND,Total,1
1998,IND,Total,1
1999,IND,Total,1
2000,IND,Total,1
2001,IND,Total,1
2002,IND,Total,1
2003,IND,Total,1
2004,IND,Total,1
2005,IND,Total,1
2006,IND,Total,1
2007,IND,Total,1
2008,IND,Total,1
2009,IND,Total,1
2010,IND,Total,1
2011,IND,Total,1
2012,IND,Total,1
2013,IND,Total,1
2014,IND,Total,1
2015,IND,Total,1
2016,IND,Total,1
2017,IND,Total,1
2018,IND,Total,1
2019,IND,Total,1
2020,IND,Total,1
2021,IND,Total,1
2022,IND,Total,1
2023,IND,Total,1
2024,IND,Total,1
2025,IND,Total,1
2026,IND,Total,1
2009,IDN,Total,15
2010,IDN,Total,15
2011,IDN,Total,15
2012,IDN,Total,15
2013,IDN,Total,15
2014,IDN,Total,15
2015,IDN,Total,15
2016,IDN,Total,15
2017,IDN,Total,15
2018,IDN,Total,15
2019,IDN,Total,15
2020,IDN,Total,15
2021,IDN,Total,15
2022,IDN,Total,15
2023,IDN,Total,15
2024,IDN,Total,15
2025,IDN,Total,15
2026,IDN,Total,15
2000,IDN,Total,5
2001,IDN,Total,5
2002,IDN,Total,7
2003,IDN,Total,13
2004,IDN,Total,13
2005,IDN,Total,13
2006,IDN,Total,13
2007,IDN,Total,14
2008,IDN,Total,14
2000,IRL,Total,1
2001,IRL,Total,1
2002,IRL,Total,1
2003,IRL,Total,1
2004,IRL,Total,1
2005,IRL,Total,1
2006,IRL,Total,1
2007,IRL,Total,2
2008,IRL,Total,3
2009,IRL,Total,3
2010,IRL,Total,3
2011,IRL,Total,3
2012,IRL,Total,4
2013,IRL,Total,4
2014,IRL,Total,4
2015,IRL,Total,4
2016,IRL,Total,4
2017,IRL,Total,4
2018,IRL,Total,4
2019,IRL,Total,4
2020,IRL,Total,4
2021,IRL,Total,4
2022,IRL,Total,4
2023,IRL,Total,4
2024,IRL,Total,4
2025,IRL,Total,4
2026,IRL,Total,4
1990,ISR,Total,4
1991,ISR,Total,4
1992,ISR,Total,4
1993,ISR,Total,4
1994,ISR,Total,4
1995,ISR,Total,4
1996,ISR,Total,4
1997,ISR,Total,4
1998,ISR,Total,4
1999,ISR,Total,4
2000,ISR,Total,4
2001,ISR,Total,4
2002,ISR,Total,4
2003,ISR,Total,4
2004,ISR,Total,4
2005,ISR,Total,5
2006,ISR,Total,5
2007,ISR,Total,5
2008,ISR,Total,5
2009,ISR,Total,5
2010,ISR,Total,5
2011,ISR,Total,5
2012,ISR,Total,5
2013,ISR,Total,5
2014,ISR,Total,5
2015,ISR,Total,5
2016,ISR,Total,5
2017,ISR,Total,5
2018,ISR,Total,5
2019,ISR,Total,5
2020,ISR,Total,5
2021,ISR,Total,5
2022,ISR,Total,5
2023,ISR,Total,5
2024,ISR,Total,5
2025,ISR,Total,5
2026,ISR,Total,5
2010,KEN,Total,1
2011,KEN,Total,1
2012,KEN,Total,1
2013,KEN,Total,1
2014,KEN,Total,1
2015,KEN,Total,1
2016,KEN,Total,1
2017,KEN,Total,1
2018,KEN,Total,1
2019,KEN,Total,1
2020,KEN,Total,1
2021,KEN,Total,1
2022,KEN,Total,1
2023,KEN,Total,1
2024,KEN,Total,1
2025,KEN,Total,1
2026,KEN,Total,1
1990,KOR,Total,5
1991,KOR,Total,5
1992,KOR,Total,5
1993,KOR,Total,5
1994,KOR,Total,5
1995,KOR,Total,6
1996,KOR,Total,6
1997,KOR,Total,7
1998,KOR,Total,7
1999,KOR,Total,7
2000,KOR,Total,7
2001,KOR,Total,7
2002,KOR,Total,8
2003,KOR,Total,8
2004,KOR,Total,8
2005,KOR,Total,8
2006,KOR,Total,8
2007,KOR,Total,9
2008,KOR,Total,10
2009,KOR,Total,10
2010,KOR,Total,10
2011,KOR,Total,12
2012,KOR,Total,12
2013,KOR,Total,12
2014,KOR,Total,12
2015,KOR,Total,12
2016,KOR,Total,12
2017,KOR,Total,12
2018,KOR,Total,12
2019,KOR,Total,12
2020,KOR,Total,12
2021,KOR,Total,12
2022,KOR,Total,12
2023,KOR,Total,12
2024,KOR,Total,12
2025,KOR,Total,12
2026,KOR,Total,12
2009,LAO,Total,3
2010,LAO,Total,3
2011,LAO,Total,3
2012,LAO,Total,3
2013,LAO,Total,3
2014,LAO,Total,3
2015,LAO,Total,3
2016,LAO,Total,3
2017,LAO,Total,3
2018,LAO,Total,3
2019,LAO,Total,3
2020,LAO,Total,3
2021,LAO,Total,3
2022,LAO,Total,3
2023,LAO,Total,3
2024,LAO,Total,3
2025,LAO,Total,3
2026,LAO,Total,3
1990,LAO,Total,2
1991,LAO,Total,2
1992,LAO,Total,2
1993,LAO,Total,2
1994,LAO,Total,2
1995,LAO,Total,2
1996,LAO,Total,2
1997,LAO,Total,2
1998,LAO,Total,2
1999,LAO,Total,2
2000,LAO,Total,2
2001,LAO,Total,2
2002,LAO,Total,2
2003,LAO,Total,2
2004,LAO,Total,2
2005,LAO,Total,2
2006,LAO,Total,2
2007,LAO,Total,2
2008,LAO,Total,2
1995,LVA,Total,1
1996,LVA,Total,1
1997,LVA,Total,1
1998,LVA,Total,1
1999,LVA,Total,1
2000,LVA,Total,1
2001,LVA,Total,1
2002,LVA,Total,2
2003,LVA,Total,2
2004,LVA,Total,2
2005,LVA,Total,2
2006,LVA,Total,2
2007,LVA,Total,3
2008,LVA,Total,3
2009,LVA,Total,3
2010,LVA,Total,3
2011,LVA,Total,3
2012,LVA,Total,3
2013,LVA,Total,3
2014,LVA,Total,3
2015,LVA,Total,3
2016,LVA,Total,3
2017,LVA,Total,3
2018,LVA,Total,3
2019,LVA,Total,3
2020,LVA,Total,3
2021,LVA,Total,3
2022,LVA,Total,3
2023,LVA,Total,3
2024,LVA,Total,3
2025,LVA,Total,3
2026,LVA,Total,3
2000,LTU,Total,2
2001,LTU,Total,2
2002,LTU,Total,2
2003,LTU,Total,2
2004,LTU,Total,3
2005,LTU,Total,3
2006,LTU,Total,3
2007,LTU,Total,3
