year,geo,value
2015,WLD,1.7
2016,WLD,2.7
2017,WLD,3.2
2018,WLD,4.9
2019,WLD,4.7
2020,WLD,6.9
2021,WLD,9.7
2022,WLD,20.5
2023,WLD,37.4
