year,geo,disagg,value
2024,BRA,Solar,12
2024,BRA,Hydroelectric power,12.3
2024,BRA,Utility scale batteries,12.8
2024,BRA,Natural gas,14
2024,IDN,Natural gas,9.5
2024,IDN,Solar,9.8
2024,IDN,Utility scale batteries,10.3
2024,IDN,Offshore wind,11
2024,IND,Natural gas,9.5
2024,IND,Solar,10.8
2024,IND,Utility scale batteries,12.5
2024,MEX,Solar,10.3
2024,MEX,Utility scale batteries,12.3
2024,PHL,Utility scale batteries,8
2024,PHL,Solar,9
2024,PHL,Offshore wind,9.5
2024,VNM,Solar,9.5
2024,VNM,Utility scale batteries,10
2024,VNM,Natural gas,10.3
2024,ZAF,Solar,12.3
2024,ZAF,Hydroelectric power,14.5
