year,geo,value
2000,WLD,38
2001,WLD,40
2002,WLD,42
2003,WLD,45
2004,WLD,47
2005,WLD,48
2006,WLD,51
2007,WLD,52
2008,WLD,53
2009,WLD,54
2010,WLD,54
2011,WLD,56
2012,WLD,57
2013,WLD,57
2014,WLD,58
2015,WLD,58
2016,WLD,58
2017,WLD,58
2009,AGO,1
2011,AGO,1
2015,AGO,1
2002,ALB,2
2003,ALB,1
2005,ALB,1
2011,ALB,1
2014,ALB,1
2016,ALB,1
1996,AND,1
2002,AND,1
2005,AND,1
1973,ARG,1
1987,ARG,1
1996,ARG,3
1999,ARG,1
2000,ARG,1
2004,ARG,1
2007,ARG,2
2011,ARG,1
1994,ARM,1
1999,ARM,1
2000,ARM,1
2005,ARM,1
2011,ASM,2
1968,AUS,1
1973,AUS,1
1995,AUS,1
2003,AUS,2
2005,AUS,1
2009,AUS,1
2010,AUS,3
2011,AUS,1
2012,AUS,1
2013,AUS,1
2015,AUS,1
1905,AUT,20
1983,AUT,1
1991,AUT,1
1996,AUT,3
1997,AUT,5
1999,AUT,7
2000,AUT,7
2001,AUT,1
2003,AUT,7
2005,AUT,1
2006,AUT,1
2008,AUT,2
2009,AUT,1
2011,AUT,1
2013,AUT,2
2016,AUT,2
1999,AZE,1
2000,AZE,1
2001,AZE,1
2002,AZE,1
2005,AZE,1
2015,AZE,2
1992,BDI,1
1979,BEL,1
1985,BEL,5
1986,BEL,2
1987,BEL,1
1988,BEL,2
1994,BEL,1
1995,BEL,1
1999,BEL,1
2002,BEL,1
2003,BEL,9
2004,BEL,1
2006,BEL,3
2007,BEL,4
2008,BEL,2
2009,BEL,3
2010,BEL,1
2011,BEL,2
2012,BEL,1
2001,BEN,3
2007,BEN,1
2011,BEN,1
2004,BFA,1
2015,BFA,1
2015,BGD,1
1905,BGR,2
1991,BGR,1
1993,BGR,2
1999,BGR,1
2000,BGR,3
2003,BGR,1
2004,BGR,1
2009,BGR,1
2013,BGR,1
2015,BGR,2
2016,BGR,1
1999,BHR,1
2016,BHR,1
2001,BIH,1
2002,BIH,1
2003,BIH,1
2004,BIH,2
2005,BIH,4
2006,BIH,4
2007,BIH,2
2009,BIH,1
2010,BIH,1
2011,BIH,1
2012,BIH,1
2013,BIH,1
1995,BLR,1
1996,BLR,1
1997,BLR,1
1998,BLR,1
1999,BLR,3
2002,BLR,1
2003,BLR,1
2004,BLR,2
2005,BLR,2
2007,BLR,1
2009,BLR,1
2010,BLR,2
2011,BLR,4
2012,BLR,1
2014,BLR,1
2015,BLR,4
2016,BLR,2
1905,BLZ,3
1995,BLZ,1
1970,BMU,1
2005,BMU,1
2011,BMU,1
2015,BMU,1
2006,BOL,1
2007,BOL,1
2012,BOL,1
1976,BRA,1
1981,BRA,1
1982,BRA,1
1990,BRA,1
1992,BRA,2
1997,BRA,1
2000,BRA,1
2005,BRA,1
2006,BRA,2
2010,BRA,1
2011,BRA,2
2012,BRA,1
2014,BRA,4
2015,BRA,2
2016,BRA,1
1981,BTN,1
2011,BTN,1
1971,BWA,1
2008,BWA,1
1905,CAN,10
1989,CAN,1
1991,CAN,1
1992,CAN,1
2010,CAN,1
2011,CAN,3
2012,CAN,3
2013,CAN,4
2014,CAN,9
2015,CAN,2
2016,CAN,6
2017,CAN,2
1964,CHE,1
1991,CHE,1
1992,CHE,1
1995,CHE,1
1997,CHE,1
1998,CHE,2
2004,CHE,1
2007,CHE,2
2010,CHE,1
2011,CHE,1
2012,CHE,2
2013,CHE,2
2014,CHE,2
2015,CHE,4
2016,CHE,4
2017,CHE,2
1997,CHL,1
1999,CHL,1
2000,CHL,1
2002,CHL,2
2005,CHL,1
2012,CHL,1
2017,CHL,1
1988,CHN,1
1989,CHN,2
1990,CHN,1
1991,CHN,1
1992,CHN,1
1996,CHN,1
1997,CHN,4
1998,CHN,1
1999,CHN,2
2000,CHN,1
2001,CHN,2
2006,CHN,3
2008,CHN,4
2009,CHN,2
2011,CHN,4
2012,CHN,1
2013,CHN,3
2014,CHN,2
2001,CMR,2
1986,COD,1
2005,COD,1
2013,COD,1
2000,COG,1
1905,COK,1
2014,COK,1
1997,COL,1
2002,COL,1
2003,COL,2
2006,COL,1
2007,COL,1
2008,COL,2
2010,COL,1
2011,COL,1
2013,COL,1
2014,COL,1
2015,COL,1
2016,COL,1
2017,COL,1
2003,CPV,1
2004,CPV,1
2017,CPV,1
2003,CRI,1
2006,CRI,1
2011,CRI,1
2014,CRI,1
2016,CRI,2
2014,CUB,1
2001,CYP,2
2002,CYP,1
2004,CYP,2
1998,CZE,1
2000,CZE,2
2001,CZE,2
2002,CZE,1
2009,CZE,1
2005,DEU,1
2007,DEU,1
2009,DEU,2
2010,DEU,2
2011,DEU,1
2012,DEU,1
2013,DEU,3
2014,DEU,4
2015,DEU,2
2016,DEU,3
2000,DJI,1
1972,DMA,1
1992,DNK,1
2005,DNK,2
2007,DNK,2
2008,DNK,1
2010,DNK,7
2011,DNK,3
2012,DNK,4
2013,DNK,1
2014,DNK,3
2015,DNK,4
2016,DNK,1
2000,DOM,1
2001,DOM,3
2003,DOM,3
2008,DOM,1
2006,DZA,1
1978,ECU,1
2002,ECU,1
2006,ECU,1
2008,ECU,1
2010,ECU,1
2012,ECU,1
2015,ECU,1
1978,EGY,1
1983,EGY,1
2013,EGY,1
1988,ESP,1
1992,ESP,1
2000,ESP,1
2002,ESP,1
2004,ESP,1
2006,ESP,1
2008,ESP,3
2011,ESP,3
2013,ESP,1
2014,ESP,3
2015,ESP,3
1994,EST,3
1995,EST,2
1996,EST,1
1997,EST,1
2000,EST,3
2003,EST,2
2006,EST,1
2008,EST,1
2012,EST,1
1950,ETH,1
1998,ETH,1
2000,ETH,1
2011,ETH,1
2012,ETH,1
1991,EUU,1
1993,EUU,1
1997,EUU,1
2006,EUU,4
2009,EUU,3
2010,EUU,1
2011,EUU,1
2013,EUU,3
2014,EUU,2
2015,EUU,1
2017,EUU,1
1994,FIN,1
2006,FIN,1
2009,FIN,1
2011,FIN,1
2012,FIN,1
1990,FRA,1
1995,FRA,1
1997,FRA,1
1998,FRA,2
1999,FRA,1
2000,FRA,2
2002,FRA,1
2003,FRA,1
2006,FRA,2
2007,FRA,4
2008,FRA,3
2006,FSM,1
1999,GAB,1
1990,GBR,1
1997,GBR,3
1999,GBR,1
2000,GBR,2
2003,GBR,3
2005,GBR,2
2006,GBR,1
2009,GBR,1
2010,GBR,1
2011,GBR,1
2012,GBR,1
2014,GBR,3
2015,GBR,2
2016,GBR,2
1996,GEO,1
2002,GEO,1
2012,GEO,1
2013,GEO,3
2014,GEO,2
2015,GEO,1
2017,GEO,1
2011,GHA,1
2017,GIN,1
2011,GRD,1
2013,GRD,1
2011,GRL,1
1998,GTM,1
2006,GTM,1
2009,GTM,1
2004,GUM,6
2008,GUM,1
2000,GUY,2
2011,GUY,1
2006,HND,1
2009,HND,1
2010,HND,2
2016,HND,1
1996,HRV,1
1997,HRV,1
2001,HRV,1
2004,HRV,2
2005,HRV,3
2006,HRV,1
2007,HRV,1
2008,HRV,4
2012,HRV,1
2014,HRV,1
1999,HTI,1
2002,HUN,2
2004,HUN,1
2013,HUN,4
2014,HUN,2
2015,HUN,3
1991,IDN,1
1994,IDN,1
1995,IDN,1
1996,IDN,1
2004,IDN,2
2005,IDN,1
2010,IDN,2
2013,IDN,1
2000,IND,1
2001,IND,1
2003,IND,1
1978,IRL,1
1992,IRL,1
1999,IRL,1
2012,IRL,1
2017,IRL,1
1984,IRN,1
2009,IRN,1
1967,IRQ,1
2012,IRQ,1
1971,ISR,1
2001,ISR,1
1991,ITA,1
1993,ITA,1
1994,ITA,1
1998,ITA,1
1999,ITA,1
2000,ITA,1
2006,ITA,1
2007,ITA,2
2009,ITA,1
2010,ITA,1
2013,ITA,1
2016,ITA,1
1905,JAM,2
2005,JOR,1
2015,JOR,1
1905,JPN,2
1971,JPN,2
1992,JPN,1
1993,KAZ,1
1996,KAZ,1
2001,KAZ,1
2004,KAZ,2
2005,KAZ,1
2006,KAZ,1
2007,KAZ,2
2009,KAZ,1
2012,KAZ,5
2016,KAZ,1
2017,KAZ,1
2012,KEN,1
1993,KGZ,1
1995,KGZ,1
1996,KGZ,1
1997,KGZ,2
2004,KGZ,1
2005,KGZ,1
2007,KGZ,1
2011,KGZ,1
2013,KGZ,1
2015,KGZ,3
2016,KGZ,1
1999,KHM,2
2000,KHM,1
2004,KOR,1
2008,KOR,1
2013,KOR,1
2015,KOR,1
1994,LAO,3
1998,LAO,1
2011,LAO,1
1996,LBN,1
2003,LIE,1
2012,LIE,1
2013,LIE,1
1994,LKA,1
2008,LKA,3
2013,LKA,1
1990,LUX,1
1998,LUX,1
1999,LUX,1
2002,LUX,1
2009,LUX,1
2012,LUX,1
2016,LUX,1
2001,LVA,1
2002,LVA,3
2004,LVA,1
2005,LVA,1
2008,LVA,1
2008,MAC,1
2010,MAC,1
2003,MAR,1
2004,MAR,1
2009,MAR,1
2010,MAR,1
2013,MAR,1
1994,MDA,1
2001,MDA,1
2003,MDA,1
2004,MDA,1
2005,MDA,2
2003,MDG,4
1979,MEX,1
1993,MEX,3
