year,geo,value
1990,WLD,1.98
2000,WLD,5.34
2005,WLD,8.16
2006,WLD,9.72
2007,WLD,10.25
2008,WLD,11.01
2009,WLD,11.92
2010,WLD,12.21
2011,WLD,13.27
2012,WLD,14.41
2013,WLD,15.49
2014,WLD,15.91
2015,WLD,16.06
2016,WLD,16.84
2017,WLD,17.82
2018,WLD,17.57
2019,WLD,19.13
