year,geo,disagg_type,disagg,value
2011,GAB,All,Total,2
2014,GAB,All,Total,7
2017,GAB,All,Total,8
2021,GAB,All,Total,5
2011,GBR,All,Total,12
2014,GBR,All,Total,62
2017,GBR,All,Total,65
2021,GBR,All,Total,55
2011,GEO,All,Total,11
2014,GEO,All,Total,20
2017,GEO,All,Total,27
2021,GEO,All,Total,24
2011,GHA,All,Total,6
2014,GHA,All,Total,8
2017,GHA,All,Total,12
2021,GHA,All,Total,7
2011,GIN,All,Total,2
2014,GIN,All,Total,3
2017,GIN,All,Total,6
2021,GIN,All,Total,6
2017,GMB,All,Total,5
2022,GMB,All,Total,6
2011,GRC,All,Total,8
2014,GRC,All,Total,16
2017,GRC,All,Total,11
2021,GRC,All,Total,20
2011,GTM,All,Total,14
2014,GTM,All,Total,15
2017,GTM,All,Total,13
2022,GTM,All,Total,11
2011,HIC,All,Total,14
2014,HIC,All,Total,52
2017,HIC,All,Total,55
2021,HIC,All,Total,56
2011,HKG,All,Total,8
2014,HKG,All,Total,60
2017,HKG,All,Total,62
2021,HKG,All,Total,70
2011,HND,All,Total,7
2014,HND,All,Total,13
2017,HND,All,Total,14
2021,HND,All,Total,10
2011,HRV,All,Total,14
2014,HRV,All,Total,42
2017,HRV,All,Total,38
2021,HRV,All,Total,33
2011,HTI,All,Total,8
2014,HTI,All,Total,6
2017,HTI,All,Total,13
2011,HUN,All,Total,9
2014,HUN,All,Total,16
2017,HUN,All,Total,16
2021,HUN,All,Total,19
2011,IDN,All,Total,9
2014,IDN,All,Total,14
2017,IDN,All,Total,18
2021,IDN,All,Total,13
2011,IND,All,Total,8
2014,IND,All,Total,9
2017,IND,All,Total,8
2021,IND,All,Total,12
2011,IRL,All,Total,16
2014,IRL,All,Total,50
2017,IRL,All,Total,51
2021,IRL,All,Total,54
2011,IRN,All,Total,31
2014,IRN,All,Total,38
2017,IRN,All,Total,28
2021,IRN,All,Total,25
2011,IRQ,All,Total,8
2014,IRQ,All,Total,5
2017,IRQ,All,Total,3
2021,IRQ,All,Total,4
2021,ISL,All,Total,73
2011,ISR,All,Total,17
2014,ISR,All,Total,79
2017,ISR,All,Total,79
2021,ISR,All,Total,80
2011,ITA,All,Total,5
2014,ITA,All,Total,39
2017,ITA,All,Total,46
2021,ITA,All,Total,55
2011,JAM,All,Total,8
2014,JAM,All,Total,18
2021,JAM,All,Total,12
2011,JOR,All,Total,4
2014,JOR,All,Total,15
2017,JOR,All,Total,18
2021,JOR,All,Total,10
2011,JPN,All,Total,6
2014,JPN,All,Total,54
2017,JPN,All,Total,54
2021,JPN,All,Total,61
2011,KAZ,All,Total,13
2014,KAZ,All,Total,20
2017,KAZ,All,Total,28
2021,KAZ,All,Total,30
2011,KEN,All,Total,10
2014,KEN,All,Total,16
2017,KEN,All,Total,19
2021,KEN,All,Total,22
2011,KGZ,All,Total,11
2014,KGZ,All,Total,15
2017,KGZ,All,Total,10
2021,KGZ,All,Total,18
2011,KHM,All,Total,19
2014,KHM,All,Total,28
2017,KHM,All,Total,27
2021,KHM,All,Total,31
2011,KOR,All,Total,17
2014,KOR,All,Total,57
2017,KOR,All,Total,63
2021,KOR,All,Total,69
2011,KWT,All,Total,21
2014,KWT,All,Total,30
2017,KWT,All,Total,28
2011,LAC,All,Total,8
2014,LAC,All,Total,25
2017,LAC,All,Total,21
2021,LAC,All,Total,30
2011,LAO,All,Total,18
2017,LAO,All,Total,9
2021,LAO,All,Total,9
2011,LBN,All,Total,11
2014,LBN,All,Total,21
2017,LBN,All,Total,23
2021,LBN,All,Total,3
2011,LBR,All,Total,6
2017,LBR,All,Total,8
2021,LBR,All,Total,15
2017,LBY,All,Total,8
2011,LCN,All,Total,8
2014,LCN,All,Total,25
2017,LCN,All,Total,21
2021,LCN,All,Total,30
2011,LIC,All,Total,4
2014,LIC,All,Total,5
2017,LIC,All,Total,8
2021,LIC,All,Total,9
2011,LKA,All,Total,18
2014,LKA,All,Total,20
2017,LKA,All,Total,17
2021,LKA,All,Total,21
2011,LMC,All,Total,9
2014,LMC,All,Total,11
2017,LMC,All,Total,10
2021,LMC,All,Total,12
2011,LMY,All,Total,8
2014,LMY,All,Total,16
2017,LMY,All,Total,15
2021,LMY,All,Total,22
2011,LSO,All,Total,3
2017,LSO,All,Total,6
2022,LSO,All,Total,13
2011,LTU,All,Total,6
2014,LTU,All,Total,15
2017,LTU,All,Total,21
2021,LTU,All,Total,12
2011,LUX,All,Total,17
2014,LUX,All,Total,68
2017,LUX,All,Total,72
2011,LVA,All,Total,7
2014,LVA,All,Total,29
2017,LVA,All,Total,19
2021,LVA,All,Total,23
2017,MAR,All,Total,3
2021,MAR,All,Total,5
2011,MDA,All,Total,6
2014,MDA,All,Total,10
2017,MDA,All,Total,20
2021,MDA,All,Total,13
2011,MDG,All,Total,2
2014,MDG,All,Total,2
2017,MDG,All,Total,4
2022,MDG,All,Total,6
2017,MDV,All,Total,20
2011,MEA,All,Total,11
2017,MEA,All,Total,13
2021,MEA,All,Total,15
2011,MEX,All,Total,8
2014,MEX,All,Total,18
2017,MEX,All,Total,12
2022,MEX,All,Total,16
2011,MIC,All,Total,8
2014,MIC,All,Total,16
2017,MIC,All,Total,16
2021,MIC,All,Total,22
2011,MKD,All,Total,11
2014,MKD,All,Total,25
2017,MKD,All,Total,20
2021,MKD,All,Total,22
2011,MLI,All,Total,4
2014,MLI,All,Total,3
2017,MLI,All,Total,8
2021,MLI,All,Total,11
2011,MLT,All,Total,10
2014,MLT,All,Total,37
2017,MLT,All,Total,43
2021,MLT,All,Total,39
2014,MMR,All,Total,16
2017,MMR,All,Total,19
2021,MMR,All,Total,7
2011,MNA,All,Total,12
2017,MNA,All,Total,10
2021,MNA,All,Total,11
2011,MNE,All,Total,22
2014,MNE,All,Total,30
2017,MNE,All,Total,24
2011,MNG,All,Total,25
2014,MNG,All,Total,36
2017,MNG,All,Total,30
2021,MNG,All,Total,34
2017,MOZ,All,Total,11
2021,MOZ,All,Total,10
2011,MRT,All,Total,8
2014,MRT,All,Total,9
2017,MRT,All,Total,9
2022,MRT,All,Total,11
2011,MUS,All,Total,14
2014,MUS,All,Total,25
2017,MUS,All,Total,23
2021,MUS,All,Total,20
2011,MWI,All,Total,9
2014,MWI,All,Total,7
2017,MWI,All,Total,9
2021,MWI,All,Total,8
2011,MYS,All,Total,11
2014,MYS,All,Total,31
2017,MYS,All,Total,23
2021,MYS,All,Total,13
2011,NAC,All,Total,20
2014,NAC,All,Total,66
2017,NAC,All,Total,70
2021,NAC,All,Total,68
2014,NAM,All,Total,12
2017,NAM,All,Total,17
2021,NAM,All,Total,21
2011,NER,All,Total,1
2014,NER,All,Total,2
2017,NER,All,Total,4
2022,NER,All,Total,3
2011,NGA,All,Total,2
2014,NGA,All,Total,7
2017,NGA,All,Total,5
2021,NGA,All,Total,6
2011,NIC,All,Total,8
2014,NIC,All,Total,16
2017,NIC,All,Total,13
2021,NIC,All,Total,12
2011,NLD,All,Total,13
2014,NLD,All,Total,35
2017,NLD,All,Total,37
2021,NLD,All,Total,34
2014,NOR,All,Total,63
2017,NOR,All,Total,69
2021,NOR,All,Total,67
2011,NPL,All,Total,11
2014,NPL,All,Total,12
2017,NPL,All,Total,14
2021,NPL,All,Total,14
2011,NZL,All,Total,27
2014,NZL,All,Total,69
2017,NZL,All,Total,66
2021,NZL,All,Total,60
2011,OED,All,Total,14
2014,OED,All,Total,53
2017,OED,All,Total,56
2021,OED,All,Total,57
2011,OMN,All,Total,9
2011,PAK,All,Total,2
2014,PAK,All,Total,2
2017,PAK,All,Total,3
2021,PAK,All,Total,4
2011,PAN,All,Total,10
2014,PAN,All,Total,17
2017,PAN,All,Total,13
2021,PAN,All,Total,10
2011,PER,All,Total,13
2014,PER,All,Total,18
2017,PER,All,Total,19
2021,PER,All,Total,22
2011,PHL,All,Total,11
2014,PHL,All,Total,13
2017,PHL,All,Total,11
2021,PHL,All,Total,17
2011,POL,All,Total,10
2014,POL,All,Total,27
2017,POL,All,Total,31
2021,POL,All,Total,32
2014,PRI,All,Total,27
2011,PRT,All,Total,8
2014,PRT,All,Total,26
2017,PRT,All,Total,29
2021,PRT,All,Total,30
2011,PRY,All,Total,13
2017,PRY,All,Total,15
2021,PRY,All,Total,12
2011,PSE,All,Total,4
2014,PSE,All,Total,5
2017,PSE,All,Total,7
2021,PSE,All,Total,5
2011,QAT,All,Total,13
2011,ROU,All,Total,8
2014,ROU,All,Total,19
2017,ROU,All,Total,20
2021,ROU,All,Total,19
2011,RUS,All,Total,8
2014,RUS,All,Total,22
2017,RUS,All,Total,23
2021,RUS,All,Total,30
2011,RWA,All,Total,8
2014,RWA,All,Total,8
2017,RWA,All,Total,8
2011,SAS,All,Total,9
2014,SAS,All,Total,9
2017,SAS,All,Total,8
2021,SAS,All,Total,11
2011,SAU,All,Total,2
2014,SAU,All,Total,17
2017,SAU,All,Total,21
2021,SAU,All,Total,32
2011,SDN,All,Total,2
2014,SDN,All,Total,4
2011,SEN,All,Total,4
2014,SEN,All,Total,4
2017,SEN,All,Total,8
2021,SEN,All,Total,10
2011,SGP,All,Total,10
2014,SGP,All,Total,38
2017,SGP,All,Total,47
2021,SGP,All,Total,43
2011,SLE,All,Total,6
2014,SLE,All,Total,4
2017,SLE,All,Total,5
2021,SLE,All,Total,4
2011,SLV,All,Total,4
2014,SLV,All,Total,21
2017,SLV,All,Total,12
2021,SLV,All,Total,11
2014,SOM,All,Total,2
2011,SRB,All,Total,12
2014,SRB,All,Total,20
2017,SRB,All,Total,20
2021,SRB,All,Total,21
2011,SSA,All,Total,5
2014,SSA,All,Total,7
2017,SSA,All,Total,8
2021,SSA,All,Total,10
2017,SSD,All,Total,3
2021,SSD,All,Total,2
2011,SSF,All,Total,5
2014,SSF,All,Total,7
2017,SSF,All,Total,8
2021,SSF,All,Total,10
2011,SVK,All,Total,11
2014,SVK,All,Total,26
2017,SVK,All,Total,30
2021,SVK,All,Total,34
2011,SVN,All,Total,13
2014,SVN,All,Total,35
2017,SVN,All,Total,40
2021,SVN,All,Total,42
2011,SWE,All,Total,23
2014,SWE,All,Total,50
2017,SWE,All,Total,44
2021,SWE,All,Total,49
2011,SWZ,All,Total,12
2022,SWZ,All,Total,10
2011,SYR,All,Total,13
2011,TCD,All,Total,6
2014,TCD,All,Total,2
2017,TCD,All,Total,4
2022,TCD,All,Total,8
2011,TGO,All,Total,4
2014,TGO,All,Total,4
2017,TGO,All,Total,9
2021,TGO,All,Total,7
2011,THA,All,Total,19
2014,THA,All,Total,18
2017,THA,All,Total,20
2021,THA,All,Total,28
2011,TJK,All,Total,5
2014,TJK,All,Total,4
2017,TJK,All,Total,15
2021,TJK,All,Total,12
2011,TKM,All,Total,1
2017,TKM,All,Total,7
2011,TTO,All,Total,8
2017,TTO,All,Total,27
2014,TUN,All,Total,12
2017,TUN,All,Total,12
2021,TUN,All,Total,10
2011,TUR,All,Total,5
2014,TUR,All,Total,36
2017,TUR,All,Total,43
2021,TUR,All,Total,38
2011,TWN,All,Total,10
2014,TWN,All,Total,55
2017,TWN,All,Total,52
2021,TWN,All,Total,62
2011,TZA,All,Total,7
2014,TZA,All,Total,7
2017,TZA,All,Total,5
2021,TZA,All,Total,4
2011,UGA,All,Total,9
2014,UGA,All,Total,16
2017,UGA,All,Total,15
2021,UGA,All,Total,19
2011,UKR,All,Total,8
2014,UKR,All,Total,22
2017,UKR,All,Total,22
2021,UKR,All,Total,34
2011,UMC,All,Total,8
2014,UMC,All,Total,22
2017,UMC,All,Total,22
2021,UMC,All,Total,35
2011,URY,All,Total,15
2014,URY,All,Total,44
2017,URY,All,Total,43
2021,URY,All,Total,42
2011,USA,All,Total,20
2014,USA,All,Total,65
2017,USA,All,Total,68
2021,USA,All,Total,66
2011,UZB,All,Total,1
2014,UZB,All,Total,2
2017,UZB,All,Total,2
2021,UZB,All,Total,7
2011,VEN,All,Total,2
2014,VEN,All,Total,20
2017,VEN,All,Total,28
2021,VEN,All,Total,9
2011,VNM,All,Total,16
2014,VNM,All,Total,20
2017,VNM,All,Total,22
2022,VNM,All,Total,10
2011,XKX,All,Total,6
2014,XKX,All,Total,17
2017,XKX,All,Total,15
2021,XKX,All,Total,18
2011,YEM,All,Total,1
2014,YEM,All,Total,1
2022,YEM,All,Total,2
2011,ZAF,All,Total,9
2014,ZAF,All,Total,19
2017,ZAF,All,Total,14
2021,ZAF,All,Total,18
2011,ZMB,All,Total,6
2014,ZMB,All,Total,6
2017,ZMB,All,Total,10
2021,ZMB,All,Total,7
2011,ZWE,All,Total,5
2014,ZWE,All,Total,4
2017,ZWE,All,Total,5
2021,ZWE,All,Total,3
2011,WLD,All,Total,9
2014,WLD,All,Total,22
2017,WLD,All,Total,22
2021,WLD,All,Total,28
2011,AFG,Gender,Female,5
2011,AFG,Gender,Male,10
2014,AFG,Gender,Female,1
2014,AFG,Gender,Male,8
2017,AFG,Gender,Female,3
2017,AFG,Gender,Male,4
2021,AFG,Gender,Female,1
2021,AFG,Gender,Male,3
2011,AGO,Gender,Female,7
2011,AGO,Gender,Male,9
2014,AGO,Gender,Female,4
2014,AGO,Gender,Male,7
2011,ALB,Gender,Female,6
2011,ALB,Gender,Male,9
2014,ALB,Gender,Female,13
2014,ALB,Gender,Male,14
2017,ALB,Gender,Female,11
2017,ALB,Gender,Male,14
2021,ALB,Gender,Female,12
2021,ALB,Gender,Male,15
2011,ARB,Gender,Female,3
2011,ARB,Gender,Male,6
2014,ARB,Gender,Female,6
2014,ARB,Gender,Male,13
2017,ARB,Gender,Female,5
2017,ARB,Gender,Male,11
2021,ARB,Gender,Female,7
2021,ARB,Gender,Male,12
2011,ARE,Gender,Female,8
2011,ARE,Gender,Male,13
2014,ARE,Gender,Female,26
2014,ARE,Gender,Male,45
2017,ARE,Gender,Female,37
2017,ARE,Gender,Male,50
2021,ARE,Gender,Female,19
2021,ARE,Gender,Male,24
2011,ARG,Gender,Female,8
2011,ARG,Gender,Male,5
2014,ARG,Gender,Female,25
2014,ARG,Gender,Male,29
2017,ARG,Gender,Female,24
2017,ARG,Gender,Male,24
2021,ARG,Gender,Female,25
2021,ARG,Gender,Male,36
2011,ARM,Gender,Female,19
2011,ARM,Gender,Male,18
2014,ARM,Gender,Female,23
2014,ARM,Gender,Male,19
2017,ARM,Gender,Female,28
2017,ARM,Gender,Male,35
2021,ARM,Gender,Female,23
2021,ARM,Gender,Male,31
2011,AUS,Gender,Female,15
2011,AUS,Gender,Male,19
2014,AUS,Gender,Female,66
2014,AUS,Gender,Male,64
2017,AUS,Gender,Female,64
2017,AUS,Gender,Male,64
2021,AUS,Gender,Female,59
2021,AUS,Gender,Male,55
2011,AUT,Gender,Female,8
2011,AUT,Gender,Male,9
2014,AUT,Gender,Female,35
2014,AUT,Gender,Male,50
2017,AUT,Gender,Female,46
2017,AUT,Gender,Male,48
2021,AUT,Gender,Female,53
2021,AUT,Gender,Male,60
2011,AZE,Gender,Female,15
2011,AZE,Gender,Male,20
2014,AZE,Gender,Female,19
2014,AZE,Gender,Male,31
2017,AZE,Gender,Female,13
2017,AZE,Gender,Male,18
2022,AZE,Gender,Female,17
2022,AZE,Gender,Male,22
2011,BDI,Gender,Female,1
2011,BDI,Gender,Male,3
2014,BDI,Gender,Female,1
2014,BDI,Gender,Male,2
2011,BEL,Gender,Female,13
2011,BEL,Gender,Male,8
2014,BEL,Gender,Female,44
2014,BEL,Gender,Male,47
2017,BEL,Gender,Female,44
2017,BEL,Gender,Male,53
2021,BEL,Gender,Female,44
2021,BEL,Gender,Male,52
2011,BEN,Gender,Female,5
2011,BEN,Gender,Male,3
2014,BEN,Gender,Female,9
2014,BEN,Gender,Male,6
2017,BEN,Gender,Female,10
2017,BEN,Gender,Male,13
2021,BEN,Gender,Female,6
2021,BEN,Gender,Male,10
2011,BFA,Gender,Female,3
2011,BFA,Gender,Male,3
2014,BFA,Gender,Female,5
2014,BFA,Gender,Male,7
2017,BFA,Gender,Female,10
2017,BFA,Gender,Male,10
2021,BFA,Gender,Female,5
2021,BFA,Gender,Male,9
2011,BGD,Gender,Female,22
2011,BGD,Gender,Male,24
2014,BGD,Gender,Female,10
2014,BGD,Gender,Male,10
2017,BGD,Gender,Female,8
2017,BGD,Gender,Male,11
2021,BGD,Gender,Female,16
2021,BGD,Gender,Male,13
2011,BGR,Gender,Female,7
2011,BGR,Gender,Male,8
2014,BGR,Gender,Female,18
2014,BGR,Gender,Male,20
2017,BGR,Gender,Female,18
2017,BGR,Gender,Male,19
2021,BGR,Gender,Female,23
2021,BGR,Gender,Male,30
2011,BHR,Gender,Female,6
2011,BHR,Gender,Male,36
2014,BHR,Gender,Female,28
2014,BHR,Gender,Male,45
2017,BHR,Gender,Female,24
2017,BHR,Gender,Male,43
2011,BIH,Gender,Female,13
2011,BIH,Gender,Male,14
2014,BIH,Gender,Female,18
2014,BIH,Gender,Male,17
2017,BIH,Gender,Female,13
2017,BIH,Gender,Male,17
2021,BIH,Gender,Female,19
2021,BIH,Gender,Male,24
2011,BLR,Gender,Female,16
2011,BLR,Gender,Male,17
2014,BLR,Gender,Female,19
2014,BLR,Gender,Male,23
2017,BLR,Gender,Female,23
2017,BLR,Gender,Male,20
2014,BLZ,Gender,Female,21
2014,BLZ,Gender,Male,17
2011,BOL,Gender,Female,18
2011,BOL,Gender,Male,16
2014,BOL,Gender,Female,20
2014,BOL,Gender,Male,24
2017,BOL,Gender,Female,21
2017,BOL,Gender,Male,19
2021,BOL,Gender,Female,18
2021,BOL,Gender,Male,21
2011,BRA,Gender,Female,6
2011,BRA,Gender,Male,7
2014,BRA,Gender,Female,29
2014,BRA,Gender,Male,39
2017,BRA,Gender,Female,23
2017,BRA,Gender,Male,30
2021,BRA,Gender,Female,33
2021,BRA,Gender,Male,48
2014,BTN,Gender,Female,4
2014,BTN,Gender,Male,4
2011,BWA,Gender,Female,5
2011,BWA,Gender,Male,6
2014,BWA,Gender,Female,14
2014,BWA,Gender,Male,21
2017,BWA,Gender,Female,7
2017,BWA,Gender,Male,11
2022,BWA,Gender,Female,8
2022,BWA,Gender,Male,12
2011,CAF,Gender,Female,1
2011,CAF,Gender,Male,1
2017,CAF,Gender,Female,4
2017,CAF,Gender,Male,5
2011,CAN,Gender,Female,18
2011,CAN,Gender,Male,23
2014,CAN,Gender,Female,74
2014,CAN,Gender,Male,79
2017,CAN,Gender,Female,83
2017,CAN,Gender,Male,83
2021,CAN,Gender,Female,81
2021,CAN,Gender,Male,81
2014,CHE,Gender,Female,48
2014,CHE,Gender,Male,56
2017,CHE,Gender,Female,56
2017,CHE,Gender,Male,69
2021,CHE,Gender,Female,58
2021,CHE,Gender,Male,65
2011,CHL,Gender,Female,6
2011,CHL,Gender,Male,10
2014,CHL,Gender,Female,28
2014,CHL,Gender,Male,35
2017,CHL,Gender,Female,30
2017,CHL,Gender,Male,32
2021,CHL,Gender,Female,20
2021,CHL,Gender,Male,28
2011,CHN,Gender,Female,6
2011,CHN,Gender,Male,8
2014,CHN,Gender,Female,19
2014,CHN,Gender,Male,22
2017,CHN,Gender,Female,19
2017,CHN,Gender,Male,24
2021,CHN,Gender,Female,39
2021,CHN,Gender,Male,39
2014,CIV,Gender,Female,2
2014,CIV,Gender,Male,3
2017,CIV,Gender,Female,1
2017,CIV,Gender,Male,4
2021,CIV,Gender,Female,2
2021,CIV,Gender,Male,6
2011,CMR,Gender,Female,3
2011,CMR,Gender,Male,6
2014,CMR,Gender,Female,2
2014,CMR,Gender,Male,2
2017,CMR,Gender,Female,7
2017,CMR,Gender,Male,9
2021,CMR,Gender,Female,6
2021,CMR,Gender,Male,8
2011,COD,Gender,Female,2
2011,COD,Gender,Male,1
2014,COD,Gender,Female,3
2014,COD,Gender,Male,3
2017,COD,Gender,Female,3
2017,COD,Gender,Male,5
2022,COD,Gender,Female,4
2022,COD,Gender,Male,3
2011,COG,Gender,Female,2
2011,COG,Gender,Male,5
2014,COG,Gender,Female,5
2014,COG,Gender,Male,5
2017,COG,Gender,Female,5
2017,COG,Gender,Male,5
2021,COG,Gender,Female,6
2021,COG,Gender,Male,7
2011,COL,Gender,Female,11
2011,COL,Gender,Male,13
2014,COL,Gender,Female,20
2014,COL,Gender,Male,24
2017,COL,Gender,Female,17
2017,COL,Gender,Male,26
2021,COL,Gender,Female,14
2021,COL,Gender,Male,23
2011,COM,Gender,Female,6
2011,COM,Gender,Male,9
2022,COM,Gender,Female,7
2022,COM,Gender,Male,10
2011,CRI,Gender,Female,8
2011,CRI,Gender,Male,12
2014,CRI,Gender,Female,18
2014,CRI,Gender,Male,23
2017,CRI,Gender,Female,18
2017,CRI,Gender,Male,25
2021,CRI,Gender,Female,13
2021,CRI,Gender,Male,22
2011,CYP,Gender,Female,25
2011,CYP,Gender,Male,29
2014,CYP,Gender,Female,31
2014,CYP,Gender,Male,28
2017,CYP,Gender,Female,24
2017,CYP,Gender,Male,26
2021,CYP,Gender,Female,29
2021,CYP,Gender,Male,33
2011,CZE,Gender,Female,9
2011,CZE,Gender,Male,10
2014,CZE,Gender,Female,26
2014,CZE,Gender,Male,31
2017,CZE,Gender,Female,27
2017,CZE,Gender,Male,32
2021,CZE,Gender,Female,27
2021,CZE,Gender,Male,35
2011,DEU,Gender,Female,11
2011,DEU,Gender,Male,14
2014,DEU,Gender,Female,40
2014,DEU,Gender,Male,52
2017,DEU,Gender,Female,50
2017,DEU,Gender,Male,59
2021,DEU,Gender,Female,58
2021,DEU,Gender,Male,51
2011,DJI,Gender,Female,4
2011,DJI,Gender,Male,5
2011,DNK,Gender,Female,19
2011,DNK,Gender,Male,18
2014,DNK,Gender,Female,35
2014,DNK,Gender,Male,47
2017,DNK,Gender,Female,42
2017,DNK,Gender,Male,50
2021,DNK,Gender,Female,48
2021,DNK,Gender,Male,58
2011,DOM,Gender,Female,12
2011,DOM,Gender,Male,16
2014,DOM,Gender,Female,23
2014,DOM,Gender,Male,25
2017,DOM,Gender,Female,27
2017,DOM,Gender,Male,33
2021,DOM,Gender,Female,22
2021,DOM,Gender,Male,22
2011,DZA,Gender,Male,3
2014,DZA,Gender,Female,5
2014,DZA,Gender,Male,7
2017,DZA,Gender,Female,3
2017,DZA,Gender,Male,7
2021,DZA,Gender,Female,2
2021,DZA,Gender,Male,5
