year,geo,value
2000,WLD,2.9
2001,WLD,3.7
2002,WLD,3.5
2003,WLD,4.2
2004,WLD,3.8
2005,WLD,3.9
2006,WLD,4
2007,WLD,4
2008,WLD,5.6
2009,WLD,4.2
2010,WLD,3.7
2011,WLD,4.7
2012,WLD,3.8
2013,WLD,3.9
2014,WLD,3.6
2015,WLD,5.6
2016,WLD,5.9
2017,WLD,5.9
2018,WLD,6.7
2019,WLD,6.6
2020,WLD,6.5
2021,WLD,6.4
2000,AUS,7.4
2001,AUS,6.4
2002,AUS,3
2003,AUS,0.69
2004,AUS,2.3
2005,AUS,2.9
2006,AUS,2.9
2007,AUS,2.4
2008,AUS,2.9
2009,AUS,4.4
2010,AUS,4.9
2011,AUS,6.6
2012,AUS,1.7
2013,AUS,3.6
2014,AUS,3.1
2015,AUS,3.3
2016,AUS,1.4
2017,AUS,0.44
2018,AUS,0.57
2019,AUS,0.28
2020,AUS,1
2021,AUS,1
2000,CAN,0.74
2001,CAN,0.88
2002,CAN,0.56
2003,CAN,0.71
2004,CAN,3.8
2005,CAN,2
2006,CAN,0.94
2007,CAN,0.8
2008,CAN,1.1
2009,CAN,3.9
2010,CAN,1.5
2011,CAN,1
2012,CAN,0.17
2013,CAN,0.38
2014,CAN,0.43
2015,CAN,0.48
2016,CAN,0.47
2017,CAN,0.51
2018,CAN,0.39
2019,CAN,0.44
2020,CAN,0.94
2021,CAN,0.63
2000,CHN,3.8
2001,CHN,4.8
2002,CHN,6.4
2003,CHN,7.2
2004,CHN,8.6
2005,CHN,7.8
2006,CHN,5.7
2007,CHN,5.5
2008,CHN,9.4
2009,CHN,5.6
2010,CHN,3.4
2011,CHN,4.8
2012,CHN,3.2
2013,CHN,2.8
2014,CHN,2.9
2015,CHN,2.8
2016,CHN,3
2017,CHN,3.1
2018,CHN,3.5
2019,CHN,3.4
2020,CHN,3.3
2021,CHN,3.1
2000,COL,0.041
2001,COL,0.039
2002,COL,0.023
2003,COL,0.012
2004,COL,0.0047
2005,COL,0.0061
2006,COL,0.06
2007,COL,0.0025
2008,COL,0.055
2009,COL,0.064
2010,COL,0.024
2011,COL,0.063
2012,COL,0.0097
2013,COL,0.094
2014,COL,0.037
2015,COL,0
2016,COL,0.041
2017,COL,0.02
2018,COL,0.08
2019,COL,0.35
2020,COL,0.28
2021,COL,0.35
2000,CRI,0
2001,CRI,1.8
2002,CRI,0.29
2003,CRI,0.44
2004,CRI,0.48
2005,CRI,0.12
2006,CRI,0.3
2007,CRI,0.63
2008,CRI,0.64
2009,CRI,0.21
2010,CRI,0.37
2011,CRI,0.32
2012,CRI,0.78
2013,CRI,0.45
2014,CRI,0.53
2015,CRI,0.42
2016,CRI,0.33
2017,CRI,0.62
2018,CRI,0.52
2019,CRI,0.34
2020,CRI,0.26
2021,CRI,0.41
2000,CZE,0
2001,CZE,0
2002,CZE,0
2003,CZE,0
2000,EU,6.7
2001,EU,7.6
2002,EU,6.1
2003,EU,6.1
2004,EU,3.8
2005,EU,4.3
2006,EU,5
2007,EU,4.6
2008,EU,6.6
2009,EU,5.1
2010,EU,6.3
2011,EU,6.4
2012,EU,6
2013,EU,5.9
2014,EU,6.3
2015,EU,19
2016,EU,19
2017,EU,20
2018,EU,19
2019,EU,19
2020,EU,19
2021,EU,20
2000,HUN,0
2001,HUN,0
2002,HUN,0.25
2003,HUN,0.92
2000,ISL,0
2001,ISL,0
2002,ISL,0.18
2003,ISL,0.84
2004,ISL,0.63
2005,ISL,0.038
2006,ISL,0.24
2007,ISL,0.13
2008,ISL,0.66
