year,geo,value
1910,WLD,1
1911,WLD,1
1912,WLD,1
1913,WLD,1
1914,WLD,1
1915,WLD,1
1916,WLD,1
1917,WLD,1
1918,WLD,1
1919,WLD,1
1920,WLD,1
1921,WLD,1
1922,WLD,1
1923,WLD,1
1924,WLD,1
1925,WLD,1
1926,WLD,1
1927,WLD,1
1928,WLD,1
1929,WLD,1
1930,WLD,1
1931,WLD,1
1932,WLD,1
1933,WLD,1
1934,WLD,1
1935,WLD,1
1936,WLD,2
1937,WLD,2
1938,WLD,2
1939,WLD,2
1940,WLD,2
1941,WLD,2
1942,WLD,2
1943,WLD,2
1944,WLD,2
1945,WLD,2
1946,WLD,2
1947,WLD,9
1948,WLD,9
1949,WLD,9
1950,WLD,9
1951,WLD,13
1952,WLD,15
1953,WLD,15
1954,WLD,15
1955,WLD,15
1956,WLD,15
1957,WLD,18
1958,WLD,18
1959,WLD,19
1960,WLD,19
1961,WLD,19
1962,WLD,20
1963,WLD,20
1964,WLD,21
1965,WLD,24
1966,WLD,24
1967,WLD,24
1968,WLD,24
1969,WLD,25
1970,WLD,28
1971,WLD,29
1972,WLD,35
1973,WLD,36
1974,WLD,38
1975,WLD,41
1976,WLD,43
1977,WLD,44
1978,WLD,46
1979,WLD,48
1980,WLD,50
1981,WLD,54
1982,WLD,56
1983,WLD,57
1984,WLD,66
1985,WLD,71
1986,WLD,72
1987,WLD,74
1988,WLD,79
1989,WLD,83
1990,WLD,98
1991,WLD,108
1992,WLD,119
1993,WLD,129
1994,WLD,132
1995,WLD,139
1996,WLD,144
1997,WLD,155
1998,WLD,161
1999,WLD,164
2000,WLD,180
2001,WLD,183
2002,WLD,188
2003,WLD,201
2004,WLD,206
2005,WLD,213
2006,WLD,225
2007,WLD,233
2008,WLD,235
2009,WLD,239
2010,WLD,243
2011,WLD,242
2012,WLD,244
2013,WLD,246
2014,WLD,250
2015,WLD,254
2016,WLD,256
2017,WLD,260
2018,WLD,260
2019,WLD,259
2020,WLD,259
2021,WLD,263
2022,WLD,265
2023,WLD,264
2024,WLD,264
