year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,WLD,138,,,,
2001,WLD,144,,,,
2002,WLD,146,,,,
2003,WLD,156,,,,
2004,WLD,168,,,,
2005,WLD,178,,,,
2006,WLD,188,,,,
2007,WLD,196,,,,
2008,WLD,203,,,,
2009,WLD,207,,,,
2010,WLD,219,,,,
2011,WLD,233,,,,
2012,WLD,240,,,,
2013,WLD,242,,,,
2014,WLD,240,,,,
2015,WLD,233,,,,
2016,WLD,219,,,,
2017,WLD,226,,,,
2018,WLD,236,,,,
2019,WLD,238,,,,
2020,WLD,227,,,,
2021,WLD,239,,,,
2022,WLD,259,,,,
2023,WLD,267,,,,
2028,WLD,,310,,,
2030,WLD,,,,95,
2050,WLD,,,,15,
2000,CAN,2.0,,,,
2001,CAN,2.1,,,,
2002,CAN,2.0,,,,
2003,CAN,1.8,,,,
2004,CAN,1.9,,,,
2005,CAN,2.0,,,,
2006,CAN,2.0,,,,
2007,CAN,2.0,,,,
2008,CAN,2.0,,,,
2009,CAN,1.9,,,,
2010,CAN,2.0,,,,
2011,CAN,2.0,,,,
2012,CAN,2.0,,,,
2013,CAN,2.0,,,,
2014,CAN,2.0,,,,
2015,CAN,1.8,,,,
2016,CAN,1.8,,,,
2017,CAN,1.8,,,,
2018,CAN,1.6,,,,
2019,CAN,1.6,,,,
2020,CAN,1.4,,,,
2021,CAN,1.4,,,,
2022,CAN,1.4,,,,
2023,CAN,1.4,,,,
2000,MEX,0.33,,,,
2001,MEX,0.26,,,,
2002,MEX,0.21,,,,
2003,MEX,0.27,,,,
2004,MEX,0.36,,,,
2005,MEX,0.37,,,,
2006,MEX,0.41,,,,
2007,MEX,0.45,,,,
2008,MEX,0.42,,,,
2009,MEX,0.37,,,,
2010,MEX,0.45,,,,
2011,MEX,1,,,,
2012,MEX,0.45,,,,
2013,MEX,0.43,,,,
2014,MEX,0.44,,,,
2015,MEX,0.36,,,,
2016,MEX,0.33,,,,
2017,MEX,0.38,,,,
2018,MEX,0.35,,,,
2019,MEX,0.29,,,,
2020,MEX,0.23,,,,
2021,MEX,0.16,,,,
2022,MEX,0.16,,,,
2023,MEX,0.16,,,,
2000,USA,29,,,,
2001,USA,30,,,,
2002,USA,29,,,,
2003,USA,28,,,,
2004,USA,30,,,,
2005,USA,30,,,,
2006,USA,31,,,,
2007,USA,30,,,,
2008,USA,31,,,,
2009,USA,29,,,,
2010,USA,29,,,,
2011,USA,29,,,,
2012,USA,27,,,,
2013,USA,26,,,,
2014,USA,27,,,,
2015,USA,24,,,,
2016,USA,19,,,,
2017,USA,21,,,,
2018,USA,20,,,,
2019,USA,19,,,,
2020,USA,14,,,,
2021,USA,15,,,,
2022,USA,16,,,,
2023,USA,15,,,,
2000,BRA,0.20,,,,
2001,BRA,0.16,,,,
2002,BRA,0.22,,,,
2003,BRA,0.20,,,,
2004,BRA,0.23,,,,
2005,BRA,0.23,,,,
2006,BRA,0.24,,,,
2007,BRA,0.24,,,,
2008,BRA,0.26,,,,
2009,BRA,0.24,,,,
2010,BRA,0.23,,,,
2011,BRA,0.22,,,,
2012,BRA,0.24,,,,
2013,BRA,0.28,,,,
2014,BRA,0.28,,,,
2015,BRA,0.23,,,,
2016,BRA,0.22,,,,
2017,BRA,0.17,,,,
2018,BRA,0.19,,,,
2019,BRA,0.17,,,,
2020,BRA,0.21,,,,
2021,BRA,0.23,,,,
2022,BRA,0.22,,,,
2023,BRA,0.20,,,,
2000,COL,1.1,,,,
2001,COL,1.3,,,,
2002,COL,1.2,,,,
2003,COL,1.5,,,,
2004,COL,1.6,,,,
2005,COL,1.7,,,,
2006,COL,1.9,,,,
2007,COL,2.0,,,,
2008,COL,2.2,,,,
2009,COL,2.1,,,,
2010,COL,2.2,,,,
2011,COL,2.5,,,,
2012,COL,2.6,,,,
2013,COL,2.5,,,,
2014,COL,2.6,,,,
2015,COL,2.5,,,,
2016,COL,2.7,,,,
2017,COL,2.7,,,,
2018,COL,2.5,,,,
2019,COL,2.5,,,,
2020,COL,1.6,,,,
2021,COL,1.7,,,,
2022,COL,1.7,,,,
2023,COL,1.6,,,,
2000,VEN,0.23,,,,
2001,VEN,0.23,,,,
2002,VEN,0.24,,,,
2003,VEN,0.21,,,,
2004,VEN,0.24,,,,
2005,VEN,0.21,,,,
2006,VEN,0.21,,,,
2007,VEN,0.20,,,,
2008,VEN,0.15,,,,
2009,VEN,0.10,,,,
2010,VEN,0.08,,,,
2011,VEN,0.08,,,,
2012,VEN,0.06,,,,
2013,VEN,0.04,,,,
2014,VEN,0.02,,,,
2015,VEN,0.02,,,,
2016,VEN,0.02,,,,
2017,VEN,0.02,,,,
2018,VEN,0.02,,,,
2019,VEN,0.01,,,,
2020,VEN,0.01,,,,
2021,VEN,0.01,,,,
2022,VEN,0.02,,,,
2023,VEN,0.02,,,,
2000,BGR,1,,,,
2001,BGR,1,,,,
2002,BGR,1,,,,
2003,BGR,1,,,,
2004,BGR,1,,,,
2005,BGR,1,,,,
2006,BGR,1,,,,
2007,BGR,1,,,,
2008,BGR,1,,,,
2009,BGR,1,,,,
2010,BGR,1,,,,
2011,BGR,1.1,,,,
2012,BGR,1,,,,
2013,BGR,1,,,,
2014,BGR,1,,,,
2015,BGR,1.1,,,,
2016,BGR,1,,,,
2017,BGR,1.0,,,,
2018,BGR,1,,,,
2019,BGR,1,,,,
2020,BGR,1,,,,
2021,BGR,1,,,,
2022,BGR,1.0,,,,
2023,BGR,1,,,,
2000,CZE,1.9,,,,
2001,CZE,1.9,,,,
2002,CZE,1.9,,,,
2003,CZE,1.9,,,,
2004,CZE,1.8,,,,
2005,CZE,1.8,,,,
2006,CZE,1.8,,,,
2007,CZE,1.8,,,,
2008,CZE,1.8,,,,
2009,CZE,1.7,,,,
2010,CZE,1.6,,,,
2011,CZE,1.7,,,,
2012,CZE,1.6,,,,
2013,CZE,1.4,,,,
2014,CZE,1.4,,,,
2015,CZE,1.4,,,,
2016,CZE,1.3,,,,
2017,CZE,1.3,,,,
2018,CZE,1.3,,,,
2019,CZE,1.2,,,,
2020,CZE,1,,,,
2021,CZE,1,,,,
2022,CZE,1.0,,,,
2023,CZE,1,,,,
2000,DEU,5.9,,,,
2001,DEU,5.9,,,,
2002,DEU,6.1,,,,
2003,DEU,6.0,,,,
2004,DEU,6.1,,,,
2005,DEU,6.0,,,,
2006,DEU,5.8,,,,
2007,DEU,5.9,,,,
2008,DEU,5.6,,,,
2009,DEU,5.4,,,,
2010,DEU,5.3,,,,
2011,DEU,5.5,,,,
2012,DEU,5.8,,,,
2013,DEU,5.6,,,,
2014,DEU,5.4,,,,
2015,DEU,5.4,,,,
2016,DEU,5.1,,,,
2017,DEU,5.1,,,,
2018,DEU,4.9,,,,
2019,DEU,3.8,,,,
2020,DEU,3.1,,,,
2021,DEU,3.7,,,,
2022,DEU,3.8,,,,
2023,DEU,3.0,,,,
2000,GRC,1.9,,,,
2001,GRC,1.9,,,,
2002,GRC,2.1,,,,
2003,GRC,2.0,,,,
2004,GRC,2.1,,,,
2005,GRC,2.0,,,,
2006,GRC,1.9,,,,
2007,GRC,1.9,,,,
2008,GRC,1.9,,,,
2009,GRC,1.9,,,,
2010,GRC,1.7,,,,
2011,GRC,1.7,,,,
2012,GRC,1.8,,,,
2013,GRC,1.6,,,,
2014,GRC,1.5,,,,
2015,GRC,1.4,,,,
2016,GRC,1,,,,
2017,GRC,1.1,,,,
2018,GRC,1.1,,,,
2019,GRC,1,,,,
2020,GRC,0.41,,,,
2021,GRC,0.36,,,,
2022,GRC,0.42,,,,
2023,GRC,0.32,,,,
2000,HUN,0.42,,,,
2001,HUN,0.41,,,,
2002,HUN,0.38,,,,
2003,HUN,0.39,,,,
2004,HUN,0.33,,,,
2005,HUN,0.28,,,,
2006,HUN,0.29,,,,
2007,HUN,0.29,,,,
2008,HUN,0.28,,,,
2009,HUN,0.26,,,,
2010,HUN,0.27,,,,
2011,HUN,0.28,,,,
2012,HUN,0.27,,,,
2013,HUN,0.28,,,,
2014,HUN,0.28,,,,
2015,HUN,0.27,,,,
2016,HUN,0.27,,,,
2017,HUN,0.23,,,,
2018,HUN,0.23,,,,
2019,HUN,0.20,,,,
2020,HUN,0.18,,,,
2021,HUN,0.15,,,,
2022,HUN,0.14,,,,
2023,HUN,0.12,,,,
2000,POL,4.8,,,,
2001,POL,4.8,,,,
2002,POL,4.7,,,,
2003,POL,4.8,,,,
2004,POL,4.7,,,,
2005,POL,4.7,,,,
2006,POL,4.6,,,,
2007,POL,4.3,,,,
2008,POL,4.2,,,,
2009,POL,4.0,,,,
2010,POL,3.9,,,,
2011,POL,4.1,,,,
2012,POL,4.2,,,,
2013,POL,4.2,,,,
2014,POL,4.0,,,,
2015,POL,4.0,,,,
2016,POL,3.8,,,,
2017,POL,3.7,,,,
2018,POL,3.6,,,,
2019,POL,3.3,,,,
2020,POL,3.0,,,,
2021,POL,3.2,,,,
2022,POL,3.2,,,,
2023,POL,2.6,,,,
2000,ROU,1,,,,
2001,ROU,1,,,,
2002,ROU,1,,,,
2003,ROU,1,,,,
2004,ROU,1,,,,
2005,ROU,1,,,,
2006,ROU,1.0,,,,
2007,ROU,1.0,,,,
2008,ROU,1.1,,,,
2009,ROU,1,,,,
2010,ROU,1,,,,
2011,ROU,1.0,,,,
2012,ROU,1,,,,
2013,ROU,1,,,,
2014,ROU,1,,,,
2015,ROU,1,,,,
2016,ROU,1,,,,
2017,ROU,1,,,,
2018,ROU,1,,,,
2019,ROU,1,,,,
2020,ROU,0.44,,,,
2021,ROU,1,,,,
2022,ROU,1,,,,
2023,ROU,0.43,,,,
2007,SRB,1.1,,,,
2008,SRB,1.1,,,,
2009,SRB,1.1,,,,
2010,SRB,1.1,,,,
2011,SRB,1.2,,,,
2012,SRB,1.1,,,,
2013,SRB,1.2,,,,
2014,SRB,1,,,,
2015,SRB,1.1,,,,
2016,SRB,1.1,,,,
2017,SRB,1.2,,,,
2018,SRB,1.1,,,,
2019,SRB,1.1,,,,
2020,SRB,1.2,,,,
2021,SRB,1.1,,,,
2022,SRB,1.0,,,,
2023,SRB,1,,,,
2000,ESP,1,,,,
2001,ESP,1,,,,
2002,ESP,1,,,,
2003,ESP,1,,,,
2004,ESP,1,,,,
2005,ESP,1,,,,
2006,ESP,1,,,,
2007,ESP,1,,,,
2008,ESP,0.30,,,,
2009,ESP,0.28,,,,
2010,ESP,0.25,,,,
2011,ESP,0.19,,,,
2012,ESP,0.18,,,,
2013,ESP,0.13,,,,
2014,ESP,0.11,,,,
2015,ESP,0.09,,,,
2016,ESP,0.05,,,,
2017,ESP,0.09,,,,
2018,ESP,0.07,,,,
2019,ESP,0.0029,,,,
2020,ESP,0.0029,,,,
2021,ESP,0.0029,,,,
2022,ESP,0.0029,,,,
2023,ESP,0.0029,,,,
2000,TUR,1.9,,,,
2001,TUR,1.8,,,,
2002,TUR,1.6,,,,
2003,TUR,1.4,,,,
2004,TUR,1.4,,,,
2005,TUR,1.8,,,,
2006,TUR,1.9,,,,
2007,TUR,2.2,,,,
2008,TUR,2.3,,,,
2009,TUR,2.3,,,,
2010,TUR,2.2,,,,
2011,TUR,2.2,,,,
2012,TUR,2.1,,,,
2013,TUR,1.8,,,,
2014,TUR,1.9,,,,
2015,TUR,1.7,,,,
2016,TUR,2.1,,,,
2017,TUR,2.2,,,,
2018,TUR,2.5,,,,
2019,TUR,2.6,,,,
2020,TUR,2.2,,,,
2021,TUR,2.5,,,,
2022,TUR,2.8,,,,
2023,TUR,1.9,,,,
2000,UKR,1.8,,,,
2001,UKR,1.8,,,,
2002,UKR,1.8,,,,
2003,UKR,1.8,,,,
2004,UKR,1.8,,,,
2005,UKR,1.8,,,,
2006,UKR,1.8,,,,
