year,geo,value
2000,WLD,8.8
2015,WLD,7.9
2016,WLD,7.7
2017,WLD,7.6
2018,WLD,7.4
2019,WLD,7.5
2020,WLD,7.3
2021,WLD,7.2
2022,WLD,6.9
2023,WLD,6.1
2000,ALB,27
2015,ALB,21
2016,ALB,26
2017,ALB,28
2018,ALB,13
2019,ALB,20
2020,ALB,17
2021,ALB,15
2022,ALB,14
2000,DZA,16
2015,DZA,16
2016,DZA,15
2017,DZA,14
2018,DZA,13
2019,DZA,12
2020,DZA,11
2021,DZA,11
2022,DZA,9.6
2000,AGO,15
2015,AGO,11
2016,AGO,11
2017,AGO,11
2018,AGO,11
2019,AGO,11
2020,AGO,11
2021,AGO,11
2022,AGO,11
2000,ARG,14
2015,ARG,12
2016,ARG,14
2017,ARG,16
2018,ARG,16
2019,ARG,15
2020,ARG,14
2021,ARG,15
2022,ARG,21
2000,ARM,25
2015,ARM,10
2016,ARM,9.7
2017,ARM,8.6
2018,ARM,7.8
2019,ARM,7.1
2020,ARM,7.2
2021,ARM,7
2022,ARM,6.6
2000,AUS,7.1
2015,AUS,4.4
2016,AUS,4.4
2017,AUS,4.4
2018,AUS,4.4
2019,AUS,4.2
2020,AUS,4.2
2021,AUS,4.7
2022,AUS,4.8
2023,AUS,4.5
2000,AUT,5.2
2015,AUT,5.3
2016,AUT,4.9
2017,AUT,4.8
2018,AUT,4.9
2019,AUT,4.5
2020,AUT,4.4
2021,AUT,4.6
2022,AUT,4.7
2023,AUT,4.2
2000,AZE,15
2015,AZE,12
2016,AZE,9.4
2017,AZE,9.3
2018,AZE,8.8
2019,AZE,8.5
2020,AZE,7.9
2021,AZE,7.7
2022,AZE,7.5
2000,BHR,4
2015,BHR,2.4
2016,BHR,2.4
2017,BHR,4.9
2018,BHR,1.8
2019,BHR,2.5
2020,BHR,4.8
2021,BHR,3
2022,BHR,3
2000,BGD,15
2015,BGD,12
2016,BGD,9.3
2017,BGD,8.6
2018,BGD,8.7
2019,BGD,8.1
2020,BGD,8.7
2021,BGD,7.8
2022,BGD,7.8
2000,BLR,13
2015,BLR,8.6
2016,BLR,8.6
2017,BLR,8.3
2018,BLR,7.3
2019,BLR,6.7
2020,BLR,7.1
2021,BLR,6.9
2022,BLR,6.8
2000,BEL,4.5
2015,BEL,5.6
2016,BEL,4.6
2017,BEL,4.5
2018,BEL,5.1
2019,BEL,3.9
2020,BEL,3.9
2021,BEL,3.6
2022,BEL,3.5
2023,BEL,3.8
2000,BEN,70
2015,BEN,84
2017,BEN,90
2019,BEN,69
2020,BEN,35
2021,BEN,27
