year,geo,value
2010,WLD,7495
2011,WLD,7885
2012,WLD,7819
2013,WLD,7946
2014,WLD,8888
2015,WLD,9444
2016,WLD,9651
2017,WLD,9411
2018,WLD,10000
2019,WLD,9498
2020,WLD,8538
2021,WLD,8246
2022,WLD,8919
2023,WLD,8709
2010,AFG,116
2011,AFG,177
2012,AFG,140
2013,AFG,147
2014,AFG,103
2015,AFG,84
2016,AFG,148
2017,AFG,105
2018,AFG,149
2019,AFG,161
2020,AFG,153
2021,AFG,82
2022,AFG,72
2023,AFG,46
2010,AGO,9.6
2011,AGO,12
2012,AGO,29
2013,AGO,24
2014,AGO,27
2015,AGO,37
2016,AGO,48
2017,AGO,54
2018,AGO,26
2019,AGO,24
2020,AGO,4.9
2021,AGO,13
2022,AGO,18
2023,AGO,17
2012,AIA,0.015
2013,AIA,0.0089
2010,ALB,41
2011,ALB,49
2012,ALB,44
2013,ALB,43
2014,ALB,81
2015,ALB,92
2016,ALB,74
2017,ALB,63
2018,ALB,26
2019,ALB,52
2020,ALB,53
2021,ALB,49
2022,ALB,33
2023,ALB,44
2010,ARG,1.4
2011,ARG,1.3
2012,ARG,1.0
2013,ARG,2.4
2014,ARG,0.50
2015,ARG,3.9
2016,ARG,5.8
2017,ARG,13
2018,ARG,45
2019,ARG,22
2020,ARG,35
2021,ARG,65
2022,ARG,77
2023,ARG,58
2010,ARM,94
2011,ARM,114
2012,ARM,46
2013,ARM,42
2014,ARM,44
2015,ARM,43
2016,ARM,38
2017,ARM,91
2018,ARM,71
2019,ARM,7.0
2020,ARM,13
2021,ARM,19
2022,ARM,24
2023,ARM,23
2010,ATG,0.039
2011,ATG,0.015
2012,ATG,0.0073
2013,ATG,0.0052
2014,ATG,0.023
2015,ATG,0.033
2016,ATG,0.013
2017,ATG,0.41
2018,ATG,0.0092
2019,ATG,1.3
2020,ATG,0.0039
2021,ATG,0.80
2010,AZE,19
2011,AZE,22
2012,AZE,34
2013,AZE,57
2014,AZE,60
2015,AZE,66
2016,AZE,91
2017,AZE,94
2018,AZE,105
2019,AZE,96
2020,AZE,49
2021,AZE,5.3
2022,AZE,1.1
2023,AZE,1.8
2010,BDI,35
2011,BDI,35
