year,geo,value
2017,CAN,6
2018,CAN,7
2019,CAN,6
2017,CHN,148
2018,CHN,188
2019,CHN,216
2020,CHN,233
2021,CHN,226
2022,CHN,215
2023,CHN,214
2017,EUU,94
2018,EUU,91
2019,EUU,86
2020,EUU,75
2021,EUU,88
2022,EUU,79
2023,EUU,75
2017,JPN,36
2018,JPN,37
2019,JPN,34
2020,JPN,29
2021,JPN,35
2022,JPN,33
2023,JPN,32
2017,KOR,31
2018,KOR,30
2019,KOR,29
2020,KOR,26
2021,KOR,28
2022,KOR,26
2023,KOR,29
2017,RUS,29
2018,RUS,32
2019,RUS,30
2020,RUS,30
2021,RUS,32
2017,TUR,30
2018,TUR,31
2019,TUR,28
2020,TUR,30
2021,TUR,35
2022,TUR,30
2023,TUR,29
2017,USA,59
2018,USA,60
2019,USA,61
2020,USA,50
2021,USA,59
2022,USA,57
2023,USA,57
