year,geo,value
2001,WLD,1
2002,WLD,1
2003,WLD,1
2004,WLD,1
2005,WLD,2
2006,WLD,2
2007,WLD,2
2008,WLD,2
2009,WLD,4
2010,WLD,5
2011,WLD,6
2012,WLD,7
2013,WLD,9
2014,WLD,9
2015,WLD,13
2016,WLD,14
2017,WLD,18
2018,WLD,22
2019,WLD,41
2020,WLD,52
2021,WLD,59
2022,WLD,64
2023,WLD,67
2024,WLD,70
2001,ESP,1
2002,ESP,1
2003,ESP,1
2004,ESP,1
2005,ESP,1
2005,FJI,1
2006,ESP,1
2006,FJI,1
2007,ESP,1
2007,FJI,1
2008,ESP,1
2008,FJI,1
2024,ESP,1
2024,FJI,1
2024,MYS,1
2024,POL,1
2024,ZAF,1
2024,SAU,1
2024,IDN,1
2024,KEN,1
2024,MNE,1
2024,FRA,1
2024,IRL,1
2024,MKD,1
2024,PRT,1
2024,ROU,1
2024,BRA,1
2024,CHL,1
2024,PHL,1
2024,TWN,1
2024,COG,1
2024,CRI,1
2024,ISL,1
2024,KHM,1
2024,AUT,1
2024,BEL,1
2024,BGR,1
2024,CAN,1
2024,COL,1
2024,CZE,1
2024,DNK,1
2024,EST,1
2024,EUR,1
2024,FIN,1
2024,GBR,1
2024,GRC,1
2024,HRV,1
2024,HUN,1
2024,ITA,1
2024,LVA,1
2024,NLD,1
2024,NZL,1
2024,SVK,1
2024,CYP,1
2024,DEU,1
2024,JOR,1
2024,JPN,1
2024,KOR,1
2024,PAN,1
2024,SVN,1
2024,SWE,1
2024,UKR,1
2024,USA,1
2024,ZWE,1
2024,ALB,1
2024,LTU,1
2024,LUX,1
2024,MLT,1
2024,NOR,1
2024,TUR,1
2024,URY,1
2024,ARG,1
2024,KAZ,1
2024,NGA,1
2024,TLS,1
2024,VNM,1
2024,ARE,1
2024,GHA,1
2024,MEX,1
2024,BGD,1
2024,ECU,1
2024,OMN,1
2023,ESP,1
2023,FJI,1
2023,MYS,1
2023,POL,1
2023,ZAF,1
2023,SAU,1
2023,IDN,1
2023,KEN,1
2023,MNE,1
2023,FRA,1
2023,IRL,1
2023,MKD,1
2023,PRT,1
2023,ROU,1
2023,BRA,1
2023,CHL,1
2023,PHL,1
2023,TWN,1
2023,COG,1
2023,CRI,1
2023,ISL,1
2023,KHM,1
2023,AUT,1
2023,BEL,1
2023,BGR,1
2023,CAN,1
2023,COL,1
2023,CZE,1
2023,DNK,1
2023,EST,1
2023,EUR,1
2023,FIN,1
2023,GBR,1
2023,GRC,1
2023,HRV,1
2023,HUN,1
2023,ITA,1
2023,LVA,1
2023,NLD,1
2023,NZL,1
2023,SVK,1
2023,CYP,1
2023,DEU,1
2023,JOR,1
2023,JPN,1
2023,KOR,1
2023,PAN,1
2023,SVN,1
2023,SWE,1
2023,UKR,1
2023,USA,1
2023,ZWE,1
2023,ALB,1
2023,LTU,1
2023,LUX,1
2023,MLT,1
2023,NOR,1
2023,TUR,1
2023,URY,1
2023,ARG,1
2023,KAZ,1
2023,NGA,1
2023,TLS,1
2023,VNM,1
2023,ARE,1
2023,GHA,1
2023,MEX,1
2022,ESP,1
2022,FJI,1
2022,MYS,1
2022,POL,1
2022,ZAF,1
2022,SAU,1
2022,IDN,1
2022,KEN,1
2022,MNE,1
2022,FRA,1
2022,IRL,1
2022,MKD,1
2022,PRT,1
2022,ROU,1
2022,BRA,1
2022,CHL,1
2022,PHL,1
2022,TWN,1
2022,COG,1
2022,CRI,1
2022,ISL,1
2022,KHM,1
2022,AUT,1
2022,BEL,1
2022,BGR,1
2022,CAN,1
2022,COL,1
2022,CZE,1
2022,DNK,1
2022,EST,1
2022,EUR,1
2022,FIN,1
2022,GBR,1
2022,GRC,1
2022,HRV,1
2022,HUN,1
2022,ITA,1
2022,LVA,1
2022,NLD,1
2022,NZL,1
2022,SVK,1
2022,CYP,1
2022,DEU,1
2022,JOR,1
2022,JPN,1
2022,KOR,1
2022,PAN,1
2022,SVN,1
2022,SWE,1
2022,UKR,1
2022,USA,1
2022,ZWE,1
2022,ALB,1
2022,LTU,1
2022,LUX,1
2022,MLT,1
2022,NOR,1
2022,TUR,1
2022,URY,1
2022,ARG,1
2022,KAZ,1
2022,NGA,1
2022,TLS,1
2022,VNM,1
2021,ESP,1
2021,FJI,1
2021,MYS,1
2021,POL,1
2021,ZAF,1
2021,SAU,1
2021,IDN,1
2021,KEN,1
2021,MNE,1
2021,FRA,1
2021,IRL,1
2021,MKD,1
2021,PRT,1
2021,ROU,1
2021,BRA,1
2021,CHL,1
2021,PHL,1
2021,TWN,1
2021,COG,1
2021,CRI,1
2021,ISL,1
2021,KHM,1
2021,AUT,1
2021,BEL,1
2021,BGR,1
2021,CAN,1
2021,COL,1
2021,CZE,1
2021,DNK,1
2021,EST,1
2021,EUR,1
2021,FIN,1
2021,GBR,1
2021,GRC,1
2021,HRV,1
2021,HUN,1
2021,ITA,1
2021,LVA,1
2021,NLD,1
2021,NZL,1
2021,SVK,1
2021,CYP,1
2021,DEU,1
2021,JOR,1
2021,JPN,1
2021,KOR,1
2021,PAN,1
2021,SVN,1
2021,SWE,1
2021,UKR,1
2021,USA,1
2021,ZWE,1
2021,ALB,1
2021,LTU,1
2021,LUX,1
2021,MLT,1
2021,NOR,1
2021,TUR,1
2021,URY,1
2020,ESP,1
2020,FJI,1
2020,MYS,1
2020,POL,1
2020,ZAF,1
2020,SAU,1
2020,IDN,1
2020,KEN,1
2020,MNE,1
2020,FRA,1
2020,IRL,1
2020,MKD,1
2020,PRT,1
2020,ROU,1
2020,BRA,1
2020,CHL,1
2020,PHL,1
2020,TWN,1
2020,COG,1
2020,CRI,1
2020,ISL,1
2020,KHM,1
2020,AUT,1
2020,BEL,1
2020,BGR,1
2020,CAN,1
2020,COL,1
2020,CZE,1
2020,DNK,1
2020,EST,1
2020,EUR,1
2020,FIN,1
2020,GBR,1
2020,GRC,1
2020,HRV,1
2020,HUN,1
2020,ITA,1
2020,LVA,1
2020,NLD,1
2020,NZL,1
2020,SVK,1
2020,CYP,1
2020,DEU,1
2020,JOR,1
2020,JPN,1
2020,KOR,1
2020,PAN,1
2020,SVN,1
2020,SWE,1
2020,UKR,1
2020,USA,1
2020,ZWE,1
2019,ESP,1
2019,FJI,1
2019,MYS,1
2019,POL,1
2019,ZAF,1
2019,SAU,1
2019,IDN,1
2019,KEN,1
2019,MNE,1
2019,FRA,1
2019,IRL,1
2019,MKD,1
2019,PRT,1
2019,ROU,1
2019,BRA,1
2019,CHL,1
2019,PHL,1
