year,geo,value
1990,ABW,100
1990,ALB,100
1990,AND,100
1990,ARE,100
1990,ARG,92.1548
1990,ATG,95.7631
1990,AUS,100
1990,AUT,100
1990,BEL,100
1990,BGR,100
1990,BHR,99.9414
1990,BHS,100
1990,BIH,100
1990,BLR,100
1990,BMU,100
1990,BRA,87.4751
1990,BRB,99.9843
1990,BRN,100
1990,CAN,100
1990,CEB,100
1990,CHE,100
1990,CHI,100
1990,CHL,92.2574
1990,COL,89.9
1990,CUW,100
1990,CYM,99.8469
1990,CYP,100
1990,CZE,100
1990,DEU,100
1990,DNK,100
1990,ECA,100
1990,ECS,100
1990,EMU,100
1990,ESP,100
1990,EST,100
1990,EUU,100
1990,FIN,100
1990,FRA,100
1990,FRO,100
1990,GBR,100
1990,GIB,100
1990,GRC,100
1990,GRL,100
1990,GUM,99.8443
1990,HIC,99.8885
1990,HKG,100
1990,HRV,100
1990,HUN,100
1990,IMN,100
1990,IRL,100
1990,ISL,100
1990,ISR,100
1990,ITA,100
1990,JAM,70.3346
1990,JOR,96.8
1990,JPN,100
1990,KNA,91.3068
1990,KOR,99.8828
1990,KWT,100
1990,LIE,100
1990,LTU,100
1990,LUX,100
1990,LVA,100
1990,MAC,99.8493
1990,MAF,100
1990,MCO,100
1990,MDA,100
1990,MKD,100
1990,MLT,100
1990,MNE,100
1990,MNP,99.8533
1990,MUS,99.0416
1990,NAC,100
1990,NCL,99.8443
1990,NGA,27.3
1990,NLD,100
1990,NOR,100
1990,NRU,98.9991
1990,NZL,100
1990,OED,99.5424
1990,OMN,100
1990,PAN,70.19
1990,PLW,96.6253
1990,POL,100
1990,PRI,99.9834
1990,PRT,100
1990,PST,99.9944
1990,PYF,100
1990,QAT,100
1990,ROU,100
1990,RUS,100
1990,SAU,100
1990,SDN,32.8
1990,SGP,100
1990,SMR,100
1990,SRB,100
1990,SVK,100
1990,SVN,100
1990,SWE,100
1990,SXM,100
1990,TCA,88.7
1990,TEC,100
1990,UKR,100
1990,USA,100
1990,VGB,94.6066
1990,VIR,100
1990,XKX,100
1990,ZMB,13.9
1991,ABW,99.1537
1991,ALB,100
1991,AND,100
1991,ARE,100
1991,ARG,92.4922
1991,ATG,95.9407
1991,AUS,100
1991,AUT,100
1991,BEL,100
