year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2010,WLD,0.1,,,,
2015,WLD,0.8,,,,
2020,WLD,4.4,,,,
2025,WLD,,8,,,
2030,WLD,,,,2000,
