year,geo,value
2020,WLD,0.89
2024,WLD,1.1
2020,AFG,0.00462
2020,ALB,0.0004
2020,DZA,0.00448
2020,ARG,0.00509
2020,ARM,0.00031
2020,AZE,0.00044
2020,BGD,0.03065
2020,BEN,0.0021
2020,BOL,0.00179
2020,BIH,0.00021
2020,BWA,0.00042
2020,BRA,0.03662
2020,BGR,0.00055
2020,BFA,0.00435
2020,KHM,0.00366
2020,CMR,0.00419
2020,TCD,0.00144
2020,CHL,0.0033
2020,CHN,0.12567
2020,COL,0.00873
2020,COM,0.00015
2020,COG,0.00112
2020,CRI,0.00064
2020,HRV,0.00027
2020,CYP,0.00017
2020,CIV,0.00366
2020,ECU,0.00217
2020,EGY,0.01147
2020,SLV,0.00114
2020,EST,0.00012
2020,ETH,0.01569
2020,GAB,0.00044
2020,GMB,0.00028
2020,GEO,0.00046
2020,GHA,0.0046
2020,GRC,0.0014
2020,GTM,0.00348
2020,GIN,0.00159
2020,HND,0.00114
2020,HUN,0.00069
2020,IND,0.2053
2020,IDN,0.04439
2020,IRN,0.02476
2020,IRQ,0.00627
2020,ISR,0.00077
2020,ITA,0.00445
2020,JOR,0.00244
2020,KAZ,0.00139
2020,KEN,0.008
2020,KOS,0.00012
2020,KWT,0.0013
2020,KGZ,0.00069
2020,LAO,0.00111
2020,LVA,0.00017
2020,LBN,0.00099
2020,LBR,0.00112
2020,LBY,0.00132
2020,LTU,0.0001
2020,MDG,0.00357
2020,MWI,0.00191
2020,MYS,0.00776
2020,MLI,0.0028
2020,MRT,0.00044
2020,MUS,0.00027
2020,MEX,0.01337
2020,MDA,0.00036
2020,MNG,0.00041
2020,MNE,0.00006
2020,MAR,0.00531
2020,MOZ,0.00361
2020,MMR,0.00694
2020,NAM,0.00046
2020,NPL,0.00227
2020,NIC,0.0008
2020,NER,0.00291
2020,NGA,0.02277
2020,PAK,0.02176
2020,PSE,0.00069
2020,PAN,0.00067
2020,PRY,0.0006
2020,PER,0.00418
2020,PHL,0.03302
2020,POL,0.00308
2020,RUS,0.01233
2020,SAU,0.00865
2020,SEN,0.00178
2020,SRB,0.00063
2020,SLE,0.00145
2020,ZAF,0.01153
2020,LKA,0.00416
2020,TJK,0.0006
2020,TZA,0.00636
2020,THA,0.00925
2020,TGO,0.00112
2020,TUN,0.00198
2020,TUR,0.01836
2020,UGA,0.00546
2020,UKR,0.00341
2020,ARE,0.0031
2020,GBR,0.00599
2020,USA,0.03436
2020,URY,0.00039
2020,UZB,0.00121
2020,VEN,0.00502
2020,VNM,0.00706
2020,YEM,0.0041
2020,ZMB,0.00233
2020,ZWE,0.00207
2024,AFG,0.00695
2024,ALB,0.00045
2024,DZA,0.00634
2024,ARG,0.00661
2024,ARM,0.00037
2024,AZE,0.00061
2024,BGD,0.0177
2024,BEN,0.00174
2024,BOL,0.00209
2024,BIH,0.00027
2024,BWA,0.00058
2024,BRA,0.03836
2024,BGR,0.0004
2024,BFA,0.00235
2024,KHM,0.00467
2024,CMR,0.00351
2024,TCD,0.00241
2024,CHL,0.00254
2024,CHN,0.2841
2024,COL,0.0096
2024,COM,0.00019
2024,COG,0.00097
2024,CRI,0.00104
2024,HRV,0.00039
2024,CYP,0.00026
2024,CIV,0.0031
2024,ECU,0.00328
2024,EGY,0.01221
2024,SLV,0.00136
2024,EST,0.0001
2024,ETH,0.01403
2024,GAB,0.00034
2024,GMB,0.00017
2024,GEO,0.00045
2024,GHA,0.00483
2024,GRC,0.00305
2024,GTM,0.00238
2024,GIN,0.00222
2024,HND,0.00149
2024,HUN,0.00099
2024,IND,0.18775
2024,IDN,0.0471
2024,IRN,0.03125
2024,IRQ,0.00742
2024,ISR,0.001
2024,ITA,0.00545
2024,JOR,0.00321
2024,KAZ,0.00153
2024,KEN,0.01031
2024,KOS,0.00015
2024,KWT,0.00069
2024,KGZ,0.00045
2024,LAO,0.00121
2024,LVA,0.00021
2024,LBN,0.00109
2024,LBR,0.00103
2024,LBY,0.00139
2024,LTU,0.00014
2024,MDG,0.00306
2024,MWI,0.00449
2024,MYS,0.00767
2024,MLI,0.00322
2024,MRT,0.00056
2024,MUS,0.00033
2024,MEX,0.01981
2024,MDA,0.0002
2024,MNG,0.00041
2024,MNE,0.00006
2024,MAR,0.00638
2024,MOZ,0.00731
2024,MMR,0.01046
2024,NAM,0.00046
2024,NPL,0.003
2024,NIC,0.00101
2024,NER,0.00333
2024,NGA,0.02708
2024,PAK,0.01648
2024,PSE,0.00078
2024,PAN,0.00061
2024,PRY,0.00065
2024,PER,0.00597
2024,PHL,0.04155
2024,POL,0.00269
2024,RUS,0.02212
2024,SAU,0.00694
2024,SEN,0.00193
2024,SRB,0.00063
2024,SLE,0.00127
2024,ZAF,0.00864
2024,LKA,0.00476
2024,TJK,0.00051
2024,TZA,0.01283
2024,THA,0.01209
2024,TGO,0.00118
2024,TUN,0.00081
2024,TUR,0.02283
2024,UGA,0.00626
2024,UKR,0.00972
2024,ARE,0.0024
2024,GBR,0.0073
2024,USA,0.06721
2024,URY,0.00034
2024,UZB,0.0018
2024,VEN,0.00484
2024,VNM,0.00578
2024,YEM,0.00633
2024,ZMB,0.00298
2024,ZWE,0.00169
