year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2002,WLD,7.913669064748201,,,,
2003,WLD,6.626506024096386,,,,
2004,WLD,5.9880239520958085,,,,
2005,WLD,5.9880239520958085,,,,
2006,WLD,7.142857142857142,,,,
2007,WLD,6.508875739644971,,,,
2008,WLD,5.202312138728324,,,,
2009,WLD,8.0,,,,
2010,WLD,8.98876404494382,,,,
2011,WLD,17.318435754189945,,,,
2012,WLD,17.31843575,,,,
2013,WLD,54.7486033519553,,,,
2014,WLD,47.22222222222222,,,,
2015,WLD,47.22222222222222,,,,
2016,WLD,46.666666666666664,,,,
2017,WLD,42.22222222222222,,,,
2018,WLD,44.44444444444444,,,,
2019,WLD,46.666666666666664,,,,
2020,WLD,43.888888888888886,,,,
2021,WLD,42.77777777777778,,,,
2022,WLD,26.666666666666668,,,,
2023,WLD,28.33333333,,,,
2028,WLD,,,,,
