year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2017,WLD,41,,,,
2018,WLD,39,,,,
2019,WLD,38,,,,
2020,WLD,40,,,,
2021,WLD,37,,,,
2022,WLD,37,,,,
2023,WLD,35,,,,
2024,WLD,34,,,,
2025,WLD,33,,,,
2030,WLD,,26.8,,0,
2017,ALB,29,,,,
2018,ALB,21,,,,
2019,ALB,18,,,,
2020,ALB,18,,,,
2021,ALB,16,,,,
2022,ALB,14,,,,
2023,ALB,14,,,,
2024,ALB,13,,,,
2025,ALB,12,,,,
2017,DZA,41,,,,
2018,DZA,41,,,,
2019,DZA,40,,,,
2020,DZA,43,,,,
2021,DZA,43,,,,
2022,DZA,43,,,,
2023,DZA,44,,,,
2024,DZA,42,,,,
2025,DZA,39,,,,
2017,AGO,60,,,,
2018,AGO,65,,,,
2019,AGO,67,,,,
2020,AGO,70,,,,
2021,AGO,71,,,,
2022,AGO,71,,,,
2023,AGO,72,,,,
2024,AGO,72,,,,
2025,AGO,73,,,,
2017,ARM,51,,,,
2018,ARM,52,,,,
2019,ARM,56,,,,
2020,ARM,57,,,,
2021,ARM,57,,,,
2022,ARM,57,,,,
2023,ARM,57,,,,
2024,ARM,47,,,,
2025,ARM,44,,,,
2017,AUS,3.5,,,,
2018,AUS,3.8,,,,
2019,AUS,3.8,,,,
2020,AUS,3.8,,,,
2021,AUS,3.6,,,,
2022,AUS,3.4,,,,
2023,AUS,3.2,,,,
2024,AUS,3.2,,,,
2025,AUS,3.2,,,,
2017,AUT,2.5,,,,
2018,AUT,2.4,,,,
2019,AUT,2.8,,,,
2020,AUT,2.5,,,,
2021,AUT,3.4,,,,
2022,AUT,2.4,,,,
2023,AUT,2.8,,,,
2024,AUT,2.9,,,,
2025,AUT,2.9,,,,
2017,AZE,1.5,,,,
2018,AZE,1.3,,,,
2019,AZE,1.1,,,,
2020,AZE,1.9,,,,
2021,AZE,1.4,,,,
2022,AZE,1.2,,,,
2023,AZE,1.1,,,,
2024,AZE,0.7,,,,
2025,AZE,0.7,,,,
2017,BGD,63,,,,
2018,BGD,59,,,,
2019,BGD,55,,,,
2020,BGD,52,,,,
2021,BGD,47,,,,
2022,BGD,43,,,,
2023,BGD,42,,,,
2024,BGD,40,,,,
2025,BGD,39,,,,
2017,BLR,4.7,,,,
2018,BLR,2.8,,,,
2019,BLR,3.1,,,,
2020,BLR,1.9,,,,
2021,BLR,1.5,,,,
2022,BLR,1.5,,,,
2023,BLR,1.1,,,,
2024,BLR,0.7,,,,
2025,BLR,0.6,,,,
2017,BEL,2.6,,,,
2018,BEL,1.4,,,,
2019,BEL,1.4,,,,
2020,BEL,1.1,,,,
2021,BEL,0.9,,,,
2022,BEL,0.8,,,,
2023,BEL,1,,,,
2024,BEL,1,,,,
2025,BEL,0.9,,,,
2017,BLZ,26,,,,
2018,BLZ,22,,,,
2019,BLZ,18,,,,
2020,BLZ,22,,,,
2021,BLZ,19,,,,
2022,BLZ,17,,,,
2023,BLZ,18,,,,
2024,BLZ,18,,,,
2025,BLZ,18,,,,
2017,BEN,80,,,,
2018,BEN,71,,,,
2019,BEN,65,,,,
2020,BEN,64,,,,
2021,BEN,62,,,,
2022,BEN,59,,,,
2023,BEN,56,,,,
2024,BEN,54,,,,
2025,BEN,54,,,,
2017,BTN,29,,,,
2018,BTN,15,,,,
2019,BTN,18,,,,
2020,BTN,17,,,,
2021,BTN,21,,,,
2022,BTN,4.7,,,,
2023,BTN,4.3,,,,
2024,BTN,4.1,,,,
2025,BTN,3.7,,,,
2017,BOL,14,,,,
2018,BOL,13,,,,
2019,BOL,9.7,,,,
2020,BOL,11,,,,
2021,BOL,8.9,,,,
2022,BOL,9.6,,,,
2023,BOL,9,,,,
2024,BOL,9.5,,,,
2025,BOL,11,,,,
2017,BIH,18,,,,
2018,BIH,17,,,,
2019,BIH,16,,,,
2020,BIH,16,,,,
2021,BIH,15,,,,
2022,BIH,14,,,,
2023,BIH,14,,,,
2024,BIH,13,,,,
2025,BIH,13,,,,
2017,BWA,62,,,,
2018,BWA,60,,,,
2019,BWA,59,,,,
2020,BWA,60,,,,
2021,BWA,59,,,,
2022,BWA,59,,,,
2023,BWA,59,,,,
2024,BWA,59,,,,
2025,BWA,60,,,,
2017,BRA,29,,,,
2018,BRA,28,,,,
2019,BRA,27,,,,
2020,BRA,21,,,,
2021,BRA,31,,,,
2022,BRA,26,,,,
2023,BRA,24,,,,
2024,BRA,21,,,,
2025,BRA,21,,,,
2017,BGR,52,,,,
2018,BGR,43,,,,
2019,BGR,40,,,,
2020,BGR,34,,,,
2021,BGR,35,,,,
2022,BGR,28,,,,
2023,BGR,25,,,,
2024,BGR,23,,,,
2025,BGR,21,,,,
2017,BFA,68,,,,
2018,BFA,66,,,,
2019,BFA,63,,,,
2020,BFA,63,,,,
2021,BFA,63,,,,
2022,BFA,67,,,,
2023,BFA,65,,,,
2024,BFA,65,,,,
2025,BFA,66,,,,
2017,BDI,91,,,,
2018,BDI,89,,,,
2019,BDI,88,,,,
2020,BDI,90,,,,
2021,BDI,90,,,,
2022,BDI,91,,,,
2023,BDI,92,,,,
2024,BDI,91,,,,
2025,BDI,91,,,,
2017,CPV,57,,,,
2018,CPV,55,,,,
2019,CPV,52,,,,
2020,CPV,61,,,,
2021,CPV,58,,,,
2022,CPV,55,,,,
2023,CPV,54,,,,
2024,CPV,51,,,,
2025,CPV,49,,,,
2017,CMR,51,,,,
2018,CMR,51,,,,
2019,CMR,51,,,,
2020,CMR,52,,,,
2021,CMR,53,,,,
2022,CMR,54,,,,
2023,CMR,55,,,,
2024,CMR,55,,,,
2025,CMR,55,,,,
2017,CAN,3.7,,,,
2018,CAN,3.3,,,,
2019,CAN,3,,,,
2020,CAN,1.4,,,,
2021,CAN,1.8,,,,
2022,CAN,2.8,,,,
2023,CAN,2.9,,,,
2024,CAN,3,,,,
2025,CAN,3,,,,
2017,CAF,86,,,,
2018,CAF,86,,,,
2019,CAF,86,,,,
2020,CAF,86,,,,
2021,CAF,87,,,,
2022,CAF,87,,,,
2023,CAF,87,,,,
2024,CAF,88,,,,
2025,CAF,88,,,,
2017,TCD,67,,,,
2018,TCD,63,,,,
2019,TCD,60,,,,
2020,TCD,62,,,,
2021,TCD,62,,,,
2022,TCD,63,,,,
2023,TCD,65,,,,
2024,TCD,67,,,,
2025,TCD,67,,,,
2017,CHL,50,,,,
2018,CHL,48,,,,
2019,CHL,48,,,,
2020,CHL,52,,,,
2021,CHL,45,,,,
2022,CHL,43,,,,
2023,CHL,42,,,,
2024,CHL,38,,,,
2025,CHL,37,,,,
2017,CHN,29,,,,
2018,CHN,25,,,,
2019,CHN,23,,,,
2020,CHN,25,,,,
2021,CHN,17,,,,
2022,CHN,17,,,,
2023,CHN,15,,,,
2024,CHN,13,,,,
2025,CHN,11,,,,
2017,COL,37,,,,
2018,COL,37,,,,
2019,COL,38,,,,
2020,COL,45,,,,
2021,COL,41,,,,
2022,COL,40,,,,
2023,COL,39,,,,
2024,COL,37,,,,
2025,COL,36,,,,
2017,COM,59,,,,
2018,COM,57,,,,
2019,COM,56,,,,
2020,COM,55,,,,
2021,COM,55,,,,
2022,COM,53,,,,
2023,COM,50,,,,
2024,COM,49,,,,
2025,COM,49,,,,
2017,COG,73,,,,
2018,COG,74,,,,
2019,COG,74,,,,
2020,COG,76,,,,
2021,COG,77,,,,
2022,COG,78,,,,
2023,COG,78,,,,
2024,COG,78,,,,
2025,COG,77,,,,
2017,CRI,54,,,,
2018,CRI,54,,,,
2019,CRI,55,,,,
2020,CRI,61,,,,
2021,CRI,55,,,,
2022,CRI,56,,,,
2023,CRI,53,,,,
2024,CRI,48,,,,
2025,CRI,42,,,,
2017,CIV,56,,,,
2018,CIV,52,,,,
2019,CIV,47,,,,
2020,CIV,50,,,,
2021,CIV,51,,,,
2022,CIV,51,,,,
2023,CIV,50,,,,
2024,CIV,49,,,,
2025,CIV,47,,,,
2017,HRV,33,,,,
2018,HRV,28,,,,
2019,HRV,24,,,,
2020,HRV,23,,,,
2021,HRV,18,,,,
2022,HRV,19,,,,
2023,HRV,14,,,,
2024,HRV,13,,,,
2025,HRV,12,,,,
2017,CYP,5.5,,,,
2018,CYP,3.3,,,,
2019,CYP,3,,,,
2020,CYP,3,,,,
2021,CYP,2.6,,,,
2022,CYP,2.3,,,,
2023,CYP,1.8,,,,
2024,CYP,1.7,,,,
2025,CYP,1.5,,,,
2017,CZE,5.7,,,,
2018,CZE,5.1,,,,
2019,CZE,4.2,,,,
2020,CZE,4.4,,,,
2021,CZE,4.2,,,,
2022,CZE,5.5,,,,
2023,CZE,6.4,,,,
2024,CZE,6.1,,,,
2025,CZE,5.8,,,,
2017,COD,96,,,,
2018,COD,94,,,,
2019,COD,93,,,,
2020,COD,94,,,,
2021,COD,93,,,,
2022,COD,92,,,,
2023,COD,92,,,,
2024,COD,91,,,,
2025,COD,90,,,,
2017,DNK,0.9,,,,
2018,DNK,1.2,,,,
2019,DNK,1.2,,,,
2020,DNK,1.3,,,,
2021,DNK,0.9,,,,
2022,DNK,1.9,,,,
2023,DNK,1.4,,,,
2024,DNK,1.3,,,,
2025,DNK,1.3,,,,
2017,DJI,57,,,,
2018,DJI,56,,,,
2019,DJI,55,,,,
2020,DJI,57,,,,
2021,DJI,55,,,,
2022,DJI,56,,,,
2023,DJI,54,,,,
2024,DJI,52,,,,
2025,DJI,50,,,,
2017,DOM,26,,,,
2018,DOM,23,,,,
2019,DOM,21,,,,
2020,DOM,25,,,,
2021,DOM,25,,,,
2022,DOM,24,,,,
2023,DOM,21,,,,
2024,DOM,17,,,,
2025,DOM,16,,,,
2017,ECU,24,,,,
2018,ECU,24,,,,
2019,ECU,26,,,,
2020,ECU,31,,,,
2021,ECU,28,,,,
2022,ECU,26,,,,
2023,ECU,27,,,,
2024,ECU,29,,,,
2025,ECU,26,,,,
2017,EGY,40,,,,
2018,EGY,41,,,,
2019,EGY,37,,,,
2020,EGY,31,,,,
2021,EGY,28,,,,
2022,EGY,31,,,,
2023,EGY,43,,,,
2024,EGY,45,,,,
2025,EGY,39,,,,
2017,GNQ,57,,,,
2018,GNQ,57,,,,
2019,GNQ,57,,,,
2020,GNQ,61,,,,
2021,GNQ,61,,,,
2022,GNQ,61,,,,
2023,GNQ,60,,,,
2024,GNQ,62,,,,
2025,GNQ,63,,,,
2017,EST,14,,,,
2018,EST,12,,,,
2019,EST,10,,,,
2020,EST,9.2,,,,
2021,EST,6.4,,,,
2022,EST,11,,,,
2023,EST,10,,,,
2024,EST,10,,,,
2025,EST,10,,,,
2017,SWZ,69,,,,
2018,SWZ,69,,,,
2019,SWZ,67,,,,
2020,SWZ,68,,,,
2021,SWZ,68,,,,
2022,SWZ,69,,,,
2023,SWZ,70,,,,
2024,SWZ,69,,,,
2025,SWZ,68,,,,
2017,ETH,66,,,,
2018,ETH,65,,,,
2019,ETH,68,,,,
2020,ETH,71,,,,
2021,ETH,75,,,,
2022,ETH,75,,,,
2023,ETH,72,,,,
2024,ETH,71,,,,
2025,ETH,68,,,,
2017,FJI,51,,,,
2018,FJI,53,,,,
2019,FJI,58,,,,
2020,FJI,67,,,,
2021,FJI,70,,,,
2022,FJI,64,,,,
2023,FJI,61,,,,
2024,FJI,61,,,,
2025,FJI,58,,,,
2017,FIN,1.1,,,,
2018,FIN,1.3,,,,
2019,FIN,1,,,,
2020,FIN,0.8,,,,
2021,FIN,1.1,,,,
2022,FIN,1.4,,,,
2023,FIN,2,,,,
2024,FIN,2,,,,
2025,FIN,2,,,,
2017,FRA,2.3,,,,
2018,FRA,2.5,,,,
2019,FRA,3.8,,,,
2020,FRA,3.2,,,,
2021,FRA,3.6,,,,
2022,FRA,3.5,,,,
2023,FRA,3.7,,,,
2024,FRA,3.6,,,,
2025,FRA,3.5,,,,
2017,GAB,33,,,,
2018,GAB,34,,,,
2019,GAB,35,,,,
2020,GAB,36,,,,
2021,GAB,37,,,,
2022,GAB,39,,,,
2023,GAB,39,,,,
2024,GAB,39,,,,
2025,GAB,39,,,,
2017,GMB,44,,,,
2018,GMB,43,,,,
2019,GMB,42,,,,
2020,GMB,45,,,,
2021,GMB,45,,,,
2022,GMB,45,,,,
2023,GMB,45,,,,
2024,GMB,45,,,,
2025,GMB,44,,,,
2017,DEU,2.8,,,,
2018,DEU,2.5,,,,
2019,DEU,2.6,,,,
2020,DEU,2.5,,,,
2021,DEU,3.5,,,,
2022,DEU,5,,,,
2023,DEU,5.2,,,,
2024,DEU,5.3,,,,
2025,DEU,5.3,,,,
2017,GHA,67,,,,
2018,GHA,66,,,,
2019,GHA,65,,,,
2020,GHA,66,,,,
2021,GHA,65,,,,
2022,GHA,65,,,,
2023,GHA,66,,,,
2024,GHA,66,,,,
2025,GHA,66,,,,
2017,GRC,36,,,,
2018,GRC,33,,,,
2019,GRC,28,,,,
2020,GRC,29,,,,
2021,GRC,25,,,,
2022,GRC,26,,,,
2023,GRC,25,,,,
2024,GRC,24,,,,
2025,GRC,23,,,,
2017,GRD,23,,,,
