year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2010,WLD,80,,,,
2011,WLD,78,,,,
2012,WLD,78,,,,
2013,WLD,75,,,,
2014,WLD,74,,,,
2015,WLD,73,,,,
2016,WLD,72,,,,
2017,WLD,70,,,,
2018,WLD,71,,,,
2019,WLD,70,,,,
2020,WLD,72,,,,
2021,WLD,70,,,,
2022,WLD,69,,,,
2023,WLD,68,,,,
2027,WLD,, 65 ,,,
2030,WLD,,,,63,
2035,WLD,,,,58,
2050,WLD,,,,45,
2010,AFG,47,,,,
2011,AFG,58,,,,
2012,AFG,47,,,,
2013,AFG,51,,,,
2014,AFG,60,,,,
2015,AFG,69,,,,
2016,AFG,71,,,,
2017,AFG,91,,,,
2018,AFG,93,,,,
2019,AFG,57,,,,
2020,AFG,51,,,,
2021,AFG,53,,,,
2022,AFG,50,,,,
2023,AFG,50,,,,
2010,ALB,165,,,,
2011,ALB,173,,,,
2012,ALB,160,,,,
2013,ALB,153,,,,
2014,ALB,151,,,,
2015,ALB,160,,,,
2016,ALB,169,,,,
2017,ALB,161,,,,
2018,ALB,132,,,,
2019,ALB,157,,,,
2020,ALB,134,,,,
2021,ALB,121,,,,
2022,ALB,93,,,,
2023,ALB,106,,,,
2010,DZA,44,,,,
2011,DZA,40,,,,
2012,DZA,43,,,,
2013,DZA,39,,,,
2014,DZA,47,,,,
2015,DZA,44,,,,
2016,DZA,44,,,,
2017,DZA,44,,,,
2018,DZA,37,,,,
2019,DZA,37,,,,
2020,DZA,39,,,,
2021,DZA,44,,,,
2022,DZA,40,,,,
2023,DZA,40,,,,
2010,AGO,18,,,,
2011,AGO,18,,,,
2012,AGO,23,,,,
2013,AGO,18,,,,
2014,AGO,27,,,,
2015,AGO,27,,,,
2016,AGO,25,,,,
2017,AGO,26,,,,
2018,AGO,24,,,,
2019,AGO,23,,,,
2020,AGO,24,,,,
2021,AGO,22,,,,
2022,AGO,24,,,,
2023,AGO,22,,,,
2010,ATG,225,,,,
2011,ATG,198,,,,
2012,ATG,291,,,,
2013,ATG,257,,,,
2014,ATG,238,,,,
2015,ATG,213,,,,
2016,ATG,250,,,,
2017,ATG,210,,,,
2018,ATG,172,,,,
2019,ATG,240,,,,
2020,ATG,265,,,,
2021,ATG,265,,,,
2022,ATG,292,,,,
2023,ATG,246,,,,
2010,ARG,51,,,,
2011,ARG,38,,,,
2012,ARG,46,,,,
2013,ARG,43,,,,
2014,ARG,46,,,,
2015,ARG,41,,,,
2016,ARG,46,,,,
2017,ARG,43,,,,
2018,ARG,49,,,,
2019,ARG,40,,,,
2020,ARG,38,,,,
2021,ARG,43,,,,
2022,ARG,42,,,,
2023,ARG,56,,,,
2010,ARM,124,,,,
2011,ARM,117,,,,
2012,ARM,161,,,,
2013,ARM,150,,,,
2014,ARM,130,,,,
2015,ARM,160,,,,
2016,ARM,363,,,,
2017,ARM,319,,,,
2018,ARM,135,,,,
2019,ARM,142,,,,
2020,ARM,134,,,,
2021,ARM,125,,,,
2022,ARM,101,,,,
2023,ARM,90,,,,
2010,AUS,87,,,,
2011,AUS,83,,,,
2012,AUS,76,,,,
2013,AUS,93,,,,
2014,AUS,102,,,,
2015,AUS,100,,,,
2016,AUS,110,,,,
2017,AUS,83,,,,
2018,AUS,104,,,,
2019,AUS,120,,,,
2020,AUS,161,,,,
2021,AUS,106,,,,
2022,AUS,91,,,,
2023,AUS,85,,,,
2010,AUT,85,,,,
2011,AUT,82,,,,
2012,AUT,84,,,,
2013,AUT,93,,,,
2014,AUT,79,,,,
2015,AUT,97,,,,
2016,AUT,84,,,,
2017,AUT,91,,,,
2018,AUT,86,,,,
2019,AUT,71,,,,
2020,AUT,81,,,,
2021,AUT,79,,,,
2022,AUT,78,,,,
2023,AUT,81,,,,
2010,AZE,44,,,,
2011,AZE,48,,,,
2012,AZE,50,,,,
2013,AZE,47,,,,
2014,AZE,58,,,,
2015,AZE,83,,,,
2016,AZE,77,,,,
2017,AZE,69,,,,
2018,AZE,88,,,,
2019,AZE,60,,,,
2020,AZE,70,,,,
2021,AZE,43,,,,
2022,AZE,34,,,,
2023,AZE,58,,,,
2010,BHS,97,,,,
2011,BHS,97,,,,
2012,BHS,184,,,,
2013,BHS,153,,,,
2014,BHS,144,,,,
2015,BHS,157,,,,
2016,BHS,215,,,,
2017,BHS,263,,,,
2018,BHS,326,,,,
2019,BHS,165,,,,
2020,BHS,148,,,,
2021,BHS,144,,,,
2022,BHS,83,,,,
2023,BHS,77,,,,
2019,BHR,127,,,,
2020,BHR,115,,,,
2021,BHR,36,,,,
2022,BHR,141,,,,
2023,BHR,115,,,,
2010,BGD,79,,,,
2011,BGD,82,,,,
2012,BGD,76,,,,
2013,BGD,74,,,,
2014,BGD,77,,,,
2015,BGD,80,,,,
2016,BGD,75,,,,
2017,BGD,74,,,,
2018,BGD,77,,,,
2019,BGD,77,,,,
2020,BGD,77,,,,
2021,BGD,80,,,,
2022,BGD,78,,,,
2023,BGD,77,,,,
2010,BRB,422,,,,
2011,BRB,452,,,,
2012,BRB,519,,,,
2013,BRB,533,,,,
2014,BRB,401,,,,
2015,BRB,354,,,,
2016,BRB,351,,,,
2017,BRB,412,,,,
2018,BRB,408,,,,
2019,BRB,346,,,,
2020,BRB,343,,,,
2021,BRB,369,,,,
2022,BRB,401,,,,
2023,BRB,315,,,,
2010,BLR,179,,,,
2011,BLR,178,,,,
2012,BLR,157,,,,
2013,BLR,177,,,,
2014,BLR,137,,,,
2015,BLR,150,,,,
2016,BLR,144,,,,
2017,BLR,145,,,,
2018,BLR,172,,,,
2019,BLR,144,,,,
2020,BLR,139,,,,
2021,BLR,155,,,,
2022,BLR,148,,,,
2023,BLR,162,,,,
2010,BEL,193,,,,
2011,BEL,180,,,,
2012,BEL,195,,,,
2013,BEL,185,,,,
2014,BEL,175,,,,
2015,BEL,185,,,,
2016,BEL,206,,,,
2017,BEL,170,,,,
2018,BEL,192,,,,
2019,BEL,171,,,,
2020,BEL,184,,,,
2021,BEL,183,,,,
2022,BEL,162,,,,
2023,BEL,148,,,,
2010,BLZ,56,,,,
2011,BLZ,108,,,,
2012,BLZ,101,,,,
2013,BLZ,189,,,,
2014,BLZ,287,,,,
2015,BLZ,287,,,,
2016,BLZ,266,,,,
2017,BLZ,183,,,,
2018,BLZ,249,,,,
2019,BLZ,268,,,,
2020,BLZ,221,,,,
2021,BLZ,197,,,,
2022,BLZ,92,,,,
2023,BLZ,195,,,,
2019,BTN,58,,,,
2020,BTN,59,,,,
2021,BTN,65,,,,
2022,BTN,64,,,,
2023,BTN,63,,,,
2010,BOL,53,,,,
2011,BOL,51,,,,
2012,BOL,45,,,,
2013,BOL,46,,,,
2014,BOL,46,,,,
2015,BOL,45,,,,
2016,BOL,44,,,,
2017,BOL,47,,,,
2018,BOL,43,,,,
2019,BOL,46,,,,
2020,BOL,50,,,,
2021,BOL,44,,,,
2022,BOL,49,,,,
2023,BOL,45,,,,
2010,BIH,157,,,,
2011,BIH,185,,,,
2012,BIH,256,,,,
2013,BIH,174,,,,
2014,BIH,225,,,,
2015,BIH,222,,,,
2016,BIH,140,,,,
2017,BIH,187,,,,
2018,BIH,114,,,,
2019,BIH,92,,,,
2020,BIH,99,,,,
2021,BIH,103,,,,
2022,BIH,95,,,,
2023,BIH,79,,,,
2010,BWA,464,,,,
2011,BWA,183,,,,
2012,BWA,427,,,,
2013,BWA,692,,,,
2014,BWA,409,,,,
2015,BWA,278,,,,
2016,BWA,252,,,,
2017,BWA,167,,,,
2018,BWA,297,,,,
2019,BWA,211,,,,
