year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
1998,WLD,Oceania,0.00,,,,
1999,WLD,Oceania,0.01,,,,
2000,WLD,Oceania,0.01,,,,
2001,WLD,Oceania,0.01,,,,
2002,WLD,Oceania,0.01,,,,
2003,WLD,Oceania,0.01,,,,
2004,WLD,Oceania,0.01,,,,
2005,WLD,Oceania,0.01,,,,
2006,WLD,Oceania,0.01,,,,
2007,WLD,Oceania,0.01,,,,
2008,WLD,Oceania,0.01,,,,
2009,WLD,Oceania,0.01,,,,
2010,WLD,Oceania,0.02,,,,
2011,WLD,Oceania,0.02,,,,
2012,WLD,Oceania,0.02,,,,
2013,WLD,Oceania,0.02,,,,
2014,WLD,Oceania,0.02,,,,
2015,WLD,Oceania,0.02,,,,
2016,WLD,Oceania,0.02,,,,
2017,WLD,Oceania,0.03,,,,
2018,WLD,Oceania,0.03,,,,
2019,WLD,Oceania,0.03,,,,
1990,WLD,Middle East & North Africa,0.24,,,,
1991,WLD,Middle East & North Africa,0.26,,,,
1992,WLD,Middle East & North Africa,0.28,,,,
1993,WLD,Middle East & North Africa,0.31,,,,
1994,WLD,Middle East & North Africa,0.34,,,,
1995,WLD,Middle East & North Africa,0.36,,,,
1996,WLD,Middle East & North Africa,0.39,,,,
1997,WLD,Middle East & North Africa,0.43,,,,
1998,WLD,Middle East & North Africa,0.46,,,,
1999,WLD,Middle East & North Africa,0.50,,,,
2000,WLD,Middle East & North Africa,0.54,,,,
2001,WLD,Middle East & North Africa,0.58,,,,
2002,WLD,Middle East & North Africa,0.62,,,,
2003,WLD,Middle East & North Africa,0.67,,,,
2004,WLD,Middle East & North Africa,0.72,,,,
2005,WLD,Middle East & North Africa,0.77,,,,
2006,WLD,Middle East & North Africa,0.83,,,,
2007,WLD,Middle East & North Africa,0.89,,,,
2008,WLD,Middle East & North Africa,0.95,,,,
2009,WLD,Middle East & North Africa,1.01,,,,
2010,WLD,Middle East & North Africa,1.08,,,,
2011,WLD,Middle East & North Africa,1.15,,,,
2012,WLD,Middle East & North Africa,1.22,,,,
2013,WLD,Middle East & North Africa,1.30,,,,
2014,WLD,Middle East & North Africa,1.38,,,,
2015,WLD,Middle East & North Africa,1.47,,,,
2016,WLD,Middle East & North Africa,1.55,,,,
2017,WLD,Middle East & North Africa,1.65,,,,
2018,WLD,Middle East & North Africa,1.74,,,,
2019,WLD,Middle East & North Africa,1.84,,,,
1990,WLD,Sub-Saharan Africa,0.21,,,,
1991,WLD,Sub-Saharan Africa,0.23,,,,
1992,WLD,Sub-Saharan Africa,0.26,,,,
1993,WLD,Sub-Saharan Africa,0.29,,,,
1994,WLD,Sub-Saharan Africa,0.32,,,,
1995,WLD,Sub-Saharan Africa,0.35,,,,
1996,WLD,Sub-Saharan Africa,0.39,,,,
1997,WLD,Sub-Saharan Africa,0.43,,,,
1998,WLD,Sub-Saharan Africa,0.48,,,,
1999,WLD,Sub-Saharan Africa,0.53,,,,
2000,WLD,Sub-Saharan Africa,0.58,,,,
2001,WLD,Sub-Saharan Africa,0.64,,,,
2002,WLD,Sub-Saharan Africa,0.71,,,,
2003,WLD,Sub-Saharan Africa,0.78,,,,
2004,WLD,Sub-Saharan Africa,0.86,,,,
2005,WLD,Sub-Saharan Africa,0.94,,,,
2006,WLD,Sub-Saharan Africa,1.03,,,,
2007,WLD,Sub-Saharan Africa,1.13,,,,
2008,WLD,Sub-Saharan Africa,1.24,,,,
2009,WLD,Sub-Saharan Africa,1.35,,,,
2010,WLD,Sub-Saharan Africa,1.47,,,,
2011,WLD,Sub-Saharan Africa,1.60,,,,
2012,WLD,Sub-Saharan Africa,1.74,,,,
2013,WLD,Sub-Saharan Africa,1.89,,,,
2014,WLD,Sub-Saharan Africa,2.05,,,,
2015,WLD,Sub-Saharan Africa,2.22,,,,
2016,WLD,Sub-Saharan Africa,2.39,,,,
2017,WLD,Sub-Saharan Africa,2.58,,,,
2018,WLD,Sub-Saharan Africa,2.77,,,,
2019,WLD,Sub-Saharan Africa,2.98,,,,
1990,CHN,Total,0.19,,,,
1991,CHN,Total,0.22,,,,
1992,CHN,Total,0.25,,,,
1993,CHN,Total,0.29,,,,
1994,CHN,Total,0.33,,,,
1995,CHN,Total,0.37,,,,
1996,CHN,Total,0.42,,,,
1997,CHN,Total,0.48,,,,
1998,CHN,Total,0.54,,,,
1999,CHN,Total,0.61,,,,
2000,CHN,Total,0.68,,,,
2001,CHN,Total,0.77,,,,
2002,CHN,Total,0.86,,,,
2003,CHN,Total,0.96,,,,
2004,CHN,Total,1.07,,,,
2005,CHN,Total,1.19,,,,
2006,CHN,Total,1.32,,,,
2007,CHN,Total,1.46,,,,
2008,CHN,Total,1.61,,,,
2009,CHN,Total,1.77,,,,
2010,CHN,Total,1.94,,,,
2011,CHN,Total,2.12,,,,
2012,CHN,Total,2.31,,,,
2013,CHN,Total,2.51,,,,
2014,CHN,Total,2.72,,,,
2015,CHN,Total,2.94,,,,
2016,CHN,Total,3.17,,,,
2017,CHN,Total,3.40,,,,
2018,CHN,Total,3.65,,,,
2019,CHN,Total,3.90,,,,
1990,IND,Total,0.03,,,,
1991,IND,Total,0.04,,,,
1992,IND,Total,0.04,,,,
1993,IND,Total,0.05,,,,
1994,IND,Total,0.06,,,,
1995,IND,Total,0.07,,,,
1996,IND,Total,0.09,,,,
1997,IND,Total,0.10,,,,
1998,IND,Total,0.12,,,,
1999,IND,Total,0.13,,,,
2000,IND,Total,0.15,,,,
2001,IND,Total,0.18,,,,
2002,IND,Total,0.20,,,,
2003,IND,Total,0.23,,,,
2004,IND,Total,0.26,,,,
2005,IND,Total,0.30,,,,
2006,IND,Total,0.33,,,,
2007,IND,Total,0.38,,,,
2008,IND,Total,0.42,,,,
2009,IND,Total,0.47,,,,
2010,IND,Total,0.52,,,,
2011,IND,Total,0.58,,,,
2012,IND,Total,0.64,,,,
2013,IND,Total,0.71,,,,
2014,IND,Total,0.78,,,,
2015,IND,Total,0.85,,,,
2016,IND,Total,0.94,,,,
2017,IND,Total,1.03,,,,
2018,IND,Total,1.12,,,,
2019,IND,Total,1.22,,,,
1990,USA,Total,0.77,,,,
1991,USA,Total,0.83,,,,
1992,USA,Total,0.89,,,,
1993,USA,Total,0.96,,,,
1994,USA,Total,1.03,,,,
1995,USA,Total,1.10,,,,
1996,USA,Total,1.17,,,,
1997,USA,Total,1.24,,,,
1998,USA,Total,1.32,,,,
1999,USA,Total,1.40,,,,
2000,USA,Total,1.48,,,,
2001,USA,Total,1.56,,,,
2002,USA,Total,1.65,,,,
2003,USA,Total,1.74,,,,
2004,USA,Total,1.83,,,,
2005,USA,Total,1.92,,,,
2006,USA,Total,2.02,,,,
2007,USA,Total,2.11,,,,
2008,USA,Total,2.21,,,,
2009,USA,Total,2.31,,,,
2010,USA,Total,2.41,,,,
2011,USA,Total,2.51,,,,
2012,USA,Total,2.62,,,,
2013,USA,Total,2.72,,,,
2014,USA,Total,2.82,,,,
2015,USA,Total,2.93,,,,
2016,USA,Total,3.03,,,,
2017,USA,Total,3.14,,,,
2018,USA,Total,3.25,,,,
2019,USA,Total,3.35,,,,
1990,CAN,Total,0.09,,,,
1991,CAN,Total,0.09,,,,
1992,CAN,Total,0.10,,,,
1993,CAN,Total,0.11,,,,
1994,CAN,Total,0.12,,,,
1995,CAN,Total,0.12,,,,
1996,CAN,Total,0.13,,,,
1997,CAN,Total,0.14,,,,
1998,CAN,Total,0.15,,,,
1999,CAN,Total,0.16,,,,
2000,CAN,Total,0.17,,,,
2001,CAN,Total,0.18,,,,
2002,CAN,Total,0.19,,,,
2003,CAN,Total,0.21,,,,
2004,CAN,Total,0.22,,,,
2005,CAN,Total,0.23,,,,
2006,CAN,Total,0.24,,,,
2007,CAN,Total,0.26,,,,
2008,CAN,Total,0.27,,,,
2009,CAN,Total,0.28,,,,
2010,CAN,Total,0.30,,,,
2011,CAN,Total,0.31,,,,
2012,CAN,Total,0.33,,,,
2013,CAN,Total,0.34,,,,
2014,CAN,Total,0.36,,,,
2015,CAN,Total,0.37,,,,
2016,CAN,Total,0.39,,,,
2017,CAN,Total,0.40,,,,
2018,CAN,Total,0.42,,,,
2019,CAN,Total,0.43,,,,
