year,geo,value
2000,WLD,50
2001,WLD,51
2002,WLD,51
2003,WLD,51
2004,WLD,51
2005,WLD,51
2006,WLD,51
2007,WLD,51
2008,WLD,51
2009,WLD,51
2010,WLD,51
2011,WLD,52
2012,WLD,52
2013,WLD,52
2014,WLD,52
2015,WLD,52
2016,WLD,52
2017,WLD,51
2018,WLD,52
2019,WLD,52
2020,WLD,52
2021,WLD,52
2000,AFG,29
2001,AFG,31
2002,AFG,28
2003,AFG,27
2004,AFG,28
2005,AFG,20
2006,AFG,18
2007,AFG,17
2008,AFG,17
2009,AFG,17
2010,AFG,17
2011,AFG,17
2012,AFG,13
2013,AFG,24
2014,AFG,24
2015,AFG,25
2016,AFG,24
2017,AFG,28
2018,AFG,30
2019,AFG,28
2020,AFG,31
2021,AFG,52
2000,ALB,49
2001,ALB,50
2002,ALB,51
2003,ALB,51
2004,ALB,51
2005,ALB,50
2006,ALB,50
2007,ALB,50
2008,ALB,46
2009,ALB,47
2010,ALB,47
2011,ALB,47
2012,ALB,47
2013,ALB,45
2014,ALB,45
2015,ALB,45
2016,ALB,45
2017,ALB,46
2018,ALB,46
2019,ALB,46
2020,ALB,45
2021,ALB,45
2000,DZA,38
2001,DZA,38
2002,DZA,38
2003,DZA,38
2004,DZA,38
2005,DZA,38
2006,DZA,38
2007,DZA,38
2008,DZA,39
2009,DZA,39
2010,DZA,39
2011,DZA,39
2012,DZA,39
2013,DZA,39
2014,DZA,39
2015,DZA,40
2016,DZA,43
2017,DZA,42
2018,DZA,40
2019,DZA,43
2020,DZA,45
2021,DZA,44
2000,AGO,30
2001,AGO,30
2002,AGO,26
2003,AGO,25
2004,AGO,25
2005,AGO,25
2006,AGO,25
2007,AGO,26
2008,AGO,26
2009,AGO,26
2010,AGO,26
2011,AGO,26
2012,AGO,26
2013,AGO,26
2014,AGO,26
2015,AGO,25
2016,AGO,25
2017,AGO,33
2018,AGO,41
2019,AGO,41
2020,AGO,41
2021,AGO,46
2000,ARG,55
2001,ARG,55
2002,ARG,55
2003,ARG,56
2004,ARG,58
2005,ARG,58
2006,ARG,58
2007,ARG,58
2008,ARG,58
2009,ARG,58
2010,ARG,58
2011,ARG,58
2012,ARG,59
2013,ARG,55
