year,geo,disagg,value
2017,WLD,Total,59
2020,WLD,Total,58
2023,WLD,Total,59
2017,WLD,Transboundary aquifers,49
2020,WLD,Transboundary aquifers,41
2023,WLD,Transboundary aquifers,46
2017,WLD,Transboundary river and lake basins,64
2020,WLD,Transboundary river and lake basins,66
2023,WLD,Transboundary river and lake basins,66
2017,ALB,Total,76
2017,AGO,Total,79
2017,AUT,Total,100
2017,ARM,Total,0.12
2017,BEL,Total,100
2017,BIH,Total,93
2017,BWA,Total,100
2017,BRA,Total,62
2017,BGR,Total,100
2017,BDI,Total,88
2017,CAN,Total,88
2017,TCD,Total,50
2017,CHL,Total,0
2017,CZE,Total,100
2017,BEN,Total,81
2017,DOM,Total,0
2017,ECU,Total,100
2017,SLV,Total,0
2017,GNQ,Total,0
2017,EST,Total,100
2017,FIN,Total,100
2017,GAB,Total,0
2017,GEO,Total,0
2017,GMB,Total,49
2017,DEU,Total,100
2017,GHA,Total,91
2017,HND,Total,0
2017,HUN,Total,100
2017,IRQ,Total,14
2017,IRL,Total,100
2017,ITA,Total,100
2017,KAZ,Total,72
2017,JOR,Total,22
2017,KEN,Total,27
2017,KOR,Total,0
2017,LSO,Total,50
2017,LVA,Total,97
2017,LTU,Total,35
2017,LUX,Total,100
2017,MLI,Total,75
2017,MEX,Total,1.3
2017,MNE,Total,80
2017,MAR,Total,0
2017,NAM,Total,100
2017,NLD,Total,100
2017,NER,Total,90
2017,NOR,Total,59
2017,PRY,Total,51
2017,QAT,Total,0
2017,ROU,Total,100
2017,SEN,Total,34
2017,SRB,Total,90
2017,SLE,Total,7.0
2017,SVK,Total,100
2017,SVN,Total,100
2017,SOM,Total,0
2017,TGO,Total,60
2017,TUN,Total,80
2017,UGA,Total,84
2017,GBR,Total,0
2017,VEN,Total,3.5
2017,ZMB,Total,70
2018,CMR,Total,89
2018,GRC,Total,33
2018,MDA,Total,96
2018,PAN,Total,9.1
2018,SWE,Total,78
2020,ALB,Total,54
2020,DZA,Total,58
2020,AND,Total,4.4
2020,AGO,Total,79
2020,AZE,Total,22
2020,ARG,Total,60
2020,AUT,Total,100
2020,ARM,Total,11
2020,BEL,Total,100
2020,BIH,Total,93
2020,BWA,Total,100
2020,BRA,Total,62
2020,BRN,Total,0
2020,BGR,Total,100
2020,MMR,Total,20
2020,BDI,Total,88
2020,BLR,Total,67
2020,KHM,Total,56
2020,CMR,Total,88
2020,CAN,Total,80
2020,TCD,Total,44
2020,CHL,Total,87
2020,CRI,Total,9.0
2020,HRV,Total,100
2020,CZE,Total,100
2020,BEN,Total,83
2020,DNK,Total,100
2020,DOM,Total,0
2020,ECU,Total,100
2020,SLV,Total,0.07
2020,GNQ,Total,0
2020,EST,Total,100
2020,FIN,Total,100
2020,FRA,Total,57
2020,GAB,Total,0
2020,GEO,Total,0
2020,GMB,Total,47
2020,DEU,Total,100
2020,GHA,Total,91
2020,GRC,Total,33
2020,GUY,Total,5.9
2020,HND,Total,0
2020,HUN,Total,100
2020,IDN,Total,1.2
2020,IRQ,Total,11
2020,IRL,Total,100
2020,ITA,Total,100
2020,KAZ,Total,63
2020,JOR,Total,23
2020,KEN,Total,27
2020,KOR,Total,0
2020,KGZ,Total,27
2020,LSO,Total,50
2020,LVA,Total,97
2020,LBY,Total,98
2020,LIE,Total,100
2020,LTU,Total,34
2020,LUX,Total,100
2020,MWI,Total,61
2020,MYS,Total,1.7
2020,MLI,Total,75
2020,MEX,Total,39
2020,MNG,Total,100
2020,MDA,Total,100
2020,MNE,Total,67
2020,MAR,Total,0
2020,NAM,Total,100
2020,NLD,Total,100
2020,NER,Total,86
2020,NOR,Total,89
2020,PAN,Total,9.1
2020,PRY,Total,51
2020,POL,Total,56
2020,PRT,Total,100
2020,GNB,Total,43
2020,QAT,Total,0
2020,ROU,Total,100
2020,RWA,Total,48
2020,SEN,Total,35
2020,SRB,Total,90
2020,SLE,Total,7.0
2020,SVK,Total,81
2020,SVN,Total,100
2020,SOM,Total,0
2020,ZAF,Total,95
2020,ZWE,Total,70
2020,ESP,Total,100
2020,SUR,Total,0
2020,SWZ,Total,92
2020,SWE,Total,100
2020,CHE,Total,90
2020,TGO,Total,60
2020,ARE,Total,0
2020,TUN,Total,80
2020,UGA,Total,85
2020,UKR,Total,61
2020,MKD,Total,13
2020,GBR,Total,0
2020,UZB,Total,70
2020,VEN,Total,3.5
2020,ZMB,Total,70
2022,BOL,Total,66
2023,GEO,Total,0
2023,GMB,Total,95
2023,DEU,Total,100
2023,GHA,Total,91
2023,GRC,Total,53
2023,GIN,Total,79
2023,GUY,Total,5.7
2023,HND,Total,0
2023,HUN,Total,100
2023,IDN,Total,1.2
2023,IRQ,Total,18
2023,IRL,Total,0
2023,ITA,Total,97
2023,CIV,Total,25
2023,KAZ,Total,63
2023,JOR,Total,26
2023,KEN,Total,36
2023,KOR,Total,0
2023,KWT,Total,0
2023,KGZ,Total,39
2023,LVA,Total,97
2023,LBR,Total,29
2023,LBY,Total,98
2023,LIE,Total,100
2023,LTU,Total,34
2023,LUX,Total,100
