year,geo,disagg_type,disagg,value
2024,TLS,All,Total,4.2
2024,TON,All,Total,0.7
2024,TTO,All,Total,0.1
2024,TUN,All,Total,0.1
2024,TUR,All,Total,1.1
2024,TUV,All,Total,1.7
2024,TWN,All,Total,0
2024,TZA,All,Total,0
2024,UGA,All,Total,2.3
2024,UKR,All,Total,0
2024,UMI,All,Total,22
2024,URY,All,Total,65
2024,USA,All,Total,1.5
2024,UZB,All,Total,19
2024,VCT,All,Total,0
2024,VEN,All,Total,0.2
2024,VGB,All,Total,4.4
2024,VIR,All,Total,0
2024,VNM,All,Total,0.8
2024,VUT,All,Total,0.5
2024,WLF,All,Total,0
2024,WSM,All,Total,0
2024,YEM,All,Total,0.2
2024,ZAF,All,Total,0.4
2024,ZMB,All,Total,15
2024,ZWE,All,Total,0
2024,53,All,Total,43
2024,143,All,Total,36
2024,30,All,Total,11
2024,151,All,Total,2.8
2024,54,All,Total,19
2024,57,All,Total,28
2024,15,All,Total,2.2
2024,21,All,Total,15
2024,154,All,Total,10
2024,35,All,Total,2.9
2024,34,All,Total,0.51
2024,39,All,Total,13
2024,145,All,Total,6.4
2024,155,All,Total,47
2024,ABW,Habitat,Mangroves,2
2024,AGO,Habitat,Mangroves,0.45
2024,AIA,Habitat,Mangroves,0
2024,ARE,Habitat,Mangroves,15
2024,ASM,Habitat,Mangroves,0
2024,ATG,Habitat,Mangroves,50
2024,AUS,Habitat,Mangroves,49
2024,BEN,Habitat,Mangroves,0
2024,BES,Habitat,Mangroves,100
2024,BGD,Habitat,Mangroves,92
2024,BHR,Habitat,Mangroves,0
2024,BHS,Habitat,Mangroves,65
2024,BLZ,Habitat,Mangroves,33
2024,BRA,Habitat,Mangroves,86
2024,BRB,Habitat,Mangroves,0
2024,BRN,Habitat,Mangroves,59
2024,CHN,Habitat,Mangroves,6.7
2024,CIV,Habitat,Mangroves,7.5
2024,CMR,Habitat,Mangroves,75
2024,COD,Habitat,Mangroves,98
2024,COL,Habitat,Mangroves,47
2024,COM,Habitat,Mangroves,92
2024,CRI,Habitat,Mangroves,49
2024,CUB,Habitat,Mangroves,51
2024,CUW,Habitat,Mangroves,42
2024,CYM,Habitat,Mangroves,22
2024,DJI,Habitat,Mangroves,0
2024,DMA,Habitat,Mangroves,100
2024,DOM,Habitat,Mangroves,82
2024,DPT,Habitat,Mangroves,11
2024,ECU,Habitat,Mangroves,49
2024,EGY,Habitat,Mangroves,49
2024,ERI,Habitat,Mangroves,0
2024,FJI,Habitat,Mangroves,33
2024,FSM,Habitat,Mangroves,0
2024,GAB,Habitat,Mangroves,52
2024,GHA,Habitat,Mangroves,49
2024,GIN,Habitat,Mangroves,25
2024,GLP,Habitat,Mangroves,97
2024,GMB,Habitat,Mangroves,45
2024,GNB,Habitat,Mangroves,37
2024,GNQ,Habitat,Mangroves,80
2024,GRD,Habitat,Mangroves,29
2024,GTM,Habitat,Mangroves,46
2024,GUF,Habitat,Mangroves,71
2024,GUY,Habitat,Mangroves,52
2024,HKG,Habitat,Mangroves,58
2024,HND,Habitat,Mangroves,66
2024,HTI,Habitat,Mangroves,46
2024,IDN,Habitat,Mangroves,24
2024,IND,Habitat,Mangroves,21
2024,IRN,Habitat,Mangroves,98
2024,JAM,Habitat,Mangroves,57
2024,JPN,Habitat,Mangroves,75
2024,KEN,Habitat,Mangroves,16
2024,KHM,Habitat,Mangroves,67
2024,KNA,Habitat,Mangroves,0.4
2024,LBR,Habitat,Mangroves,12
2024,LCA,Habitat,Mangroves,65
2024,LKA,Habitat,Mangroves,4.8
2024,MAF,Habitat,Mangroves,98
2024,MDG,Habitat,Mangroves,18
2024,MEX,Habitat,Mangroves,75
2024,MMR,Habitat,Mangroves,3
2024,MOZ,Habitat,Mangroves,55
2024,MRT,Habitat,Mangroves,49
2024,MTQ,Habitat,Mangroves,99
2024,MUS,Habitat,Mangroves,9.1
2024,MYS,Habitat,Mangroves,14
2024,MYT,Habitat,Mangroves,96
2024,NCL,Habitat,Mangroves,31
2024,NGA,Habitat,Mangroves,5.4
2024,NIC,Habitat,Mangroves,79
2024,NZL,Habitat,Mangroves,7.6
2024,OMN,Habitat,Mangroves,47
2024,PAK,Habitat,Mangroves,36
2024,PAN,Habitat,Mangroves,41
2024,PER,Habitat,Mangroves,40
2024,PHL,Habitat,Mangroves,40
2024,PLW,Habitat,Mangroves,83
2024,PNG,Habitat,Mangroves,4.5
2024,PRI,Habitat,Mangroves,50
2024,QAT,Habitat,Mangroves,90
2024,SAU,Habitat,Mangroves,12
2024,SDN,Habitat,Mangroves,3.1
2024,SEN,Habitat,Mangroves,58
2024,SGP,Habitat,Mangroves,9.1
2024,SLB,Habitat,Mangroves,10
2024,SLE,Habitat,Mangroves,0
2024,SLV,Habitat,Mangroves,77
2024,SOM,Habitat,Mangroves,0
2024,STP,Habitat,Mangroves,0
2024,SUR,Habitat,Mangroves,69
2024,SYC,Habitat,Mangroves,36
2024,TCA,Habitat,Mangroves,78
2024,THA,Habitat,Mangroves,6.9
2024,TLS,Habitat,Mangroves,56
2024,TON,Habitat,Mangroves,22
2024,TTO,Habitat,Mangroves,33
2024,TWN,Habitat,Mangroves,77
2024,TZA,Habitat,Mangroves,84
2024,USA,Habitat,Mangroves,90
2024,VCT,Habitat,Mangroves,46
2024,VEN,Habitat,Mangroves,67
2024,VGB,Habitat,Mangroves,0
2024,VIR,Habitat,Mangroves,64
2024,VNM,Habitat,Mangroves,7.2
2024,VUT,Habitat,Mangroves,0
2024,WSM,Habitat,Mangroves,20
2024,xHT,Habitat,Mangroves,100
2024,YEM,Habitat,Mangroves,15
2024,ZAF,Habitat,Mangroves,35
2024,ABW,Habitat,Seagrasses,0
2024,AGO,Habitat,Seagrasses,0
2024,AIA,Habitat,Seagrasses,7.2
2024,ALA,Habitat,Seagrasses,0
2024,ALB,Habitat,Seagrasses,6.7
2024,ARE,Habitat,Seagrasses,43
2024,ASM,Habitat,Seagrasses,3.8
2024,ATF,Habitat,Seagrasses,0
2024,ATG,Habitat,Seagrasses,21
2024,AUS,Habitat,Seagrasses,40
2024,AZE,Habitat,Seagrasses,0
2024,BEN,Habitat,Seagrasses,0
2024,BES,Habitat,Seagrasses,100
2024,BGD,Habitat,Seagrasses,0
2024,BHR,Habitat,Seagrasses,0
2024,BHS,Habitat,Seagrasses,3.1
2024,BLM,Habitat,Seagrasses,97
2024,BLZ,Habitat,Seagrasses,43
2024,BMU,Habitat,Seagrasses,0
2024,BRA,Habitat,Seagrasses,0.23
2024,BRB,Habitat,Seagrasses,0
2024,CAN,Habitat,Seagrasses,23
2024,CCK,Habitat,Seagrasses,0
2024,CHL,Habitat,Seagrasses,0
2024,CHN,Habitat,Seagrasses,0
2024,COL,Habitat,Seagrasses,44
2024,COM,Habitat,Seagrasses,4.5
2024,CRI,Habitat,Seagrasses,83
2024,CUB,Habitat,Seagrasses,43
2024,CUW,Habitat,Seagrasses,23
2024,CXR,Habitat,Seagrasses,7.1
2024,CYM,Habitat,Seagrasses,6.8
2024,CYP,Habitat,Seagrasses,65
2024,DEU,Habitat,Seagrasses,100
2024,DMA,Habitat,Seagrasses,1.3
2024,DNK,Habitat,Seagrasses,53
2024,DOM,Habitat,Seagrasses,25
2024,DPT,Habitat,Seagrasses,45
2024,DZA,Habitat,Seagrasses,0.06
2024,EGY,Habitat,Seagrasses,19
2024,ERI,Habitat,Seagrasses,0
2024,ESH,Habitat,Seagrasses,0
2024,ESP,Habitat,Seagrasses,66
2024,EST,Habitat,Seagrasses,80
2024,FIN,Habitat,Seagrasses,26
2024,FJI,Habitat,Seagrasses,17
2024,FRA,Habitat,Seagrasses,97
2024,FSM,Habitat,Seagrasses,0
2024,GBR,Habitat,Seagrasses,82
2024,GGY,Habitat,Seagrasses,0
2024,GHA,Habitat,Seagrasses,0
2024,GIN,Habitat,Seagrasses,4.2
2024,GLP,Habitat,Seagrasses,98
2024,GNB,Habitat,Seagrasses,15
2024,GRC,Habitat,Seagrasses,91
2024,GRD,Habitat,Seagrasses,7
2024,GRL,Habitat,Seagrasses,0
2024,GTM,Habitat,Seagrasses,71
2024,GUM,Habitat,Seagrasses,8.3
2024,HKG,Habitat,Seagrasses,13
2024,HND,Habitat,Seagrasses,27
2024,HRV,Habitat,Seagrasses,57
2024,HTI,Habitat,Seagrasses,1.5
2024,IDN,Habitat,Seagrasses,20
2024,IMN,Habitat,Seagrasses,100
2024,IND,Habitat,Seagrasses,0
2024,IRL,Habitat,Seagrasses,100
2024,IRN,Habitat,Seagrasses,11
2024,IRQ,Habitat,Seagrasses,0
2024,ISL,Habitat,Seagrasses,41
2024,ISR,Habitat,Seagrasses,11
2024,ITA,Habitat,Seagrasses,49
2024,JAM,Habitat,Seagrasses,17
2024,JEY,Habitat,Seagrasses,100
2024,JOR,Habitat,Seagrasses,0
2024,JPN,Habitat,Seagrasses,86
2024,KAZ,Habitat,Seagrasses,42
2024,KEN,Habitat,Seagrasses,63
2024,KHM,Habitat,Seagrasses,33
2024,KIR,Habitat,Seagrasses,0
2024,KNA,Habitat,Seagrasses,87
2024,KOR,Habitat,Seagrasses,29
2024,KWT,Habitat,Seagrasses,12
2024,LBN,Habitat,Seagrasses,0
2024,LBY,Habitat,Seagrasses,0
2024,LCA,Habitat,Seagrasses,65
2024,LKA,Habitat,Seagrasses,0.14
2024,LTU,Habitat,Seagrasses,50
2024,MAF,Habitat,Seagrasses,97
2024,MAR,Habitat,Seagrasses,50
2024,MCO,Habitat,Seagrasses,100
2024,MDG,Habitat,Seagrasses,21
2024,MDV,Habitat,Seagrasses,1.1
2024,MEX,Habitat,Seagrasses,61
2024,MHL,Habitat,Seagrasses,0.38
2024,MLT,Habitat,Seagrasses,91
2024,MMR,Habitat,Seagrasses,0.33
2024,MNE,Habitat,Seagrasses,0
2024,MNP,Habitat,Seagrasses,25
2024,MOZ,Habitat,Seagrasses,94
2024,MRT,Habitat,Seagrasses,83
2024,MSR,Habitat,Seagrasses,0
2024,MTQ,Habitat,Seagrasses,99
2024,MUS,Habitat,Seagrasses,0
2024,MYS,Habitat,Seagrasses,18
2024,MYT,Habitat,Seagrasses,92
2024,NCL,Habitat,Seagrasses,80
2024,NFK,Habitat,Seagrasses,0
2024,NGA,Habitat,Seagrasses,0.01
2024,NIC,Habitat,Seagrasses,17
2024,NLD,Habitat,Seagrasses,100
2024,NOR,Habitat,Seagrasses,19
2024,NZL,Habitat,Seagrasses,14
2024,OMN,Habitat,Seagrasses,13
2024,PAN,Habitat,Seagrasses,5.1
2024,PHL,Habitat,Seagrasses,29
2024,PLW,Habitat,Seagrasses,99
2024,PNG,Habitat,Seagrasses,12
2024,POL,Habitat,Seagrasses,100
2024,PRI,Habitat,Seagrasses,21
2024,PRK,Habitat,Seagrasses,0
2024,PRT,Habitat,Seagrasses,4.5
2024,PYF,Habitat,Seagrasses,0
2024,QAT,Habitat,Seagrasses,7.6
2024,REU,Habitat,Seagrasses,0
2024,ROU,Habitat,Seagrasses,80
2024,RUS,Habitat,Seagrasses,2.3
2024,SAU,Habitat,Seagrasses,1.6
2024,SDN,Habitat,Seagrasses,0
2024,SEN,Habitat,Seagrasses,33
2024,SGP,Habitat,Seagrasses,0
2024,SLB,Habitat,Seagrasses,13
2024,SLE,Habitat,Seagrasses,0.03
2024,SOM,Habitat,Seagrasses,0
2024,STP,Habitat,Seagrasses,0
2024,SUR,Habitat,Seagrasses,50
2024,SVN,Habitat,Seagrasses,0.05
2024,SWE,Habitat,Seagrasses,56
2024,SXM,Habitat,Seagrasses,3
2024,SYC,Habitat,Seagrasses,33
2024,SYR,Habitat,Seagrasses,0
2024,TCA,Habitat,Seagrasses,7
2024,TGO,Habitat,Seagrasses,0
2024,THA,Habitat,Seagrasses,77
2024,TKM,Habitat,Seagrasses,13
2024,TLS,Habitat,Seagrasses,1.2
2024,TON,Habitat,Seagrasses,5
2024,TTO,Habitat,Seagrasses,52
2024,TUN,Habitat,Seagrasses,2.5
2024,TUR,Habitat,Seagrasses,0
2024,TWN,Habitat,Seagrasses,11
2024,TZA,Habitat,Seagrasses,3.5
2024,UKR,Habitat,Seagrasses,60
2024,USA,Habitat,Seagrasses,61
2024,VCT,Habitat,Seagrasses,13
2024,VEN,Habitat,Seagrasses,7.7
2024,VGB,Habitat,Seagrasses,0.27
2024,VIR,Habitat,Seagrasses,31
2024,VNM,Habitat,Seagrasses,9.8
2024,VUT,Habitat,Seagrasses,0.26
2024,WSM,Habitat,Seagrasses,4.8
2024,xKI,Habitat,Seagrasses,100
2024,YEM,Habitat,Seagrasses,0
2024,ZAF,Habitat,Seagrasses,100
2024,ABW,Habitat,Warm water corals,0.74
2024,AIA,Habitat,Warm water corals,45
2024,ARE,Habitat,Warm water corals,47
2024,ASM,Habitat,Warm water corals,28
2024,ATF,Habitat,Warm water corals,32
2024,ATG,Habitat,Warm water corals,62
2024,AUS,Habitat,Warm water corals,87
2024,BES,Habitat,Warm water corals,99
2024,BGD,Habitat,Warm water corals,0
2024,BHR,Habitat,Warm water corals,0
2024,BHS,Habitat,Warm water corals,16
2024,BLM,Habitat,Warm water corals,99
2024,BLZ,Habitat,Warm water corals,41
2024,BMU,Habitat,Warm water corals,0.01
2024,BRA,Habitat,Warm water corals,82
2024,BRB,Habitat,Warm water corals,0.91
2024,BRN,Habitat,Warm water corals,0
2024,CCK,Habitat,Warm water corals,6.2
2024,CHN,Habitat,Warm water corals,0
2024,COK,Habitat,Warm water corals,44
2024,COL,Habitat,Warm water corals,89
2024,COM,Habitat,Warm water corals,59
2024,CPT,Habitat,Warm water corals,50
2024,CRI,Habitat,Warm water corals,35
2024,CUB,Habitat,Warm water corals,28
2024,CUW,Habitat,Warm water corals,14
2024,CXR,Habitat,Warm water corals,13
2024,CYM,Habitat,Warm water corals,38
2024,DJI,Habitat,Warm water corals,0
2024,DMA,Habitat,Warm water corals,4.4
2024,DOM,Habitat,Warm water corals,65
2024,DPT,Habitat,Warm water corals,59
2024,ECU,Habitat,Warm water corals,100
2024,EGY,Habitat,Warm water corals,52
2024,ERI,Habitat,Warm water corals,0
2024,FJI,Habitat,Warm water corals,35
2024,FSM,Habitat,Warm water corals,1.8
2024,GLP,Habitat,Warm water corals,99
2024,GRD,Habitat,Warm water corals,6.6
2024,GTM,Habitat,Warm water corals,72
2024,GUM,Habitat,Warm water corals,6.9
2024,HND,Habitat,Warm water corals,34
2024,HTI,Habitat,Warm water corals,35
2024,IDN,Habitat,Warm water corals,34
2024,IND,Habitat,Warm water corals,0
2024,IRN,Habitat,Warm water corals,1.5
2024,ISR,Habitat,Warm water corals,76
2024,JAM,Habitat,Warm water corals,18
2024,JOR,Habitat,Warm water corals,11
2024,JPN,Habitat,Warm water corals,72
2024,KEN,Habitat,Warm water corals,30
2024,KHM,Habitat,Warm water corals,17
2024,KIR,Habitat,Warm water corals,3.7
2024,KNA,Habitat,Warm water corals,98
2024,KWT,Habitat,Warm water corals,0
2024,LCA,Habitat,Warm water corals,13
2024,LKA,Habitat,Warm water corals,0.91
2024,MAF,Habitat,Warm water corals,100
2024,MDG,Habitat,Warm water corals,34
2024,MDV,Habitat,Warm water corals,4.4
2024,MEX,Habitat,Warm water corals,70
2024,MHL,Habitat,Warm water corals,18
2024,MMR,Habitat,Warm water corals,6.3
2024,MNP,Habitat,Warm water corals,14
2024,MOZ,Habitat,Warm water corals,9.7
2024,MSR,Habitat,Warm water corals,0
2024,MTQ,Habitat,Warm water corals,100
2024,MUS,Habitat,Warm water corals,72
2024,MYS,Habitat,Warm water corals,31
2024,MYT,Habitat,Warm water corals,99
2024,NCL,Habitat,Warm water corals,79
2024,NIC,Habitat,Warm water corals,61
2024,NIU,Habitat,Warm water corals,2.5
2024,NRU,Habitat,Warm water corals,0
2024,OMN,Habitat,Warm water corals,17
2024,PAN,Habitat,Warm water corals,11
2024,PCN,Habitat,Warm water corals,90
2024,PHL,Habitat,Warm water corals,16
2024,PLW,Habitat,Warm water corals,100
2024,PNG,Habitat,Warm water corals,4.1
2024,PRI,Habitat,Warm water corals,21
2024,PYF,Habitat,Warm water corals,0.01
2024,QAT,Habitat,Warm water corals,0.37
2024,REU,Habitat,Warm water corals,84
2024,SAU,Habitat,Warm water corals,13
2024,SDN,Habitat,Warm water corals,20
2024,SGP,Habitat,Warm water corals,0
2024,SLB,Habitat,Warm water corals,5.2
2024,SOM,Habitat,Warm water corals,0
2024,SXM,Habitat,Warm water corals,1.1
2024,SYC,Habitat,Warm water corals,94
2024,TCA,Habitat,Warm water corals,8.8
2024,THA,Habitat,Warm water corals,63
2024,TKL,Habitat,Warm water corals,0
2024,TLS,Habitat,Warm water corals,27
2024,TON,Habitat,Warm water corals,17
2024,TTO,Habitat,Warm water corals,16
2024,TUV,Habitat,Warm water corals,7.5
2024,TWN,Habitat,Warm water corals,52
2024,TZA,Habitat,Warm water corals,46
2024,UMI,Habitat,Warm water corals,100
2024,USA,Habitat,Warm water corals,87
2024,VCT,Habitat,Warm water corals,48
2024,VEN,Habitat,Warm water corals,54
2024,VGB,Habitat,Warm water corals,0.42
2024,VIR,Habitat,Warm water corals,35
2024,VNM,Habitat,Warm water corals,22
2024,VUT,Habitat,Warm water corals,0.34
2024,WLF,Habitat,Warm water corals,0
2024,WSM,Habitat,Warm water corals,10
2024,xHT,Habitat,Warm water corals,100
2024,xPI,Habitat,Warm water corals,0
2024,xSI,Habitat,Warm water corals,0
2024,xSK,Habitat,Warm water corals,0
2024,YEM,Habitat,Warm water corals,0.25
2024,ZAF,Habitat,Warm water corals,100
2024,ABW,Habitat,Cold water corals,0
2024,AGO,Habitat,Cold water corals,0
2024,AIA,Habitat,Cold water corals,0
2024,ALB,Habitat,Cold water corals,0
2024,ARG,Habitat,Cold water corals,11
2024,ASM,Habitat,Cold water corals,0
2024,ATA,Habitat,Cold water corals,29
2024,ATF,Habitat,Cold water corals,100
2024,ATG,Habitat,Cold water corals,0
2024,AUS,Habitat,Cold water corals,37
2024,BEN,Habitat,Cold water corals,0
2024,BES,Habitat,Cold water corals,100
2024,BHS,Habitat,Cold water corals,7.9
2024,BLM,Habitat,Cold water corals,100
2024,BLZ,Habitat,Cold water corals,67
2024,BMU,Habitat,Cold water corals,0
2024,BRA,Habitat,Cold water corals,0.86
2024,BRB,Habitat,Cold water corals,0
2024,CAN,Habitat,Cold water corals,11
2024,CHL,Habitat,Cold water corals,53
2024,CHN,Habitat,Cold water corals,0
2024,CIV,Habitat,Cold water corals,0
2024,COK,Habitat,Cold water corals,100
2024,COL,Habitat,Cold water corals,19
2024,CPV,Habitat,Cold water corals,0
2024,CRI,Habitat,Cold water corals,33
2024,CUB,Habitat,Cold water corals,0
2024,CUW,Habitat,Cold water corals,0
2024,CYM,Habitat,Cold water corals,0
2024,CYP,Habitat,Cold water corals,0
2024,DMA,Habitat,Cold water corals,0
2024,DNK,Habitat,Cold water corals,0
2024,DOM,Habitat,Cold water corals,87
2024,DPT,Habitat,Cold water corals,81
2024,DZA,Habitat,Cold water corals,0
2024,ECU,Habitat,Cold water corals,96
2024,ERI,Habitat,Cold water corals,0
2024,ESP,Habitat,Cold water corals,86
2024,FJI,Habitat,Cold water corals,0
2024,FRA,Habitat,Cold water corals,75
2024,FRO,Habitat,Cold water corals,0
2024,FSM,Habitat,Cold water corals,0
2024,GBR,Habitat,Cold water corals,57
2024,GHA,Habitat,Cold water corals,0
2024,GIN,Habitat,Cold water corals,100
2024,GLP,Habitat,Cold water corals,100
2024,GNB,Habitat,Cold water corals,0
2024,GNQ,Habitat,Cold water corals,74
2024,GRC,Habitat,Cold water corals,5.8
2024,GRD,Habitat,Cold water corals,1.9
2024,GRL,Habitat,Cold water corals,0
2024,GTM,Habitat,Cold water corals,0
2024,GUF,Habitat,Cold water corals,0
2024,GUY,Habitat,Cold water corals,0
2024,HMD,Habitat,Cold water corals,50
2024,HND,Habitat,Cold water corals,8.1
2024,HRV,Habitat,Cold water corals,1.4
2024,HTI,Habitat,Cold water corals,0
2024,IDN,Habitat,Cold water corals,2.8
2024,IND,Habitat,Cold water corals,0
2024,IRL,Habitat,Cold water corals,40
2024,ISL,Habitat,Cold water corals,60
2024,ITA,Habitat,Cold water corals,27
2024,JAM,Habitat,Cold water corals,5.1
2024,JPN,Habitat,Cold water corals,10
