year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1970,WLD,383000,,,,
1971,WLD,144000,,,,
1972,WLD,313000,,,,
1973,WLD,159000,,,,
1974,WLD,174000,,,,
1975,WLD,352000,,,,
1976,WLD,365000,,,,
1977,WLD,276000,,,,
1978,WLD,393000,,,,
1979,WLD,636000,,,,
1980,WLD,206000,,,,
1981,WLD,48000,,,,
1982,WLD,12000,,,,
1983,WLD,384000,,,,
1984,WLD,29000,,,,
1985,WLD,85000,,,,
1986,WLD,19000,,,,
1987,WLD,38000,,,,
1988,WLD,190000,,,,
1989,WLD,164000,,,,
1990,WLD,61000,,,,
1991,WLD,431000,,,,
1992,WLD,167000,,,,
1993,WLD,140000,,,,
1994,WLD,130000,,,,
1995,WLD,12000,,,,
1996,WLD,80000,,,,
1997,WLD,72000,,,,
1998,WLD,13000,,,,
1999,WLD,28000,,,,
2000,WLD,14000,,,,
2001,WLD,9000,,,,
2002,WLD,66000,,,,
2003,WLD,43000,,,,
2004,WLD,17000,,,,
2005,WLD,15000,,,,
2006,WLD,12000,,,,
2007,WLD,15000,,,,
2008,WLD,2000,,,,
2009,WLD,3000,,,,
2010,WLD,12000,,,,
2011,WLD,2000,,,,
2012,WLD,1000,,,,
2013,WLD,7000,,,,
2014,WLD,5000,,,,
2015,WLD,7000,,,,
2016,WLD,6000,,,,
2017,WLD,7000,,,,
2018,WLD,116000,,,,
2019,WLD,1000,,,,
2020,WLD,1000,,,,
2021,WLD,10000,,,,
2022,WLD,15000,,,,
2023,WLD,2000,,,,
2028,WLD,,-545,,,
2030,WLD,,,0,,
