year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2015,WLD,Subtropical humid forest,0.0023,,,,
2016,WLD,Subtropical humid forest,0.0042,,,,
2017,WLD,Subtropical humid forest,0.0072,,,,
2018,WLD,Subtropical humid forest,0.0028,,,,
2019,WLD,Subtropical humid forest,0.0035,,,,
2020,WLD,Subtropical humid forest,0.0037,,,,
2021,WLD,Subtropical humid forest,0.0043,,,,
2022,WLD,Subtropical humid forest,0.0043,,,,
2023,WLD,Subtropical humid forest,0.0027,,,,
2024,WLD,Subtropical humid forest,0.0028,,,,
2025,WLD,Subtropical humid forest,0.0031,,,,
2001,WLD,Subtropical mountain system,0.00023,,,,
2002,WLD,Subtropical mountain system,0.00034,,,,
2003,WLD,Subtropical mountain system,0.00047,,,,
2004,WLD,Subtropical mountain system,0.00058,,,,
2005,WLD,Subtropical mountain system,0.00051,,,,
2006,WLD,Subtropical mountain system,0.00078,,,,
2007,WLD,Subtropical mountain system,0.00064,,,,
2008,WLD,Subtropical mountain system,0.00051,,,,
2009,WLD,Subtropical mountain system,0.00072,,,,
2010,WLD,Subtropical mountain system,0.0008,,,,
2011,WLD,Subtropical mountain system,0.00044,,,,
2012,WLD,Subtropical mountain system,0.00037,,,,
2013,WLD,Subtropical mountain system,0.00028,,,,
2014,WLD,Subtropical mountain system,0.00033,,,,
2015,WLD,Subtropical mountain system,0.0004,,,,
2016,WLD,Subtropical mountain system,0.00071,,,,
2017,WLD,Subtropical mountain system,0.00082,,,,
2018,WLD,Subtropical mountain system,0.00052,,,,
2019,WLD,Subtropical mountain system,0.00045,,,,
2020,WLD,Subtropical mountain system,0.00065,,,,
2021,WLD,Subtropical mountain system,0.00067,,,,
2022,WLD,Subtropical mountain system,0.00069,,,,
2023,WLD,Subtropical mountain system,0.00085,,,,
2024,WLD,Subtropical mountain system,0.00089,,,,
2025,WLD,Subtropical mountain system,0.0012,,,,
2001,WLD,Subtropical steppe,0.000032,,,,
2002,WLD,Subtropical steppe,0.00016,,,,
2003,WLD,Subtropical steppe,0.000063,,,,
2004,WLD,Subtropical steppe,0.00014,,,,
2005,WLD,Subtropical steppe,0.0001,,,,
2006,WLD,Subtropical steppe,0.000088,,,,
2007,WLD,Subtropical steppe,0.000065,,,,
2008,WLD,Subtropical steppe,0.000095,,,,
2009,WLD,Subtropical steppe,0.00013,,,,
2010,WLD,Subtropical steppe,0.00016,,,,
2011,WLD,Subtropical steppe,0.000093,,,,
2012,WLD,Subtropical steppe,0.000094,,,,
2013,WLD,Subtropical steppe,0.00014,,,,
2014,WLD,Subtropical steppe,0.00014,,,,
2015,WLD,Subtropical steppe,0.000081,,,,
2016,WLD,Subtropical steppe,0.000064,,,,
2017,WLD,Subtropical steppe,0.00011,,,,
2018,WLD,Subtropical steppe,0.00017,,,,
2019,WLD,Subtropical steppe,0.0003,,,,
2020,WLD,Subtropical steppe,0.00015,,,,
2021,WLD,Subtropical steppe,0.00035,,,,
2022,WLD,Subtropical steppe,0.00026,,,,
2023,WLD,Subtropical steppe,0.00033,,,,
2024,WLD,Subtropical steppe,0.00047,,,,
2025,WLD,Subtropical steppe,0.00024,,,,
2001,WLD,Temperate continental forest,0.00079,,,,
2002,WLD,Temperate continental forest,0.0012,,,,
2003,WLD,Temperate continental forest,0.0041,,,,
2004,WLD,Temperate continental forest,0.0075,,,,
2005,WLD,Temperate continental forest,0.017,,,,
2006,WLD,Temperate continental forest,0.0059,,,,
2007,WLD,Temperate continental forest,0.0099,,,,
2008,WLD,Temperate continental forest,0.0078,,,,
2009,WLD,Temperate continental forest,0.0039,,,,
2010,WLD,Temperate continental forest,0.007,,,,
2011,WLD,Temperate continental forest,0.0045,,,,
2012,WLD,Temperate continental forest,0.0047,,,,
2013,WLD,Temperate continental forest,0.0059,,,,
2014,WLD,Temperate continental forest,0.0042,,,,
2015,WLD,Temperate continental forest,0.0053,,,,
2016,WLD,Temperate continental forest,0.0048,,,,
2017,WLD,Temperate continental forest,0.0038,,,,
2018,WLD,Temperate continental forest,0.021,,,,
2019,WLD,Temperate continental forest,0.01,,,,
2020,WLD,Temperate continental forest,0.0045,,,,
2021,WLD,Temperate continental forest,0.014,,,,
2022,WLD,Temperate continental forest,0.017,,,,
2023,WLD,Temperate continental forest,0.01,,,,
2024,WLD,Temperate continental forest,0.0051,,,,
2025,WLD,Temperate continental forest,0.014,,,,
2001,WLD,Temperate desert,0.000081,,,,
2002,WLD,Temperate desert,0.00013,,,,
2003,WLD,Temperate desert,0.00016,,,,
2004,WLD,Temperate desert,0.0013,,,,
2005,WLD,Temperate desert,0.00079,,,,
2006,WLD,Temperate desert,0.00011,,,,
2007,WLD,Temperate desert,0.00016,,,,
2008,WLD,Temperate desert,0.0014,,,,
2009,WLD,Temperate desert,0.0046,,,,
2010,WLD,Temperate desert,0.0017,,,,
2011,WLD,Temperate desert,0.0002,,,,
2012,WLD,Temperate desert,0.00014,,,,
2013,WLD,Temperate desert,0.000062,,,,
2014,WLD,Temperate desert,0.000066,,,,
2015,WLD,Temperate desert,0.00031,,,,
2016,WLD,Temperate desert,0.00015,,,,
2017,WLD,Temperate desert,0.00019,,,,
2018,WLD,Temperate desert,0.00031,,,,
2019,WLD,Temperate desert,0.00025,,,,
2020,WLD,Temperate desert,0.00011,,,,
2021,WLD,Temperate desert,0.00026,,,,
2022,WLD,Temperate desert,0.0017,,,,
2023,WLD,Temperate desert,0.0048,,,,
2024,WLD,Temperate desert,0.0035,,,,
2025,WLD,Temperate desert,0.00066,,,,
2001,WLD,Temperate mountain system,0.054,,,,
2002,WLD,Temperate mountain system,0.069,,,,
2003,WLD,Temperate mountain system,0.12,,,,
2004,WLD,Temperate mountain system,0.16,,,,
2005,WLD,Temperate mountain system,0.075,,,,
2006,WLD,Temperate mountain system,0.12,,,,
2007,WLD,Temperate mountain system,0.16,,,,
2008,WLD,Temperate mountain system,0.12,,,,
2009,WLD,Temperate mountain system,0.07,,,,
2010,WLD,Temperate mountain system,0.09,,,,
2011,WLD,Temperate mountain system,0.063,,,,
2012,WLD,Temperate mountain system,0.098,,,,
2013,WLD,Temperate mountain system,0.058,,,,
2014,WLD,Temperate mountain system,0.11,,,,
2015,WLD,Temperate mountain system,0.084,,,,
2016,WLD,Temperate mountain system,0.094,,,,
2017,WLD,Temperate mountain system,0.16,,,,
2018,WLD,Temperate mountain system,0.17,,,,
2019,WLD,Temperate mountain system,0.18,,,,
2020,WLD,Temperate mountain system,0.069,,,,
2021,WLD,Temperate mountain system,0.092,,,,
2022,WLD,Temperate mountain system,0.086,,,,
2023,WLD,Temperate mountain system,0.18,,,,
2024,WLD,Temperate mountain system,0.13,,,,
2025,WLD,Temperate mountain system,0.098,,,,
2001,WLD,Temperate oceanic forest,0.00082,,,,
2002,WLD,Temperate oceanic forest,0.00062,,,,
2003,WLD,Temperate oceanic forest,0.0013,,,,
2004,WLD,Temperate oceanic forest,0.0019,,,,
2005,WLD,Temperate oceanic forest,0.0012,,,,
2006,WLD,Temperate oceanic forest,0.0019,,,,
2007,WLD,Temperate oceanic forest,0.0033,,,,
2008,WLD,Temperate oceanic forest,0.0055,,,,
2009,WLD,Temperate oceanic forest,0.0036,,,,
2010,WLD,Temperate oceanic forest,0.0034,,,,
2011,WLD,Temperate oceanic forest,0.0048,,,,
2012,WLD,Temperate oceanic forest,0.031,,,,
2013,WLD,Temperate oceanic forest,0.0022,,,,
2014,WLD,Temperate oceanic forest,0.0052,,,,
2015,WLD,Temperate oceanic forest,0.01,,,,
2016,WLD,Temperate oceanic forest,0.0026,,,,
2017,WLD,Temperate oceanic forest,0.00057,,,,
2018,WLD,Temperate oceanic forest,0.0006,,,,
2019,WLD,Temperate oceanic forest,0.019,,,,
2020,WLD,Temperate oceanic forest,0.033,,,,
2021,WLD,Temperate oceanic forest,0.0018,,,,
2022,WLD,Temperate oceanic forest,0.006,,,,
2023,WLD,Temperate oceanic forest,0.0019,,,,
2024,WLD,Temperate oceanic forest,0.0016,,,,
2025,WLD,Temperate oceanic forest,0.0079,,,,
2001,WLD,Temperate steppe,0.0004,,,,
2002,WLD,Temperate steppe,0.0014,,,,
2003,WLD,Temperate steppe,0.012,,,,
2004,WLD,Temperate steppe,0.004,,,,
2005,WLD,Temperate steppe,0.00081,,,,
2006,WLD,Temperate steppe,0.0011,,,,
2007,WLD,Temperate steppe,0.0045,,,,
2008,WLD,Temperate steppe,0.0048,,,,
2009,WLD,Temperate steppe,0.0074,,,,
2010,WLD,Temperate steppe,0.00055,,,,
2011,WLD,Temperate steppe,0.002,,,,
2012,WLD,Temperate steppe,0.001,,,,
2013,WLD,Temperate steppe,0.0019,,,,
2014,WLD,Temperate steppe,0.0002,,,,
2015,WLD,Temperate steppe,0.00051,,,,
2016,WLD,Temperate steppe,0.0011,,,,
2017,WLD,Temperate steppe,0.0013,,,,
2018,WLD,Temperate steppe,0.0034,,,,
2019,WLD,Temperate steppe,0.00017,,,,
2020,WLD,Temperate steppe,0.000029,,,,
2021,WLD,Temperate steppe,0.0038,,,,
2022,WLD,Temperate steppe,0.0017,,,,
2023,WLD,Temperate steppe,0.00033,,,,
2024,WLD,Temperate steppe,0.013,,,,
2025,WLD,Temperate steppe,0.012,,,,
2001,WLD,Tropical dry forest,0.017,,,,
2002,WLD,Tropical dry forest,0.053,,,,
2003,WLD,Tropical dry forest,0.081,,,,
2004,WLD,Tropical dry forest,0.085,,,,
2005,WLD,Tropical dry forest,0.081,,,,
2006,WLD,Tropical dry forest,0.072,,,,
2007,WLD,Tropical dry forest,0.083,,,,
2008,WLD,Tropical dry forest,0.12,,,,
2009,WLD,Tropical dry forest,0.11,,,,
2010,WLD,Tropical dry forest,0.18,,,,
2011,WLD,Tropical dry forest,0.14,,,,
2012,WLD,Tropical dry forest,0.15,,,,
2013,WLD,Tropical dry forest,0.13,,,,
2014,WLD,Tropical dry forest,0.1,,,,
2015,WLD,Tropical dry forest,0.082,,,,
2016,WLD,Tropical dry forest,0.14,,,,
2017,WLD,Tropical dry forest,0.11,,,,
2018,WLD,Tropical dry forest,0.071,,,,
2019,WLD,Tropical dry forest,0.091,,,,
2020,WLD,Tropical dry forest,0.076,,,,
2021,WLD,Tropical dry forest,0.08,,,,
2022,WLD,Tropical dry forest,0.081,,,,
2023,WLD,Tropical dry forest,0.071,,,,
2024,WLD,Tropical dry forest,0.073,,,,
2025,WLD,Tropical dry forest,0.046,,,,
2001,WLD,Tropical moist deciduous forest,0.078,,,,
2002,WLD,Tropical moist deciduous forest,0.3,,,,
2003,WLD,Tropical moist deciduous forest,0.37,,,,
2004,WLD,Tropical moist deciduous forest,0.38,,,,
2005,WLD,Tropical moist deciduous forest,0.35,,,,
2006,WLD,Tropical moist deciduous forest,0.29,,,,
2007,WLD,Tropical moist deciduous forest,0.39,,,,
2008,WLD,Tropical moist deciduous forest,0.32,,,,
2009,WLD,Tropical moist deciduous forest,0.27,,,,
2010,WLD,Tropical moist deciduous forest,0.4,,,,
2011,WLD,Tropical moist deciduous forest,0.34,,,,
2012,WLD,Tropical moist deciduous forest,0.37,,,,
2013,WLD,Tropical moist deciduous forest,0.3,,,,
2014,WLD,Tropical moist deciduous forest,0.3,,,,
2015,WLD,Tropical moist deciduous forest,0.26,,,,
2016,WLD,Tropical moist deciduous forest,0.7,,,,
2017,WLD,Tropical moist deciduous forest,0.75,,,,
2018,WLD,Tropical moist deciduous forest,0.34,,,,
2019,WLD,Tropical moist deciduous forest,0.56,,,,
2020,WLD,Tropical moist deciduous forest,0.64,,,,
2021,WLD,Tropical moist deciduous forest,0.49,,,,
2022,WLD,Tropical moist deciduous forest,0.48,,,,
2023,WLD,Tropical moist deciduous forest,0.49,,,,
2024,WLD,Tropical moist deciduous forest,1.4,,,,
2025,WLD,Tropical moist deciduous forest,0.52,,,,
2001,WLD,Tropical mountain system,0.047,,,,
2002,WLD,Tropical mountain system,0.079,,,,
2003,WLD,Tropical mountain system,0.072,,,,
2004,WLD,Tropical mountain system,0.094,,,,
2005,WLD,Tropical mountain system,0.11,,,,
2006,WLD,Tropical mountain system,0.091,,,,
2007,WLD,Tropical mountain system,0.13,,,,
2008,WLD,Tropical mountain system,0.097,,,,
2009,WLD,Tropical mountain system,0.13,,,,
2010,WLD,Tropical mountain system,0.13,,,,
2011,WLD,Tropical mountain system,0.11,,,,
2012,WLD,Tropical mountain system,0.16,,,,
2013,WLD,Tropical mountain system,0.13,,,,
2014,WLD,Tropical mountain system,0.17,,,,
2015,WLD,Tropical mountain system,0.15,,,,
2016,WLD,Tropical mountain system,0.21,,,,
2017,WLD,Tropical mountain system,0.23,,,,
2018,WLD,Tropical mountain system,0.18,,,,
2019,WLD,Tropical mountain system,0.17,,,,
2020,WLD,Tropical mountain system,0.18,,,,
2021,WLD,Tropical mountain system,0.15,,,,
2022,WLD,Tropical mountain system,0.15,,,,
2023,WLD,Tropical mountain system,0.2,,,,
2024,WLD,Tropical mountain system,0.21,,,,
2025,WLD,Tropical mountain system,0.2,,,,
2001,WLD,Tropical rainforest,0.84,,,,
2002,WLD,Tropical rainforest,2.2,,,,
2003,WLD,Tropical rainforest,2,,,,
2004,WLD,Tropical rainforest,2.8,,,,
2005,WLD,Tropical rainforest,2.8,,,,
2006,WLD,Tropical rainforest,2.4,,,,
2007,WLD,Tropical rainforest,2.3,,,,
2008,WLD,Tropical rainforest,2.2,,,,
2009,WLD,Tropical rainforest,2.3,,,,
2010,WLD,Tropical rainforest,2.6,,,,
2011,WLD,Tropical rainforest,2.1,,,,
2012,WLD,Tropical rainforest,2.9,,,,
2013,WLD,Tropical rainforest,2.1,,,,
2014,WLD,Tropical rainforest,3,,,,
2015,WLD,Tropical rainforest,2.4,,,,
2016,WLD,Tropical rainforest,5.1,,,,
2017,WLD,Tropical rainforest,3.9,,,,
2018,WLD,Tropical rainforest,3,,,,
2019,WLD,Tropical rainforest,2.9,,,,
2020,WLD,Tropical rainforest,3.3,,,,
2021,WLD,Tropical rainforest,3,,,,
2022,WLD,Tropical rainforest,3.4,,,,
2023,WLD,Tropical rainforest,3,,,,
2024,WLD,Tropical rainforest,5,,,,
2025,WLD,Tropical rainforest,3.5,,,,
2001,WLD,Tropical shrubland,0.001,,,,
2002,WLD,Tropical shrubland,0.0007,,,,
2003,WLD,Tropical shrubland,0.00031,,,,
2004,WLD,Tropical shrubland,0.00088,,,,
2005,WLD,Tropical shrubland,0.00086,,,,
2006,WLD,Tropical shrubland,0.0013,,,,
2007,WLD,Tropical shrubland,0.001,,,,
2008,WLD,Tropical shrubland,0.00085,,,,
2009,WLD,Tropical shrubland,0.0014,,,,
2010,WLD,Tropical shrubland,0.0011,,,,
2011,WLD,Tropical shrubland,0.0011,,,,
2012,WLD,Tropical shrubland,0.0017,,,,
2013,WLD,Tropical shrubland,0.00098,,,,
2014,WLD,Tropical shrubland,0.0028,,,,
2015,WLD,Tropical shrubland,0.0021,,,,
2016,WLD,Tropical shrubland,0.0026,,,,
2017,WLD,Tropical shrubland,0.0026,,,,
2018,WLD,Tropical shrubland,0.0017,,,,
2019,WLD,Tropical shrubland,0.0016,,,,
2020,WLD,Tropical shrubland,0.0029,,,,
2021,WLD,Tropical shrubland,0.00092,,,,
2022,WLD,Tropical shrubland,0.00077,,,,
2023,WLD,Tropical shrubland,0.00095,,,,
2024,WLD,Tropical shrubland,0.001,,,,
2025,WLD,Tropical shrubland,0.0008,,,,
2001,WLD,Water,0.00091,,,,
2002,WLD,Water,0.00012,,,,
2003,WLD,Water,0.00022,,,,
2004,WLD,Water,0.00015,,,,
2005,WLD,Water,0.0007,,,,
2006,WLD,Water,0.00089,,,,
2007,WLD,Water,0.00037,,,,
2008,WLD,Water,0.00061,,,,
2009,WLD,Water,0.00049,,,,
2010,WLD,Water,0.00088,,,,
2011,WLD,Water,0.0011,,,,
2012,WLD,Water,0.00078,,,,
2013,WLD,Water,0.00065,,,,
2014,WLD,Water,0.00059,,,,
2015,WLD,Water,0.00075,,,,
2016,WLD,Water,0.0014,,,,
2017,WLD,Water,0.0016,,,,
2018,WLD,Water,0.0016,,,,
2019,WLD,Water,0.0012,,,,
2020,WLD,Water,0.00088,,,,
2021,WLD,Water,0.0024,,,,
2022,WLD,Water,0.0029,,,,
2023,WLD,Water,0.00072,,,,
2024,WLD,Water,0.0013,,,,
2025,WLD,Water,0.0018,,,,
2006,ABW,Total,0.000000075,,,,
2009,ABW,Total,0.00000015,,,,
2001,AGO,Total,0.005,,,,
2002,AGO,Total,0.0035,,,,
2003,AGO,Total,0.003,,,,
2004,AGO,Total,0.0024,,,,
2005,AGO,Total,0.0031,,,,
2006,AGO,Total,0.0014,,,,
2007,AGO,Total,0.0081,,,,
2008,AGO,Total,0.0027,,,,
2009,AGO,Total,0.0053,,,,
2010,AGO,Total,0.0052,,,,
2011,AGO,Total,0.0043,,,,
2012,AGO,Total,0.0056,,,,
2013,AGO,Total,0.0093,,,,
2014,AGO,Total,0.011,,,,
2015,AGO,Total,0.009,,,,
2016,AGO,Total,0.012,,,,
2017,AGO,Total,0.011,,,,
2018,AGO,Total,0.014,,,,
2019,AGO,Total,0.01,,,,
2020,AGO,Total,0.0089,,,,
2021,AGO,Total,0.024,,,,
2022,AGO,Total,0.016,,,,
2023,AGO,Total,0.018,,,,
2024,AGO,Total,0.014,,,,
2025,AGO,Total,0.022,,,,
2001,ARG,Total,0.0063,,,,
2002,ARG,Total,0.01,,,,
2003,ARG,Total,0.015,,,,
2004,ARG,Total,0.029,,,,
2005,ARG,Total,0.032,,,,
2006,ARG,Total,0.025,,,,
2007,ARG,Total,0.019,,,,
2008,ARG,Total,0.048,,,,
2009,ARG,Total,0.021,,,,
2010,ARG,Total,0.032,,,,
2011,ARG,Total,0.018,,,,
2012,ARG,Total,0.027,,,,
2013,ARG,Total,0.058,,,,
2014,ARG,Total,0.02,,,,
2015,ARG,Total,0.026,,,,
2016,ARG,Total,0.017,,,,
2017,ARG,Total,0.018,,,,
2018,ARG,Total,0.0095,,,,
2019,ARG,Total,0.0093,,,,
2020,ARG,Total,0.021,,,,
2021,ARG,Total,0.012,,,,
2022,ARG,Total,0.027,,,,
2023,ARG,Total,0.012,,,,
2024,ARG,Total,0.013,,,,
2025,ARG,Total,0.024,,,,
2018,ATG,Total,0.000000073,,,,
2001,AUS,Total,0.00024,,,,
2002,AUS,Total,0.00014,,,,
2003,AUS,Total,0.00023,,,,
2004,AUS,Total,0.00022,,,,
2005,AUS,Total,0.0003,,,,
2006,AUS,Total,0.0006,,,,
2007,AUS,Total,0.0012,,,,
2008,AUS,Total,0.0003,,,,
2009,AUS,Total,0.00031,,,,
2010,AUS,Total,0.00055,,,,
2011,AUS,Total,0.00018,,,,
2012,AUS,Total,0.00035,,,,
2013,AUS,Total,0.00064,,,,
2014,AUS,Total,0.0007,,,,
2015,AUS,Total,0.000098,,,,
2016,AUS,Total,0.0017,,,,
2017,AUS,Total,0.00033,,,,
2018,AUS,Total,0.0001,,,,
2019,AUS,Total,0.029,,,,
2020,AUS,Total,0.062,,,,
2021,AUS,Total,0.002,,,,
2022,AUS,Total,0.0019,,,,
2023,AUS,Total,0.0015,,,,
2024,AUS,Total,0.00087,,,,
2025,AUS,Total,0.0092,,,,
2001,BDI,Total,0.0000062,,,,
2002,BDI,Total,0.0000039,,,,
2003,BDI,Total,0.000052,,,,
2004,BDI,Total,0.0000028,,,,
2005,BDI,Total,0.000015,,,,
2006,BDI,Total,0.0000058,,,,
2007,BDI,Total,0.000014,,,,
2008,BDI,Total,0.000018,,,,
2009,BDI,Total,0.000013,,,,
2010,BDI,Total,0.000013,,,,
