year,geo,disagg,value
1991,IND,On-shore wind,0.27
1992,IND,On-shore wind,0.25
1993,IND,On-shore wind,0.25
1994,IND,On-shore wind,0.25
1995,IND,On-shore wind,0.23
1996,IND,On-shore wind,0.23
1997,IND,On-shore wind,0.21
1998,IND,On-shore wind,0.20
1999,IND,On-shore wind,0.19
2000,IND,On-shore wind,0.17
2001,IND,On-shore wind,0.14
2002,IND,On-shore wind,0.13
2003,IND,On-shore wind,0.15
2004,IND,On-shore wind,0.11
2005,IND,On-shore wind,0.11
2006,IND,On-shore wind,0.13
2007,IND,On-shore wind,0.10
2008,IND,On-shore wind,0.10
2009,IND,On-shore wind,0.08
2010,IND,On-shore wind,0.08
2011,IND,On-shore wind,0.07
2012,IND,On-shore wind,0.09
2013,IND,On-shore wind,0.08
2014,IND,On-shore wind,0.08
2015,IND,On-shore wind,0.07
2016,IND,On-shore wind,0.06
2017,IND,On-shore wind,0.05
2018,IND,On-shore wind,0.04
2019,IND,On-shore wind,0.04
2020,IND,On-shore wind,0.04
1989,ITA,On-shore wind,0.21
1991,ITA,On-shore wind,0.21
1992,ITA,On-shore wind,0.21
1993,ITA,On-shore wind,0.20
1994,ITA,On-shore wind,0.19
1995,ITA,On-shore wind,0.18
1996,ITA,On-shore wind,0.18
1997,ITA,On-shore wind,0.17
1998,ITA,On-shore wind,0.16
1999,ITA,On-shore wind,0.15
2000,ITA,On-shore wind,0.15
2001,ITA,On-shore wind,0.13
2002,ITA,On-shore wind,0.14
2003,ITA,On-shore wind,0.13
2004,ITA,On-shore wind,0.11
2005,ITA,On-shore wind,0.12
2006,ITA,On-shore wind,0.12
2007,ITA,On-shore wind,0.12
2008,ITA,On-shore wind,0.12
2009,ITA,On-shore wind,0.13
2010,ITA,On-shore wind,0.12
2011,ITA,On-shore wind,0.14
2012,ITA,On-shore wind,0.13
2013,ITA,On-shore wind,0.09
2014,ITA,On-shore wind,0.09
2015,ITA,On-shore wind,0.09
2016,ITA,On-shore wind,0.07
2017,ITA,On-shore wind,0.09
2018,ITA,On-shore wind,0.06
2019,ITA,On-shore wind,0.05
2020,ITA,On-shore wind,0.05
2000,JPN,On-shore wind,0.17
2005,JPN,On-shore wind,0.17
2010,JPN,On-shore wind,0.16
2011,JPN,On-shore wind,0.12
2012,JPN,On-shore wind,0.16
2013,JPN,On-shore wind,0.14
2014,JPN,On-shore wind,0.13
2015,JPN,On-shore wind,0.11
2016,JPN,On-shore wind,0.15
2017,JPN,On-shore wind,0.11
2018,JPN,On-shore wind,0.11
2019,JPN,On-shore wind,0.10
2020,JPN,On-shore wind,0.10
2007,MEX,On-shore wind,0.07
2008,MEX,On-shore wind,0.05
2009,MEX,On-shore wind,0.07
2010,MEX,On-shore wind,0.09
2011,MEX,On-shore wind,0.08
2012,MEX,On-shore wind,0.06
2013,MEX,On-shore wind,0.07
2014,MEX,On-shore wind,0.07
2015,MEX,On-shore wind,0.06
2016,MEX,On-shore wind,0.06
2017,MEX,On-shore wind,0.06
2018,MEX,On-shore wind,0.04
2019,MEX,On-shore wind,0.06
2020,MEX,On-shore wind,0.05
1990,ESP,On-shore wind,0.18
1991,ESP,On-shore wind,0.18
1992,ESP,On-shore wind,0.16
1993,ESP,On-shore wind,0.16
1994,ESP,On-shore wind,0.15
1995,ESP,On-shore wind,0.14
1996,ESP,On-shore wind,0.14
1997,ESP,On-shore wind,0.14
1998,ESP,On-shore wind,0.12
1999,ESP,On-shore wind,0.11
2000,ESP,On-shore wind,0.12
2001,ESP,On-shore wind,0.11
2002,ESP,On-shore wind,0.11
2003,ESP,On-shore wind,0.10
2004,ESP,On-shore wind,0.11
2005,ESP,On-shore wind,0.11
2006,ESP,On-shore wind,0.11
2007,ESP,On-shore wind,0.13
2008,ESP,On-shore wind,0.11
2009,ESP,On-shore wind,0.11
2010,ESP,On-shore wind,0.11
2011,ESP,On-shore wind,0.10
2012,ESP,On-shore wind,0.09
2013,ESP,On-shore wind,0.09
2014,ESP,On-shore wind,0.07
2015,ESP,On-shore wind,0.06
2016,ESP,On-shore wind,0.06
2017,ESP,On-shore wind,0.06
2018,ESP,On-shore wind,0.08
2019,ESP,On-shore wind,0.04
2020,ESP,On-shore wind,0.04
1984,SWE,On-shore wind,0.24
1990,SWE,On-shore wind,0.21
1991,SWE,On-shore wind,0.21
1992,SWE,On-shore wind,0.21
1993,SWE,On-shore wind,0.20
1994,SWE,On-shore wind,0.19
1995,SWE,On-shore wind,0.18
1996,SWE,On-shore wind,0.18
1997,SWE,On-shore wind,0.17
1998,SWE,On-shore wind,0.16
1999,SWE,On-shore wind,0.15
2001,SWE,On-shore wind,0.13
2002,SWE,On-shore wind,0.14
2003,SWE,On-shore wind,0.11
2004,SWE,On-shore wind,0.12
2005,SWE,On-shore wind,0.13
2006,SWE,On-shore wind,0.13
2007,SWE,On-shore wind,0.12
2008,SWE,On-shore wind,0.12
2009,SWE,On-shore wind,0.11
2010,SWE,On-shore wind,0.10
2011,SWE,On-shore wind,0.09
2012,SWE,On-shore wind,0.09
2013,SWE,On-shore wind,0.07
2014,SWE,On-shore wind,0.08
2015,SWE,On-shore wind,0.07
2016,SWE,On-shore wind,0.06
2017,SWE,On-shore wind,0.05
2018,SWE,On-shore wind,0.04
2019,SWE,On-shore wind,0.04
2020,SWE,On-shore wind,0.04
1998,TUR,On-shore wind,0.09
2000,TUR,On-shore wind,0.08
2009,TUR,On-shore wind,0.06
2010,TUR,On-shore wind,0.11
2011,TUR,On-shore wind,0.08
2012,TUR,On-shore wind,0.07
2013,TUR,On-shore wind,0.07
2014,TUR,On-shore wind,0.07
2015,TUR,On-shore wind,0.07
2016,TUR,On-shore wind,0.06
2017,TUR,On-shore wind,0.05
2018,TUR,On-shore wind,0.06
2019,TUR,On-shore wind,0.05
2020,TUR,On-shore wind,0.04
1989,GBR,On-shore wind,0.21
1990,GBR,On-shore wind,0.21
1991,GBR,On-shore wind,0.21
1992,GBR,On-shore wind,0.21
1993,GBR,On-shore wind,0.19
1994,GBR,On-shore wind,0.19
1995,GBR,On-shore wind,0.18
1996,GBR,On-shore wind,0.18
1997,GBR,On-shore wind,0.17
1998,GBR,On-shore wind,0.16
1999,GBR,On-shore wind,0.15
2000,GBR,On-shore wind,0.11
2001,GBR,On-shore wind,0.12
2002,GBR,On-shore wind,0.12
2003,GBR,On-shore wind,0.13
2004,GBR,On-shore wind,0.14
2005,GBR,On-shore wind,0.13
2006,GBR,On-shore wind,0.13
2007,GBR,On-shore wind,0.12
2008,GBR,On-shore wind,0.12
2009,GBR,On-shore wind,0.07
2010,GBR,On-shore wind,0.09
2011,GBR,On-shore wind,0.09
2012,GBR,On-shore wind,0.09
2013,GBR,On-shore wind,0.09
2014,GBR,On-shore wind,0.08
2015,GBR,On-shore wind,0.08
2016,GBR,On-shore wind,0.07
2017,GBR,On-shore wind,0.07
2018,GBR,On-shore wind,0.05
2019,GBR,On-shore wind,0.06
2020,GBR,On-shore wind,0.05
1984,USA,On-shore wind,0.30
1985,USA,On-shore wind,0.28
1986,USA,On-shore wind,0.26
1987,USA,On-shore wind,0.25
1988,USA,On-shore wind,0.19
1989,USA,On-shore wind,0.18
1990,USA,On-shore wind,0.20
1991,USA,On-shore wind,0.19
1998,USA,On-shore wind,0.11
1999,USA,On-shore wind,0.10
2000,USA,On-shore wind,0.09
2001,USA,On-shore wind,0.08
2002,USA,On-shore wind,0.08
2003,USA,On-shore wind,0.07
2004,USA,On-shore wind,0.08
2005,USA,On-shore wind,0.07
2006,USA,On-shore wind,0.08
2007,USA,On-shore wind,0.08
2008,USA,On-shore wind,0.09
2009,USA,On-shore wind,0.10
2010,USA,On-shore wind,0.09
2011,USA,On-shore wind,0.09
2012,USA,On-shore wind,0.08
2013,USA,On-shore wind,0.07
2014,USA,On-shore wind,0.06
2015,USA,On-shore wind,0.05
2016,USA,On-shore wind,0.05
2017,USA,On-shore wind,0.05
2018,USA,On-shore wind,0.04
2019,USA,On-shore wind,0.04
2020,USA,On-shore wind,0.04
2010,WLD,Solar PV,0.38
2011,WLD,Solar PV,0.29
2012,WLD,Solar PV,0.22
2013,WLD,Solar PV,0.17
2014,WLD,Solar PV,0.15
2015,WLD,Solar PV,0.12
2016,WLD,Solar PV,0.10
2017,WLD,Solar PV,0.08
2018,WLD,Solar PV,0.07
2019,WLD,Solar PV,0.06
2020,WLD,Solar PV,0.06
2010,AUS,Solar PV,0.38
2011,AUS,Solar PV,0.39
2012,AUS,Solar PV,0.24
2013,AUS,Solar PV,0.14
2014,AUS,Solar PV,0.12
2015,AUS,Solar PV,0.10
2016,AUS,Solar PV,0.08
2017,AUS,Solar PV,0.09
2018,AUS,Solar PV,0.08
2019,AUS,Solar PV,0.07
2020,AUS,Solar PV,0.06
2016,CHN,On-shore wind,0.06
2016,CHN,Solar PV,0.08
2017,CHN,On-shore wind,0.05
2017,CHN,Solar PV,0.07
2018,CHN,On-shore wind,0.05
2018,CHN,Solar PV,0.05
2019,CHN,On-shore wind,0.04
2019,CHN,Solar PV,0.05
2020,CHN,Off-shore wind,0.08
2020,CHN,On-shore wind,0.03
2020,CHN,Solar PV,0.04
2010,FRA,Solar PV,0.36
2011,FRA,Solar PV,0.37
2012,FRA,Solar PV,0.40
2013,FRA,Solar PV,0.24
2014,FRA,Solar PV,0.16
2015,FRA,Solar PV,0.12
2016,FRA,Solar PV,0.09
2017,FRA,Solar PV,0.09
2018,FRA,Solar PV,0.07
2019,FRA,Solar PV,0.07
2020,FRA,Solar PV,0.06
2010,IND,Solar PV,0.31
2011,IND,Solar PV,0.20
2012,IND,Solar PV,0.17
2013,IND,Solar PV,0.17
2014,IND,Solar PV,0.11
2015,IND,Solar PV,0.08
2016,IND,Solar PV,0.07
2017,IND,Solar PV,0.07
2018,IND,Solar PV,0.05
2019,IND,Solar PV,0.04
2020,IND,Solar PV,0.04
2010,ITA,Solar PV,0.38
2011,ITA,Solar PV,0.37
2012,ITA,Solar PV,0.19
2013,ITA,Solar PV,0.17
2014,ITA,Solar PV,0.14
2017,ITA,Solar PV,0.07
2018,ITA,Solar PV,0.06
2019,ITA,Solar PV,0.06
2020,ITA,Solar PV,0.06
2011,JPN,Solar PV,0.40
2012,JPN,Solar PV,0.30
2013,JPN,Solar PV,0.25
2014,JPN,Solar PV,0.23
2015,JPN,Solar PV,0.17
2016,JPN,Solar PV,0.17
2017,JPN,Solar PV,0.14
2018,JPN,Solar PV,0.13
2019,JPN,Solar PV,0.12
2020,JPN,Solar PV,0.12
2016,NLD,Solar PV,0.13
2017,NLD,Solar PV,0.15
2018,NLD,Solar PV,0.11
2019,NLD,Solar PV,0.11
2020,NLD,Solar PV,0.11
2010,KOR,Solar PV,0.50
2011,KOR,Solar PV,0.43
2012,KOR,Solar PV,0.18
2013,KOR,Solar PV,0.21
2014,KOR,Solar PV,0.16
2015,KOR,Solar PV,0.15
2016,KOR,Solar PV,0.15
2017,KOR,Solar PV,0.10
2018,KOR,Solar PV,0.08
2019,KOR,Solar PV,0.08
2020,KOR,Solar PV,0.06
2010,ESP,Solar PV,0.29
2011,ESP,Solar PV,0.21
2012,ESP,Solar PV,0.17
2013,ESP,Solar PV,0.13
2014,ESP,Solar PV,0.13
2015,ESP,Solar PV,0.07
2019,ESP,Solar PV,0.05
2020,ESP,Solar PV,0.05
2016,TUR,Solar PV,0.10
2017,TUR,Solar PV,0.10
2018,TUR,Solar PV,0.08
2019,TUR,Solar PV,0.07
2020,TUR,Solar PV,0.05
2011,UKR,Solar PV,0.45
2013,UKR,Solar PV,0.34
2017,UKR,Solar PV,0.11
2018,UKR,Solar PV,0.11
2019,UKR,Solar PV,0.07
2020,UKR,Solar PV,0.07
2010,GBR,Solar PV,0.48
2011,GBR,Solar PV,0.45
2012,GBR,Solar PV,0.27
2013,GBR,Solar PV,0.23
2014,GBR,Solar PV,0.19
2015,GBR,Solar PV,0.15
2016,GBR,Solar PV,0.15
2017,GBR,Solar PV,0.12
2018,GBR,Solar PV,0.13
2019,GBR,Solar PV,0.10
2020,GBR,Solar PV,0.08
2010,USA,Solar PV,0.20
2011,USA,Solar PV,0.24
2012,USA,Solar PV,0.21
2013,USA,Solar PV,0.21
2014,USA,Solar PV,0.14
2015,USA,Solar PV,0.13
2016,USA,Solar PV,0.12
2017,USA,Solar PV,0.09
2018,USA,Solar PV,0.07
2019,USA,Solar PV,0.06
2020,USA,Solar PV,0.06
2016,VNM,Solar PV,0.17
2017,VNM,Solar PV,0.24
2019,VNM,Solar PV,0.07
2020,VNM,Solar PV,0.06
1983,WLD,Total,0.31
1984,WLD,Total,0.30
1985,WLD,Total,0.28
1986,WLD,Total,0.25
1987,WLD,Total,0.24
1988,WLD,Total,0.20
1989,WLD,Total,0.19
1990,WLD,Total,0.21
1991,WLD,Total,0.20
1992,WLD,Total,0.19
1993,WLD,Total,0.20
1994,WLD,Total,0.19
1995,WLD,Total,0.20
1996,WLD,Total,0.18
1997,WLD,Total,0.16
1998,WLD,Total,0.14
1999,WLD,Total,0.14
2000,WLD,Total,0.27
2001,WLD,Total,0.25
2002,WLD,Total,0.24
2003,WLD,Total,0.21
2004,WLD,Total,0.25
2005,WLD,Total,0.21
2006,WLD,Total,0.21
2007,WLD,Total,0.28
2008,WLD,Total,0.27
2009,WLD,Total,0.25
2010,WLD,Total,0.63
2011,WLD,Total,0.54
2012,WLD,Total,0.44
2013,WLD,Total,0.41
2014,WLD,Total,0.39
2015,WLD,Total,0.32
2016,WLD,Total,0.28
2017,WLD,Total,0.25
2018,WLD,Total,0.23
2019,WLD,Total,0.20
2020,WLD,Total,0.18
2010,AUS,Total,0.38
2011,AUS,Total,0.39
2012,AUS,Total,0.24
2013,AUS,Total,0.14
2014,AUS,Total,0.12
2015,AUS,Total,0.10
2016,AUS,Total,0.08
2017,AUS,Total,0.09
2018,AUS,Total,0.08
2019,AUS,Total,0.07
2020,AUS,Total,0.06
2010,BEL,Total,0.20
2020,BEL,Total,0.09
1998,BRA,Total,0.07
2001,BRA,Total,0.15
2002,BRA,Total,0.13
2003,BRA,Total,0.15
2005,BRA,Total,0.14
2006,BRA,Total,0.11
2007,BRA,Total,0.11
2008,BRA,Total,0.09
2009,BRA,Total,0.12
2010,BRA,Total,0.11
2011,BRA,Total,0.09
2012,BRA,Total,0.08
2013,BRA,Total,0.08
2014,BRA,Total,0.07
2015,BRA,Total,0.06
2016,BRA,Total,0.06
2017,BRA,Total,0.05
2018,BRA,Total,0.05
2019,BRA,Total,0.04
2020,BRA,Total,0.04
1990,CAN,Total,0.21
1992,CAN,Total,0.18
1994,CAN,Total,0.10
1996,CAN,Total,0.15
1999,CAN,Total,0.14
2000,CAN,Total,0.12
2001,CAN,Total,0.10
2002,CAN,Total,0.10
2003,CAN,Total,0.09
2004,CAN,Total,0.09
2005,CAN,Total,0.09
2006,CAN,Total,0.09
2007,CAN,Total,0.10
2008,CAN,Total,0.09
2009,CAN,Total,0.09
2010,CAN,Total,0.10
2011,CAN,Total,0.09
2012,CAN,Total,0.10
2013,CAN,Total,0.09
2014,CAN,Total,0.08
2015,CAN,Total,0.08
2016,CAN,Total,0.08
2017,CAN,Total,0.07
2018,CAN,Total,0.06
2019,CAN,Total,0.06
2020,CAN,Total,0.04
1996,CHN,Total,0.18
1997,CHN,Total,0.18
1998,CHN,Total,0.16
1999,CHN,Total,0.15
2000,CHN,Total,0.14
2001,CHN,Total,0.12
2002,CHN,Total,0.13
2003,CHN,Total,0.09
2004,CHN,Total,0.10
2005,CHN,Total,0.10
2006,CHN,Total,0.09
2007,CHN,Total,0.08
2008,CHN,Total,0.08
2009,CHN,Total,0.07
2010,CHN,Total,0.55
2011,CHN,Total,0.31
2012,CHN,Total,0.25
2013,CHN,Total,0.21
2014,CHN,Total,0.17
2015,CHN,Total,0.15
2016,CHN,Total,0.13
2017,CHN,Total,0.12
2018,CHN,Total,0.10
2019,CHN,Total,0.09
2020,CHN,Total,0.16
1984,DEU,Total,0.24
1990,DEU,Total,0.21
1991,DEU,Total,0.21
1992,DEU,Total,0.21
1993,DEU,Total,0.20
1994,DEU,Total,0.16
1995,DEU,Total,0.18
1996,DEU,Total,0.17
1997,DEU,Total,0.17
1998,DEU,Total,0.15
1999,DEU,Total,0.16
2000,DEU,Total,0.15
2001,DEU,Total,0.16
2002,DEU,Total,0.13
2003,DEU,Total,0.12
2004,DEU,Total,0.12
2005,DEU,Total,0.13
2006,DEU,Total,0.13
2007,DEU,Total,0.12
2008,DEU,Total,0.13
2009,DEU,Total,0.12
2010,DEU,Total,0.28
2011,DEU,Total,0.11
2012,DEU,Total,0.10
2013,DEU,Total,0.09
2014,DEU,Total,0.09
2015,DEU,Total,0.08
2016,DEU,Total,0.08
2017,DEU,Total,0.07
2018,DEU,Total,0.06
2019,DEU,Total,0.06
2020,DEU,Total,0.15
1984,DNK,Total,0.24
1985,DNK,Total,0.23
1986,DNK,Total,0.22
1987,DNK,Total,0.22
1988,DNK,Total,0.22
1989,DNK,Total,0.20
1990,DNK,Total,0.21
1991,DNK,Total,0.20
1992,DNK,Total,0.18
1993,DNK,Total,0.18
1995,DNK,Total,0.16
1996,DNK,Total,0.15
1997,DNK,Total,0.15
1998,DNK,Total,0.15
1999,DNK,Total,0.14
2000,DNK,Total,0.15
2001,DNK,Total,0.15
2002,DNK,Total,0.11
2003,DNK,Total,0.09
2004,DNK,Total,0.09
2005,DNK,Total,0.10
2006,DNK,Total,0.12
2008,DNK,Total,0.10
2010,DNK,Total,0.22
2011,DNK,Total,0.10
2012,DNK,Total,0.08
2013,DNK,Total,0.08
2015,DNK,Total,0.06
2016,DNK,Total,0.06
2017,DNK,Total,0.05
2018,DNK,Total,0.05
2019,DNK,Total,0.05
2020,DNK,Total,0.14
1990,ESP,Total,0.18
1991,ESP,Total,0.18
1992,ESP,Total,0.16
1993,ESP,Total,0.16
1994,ESP,Total,0.15
1995,ESP,Total,0.14
1996,ESP,Total,0.14
1997,ESP,Total,0.14
1998,ESP,Total,0.12
1999,ESP,Total,0.11
2000,ESP,Total,0.12
2001,ESP,Total,0.11
2002,ESP,Total,0.11
2003,ESP,Total,0.10
2004,ESP,Total,0.11
2005,ESP,Total,0.11
2006,ESP,Total,0.11
2007,ESP,Total,0.13
2008,ESP,Total,0.11
2009,ESP,Total,0.11
2010,ESP,Total,0.40
2011,ESP,Total,0.31
2012,ESP,Total,0.26
2013,ESP,Total,0.22
2014,ESP,Total,0.20
2015,ESP,Total,0.14
2016,ESP,Total,0.06
2017,ESP,Total,0.06
2018,ESP,Total,0.08
2019,ESP,Total,0.09
2020,ESP,Total,0.08
1991,FRA,Total,0.21
1993,FRA,Total,0.20
1996,FRA,Total,0.18
1997,FRA,Total,0.17
1998,FRA,Total,0.16
1999,FRA,Total,0.15
2000,FRA,Total,0.12
2001,FRA,Total,0.13
2002,FRA,Total,0.12
2003,FRA,Total,0.10
2004,FRA,Total,0.11
2005,FRA,Total,0.11
2006,FRA,Total,0.11
2007,FRA,Total,0.11
2008,FRA,Total,0.13
2009,FRA,Total,0.11
2010,FRA,Total,0.47
2011,FRA,Total,0.47
2012,FRA,Total,0.49
2013,FRA,Total,0.32
2014,FRA,Total,0.24
2015,FRA,Total,0.19
2016,FRA,Total,0.16
