year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,ALB,37,,,,
2001,ALB,44,,,,
2002,ALB,49,,,,
2003,ALB,58,,,,
2004,ALB,63,,,,
2005,ALB,65,,,,
2006,ALB,75,,,,
2007,ALB,80,,,,
2008,ALB,90,,,,
2009,ALB,96,,,,
2010,ALB,101,,,,
2011,ALB,104,,,,
2012,ALB,103,,,,
2013,ALB,118,,,,
2014,ALB,131,,,,
2015,ALB,140,,,,
2016,ALB,152,,,,
2017,ALB,145,,,,
2018,ALB,160,,,,
2019,ALB,175,,,,
2020,ALB,190,,,,
2021,ALB,211,,,,
2022,ALB,230,,,,
2023,ALB,271,,,,
2000,AND,633,,,,
2013,AND,315,,,,
2000,AUT,511,,,,
2001,AUT,520,,,,
2002,AUT,493,,,,
2003,AUT,499,,,,
2004,AUT,503,,,,
2005,AUT,505,,,,
2006,AUT,509,,,,
2007,AUT,512,,,,
2008,AUT,515,,,,
2009,AUT,523,,,,
2010,AUT,531,,,,
2011,AUT,538,,,,
2012,AUT,544,,,,
2013,AUT,548,,,,
2014,AUT,550,,,,
2015,AUT,550,,,,
2016,AUT,552,,,,
2017,AUT,557,,,,
2018,AUT,563,,,,
2019,AUT,568,,,,
2020,AUT,571,,,,
2021,AUT,574,,,,
2022,AUT,569,,,,
2023,AUT,568,,,,
2000,AZE,41,,,,
2001,AZE,42,,,,
2002,AZE,43,,,,
2003,AZE,45,,,,
2004,AZE,48,,,,
2005,AZE,56,,,,
2006,AZE,64,,,,
2007,AZE,71,,,,
2008,AZE,79,,,,
2009,AZE,85,,,,
2010,AZE,90,,,,
2011,AZE,95,,,,
2012,AZE,103,,,,
2013,AZE,111,,,,
2014,AZE,115,,,,
2015,AZE,117,,,,
2017,AZE,116,,,,
2018,AZE,118,,,,
2019,AZE,122,,,,
2021,AZE,134,,,,
2005,BLR,184,,,,
2008,BLR,234,,,,
2009,BLR,257,,,,
2010,BLR,274,,,,
2011,BLR,290,,,,
2012,BLR,290,,,,
2013,BLR,292,,,,
2014,BLR,310,,,,
2015,BLR,320,,,,
2016,BLR,324,,,,
2017,BLR,327,,,,
2018,BLR,334,,,,
2019,BLR,342,,,,
2021,BLR,333,,,,
2022,BLR,331,,,,
2023,BLR,337,,,,
2000,BEL,456,,,,
2001,BEL,461,,,,
2002,BEL,463,,,,
2003,BEL,465,,,,
2004,BEL,468,,,,
2005,BEL,469,,,,
2006,BEL,472,,,,
2007,BEL,475,,,,
2008,BEL,479,,,,
2009,BEL,481,,,,
2010,BEL,484,,,,
2011,BEL,490,,,,
2012,BEL,490,,,,
2013,BEL,492,,,,
2014,BEL,496,,,,
2015,BEL,499,,,,
2016,BEL,504,,,,
2017,BEL,509,,,,
2018,BEL,512,,,,
2019,BEL,512,,,,
2020,BEL,511,,,,
2021,BEL,511,,,,
2022,BEL,510,,,,
2023,BEL,513,,,,
2005,BIH,99,,,,
2008,BIH,117,,,,
2009,BIH,181,,,,
2010,BIH,189,,,,
2011,BIH,192,,,,
2012,BIH,196,,,,
2013,BIH,203,,,,
2014,BIH,210,,,,
2015,BIH,234,,,,
2016,BIH,236,,,,
2017,BIH,252,,,,
2018,BIH,263,,,,
2019,BIH,268,,,,
2020,BIH,268,,,,
2021,BIH,282,,,,
2022,BIH,289,,,,
2023,BIH,301,,,,
2000,BGR,244,,,,
2001,BGR,264,,,,
2002,BGR,276,,,,
2003,BGR,295,,,,
2004,BGR,313,,,,
2005,BGR,328,,,,
2006,BGR,230,,,,
2007,BGR,272,,,,
2008,BGR,310,,,,
2009,BGR,330,,,,
2010,BGR,345,,,,
2011,BGR,367,,,,
2012,BGR,386,,,,
2013,BGR,406,,,,
2014,BGR,426,,,,
2015,BGR,453,,,,
2016,BGR,456,,,,
2017,BGR,407,,,,
2018,BGR,413,,,,
2019,BGR,428,,,,
2020,BGR,438,,,,
2021,BGR,435,,,,
2022,BGR,448,,,,
2023,BGR,466,,,,
2000,CAN,451,,,,
2001,CAN,458,,,,
2002,CAN,454,,,,
2003,CAN,468,,,,
2004,CAN,448,,,,
2005,CAN,458,,,,
2006,CAN,456,,,,
2007,CAN,467,,,,
2008,CAN,481,,,,
2009,CAN,592,,,,
2010,CAN,597,,,,
2011,CAN,863,,,,
2012,CAN,596,,,,
2013,CAN,607,,,,
2014,CAN,614,,,,
2015,CAN,619,,,,
2016,CAN,622,,,,
2017,CAN,621,,,,
2018,CAN,625,,,,
2019,CAN,625,,,,
2020,CAN,625,,,,
2021,CAN,630,,,,
2022,CAN,621,,,,
2000,HRV,250,,,,
2001,HRV,276,,,,
2002,HRV,285,,,,
2003,HRV,298,,,,
2004,HRV,308,,,,
2005,HRV,319,,,,
2006,HRV,331,,,,
2007,HRV,350,,,,
2008,HRV,360,,,,
2009,HRV,358,,,,
2010,HRV,354,,,,
2011,HRV,354,,,,
2012,HRV,338,,,,
2013,HRV,340,,,,
2014,HRV,348,,,,
2015,HRV,356,,,,
2016,HRV,372,,,,
2017,HRV,386,,,,
2018,HRV,407,,,,
2019,HRV,433,,,,
2020,HRV,442,,,,
2021,HRV,458,,,,
2022,HRV,470,,,,
2023,HRV,485,,,,
2000,CYP,386,,,,
2001,CYP,399,,,,
2002,CYP,406,,,,
2003,CYP,422,,,,
2004,CYP,460,,,,
2005,CYP,481,,,,
2006,CYP,497,,,,
2007,CYP,536,,,,
2008,CYP,564,,,,
2009,CYP,571,,,,
2010,CYP,558,,,,
2011,CYP,552,,,,
2012,CYP,551,,,,
2013,CYP,551,,,,
2014,CYP,556,,,,
2015,CYP,566,,,,
2016,CYP,586,,,,
2017,CYP,602,,,,
2018,CYP,623,,,,
2019,CYP,639,,,,
2020,CYP,636,,,,
2021,CYP,642,,,,
2022,CYP,640,,,,
2023,CYP,653,,,,
2000,CZE,335,,,,
2001,CZE,345,,,,
2002,CZE,358,,,,
2003,CZE,363,,,,
2004,CZE,374,,,,
2005,CZE,387,,,,
2006,CZE,400,,,,
2007,CZE,415,,,,
2008,CZE,424,,,,
2009,CZE,423,,,,
2010,CZE,427,,,,
