year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2015,WLD,1851,,,,
2016,WLD,2020,,,,
2017,WLD,2187,,,,
2018,WLD,2358,,,,
2019,WLD,2543,,,,
2020,WLD,2813,,,,
2021,WLD,3076,,,,
2022,WLD,3379,,,,
2023,WLD,3863,,,,
2024,WLD,4448,,,,
2025,WLD,,4699,,5378,
2026,WLD,,5160,,6351,
2027,WLD,,5657,,7451,
2028,WLD,,,,8681,
2029,WLD,,,,10033,
2030,WLD,,,,11589,
2015,ABW,0.038,,,,
2016,ABW,0.039,,,,
2017,ABW,0.039,,,,
2018,ABW,0.045,,,,
2019,ABW,0.045,,,,
2020,ABW,0.045,,,,
2021,ABW,0.045,,,,
2022,ABW,0.045,,,,
2023,ABW,0.045,,,,
2024,ABW,0.046,,,,
2015,AFG,0.3,,,,
2016,AFG,0.35,,,,
2017,AFG,0.37,,,,
2018,AFG,0.37,,,,
2019,AFG,0.4,,,,
2020,AFG,0.4,,,,
2021,AFG,0.42,,,,
2022,AFG,0.52,,,,
2023,AFG,0.52,,,,
2024,AFG,0.52,,,,
2015,AGO,1,,,,
2016,AGO,1.8,,,,
2017,AGO,2.4,,,,
2018,AGO,3.1,,,,
2019,AGO,3.4,,,,
2020,AGO,3.8,,,,
2021,AGO,3.8,,,,
2022,AGO,4.1,,,,
2023,AGO,4.1,,,,
2024,AGO,4.1,,,,
2015,AIA,0.001,,,,
2016,AIA,0.002,,,,
2017,AIA,0.002,,,,
2018,AIA,0.001,,,,
2019,AIA,0.002,,,,
2020,AIA,0.002,,,,
2021,AIA,0.002,,,,
2022,AIA,0.002,,,,
2023,AIA,0.002,,,,
2024,AIA,0.002,,,,
2015,ALB,1.8,,,,
2016,ALB,1.9,,,,
2017,ALB,2,,,,
2018,ALB,2.1,,,,
2019,ALB,2.2,,,,
2020,ALB,2.4,,,,
2021,ALB,2.5,,,,
2022,ALB,2.6,,,,
2023,ALB,2.7,,,,
2024,ALB,2.8,,,,
2015,AND,0.051,,,,
2016,AND,0.051,,,,
2017,AND,0.051,,,,
2018,AND,0.052,,,,
2019,AND,0.053,,,,
2020,AND,0.054,,,,
2021,AND,0.055,,,,
2022,AND,0.057,,,,
2023,AND,0.06,,,,
2024,AND,0.06,,,,
2015,ARE,0.13,,,,
2016,ARE,0.14,,,,
2017,ARE,0.35,,,,
2018,ARE,0.6,,,,
2019,ARE,1.9,,,,
2020,ARE,2.3,,,,
2021,ARE,3,,,,
2022,ARE,3.6,,,,
2023,ARE,6.1,,,,
2024,ARE,6.1,,,,
2015,ARG,11,,,,
2016,ARG,11,,,,
2017,ARG,11,,,,
2018,ARG,12,,,,
2019,ARG,13,,,,
2020,ARG,14,,,,
2021,ARG,15,,,,
2022,ARG,15,,,,
2023,ARG,16,,,,
2024,ARG,16,,,,
2015,ARM,1.3,,,,
2016,ARM,1.3,,,,
2017,ARM,1.3,,,,
2018,ARM,1.4,,,,
2019,ARM,1.4,,,,
2020,ARM,1.4,,,,
2021,ARM,1.5,,,,
2022,ARM,1.6,,,,
2023,ARM,1.8,,,,
2024,ARM,1.8,,,,
2015,ASM,0.002,,,,
2016,ASM,0.004,,,,
2017,ASM,0.004,,,,
2018,ASM,0.005,,,,
2019,ASM,0.005,,,,
2020,ASM,0.005,,,,
2021,ASM,0.005,,,,
2022,ASM,0.007,,,,
2023,ASM,0.007,,,,
2024,ASM,0.007,,,,
2015,ATG,0.003,,,,
2016,ATG,0.004,,,,
2017,ATG,0.004,,,,
2018,ATG,0.009,,,,
2019,ATG,0.009,,,,
2020,ATG,0.013,,,,
2021,ATG,0.015,,,,
2022,ATG,0.015,,,,
2023,ATG,0.016,,,,
2024,ATG,0.016,,,,
2015,AUS,18,,,,
2016,AUS,19,,,,
2017,AUS,21,,,,
2018,AUS,26,,,,
2019,AUS,32,,,,
2020,AUS,39,,,,
2021,AUS,44,,,,
2022,AUS,49,,,,
2023,AUS,56,,,,
2024,AUS,64,,,,
2015,AUT,18,,,,
2016,AUT,19,,,,
2017,AUT,20,,,,
2018,AUT,20,,,,
2019,AUT,21,,,,
2020,AUT,21,,,,
2021,AUT,22,,,,
2022,AUT,24,,,,
2023,AUT,26,,,,
2024,AUT,29,,,,
2015,AZE,1.2,,,,
2016,AZE,1.2,,,,
2017,AZE,1.2,,,,
2018,AZE,1.3,,,,
2019,AZE,1.3,,,,
2020,AZE,1.3,,,,
2021,AZE,1.3,,,,
2022,AZE,1.3,,,,
2023,AZE,1.7,,,,
2024,AZE,1.8,,,,
2015,BDI,0.055,,,,
2016,BDI,0.056,,,,
2017,BDI,0.054,,,,
2018,BDI,0.054,,,,
2019,BDI,0.054,,,,
2020,BDI,0.054,,,,
2021,BDI,0.061,,,,
2022,BDI,0.076,,,,
2023,BDI,0.077,,,,
2024,BDI,0.077,,,,
2015,BEL,6.3,,,,
2016,BEL,6.7,,,,
2017,BEL,7.4,,,,
2018,BEL,8.3,,,,
2019,BEL,9.4,,,,
2020,BEL,11,,,,
2021,BEL,12,,,,
2022,BEL,13,,,,
2023,BEL,15,,,,
2024,BEL,16,,,,
2015,BEN,0.002,,,,
2016,BEN,0.003,,,,
2017,BEN,0.003,,,,
2018,BEN,0.003,,,,
2019,BEN,0.004,,,,
2020,BEN,0.005,,,,
2021,BEN,0.007,,,,
2022,BEN,0.034,,,,
2023,BEN,0.036,,,,
2024,BEN,0.036,,,,
2015,BES,0.011,,,,
2016,BES,0.013,,,,
2017,BES,0.016,,,,
2018,BES,0.017,,,,
2019,BES,0.018,,,,
2020,BES,0.018,,,,
2021,BES,0.018,,,,
2022,BES,0.018,,,,
2023,BES,0.019,,,,
2024,BES,0.024,,,,
2015,BFA,0.036,,,,
2016,BFA,0.036,,,,
2017,BFA,0.071,,,,
2018,BFA,0.087,,,,
2019,BFA,0.091,,,,
2020,BFA,0.091,,,,
2021,BFA,0.092,,,,
2022,BFA,0.12,,,,
2023,BFA,0.21,,,,
2024,BFA,0.24,,,,
2015,BGD,0.47,,,,
2016,BGD,0.44,,,,
2017,BGD,0.5,,,,
2018,BGD,0.52,,,,
2019,BGD,0.56,,,,
2020,BGD,0.62,,,,
2021,BGD,0.78,,,,
2022,BGD,0.8,,,,
2023,BGD,1,,,,
2024,BGD,1.1,,,,
2015,BGR,4.1,,,,
2016,BGR,4.1,,,,
2017,BGR,4.3,,,,
2018,BGR,4.3,,,,
2019,BGR,4.3,,,,
2020,BGR,4.4,,,,
2021,BGR,4.5,,,,
2022,BGR,5,,,,
2023,BGR,6.2,,,,
2024,BGR,7.2,,,,
2015,BHR,0.006,,,,
2016,BHR,0.007,,,,
2017,BHR,0.007,,,,
2018,BHR,0.007,,,,
2019,BHR,0.01,,,,
2020,BHR,0.011,,,,
2021,BHR,0.022,,,,
2022,BHR,0.048,,,,
2023,BHR,0.059,,,,
2024,BHR,0.069,,,,
2015,BHS,0.004,,,,
2016,BHS,0.004,,,,
2017,BHS,0.004,,,,
2018,BHS,0.004,,,,
2019,BHS,0.006,,,,
2020,BHS,0.006,,,,
2021,BHS,0.011,,,,
2022,BHS,0.016,,,,
2023,BHS,0.017,,,,
2024,BHS,0.024,,,,
2015,BIH,1.7,,,,
2016,BIH,1.8,,,,
2017,BIH,1.8,,,,
2018,BIH,1.9,,,,
2019,BIH,1.9,,,,
2020,BIH,2,,,,
2021,BIH,2,,,,
2022,BIH,2.1,,,,
2023,BIH,2.2,,,,
2024,BIH,2.3,,,,
2015,BLM,0,,,,
2016,BLM,0,,,,
2017,BLM,0,,,,
2018,BLM,0,,,,
2019,BLM,0,,,,
2020,BLM,0,,,,
2021,BLM,0,,,,
2022,BLM,0,,,,
2023,BLM,0.001,,,,
2015,BLR,0.097,,,,
2016,BLR,0.22,,,,
2017,BLR,0.3,,,,
2018,BLR,0.39,,,,
2019,BLR,0.42,,,,
2020,BLR,0.49,,,,
2021,BLR,0.49,,,,
2022,BLR,0.63,,,,
2023,BLR,0.63,,,,
2024,BLR,0.61,,,,
2015,BLZ,0.083,,,,
2016,BLZ,0.083,,,,
2017,BLZ,0.091,,,,
2018,BLZ,0.092,,,,
2019,BLZ,0.098,,,,
2020,BLZ,0.098,,,,
2021,BLZ,0.098,,,,
2022,BLZ,0.098,,,,
2023,BLZ,0.098,,,,
2024,BLZ,0.098,,,,
2015,BOL,0.61,,,,
2016,BOL,0.65,,,,
2017,BOL,0.76,,,,
2018,BOL,0.97,,,,
2019,BOL,0.98,,,,
2020,BOL,1,,,,
2021,BOL,1.2,,,,
2022,BOL,1.2,,,,
2023,BOL,1.3,,,,
2024,BOL,1.3,,,,
2015,BRA,120,,,,
2016,BRA,130,,,,
2017,BRA,140,,,,
2018,BRA,140,,,,
2019,BRA,140,,,,
2020,BRA,150,,,,
2021,BRA,160,,,,
2022,BRA,180,,,,
2023,BRA,190,,,,
2024,BRA,210,,,,
2015,BRB,0.003,,,,
2016,BRB,0.015,,,,
2017,BRB,0.016,,,,
2018,BRB,0.017,,,,
2019,BRB,0.033,,,,
2020,BRB,0.049,,,,
2021,BRB,0.064,,,,
2022,BRB,0.071,,,,
2023,BRB,0.071,,,,
2024,BRB,0.071,,,,
2015,BRN,0.001,,,,
2016,BRN,0.001,,,,
2017,BRN,0.001,,,,
2018,BRN,0.001,,,,
2019,BRN,0.001,,,,
2020,BRN,0.001,,,,
2021,BRN,0.005,,,,
2022,BRN,0.005,,,,
2023,BRN,0.005,,,,
2024,BRN,0.005,,,,
2015,BTN,1.6,,,,
2016,BTN,1.6,,,,
2017,BTN,1.6,,,,
2018,BTN,1.6,,,,
2019,BTN,2.3,,,,
2020,BTN,2.3,,,,
2021,BTN,2.3,,,,
2022,BTN,2.3,,,,
2023,BTN,2.3,,,,
2024,BTN,2.5,,,,
2015,BWA,0.002,,,,
2016,BWA,0.003,,,,
2017,BWA,0.003,,,,
2018,BWA,0.004,,,,
2019,BWA,0.006,,,,
2020,BWA,0.006,,,,
2021,BWA,0.006,,,,
2022,BWA,0.006,,,,
2023,BWA,0.01,,,,
2024,BWA,0.01,,,,
2015,CAF,0.019,,,,
2016,CAF,0.019,,,,
2017,CAF,0.019,,,,
2018,CAF,0.019,,,,
2019,CAF,0.019,,,,
2020,CAF,0.019,,,,
2021,CAF,0.019,,,,
2022,CAF,0.019,,,,
2023,CAF,0.059,,,,
2024,CAF,0.059,,,,
2015,CAN,96,,,,
2016,CAN,98,,,,
2017,CAN,99,,,,
2018,CAN,100,,,,
2019,CAN,100,,,,
2020,CAN,100,,,,
2021,CAN,100,,,,
2022,CAN,110,,,,
2023,CAN,110,,,,
2024,CAN,110,,,,
2015,CHE,15,,,,
2016,CHE,16,,,,
2017,CHE,17,,,,
2018,CHE,17,,,,
2019,CHE,18,,,,
2020,CHE,18,,,,
2021,CHE,19,,,,
2022,CHE,21,,,,
