year,geo,value
2020,WLD,56
2022,WLD,58
2024,WLD,56
2020,ZWE,23
2022,ZWE,55
2024,ZWE,55
2020,ZAF,61
2022,ZAF,41
2024,ZAF,22
2020,YEM,34
2022,YEM,28
2020,WSM,47
2022,WSM,43
2024,WSM,44
2024,VUT,13
2022,VNM,40
2024,VNM,41
2020,UZB,32
2020,USA,91
2022,USA,98
2024,USA,98
2020,UKR,34
2022,UKR,50
2024,UKR,52
2022,UGA,3.7
2024,UGA,3.9
2022,TZA,7.7
2024,TZA,16
2020,TUV,2.0
2022,TUV,43
2024,TUV,43
2020,TUR,63
2022,TUR,65
2024,TUR,63
2020,TUN,60
2022,TUN,73
2024,TUN,76
2024,TTO,39
2020,TON,29
2022,TON,30
2024,TON,30
2020,THA,24
2022,THA,25
2024,THA,34
2020,TGO,15
2022,TGO,15
2024,TGO,16
2020,TCD,2.3
2022,TCD,2.3
2024,TCD,2.3
2022,TCA,31
2024,TCA,31
2020,SWZ,18
2022,SWZ,17
2024,SWZ,17
2020,SWE,95
2022,SWE,97
2024,SWE,93
2020,SVN,67
2022,SVN,65
2024,SVN,82
2020,SVK,80
2022,SVK,82
2024,SVK,82
2020,SUR,24
2022,SUR,24
2024,SUR,24
2020,SRB,27
2022,SRB,36
2024,SRB,34
2020,SMR,90
2022,SMR,90
2024,SMR,90
2020,SLV,13
2020,SLE,8.4
2022,SLE,15
2024,SLE,16
2020,SGP,100
2022,SGP,100
2024,SGP,100
2020,SEN,14
2022,SEN,7.8
2024,SEN,17
2020,SAU,80
2022,SAU,85
2024,SAU,58
2020,RUS,13
2022,RUS,15
2024,RUS,21
2020,ROU,48
2022,ROU,30
2024,ROU,31
2020,REU,74
2022,REU,74
2024,REU,75
2020,QAT,100
2022,QAT,100
2024,QAT,100
2020,PSE,48
2024,PSE,71
2022,PRY,25
2024,PRY,27
2020,PRT,74
2022,PRT,88
2024,PRT,85
2020,PRI,33
2022,PRI,33
2024,PRI,33
2020,POL,82
2022,POL,77
2024,POL,79
2022,PNG,5.1
2024,PNG,7.3
2020,PHL,43
2022,PHL,67
2024,PHL,68
2022,PER,49
2024,PER,52
2022,PAK,38
2020,NZL,85
2022,NZL,84
2024,NZL,85
2024,NRU,36
2020,NPL,37
2022,NPL,39
2024,NPL,30
2020,NOR,76
2022,NOR,76
2024,NOR,74
2020,NLD,100
2022,NLD,100
2024,NLD,100
2022,NIC,32
2020,NGA,48
2022,NGA,41
2024,NGA,41
2020,NER,4.0
2022,NER,8.6
2024,NER,6.8
2020,MYS,88
2022,MYS,89
2024,MYS,91
2020,MWI,6.5
2022,MWI,6.3
2024,MWI,6.4
2020,MUS,13
2022,MUS,19
2024,MUS,27
2024,MOZ,22
2020,MNG,10
2022,MNG,26
2024,MNG,53
2020,MNE,45
2022,MNE,55
2024,MNE,31
2022,MMR,15
2024,MMR,15
2020,MLT,15
2022,MLT,1.1
2024,MLT,7.0
2022,MLI,6.1
2024,MLI,6.3
2020,MKD,9.1
2022,MKD,4.9
2024,MKD,4.9
2020,MEX,60
2022,MEX,64
2024,MEX,64
2020,MDG,9.3
2022,MDG,11
2024,MDG,11
2020,MDA,38
2022,MDA,46
2024,MDA,41
2020,MCO,97
2022,MCO,97
2024,MCO,94
2020,MAR,36
2022,MAR,45
2024,MAR,75
2020,MAC,70
2022,MAC,65
2024,MAC,85
2020,LVA,93
2022,LVA,87
2024,LVA,96
2020,LUX,96
2022,LUX,99
2024,LUX,99
2020,LTU,93
2022,LTU,97
2024,LTU,96
2024,LSO,3.0
2020,LIE,98
