year,geo,disagg,value
2000,WLD,Total,93
2000,WLD,Refrigerators,47
2000,WLD,Space cooling,43
2000,WLD,Lighting,3
2010,WLD,Total,178
2010,WLD,Refrigerators,66
2010,WLD,Space cooling,67
2010,WLD,Lighting,45
2021,WLD,Total,243
2021,WLD,Refrigerators,81
2021,WLD,Space cooling,86
2021,WLD,Lighting,76
