year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,0.51,,,,
1991,WLD,0.56,,,,
1992,WLD,0.57,,,,
1993,WLD,0.60,,,,
1994,WLD,0.58,,,,
1995,WLD,0.58,,,,
1996,WLD,0.60,,,,
1997,WLD,0.60,,,,
1998,WLD,0.58,,,,
1999,WLD,0.64,,,,
2000,WLD,0.61,,,,
2001,WLD,0.63,,,,
2002,WLD,0.66,,,,
2003,WLD,0.64,,,,
2004,WLD,0.69,,,,
2005,WLD,0.70,,,,
2006,WLD,0.69,,,,
2007,WLD,0.71,,,,
2008,WLD,0.77,,,,
2009,WLD,0.83,,,,
2010,WLD,0.74,,,,
2011,WLD,0.75,,,,
2012,WLD,0.78,,,,
2013,WLD,0.76,,,,
2014,WLD,0.80,,,,
2015,WLD,0.79,,,,
2016,WLD,0.79,,,,
2017,WLD,0.76,,,,
2018,WLD,0.76,,,,
2019,WLD,0.80,,,,
2020,WLD,0.80,,,,
2025,WLD,,0.82,,,
2000,AUS,0.41,,,,
2001,AUS,0.43,,,,
2002,AUS,0.38,,,,
2003,AUS,0.64,,,,
2004,AUS,0.62,,,,
2005,AUS,0.67,,,,
2006,AUS,0.63,,,,
2007,AUS,0.60,,,,
2008,AUS,0.66,,,,
2009,AUS,0.73,,,,
2010,AUS,0.66,,,,
2011,AUS,0.62,,,,
2012,AUS,0.59,,,,
2013,AUS,0.63,,,,
2014,AUS,0.54,,,,
2015,AUS,0.53,,,,
2016,AUS,0.64,,,,
2017,AUS,0.55,,,,
2018,AUS,0.55,,,,
2019,AUS,0.55,,,,
2020,AUS,0.71,,,,
2000,AUT,0.61,,,,
2001,AUT,0.64,,,,
2002,AUT,0.67,,,,
2003,AUT,0.61,,,,
2004,AUT,0.80,,,,
2005,AUT,0.82,,,,
2006,AUT,0.79,,,,
2007,AUT,0.78,,,,
2008,AUT,0.85,,,,
2009,AUT,1.01,,,,
2010,AUT,0.94,,,,
2011,AUT,0.99,,,,
2012,AUT,0.93,,,,
2013,AUT,0.85,,,,
2014,AUT,0.94,,,,
2015,AUT,0.91,,,,
2016,AUT,1.01,,,,
2017,AUT,0.85,,,,
2018,AUT,0.85,,,,
2019,AUT,0.92,,,,
2000,BEL,0.57,,,,
2001,BEL,0.62,,,,
2002,BEL,0.64,,,,
2003,BEL,0.69,,,,
2004,BEL,0.71,,,,
2005,BEL,0.70,,,,
2006,BEL,0.71,,,,
2007,BEL,0.74,,,,
2008,BEL,0.87,,,,
2009,BEL,0.92,,,,
2010,BEL,0.84,,,,
2011,BEL,0.84,,,,
2012,BEL,0.82,,,,
2013,BEL,0.82,,,,
2014,BEL,0.85,,,,
2000,CAN,0.83,,,,
2001,CAN,0.72,,,,
2002,CAN,0.67,,,,
2003,CAN,0.82,,,,
2004,CAN,0.83,,,,
2005,CAN,0.92,,,,
2006,CAN,0.99,,,,
2007,CAN,0.91,,,,
2008,CAN,1.02,,,,
2009,CAN,1.04,,,,
2010,CAN,1.03,,,,
2011,CAN,0.98,,,,
2012,CAN,0.99,,,,
2013,CAN,1.12,,,,
2014,CAN,0.96,,,,
2015,CAN,0.95,,,,
2016,CAN,1.00,,,,
2017,CAN,1.02,,,,
2018,CAN,0.92,,,,
2019,CAN,0.85,,,,
2020,CAN,0.91,,,,
2000,COL,0.43,,,,
2001,COL,0.40,,,,
2002,COL,0.40,,,,
2003,COL,0.41,,,,
2004,COL,0.42,,,,
2005,COL,0.40,,,,
2006,COL,0.40,,,,
2007,COL,0.39,,,,
2008,COL,0.38,,,,
2009,COL,0.39,,,,
2010,COL,0.38,,,,
2011,COL,0.40,,,,
2012,COL,0.43,,,,
2013,COL,0.48,,,,
2014,COL,0.49,,,,
2015,COL,0.47,,,,
2016,COL,0.47,,,,
2017,COL,0.45,,,,
2018,COL,0.45,,,,
2019,COL,0.45,,,,
2020,COL,0.40,,,,
2000,CRI,0.39,,,,
2001,CRI,0.46,,,,
2002,CRI,0.43,,,,
2003,CRI,0.45,,,,
2004,CRI,0.49,,,,
2005,CRI,0.50,,,,
2006,CRI,0.55,,,,
2007,CRI,0.49,,,,
2008,CRI,0.50,,,,
2009,CRI,0.51,,,,
2010,CRI,0.51,,,,
2011,CRI,0.51,,,,
2012,CRI,0.54,,,,
2013,CRI,0.57,,,,
2014,CRI,0.43,,,,
2015,CRI,0.57,,,,
2016,CRI,0.64,,,,
2017,CRI,0.52,,,,
2018,CRI,0.46,,,,
2019,CRI,0.50,,,,
2020,CRI,0.52,,,,
2000,CZE,0.88,,,,
2001,CZE,0.92,,,,
2002,CZE,0.84,,,,
2003,CZE,0.74,,,,
2004,CZE,1.02,,,,
2005,CZE,1.00,,,,
2006,CZE,0.92,,,,
2007,CZE,0.86,,,,
2008,CZE,1.00,,,,
2009,CZE,1.51,,,,
2010,CZE,1.19,,,,
2011,CZE,1.28,,,,
2012,CZE,1.11,,,,
2013,CZE,1.22,,,,
2014,CZE,1.30,,,,
2015,CZE,1.10,,,,
2016,CZE,1.24,,,,
2017,CZE,1.01,,,,
2018,CZE,0.94,,,,
2019,CZE,1.00,,,,
2000,DNK,0.60,,,,
2001,DNK,0.59,,,,
2002,DNK,0.57,,,,
2003,DNK,0.59,,,,
2004,DNK,0.60,,,,
2005,DNK,0.64,,,,
2006,DNK,0.62,,,,
2007,DNK,0.61,,,,
2008,DNK,0.74,,,,
2009,DNK,0.78,,,,
2010,DNK,0.74,,,,
2011,DNK,0.75,,,,
2012,DNK,0.78,,,,
2013,DNK,0.75,,,,
2014,DNK,0.77,,,,
2004,EST,1.42,,,,
2005,EST,1.83,,,,
2006,EST,1.24,,,,
2007,EST,1.75,,,,
2008,EST,1.52,,,,
2009,EST,1.77,,,,
2010,EST,1.72,,,,
2011,EST,1.56,,,,
2012,EST,1.74,,,,
2000,FIN,0.58,,,,
2001,FIN,0.53,,,,
2002,FIN,0.56,,,,
2003,FIN,0.55,,,,
2004,FIN,0.56,,,,
2005,FIN,0.61,,,,
2006,FIN,0.56,,,,
2007,FIN,0.69,,,,
2008,FIN,0.68,,,,
2009,FIN,0.81,,,,
2010,FIN,0.65,,,,
2011,FIN,0.72,,,,
2012,FIN,0.71,,,,
2013,FIN,0.71,,,,
2014,FIN,0.72,,,,
2015,FIN,0.70,,,,
2016,FIN,0.72,,,,
2017,FIN,0.61,,,,
2018,FIN,0.58,,,,
2019,FIN,0.76,,,,
2000,FRA,0.70,,,,
2001,FRA,0.70,,,,
2002,FRA,0.78,,,,
2003,FRA,0.62,,,,
2004,FRA,0.82,,,,
2005,FRA,0.76,,,,
2006,FRA,0.81,,,,
2007,FRA,0.87,,,,
2008,FRA,0.86,,,,
2009,FRA,1.10,,,,
2010,FRA,0.94,,,,
2011,FRA,0.87,,,,
2012,FRA,0.99,,,,
2013,FRA,0.92,,,,
2014,FRA,0.97,,,,
2015,FRA,0.95,,,,
2016,FRA,0.84,,,,
2017,FRA,0.98,,,,
2018,FRA,0.88,,,,
2019,FRA,0.94,,,,
2000,DEU,0.86,,,,
2001,DEU,0.96,,,,
2002,DEU,0.93,,,,
2003,DEU,0.78,,,,
2004,DEU,1.06,,,,
2005,DEU,1.00,,,,
2006,DEU,0.98,,,,
2007,DEU,1.02,,,,
2008,DEU,1.02,,,,
2009,DEU,1.24,,,,
2010,DEU,1.06,,,,
2011,DEU,1.02,,,,
2012,DEU,1.12,,,,
2013,DEU,1.04,,,,
2014,DEU,1.16,,,,
2015,DEU,1.09,,,,
2016,DEU,1.13,,,,
2017,DEU,1.26,,,,
2018,DEU,1.10,,,,
2019,DEU,1.26,,,,
2000,GRC,0.76,,,,
2001,GRC,0.71,,,,
2002,GRC,0.69,,,,
2003,GRC,0.63,,,,
2004,GRC,0.79,,,,
2005,GRC,0.84,,,,
2006,GRC,0.75,,,,
2007,GRC,0.73,,,,
2008,GRC,0.87,,,,
2009,GRC,0.81,,,,
2010,GRC,0.87,,,,
2011,GRC,1.05,,,,
2012,GRC,1.09,,,,
2013,GRC,0.81,,,,
2014,GRC,0.98,,,,
2000,HUN,0.95,,,,
2001,HUN,1.12,,,,
2002,HUN,0.88,,,,
2003,HUN,0.70,,,,
2004,HUN,1.18,,,,
2005,HUN,1.25,,,,
2006,HUN,1.05,,,,
2007,HUN,0.76,,,,
2008,HUN,1.40,,,,
2009,HUN,1.39,,,,
2010,HUN,1.32,,,,
2011,HUN,1.36,,,,
2012,HUN,1.00,,,,
2013,HUN,1.04,,,,
2014,HUN,1.23,,,,
2015,HUN,1.07,,,,
2016,HUN,1.23,,,,
2017,HUN,1.00,,,,
2000,ISL,0.40,,,,
2001,ISL,0.41,,,,
2002,ISL,0.43,,,,
2003,ISL,0.49,,,,
2004,ISL,0.41,,,,
2005,ISL,0.44,,,,
2006,ISL,0.40,,,,
2007,ISL,0.38,,,,
2008,ISL,0.40,,,,
2009,ISL,0.45,,,,
2010,ISL,0.49,,,,
2011,ISL,0.49,,,,
2012,ISL,0.48,,,,
2013,ISL,0.48,,,,
2014,ISL,0.46,,,,
2015,ISL,0.45,,,,
2016,ISL,0.49,,,,
2017,ISL,0.45,,,,
2018,ISL,0.45,,,,
2019,ISL,0.51,,,,
2020,ISL,0.51,,,,
2021,ISL,0.59,,,,
2000,IRL,0.08,,,,
2001,IRL,0.08,,,,
2002,IRL,0.07,,,,
2003,IRL,0.08,,,,
2004,IRL,0.09,,,,
2005,IRL,0.08,,,,
2006,IRL,0.08,,,,
2007,IRL,0.08,,,,
2008,IRL,0.10,,,,
2009,IRL,0.09,,,,
2010,IRL,0.09,,,,
2011,IRL,0.11,,,,
2012,IRL,0.09,,,,
2013,IRL,0.09,,,,
2014,IRL,0.10,,,,
2015,IRL,0.10,,,,
2016,IRL,0.09,,,,
2017,IRL,0.08,,,,
2000,ITA,0.72,,,,
2001,ITA,0.79,,,,
2002,ITA,0.80,,,,
2003,ITA,0.75,,,,
2004,ITA,0.98,,,,
2005,ITA,0.98,,,,
2006,ITA,0.86,,,,
2007,ITA,0.91,,,,
2008,ITA,1.14,,,,
2009,ITA,0.99,,,,
2010,ITA,1.07,,,,
2011,ITA,1.15,,,,
2012,ITA,1.10,,,,
2013,ITA,1.10,,,,
2014,ITA,1.05,,,,
2000,JPN,0.16,,,,
2001,JPN,0.19,,,,
2002,JPN,0.17,,,,
2003,JPN,0.16,,,,
2004,JPN,0.17,,,,
2005,JPN,0.18,,,,
2006,JPN,0.17,,,,
2007,JPN,0.16,,,,
2008,JPN,0.22,,,,
2009,JPN,0.21,,,,
2010,JPN,0.18,,,,
2011,JPN,0.18,,,,
2012,JPN,0.18,,,,
2013,JPN,0.18,,,,
2014,JPN,0.18,,,,
2015,JPN,0.19,,,,
2016,JPN,0.18,,,,
2000,KOR,0.24,,,,
2001,KOR,0.26,,,,
2002,KOR,0.24,,,,
2003,KOR,0.23,,,,
2004,KOR,0.23,,,,
2005,KOR,0.22,,,,
2006,KOR,0.26,,,,
2007,KOR,0.22,,,,
2008,KOR,0.26,,,,
2009,KOR,0.27,,,,
2010,KOR,0.25,,,,
2011,KOR,0.26,,,,
2012,KOR,0.23,,,,
2013,KOR,0.24,,,,
2014,KOR,0.25,,,,
2015,KOR,0.25,,,,
2016,KOR,0.23,,,,
2017,KOR,0.22,,,,
2018,KOR,0.22,,,,
2019,KOR,0.24,,,,
2020,KOR,0.23,,,,
2000,LVA,0.98,,,,
2001,LVA,0.77,,,,
2002,LVA,0.86,,,,
2003,LVA,0.78,,,,
2004,LVA,0.77,,,,
2005,LVA,0.78,,,,
2006,LVA,0.72,,,,
2007,LVA,0.77,,,,
2008,LVA,0.88,,,,
2009,LVA,0.88,,,,
2010,LVA,0.76,,,,
2011,LVA,0.71,,,,
2012,LVA,0.84,,,,
2013,LVA,0.70,,,,
2014,LVA,0.77,,,,
2016,LVA,0.91,,,,
2017,LVA,0.83,,,,
2018,LVA,0.65,,,,
2019,LVA,0.91,,,,
2000,LTU,0.50,,,,
2001,LTU,0.63,,,,
2002,LTU,0.65,,,,
2003,LTU,0.64,,,,
2004,LTU,0.51,,,,
2005,LTU,0.45,,,,
2006,LTU,0.48,,,,
2007,LTU,0.79,,,,
2008,LTU,0.65,,,,
2009,LTU,1.13,,,,
2010,LTU,0.62,,,,
2011,LTU,0.68,,,,
2012,LTU,0.65,,,,
2013,LTU,0.83,,,,
2014,LTU,0.92,,,,
2018,LTU,0.97,,,,
2019,LTU,1.11,,,,
2000,LUX,0.66,,,,
2001,LUX,0.72,,,,
2002,LUX,0.67,,,,
2003,LUX,0.71,,,,
2004,LUX,0.74,,,,
2005,LUX,0.70,,,,
2006,LUX,0.76,,,,
2007,LUX,0.75,,,,
2008,LUX,0.80,,,,
2009,LUX,0.83,,,,
2010,LUX,0.79,,,,
2011,LUX,0.77,,,,
2012,LUX,0.80,,,,
2013,LUX,0.81,,,,
2014,LUX,0.80,,,,
2000,MEX,0.74,,,,
2001,MEX,0.73,,,,
2002,MEX,0.73,,,,
2003,MEX,0.74,,,,
2004,MEX,0.71,,,,
2005,MEX,0.70,,,,
2006,MEX,0.70,,,,
2007,MEX,0.74,,,,
2008,MEX,0.77,,,,
2009,MEX,0.69,,,,
2010,MEX,0.69,,,,
2011,MEX,0.66,,,,
2012,MEX,0.70,,,,
2013,MEX,0.70,,,,
2014,MEX,0.67,,,,
2015,MEX,0.66,,,,
2016,MEX,0.67,,,,
2017,MEX,0.65,,,,
2018,MEX,0.63,,,,
2019,MEX,0.64,,,,
2020,MEX,0.60,,,,
2000,NLD,0.57,,,,
2001,NLD,0.58,,,,
2002,NLD,0.68,,,,
2003,NLD,0.54,,,,
2004,NLD,0.66,,,,
2005,NLD,0.63,,,,
2006,NLD,0.63,,,,
2007,NLD,0.72,,,,
2008,NLD,0.79,,,,
2009,NLD,0.83,,,,
2010,NLD,0.72,,,,
2011,NLD,0.82,,,,
2012,NLD,0.90,,,,
2013,NLD,0.87,,,,
2014,NLD,0.97,,,,
2015,NLD,0.89,,,,
2016,NLD,0.87,,,,
2017,NLD,0.94,,,,
2018,NLD,0.79,,,,
2019,NLD,0.88,,,,
2000,NZL,0.53,,,,
2001,NZL,0.52,,,,
2002,NZL,0.62,,,,
2003,NZL,0.65,,,,
2004,NZL,0.63,,,,
2005,NZL,0.59,,,,
2006,NZL,0.63,,,,
2007,NZL,0.64,,,,
2008,NZL,0.67,,,,
2009,NZL,0.78,,,,
2010,NZL,0.73,,,,
2011,NZL,0.70,,,,
2012,NZL,0.70,,,,
2013,NZL,0.71,,,,
2014,NZL,0.68,,,,
2015,NZL,0.68,,,,
2016,NZL,0.70,,,,
2017,NZL,0.66,,,,
2018,NZL,0.65,,,,
2019,NZL,0.65,,,,
2020,NZL,0.65,,,,
2021,NZL,0.69,,,,
2000,NOR,0.51,,,,
2001,NOR,0.51,,,,
2002,NOR,0.48,,,,
2003,NOR,0.47,,,,
2004,NOR,0.49,,,,
2005,NOR,0.46,,,,
2006,NOR,0.44,,,,
2007,NOR,0.45,,,,
2008,NOR,0.50,,,,
2009,NOR,0.51,,,,
2010,NOR,0.53,,,,
2011,NOR,0.48,,,,
2012,NOR,0.52,,,,
2013,NOR,0.46,,,,
