year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,0.49,,,,
1991,WLD,0.69,,,,
1992,WLD,0.79,,,,
1993,WLD,0.8,,,,
1994,WLD,0.81,,,,
1995,WLD,0.78,,,,
1996,WLD,0.81,,,,
1997,WLD,0.81,,,,
1998,WLD,0.77,,,,
1999,WLD,0.76,,,,
2000,WLD,0.71,,,,
2001,WLD,0.72,,,,
2002,WLD,0.71,,,,
2003,WLD,0.71,,,,
2004,WLD,0.68,,,,
2005,WLD,5,,,,
2006,WLD,4.89,,,,
2007,WLD,5.04,,,,
2008,WLD,5.05,,,,
2009,WLD,5.12,,,,
2010,WLD,5.02,,,,
2011,WLD,5.11,,,,
2012,WLD,5.3,,,,
2013,WLD,8.11,,,,
2014,WLD,9.75,,,,
2015,WLD,11.25,,,,
2016,WLD,11.21,,,,
2017,WLD,12,,,,
2018,WLD,11.53,,,,
2019,WLD,11.49,,,,
2020,WLD,12.57,,,,
2021,WLD,22.47,,,,
2022,WLD,22.3,,,,
2023,WLD,23.16,,,,
2024,WLD,23.97,,,,
2029,WLD,,35.7,,,
2030,WLD,,,,100,
