year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2009,DZA,Rural,52,,,,
2010,DZA,Rural,52,,,,
2011,DZA,Rural,53,,,,
2012,DZA,Rural,53,,,,
2013,DZA,Rural,53,,,,
2014,DZA,Rural,54,,,,
2015,DZA,Rural,54,,,,
2016,DZA,Rural,54,,,,
2017,DZA,Rural,55,,,,
2018,DZA,Rural,55,,,,
2019,DZA,Rural,55,,,,
2020,DZA,Rural,56,,,,
2021,DZA,Rural,56,,,,
2022,DZA,Rural,56,,,,
2000,AND,Rural,29,,,,
2001,AND,Rural,34,,,,
2002,AND,Rural,38,,,,
2003,AND,Rural,43,,,,
2004,AND,Rural,48,,,,
2005,AND,Rural,52,,,,
2006,AND,Rural,57,,,,
2007,AND,Rural,61,,,,
2008,AND,Rural,66,,,,
2009,AND,Rural,71,,,,
2010,AND,Rural,75,,,,
2011,AND,Rural,80,,,,
2012,AND,Rural,84,,,,
2013,AND,Rural,89,,,,
2014,AND,Rural,94,,,,
2015,AND,Rural,98,,,,
2016,AND,Rural,99,,,,
2017,AND,Rural,99,,,,
2018,AND,Rural,99,,,,
2019,AND,Rural,99,,,,
2020,AND,Rural,99,,,,
2021,AND,Rural,99,,,,
2022,AND,Rural,99,,,,
2000,AUT,Rural,99,,,,
2001,AUT,Rural,99,,,,
2002,AUT,Rural,99,,,,
2003,AUT,Rural,99,,,,
2004,AUT,Rural,99,,,,
2005,AUT,Rural,99,,,,
2006,AUT,Rural,99,,,,
2007,AUT,Rural,99,,,,
2008,AUT,Rural,99,,,,
2009,AUT,Rural,99,,,,
2010,AUT,Rural,99,,,,
2011,AUT,Rural,99,,,,
2012,AUT,Rural,99,,,,
2013,AUT,Rural,99,,,,
2014,AUT,Rural,99,,,,
2015,AUT,Rural,99,,,,
2016,AUT,Rural,99,,,,
2017,AUT,Rural,99,,,,
2018,AUT,Rural,99,,,,
2019,AUT,Rural,99,,,,
2020,AUT,Rural,99,,,,
2021,AUT,Rural,99,,,,
2022,AUT,Rural,99,,,,
2000,BGD,Rural,7,,,,
2001,BGD,Rural,8,,,,
2002,BGD,Rural,9,,,,
2003,BGD,Rural,9,,,,
2004,BGD,Rural,10,,,,
2005,BGD,Rural,11,,,,
2006,BGD,Rural,12,,,,
2007,BGD,Rural,12,,,,
2008,BGD,Rural,13,,,,
2009,BGD,Rural,14,,,,
2010,BGD,Rural,15,,,,
2011,BGD,Rural,16,,,,
2012,BGD,Rural,16,,,,
2013,BGD,Rural,17,,,,
2014,BGD,Rural,19,,,,
2015,BGD,Rural,20,,,,
2016,BGD,Rural,22,,,,
2017,BGD,Rural,24,,,,
2018,BGD,Rural,26,,,,
2019,BGD,Rural,28,,,,
2020,BGD,Rural,30,,,,
2021,BGD,Rural,31,,,,
2022,BGD,Rural,32,,,,
2000,BLR,Rural,73,,,,
2001,BLR,Rural,73,,,,
2002,BLR,Rural,73,,,,
2003,BLR,Rural,73,,,,
2004,BLR,Rural,72,,,,
2005,BLR,Rural,70,,,,
2006,BLR,Rural,69,,,,
2007,BLR,Rural,67,,,,
2008,BLR,Rural,66,,,,
2009,BLR,Rural,64,,,,
2010,BLR,Rural,63,,,,
2011,BLR,Rural,61,,,,
2012,BLR,Rural,60,,,,
2013,BLR,Rural,58,,,,
2014,BLR,Rural,57,,,,
2015,BLR,Rural,55,,,,
2016,BLR,Rural,54,,,,
2017,BLR,Rural,53,,,,
2018,BLR,Rural,52,,,,
2019,BLR,Rural,51,,,,
2020,BLR,Rural,50,,,,
2021,BLR,Rural,49,,,,
2022,BLR,Rural,49,,,,
2000,BEN,Rural,1,,,,
2001,BEN,Rural,1,,,,
2002,BEN,Rural,1,,,,
2003,BEN,Rural,1,,,,
2004,BEN,Rural,1,,,,
2005,BEN,Rural,1,,,,
2006,BEN,Rural,1,,,,
2007,BEN,Rural,1,,,,
2008,BEN,Rural,1,,,,
2009,BEN,Rural,1,,,,
2010,BEN,Rural,1,,,,
2011,BEN,Rural,1,,,,
2012,BEN,Rural,1,,,,
2013,BEN,Rural,1,,,,
2014,BEN,Rural,1,,,,
2015,BEN,Rural,1,,,,
2016,BEN,Rural,1,,,,
2017,BEN,Rural,2,,,,
2018,BEN,Rural,2,,,,
2019,BEN,Rural,2,,,,
2020,BEN,Rural,2,,,,
2021,BEN,Rural,2,,,,
2022,BEN,Rural,2,,,,
2000,BTN,Rural,33,,,,
2001,BTN,Rural,33,,,,
2002,BTN,Rural,35,,,,
2003,BTN,Rural,36,,,,
2004,BTN,Rural,38,,,,
2005,BTN,Rural,39,,,,
2006,BTN,Rural,40,,,,
2007,BTN,Rural,42,,,,
2008,BTN,Rural,43,,,,
2009,BTN,Rural,44,,,,
2010,BTN,Rural,46,,,,
2011,BTN,Rural,47,,,,
2012,BTN,Rural,48,,,,
2013,BTN,Rural,49,,,,
2014,BTN,Rural,50,,,,
2015,BTN,Rural,51,,,,
2016,BTN,Rural,52,,,,
2017,BTN,Rural,53,,,,
2018,BTN,Rural,55,,,,
2019,BTN,Rural,56,,,,
2020,BTN,Rural,57,,,,
2021,BTN,Rural,58,,,,
2022,BTN,Rural,58,,,,
2000,BGR,Rural,52,,,,
2001,BGR,Rural,51,,,,
2002,BGR,Rural,51,,,,
2003,BGR,Rural,51,,,,
2004,BGR,Rural,50,,,,
2005,BGR,Rural,50,,,,
2006,BGR,Rural,50,,,,
2007,BGR,Rural,50,,,,
2008,BGR,Rural,49,,,,
2009,BGR,Rural,49,,,,
2010,BGR,Rural,50,,,,
2011,BGR,Rural,51,,,,
2012,BGR,Rural,52,,,,
2013,BGR,Rural,53,,,,
2014,BGR,Rural,54,,,,
2015,BGR,Rural,56,,,,
2016,BGR,Rural,57,,,,
2017,BGR,Rural,58,,,,
2018,BGR,Rural,59,,,,
2019,BGR,Rural,60,,,,
2020,BGR,Rural,60,,,,
2021,BGR,Rural,61,,,,
2022,BGR,Rural,61,,,,
2000,BFA,Rural,1,,,,
2001,BFA,Rural,1,,,,
2002,BFA,Rural,1,,,,
2003,BFA,Rural,2,,,,
2004,BFA,Rural,2,,,,
2005,BFA,Rural,3,,,,
2006,BFA,Rural,3,,,,
2007,BFA,Rural,3,,,,
2008,BFA,Rural,4,,,,
2009,BFA,Rural,4,,,,
2010,BFA,Rural,4,,,,
2011,BFA,Rural,5,,,,
2012,BFA,Rural,5,,,,
2013,BFA,Rural,5,,,,
2014,BFA,Rural,6,,,,
2015,BFA,Rural,6,,,,
2016,BFA,Rural,7,,,,
2017,BFA,Rural,7,,,,
2018,BFA,Rural,7,,,,
2019,BFA,Rural,8,,,,
2020,BFA,Rural,8,,,,
2021,BFA,Rural,8,,,,
2022,BFA,Rural,9,,,,
2001,KHM,Rural,1,,,,
2002,KHM,Rural,3,,,,
2003,KHM,Rural,6,,,,
2004,KHM,Rural,7,,,,
2005,KHM,Rural,9,,,,
2006,KHM,Rural,10,,,,
2007,KHM,Rural,11,,,,
2008,KHM,Rural,13,,,,
2009,KHM,Rural,14,,,,
2010,KHM,Rural,15,,,,
2011,KHM,Rural,17,,,,
2012,KHM,Rural,18,,,,
2013,KHM,Rural,20,,,,
2014,KHM,Rural,21,,,,
2015,KHM,Rural,22,,,,
2016,KHM,Rural,24,,,,
2017,KHM,Rural,25,,,,
2018,KHM,Rural,27,,,,
2019,KHM,Rural,29,,,,
2020,KHM,Rural,31,,,,
2021,KHM,Rural,32,,,,
2022,KHM,Rural,34,,,,
2000,CAN,Rural,77,,,,
2001,CAN,Rural,77,,,,
2002,CAN,Rural,77,,,,
2003,CAN,Rural,77,,,,
2004,CAN,Rural,78,,,,
2005,CAN,Rural,78,,,,
2006,CAN,Rural,79,,,,
2007,CAN,Rural,79,,,,
2008,CAN,Rural,79,,,,
2009,CAN,Rural,80,,,,
2010,CAN,Rural,80,,,,
2011,CAN,Rural,80,,,,
2012,CAN,Rural,81,,,,
2013,CAN,Rural,81,,,,
2014,CAN,Rural,82,,,,
2015,CAN,Rural,82,,,,
2016,CAN,Rural,82,,,,
2017,CAN,Rural,83,,,,
2018,CAN,Rural,83,,,,
2019,CAN,Rural,84,,,,
2020,CAN,Rural,84,,,,
2021,CAN,Rural,84,,,,
2022,CAN,Rural,84,,,,
2000,CAF,Rural,9,,,,
2001,CAF,Rural,9,,,,
2002,CAF,Rural,9,,,,
2003,CAF,Rural,9,,,,
2004,CAF,Rural,9,,,,
2005,CAF,Rural,9,,,,
2006,CAF,Rural,9,,,,
2007,CAF,Rural,9,,,,
2008,CAF,Rural,8,,,,
2009,CAF,Rural,8,,,,
2010,CAF,Rural,8,,,,
2011,CAF,Rural,8,,,,
2012,CAF,Rural,8,,,,
2013,CAF,Rural,7,,,,
2014,CAF,Rural,7,,,,
2015,CAF,Rural,7,,,,
2016,CAF,Rural,7,,,,
2017,CAF,Rural,7,,,,
2018,CAF,Rural,6,,,,
2019,CAF,Rural,6,,,,
2020,CAF,Rural,6,,,,
2021,CAF,Rural,6,,,,
2022,CAF,Rural,6,,,,
2000,TCD,Rural,6,,,,
2001,TCD,Rural,6,,,,
2002,TCD,Rural,6,,,,
2003,TCD,Rural,6,,,,
2004,TCD,Rural,6,,,,
2005,TCD,Rural,6,,,,
2006,TCD,Rural,5,,,,
2007,TCD,Rural,5,,,,
2008,TCD,Rural,5,,,,
2009,TCD,Rural,5,,,,
2010,TCD,Rural,5,,,,
2011,TCD,Rural,5,,,,
2012,TCD,Rural,5,,,,
2013,TCD,Rural,5,,,,
2014,TCD,Rural,5,,,,
2015,TCD,Rural,5,,,,
2016,TCD,Rural,5,,,,
2017,TCD,Rural,5,,,,
2018,TCD,Rural,4,,,,
2019,TCD,Rural,4,,,,
2020,TCD,Rural,4,,,,
2021,TCD,Rural,4,,,,
2022,TCD,Rural,4,,,,
2000,CHN,Rural,5,,,,
2001,CHN,Rural,5,,,,
2002,CHN,Rural,6,,,,
2003,CHN,Rural,7,,,,
2004,CHN,Rural,8,,,,
2005,CHN,Rural,9,,,,
2006,CHN,Rural,10,,,,
2007,CHN,Rural,11,,,,
2008,CHN,Rural,12,,,,
2009,CHN,Rural,14,,,,
2010,CHN,Rural,15,,,,
2011,CHN,Rural,17,,,,
2012,CHN,Rural,19,,,,
2013,CHN,Rural,20,,,,
2014,CHN,Rural,22,,,,
2015,CHN,Rural,24,,,,
2016,CHN,Rural,26,,,,
2017,CHN,Rural,28,,,,
2018,CHN,Rural,30,,,,
2019,CHN,Rural,33,,,,
2020,CHN,Rural,34,,,,
2021,CHN,Rural,35,,,,
2022,CHN,Rural,37,,,,
2000,CRI,Rural,35,,,,
2001,CRI,Rural,35,,,,
2002,CRI,Rural,35,,,,
2003,CRI,Rural,35,,,,
2004,CRI,Rural,35,,,,
2005,CRI,Rural,35,,,,
2006,CRI,Rural,35,,,,
2007,CRI,Rural,35,,,,
2008,CRI,Rural,35,,,,
2009,CRI,Rural,35,,,,
2010,CRI,Rural,35,,,,
2011,CRI,Rural,35,,,,
2012,CRI,Rural,35,,,,
2013,CRI,Rural,35,,,,
2014,CRI,Rural,35,,,,
2015,CRI,Rural,35,,,,
2016,CRI,Rural,35,,,,
2017,CRI,Rural,35,,,,
2018,CRI,Rural,35,,,,
2019,CRI,Rural,35,,,,
2020,CRI,Rural,35,,,,
2021,CRI,Rural,35,,,,
2022,CRI,Rural,36,,,,
2000,CIV,Rural,5,,,,
2001,CIV,Rural,5,,,,
2002,CIV,Rural,5,,,,
2003,CIV,Rural,6,,,,
2004,CIV,Rural,6,,,,
2005,CIV,Rural,6,,,,
2006,CIV,Rural,7,,,,
2007,CIV,Rural,7,,,,
2008,CIV,Rural,8,,,,
2009,CIV,Rural,8,,,,
2010,CIV,Rural,8,,,,
2011,CIV,Rural,9,,,,
2012,CIV,Rural,9,,,,
2013,CIV,Rural,10,,,,
2014,CIV,Rural,10,,,,
2015,CIV,Rural,11,,,,
2016,CIV,Rural,11,,,,
2017,CIV,Rural,12,,,,
2018,CIV,Rural,12,,,,
2019,CIV,Rural,13,,,,
2020,CIV,Rural,13,,,,
2021,CIV,Rural,14,,,,
2022,CIV,Rural,14,,,,
2000,CUB,Rural,53,,,,
2001,CUB,Rural,53,,,,
2002,CUB,Rural,53,,,,
2003,CUB,Rural,54,,,,
2004,CUB,Rural,54,,,,
2005,CUB,Rural,54,,,,
2006,CUB,Rural,54,,,,
2007,CUB,Rural,54,,,,
2008,CUB,Rural,54,,,,
2009,CUB,Rural,54,,,,
2010,CUB,Rural,55,,,,
2011,CUB,Rural,55,,,,
2012,CUB,Rural,55,,,,
2013,CUB,Rural,55,,,,
2014,CUB,Rural,55,,,,
2015,CUB,Rural,55,,,,
2016,CUB,Rural,55,,,,
2017,CUB,Rural,55,,,,
2018,CUB,Rural,55,,,,
2019,CUB,Rural,55,,,,
2020,CUB,Rural,55,,,,
2021,CUB,Rural,55,,,,
2022,CUB,Rural,56,,,,
2002,PRK,Rural,24,,,,
2003,PRK,Rural,24,,,,
2004,PRK,Rural,24,,,,
2005,PRK,Rural,24,,,,
2006,PRK,Rural,24,,,,
2007,PRK,Rural,24,,,,
2008,PRK,Rural,22,,,,
2009,PRK,Rural,20,,,,
2010,PRK,Rural,18,,,,
2011,PRK,Rural,17,,,,
2012,PRK,Rural,15,,,,
2013,PRK,Rural,13,,,,
2014,PRK,Rural,11,,,,
2015,PRK,Rural,9,,,,
2016,PRK,Rural,7,,,,
2017,PRK,Rural,5,,,,
2018,PRK,Rural,3,,,,
2019,PRK,Rural,1,,,,
2020,PRK,Rural,1,,,,
2021,PRK,Rural,1,,,,
2022,PRK,Rural,1,,,,
2000,COD,Rural,24,,,,
2001,COD,Rural,23,,,,
2002,COD,Rural,22,,,,
2003,COD,Rural,22,,,,
2004,COD,Rural,21,,,,
2005,COD,Rural,21,,,,
2006,COD,Rural,20,,,,
2007,COD,Rural,19,,,,
2008,COD,Rural,19,,,,
2009,COD,Rural,18,,,,
2010,COD,Rural,17,,,,
2011,COD,Rural,17,,,,
2012,COD,Rural,16,,,,
2013,COD,Rural,15,,,,
2014,COD,Rural,15,,,,
2015,COD,Rural,14,,,,
2016,COD,Rural,14,,,,
2017,COD,Rural,13,,,,
2018,COD,Rural,12,,,,
2019,COD,Rural,12,,,,
2020,COD,Rural,11,,,,
2021,COD,Rural,11,,,,
2022,COD,Rural,11,,,,
2000,DJI,Rural,11,,,,
2001,DJI,Rural,11,,,,
2002,DJI,Rural,11,,,,
2003,DJI,Rural,11,,,,
2004,DJI,Rural,11,,,,
2005,DJI,Rural,12,,,,
2006,DJI,Rural,12,,,,
2007,DJI,Rural,13,,,,
2008,DJI,Rural,14,,,,
2009,DJI,Rural,14,,,,
2010,DJI,Rural,15,,,,
2011,DJI,Rural,16,,,,
2012,DJI,Rural,16,,,,
2013,DJI,Rural,17,,,,
2014,DJI,Rural,18,,,,
2015,DJI,Rural,18,,,,
2016,DJI,Rural,19,,,,
2017,DJI,Rural,20,,,,
2018,DJI,Rural,20,,,,
2019,DJI,Rural,21,,,,
2020,DJI,Rural,21,,,,
2021,DJI,Rural,21,,,,
2022,DJI,Rural,21,,,,
2000,DOM,Rural,58,,,,
2001,DOM,Rural,58,,,,
2002,DOM,Rural,58,,,,
2003,DOM,Rural,57,,,,
2004,DOM,Rural,57,,,,
2005,DOM,Rural,56,,,,
2006,DOM,Rural,56,,,,
2007,DOM,Rural,55,,,,
2008,DOM,Rural,55,,,,
2009,DOM,Rural,54,,,,
2010,DOM,Rural,54,,,,
2011,DOM,Rural,53,,,,
2012,DOM,Rural,53,,,,
2013,DOM,Rural,52,,,,
2014,DOM,Rural,52,,,,
2015,DOM,Rural,51,,,,
2016,DOM,Rural,51,,,,
2017,DOM,Rural,50,,,,
2018,DOM,Rural,50,,,,
2019,DOM,Rural,49,,,,
2020,DOM,Rural,49,,,,
2021,DOM,Rural,48,,,,
2022,DOM,Rural,48,,,,
2000,ECU,Rural,43,,,,
2001,ECU,Rural,43,,,,
2002,ECU,Rural,44,,,,
2003,ECU,Rural,45,,,,
2004,ECU,Rural,46,,,,
2005,ECU,Rural,46,,,,
2006,ECU,Rural,47,,,,
2007,ECU,Rural,48,,,,
2008,ECU,Rural,49,,,,
2009,ECU,Rural,50,,,,
2010,ECU,Rural,51,,,,
2011,ECU,Rural,52,,,,
2012,ECU,Rural,52,,,,
2013,ECU,Rural,53,,,,
2014,ECU,Rural,54,,,,
2015,ECU,Rural,55,,,,
2016,ECU,Rural,56,,,,
2017,ECU,Rural,57,,,,
2018,ECU,Rural,58,,,,
2019,ECU,Rural,59,,,,
2020,ECU,Rural,59,,,,
2021,ECU,Rural,60,,,,
2022,ECU,Rural,61,,,,
2000,EGY,Rural,46,,,,
2001,EGY,Rural,46,,,,
2002,EGY,Rural,46,,,,
2003,EGY,Rural,46,,,,
2004,EGY,Rural,47,,,,
2005,EGY,Rural,48,,,,
2006,EGY,Rural,49,,,,
2007,EGY,Rural,50,,,,
2008,EGY,Rural,51,,,,
2009,EGY,Rural,52,,,,
2010,EGY,Rural,53,,,,
2011,EGY,Rural,54,,,,
2012,EGY,Rural,55,,,,
2013,EGY,Rural,56,,,,
2014,EGY,Rural,57,,,,
2015,EGY,Rural,58,,,,
2016,EGY,Rural,59,,,,
2017,EGY,Rural,60,,,,
2018,EGY,Rural,61,,,,
2019,EGY,Rural,62,,,,
2020,EGY,Rural,63,,,,
2021,EGY,Rural,63,,,,
2022,EGY,Rural,63,,,,
2000,ETH,Rural,1,,,,
2001,ETH,Rural,1,,,,
2002,ETH,Rural,1,,,,
2003,ETH,Rural,1,,,,
2004,ETH,Rural,1,,,,
2005,ETH,Rural,2,,,,
2006,ETH,Rural,2,,,,
2007,ETH,Rural,2,,,,
2008,ETH,Rural,2,,,,
2009,ETH,Rural,2,,,,
2010,ETH,Rural,3,,,,
2011,ETH,Rural,3,,,,
2012,ETH,Rural,3,,,,
2013,ETH,Rural,3,,,,
2014,ETH,Rural,3,,,,
2015,ETH,Rural,3,,,,
2016,ETH,Rural,4,,,,
2017,ETH,Rural,4,,,,
2018,ETH,Rural,4,,,,
2019,ETH,Rural,4,,,,
2020,ETH,Rural,4,,,,
2021,ETH,Rural,4,,,,
2022,ETH,Rural,4,,,,
2000,FJI,Rural,44,,,,
2001,FJI,Rural,44,,,,
2002,FJI,Rural,44,,,,
2003,FJI,Rural,45,,,,
2004,FJI,Rural,46,,,,
2005,FJI,Rural,47,,,,
2006,FJI,Rural,48,,,,
2007,FJI,Rural,48,,,,
2008,FJI,Rural,49,,,,
2009,FJI,Rural,50,,,,
2010,FJI,Rural,51,,,,
2011,FJI,Rural,51,,,,
2012,FJI,Rural,52,,,,
2013,FJI,Rural,53,,,,
2014,FJI,Rural,54,,,,
2015,FJI,Rural,54,,,,
2016,FJI,Rural,55,,,,
2017,FJI,Rural,56,,,,
2018,FJI,Rural,57,,,,
2019,FJI,Rural,57,,,,
2020,FJI,Rural,58,,,,
2021,FJI,Rural,57,,,,
2022,FJI,Rural,57,,,,
2000,GMB,Rural,57,,,,
2001,GMB,Rural,55,,,,
2002,GMB,Rural,54,,,,
2003,GMB,Rural,52,,,,
2004,GMB,Rural,51,,,,
2005,GMB,Rural,49,,,,
2006,GMB,Rural,48,,,,
2007,GMB,Rural,46,,,,
2008,GMB,Rural,45,,,,
2009,GMB,Rural,43,,,,
2010,GMB,Rural,41,,,,
2011,GMB,Rural,40,,,,
2012,GMB,Rural,38,,,,
2013,GMB,Rural,37,,,,
2014,GMB,Rural,35,,,,
2015,GMB,Rural,34,,,,
2016,GMB,Rural,32,,,,
2017,GMB,Rural,31,,,,
2018,GMB,Rural,29,,,,
2019,GMB,Rural,27,,,,
2020,GMB,Rural,26,,,,
2021,GMB,Rural,24,,,,
2022,GMB,Rural,23,,,,
2000,GEO,Rural,56,,,,
2001,GEO,Rural,55,,,,
2002,GEO,Rural,54,,,,
2003,GEO,Rural,54,,,,
2004,GEO,Rural,53,,,,
2005,GEO,Rural,52,,,,
2006,GEO,Rural,51,,,,
2007,GEO,Rural,51,,,,
2008,GEO,Rural,50,,,,
2009,GEO,Rural,49,,,,
2010,GEO,Rural,48,,,,
2011,GEO,Rural,48,,,,
2012,GEO,Rural,47,,,,
2013,GEO,Rural,46,,,,
2014,GEO,Rural,45,,,,
2015,GEO,Rural,45,,,,
2016,GEO,Rural,44,,,,
2017,GEO,Rural,43,,,,
2018,GEO,Rural,42,,,,
2019,GEO,Rural,41,,,,
2020,GEO,Rural,41,,,,
2021,GEO,Rural,40,,,,
2022,GEO,Rural,39,,,,
2000,DEU,Rural,91,,,,
2001,DEU,Rural,91,,,,
2002,DEU,Rural,91,,,,
2003,DEU,Rural,91,,,,
2004,DEU,Rural,91,,,,
2005,DEU,Rural,91,,,,
2006,DEU,Rural,91,,,,
2007,DEU,Rural,91,,,,
2008,DEU,Rural,91,,,,
2009,DEU,Rural,91,,,,
2010,DEU,Rural,91,,,,
2011,DEU,Rural,91,,,,
2012,DEU,Rural,91,,,,
2013,DEU,Rural,91,,,,
2014,DEU,Rural,91,,,,
2015,DEU,Rural,91,,,,
2016,DEU,Rural,91,,,,
2017,DEU,Rural,91,,,,
2018,DEU,Rural,91,,,,
2019,DEU,Rural,91,,,,
2020,DEU,Rural,91,,,,
2021,DEU,Rural,91,,,,
2022,DEU,Rural,91,,,,
2000,GHA,Rural,2,,,,
2001,GHA,Rural,2,,,,
2002,GHA,Rural,2,,,,
2003,GHA,Rural,3,,,,
2004,GHA,Rural,4,,,,
2005,GHA,Rural,4,,,,
2006,GHA,Rural,5,,,,
2007,GHA,Rural,6,,,,
2008,GHA,Rural,6,,,,
2009,GHA,Rural,7,,,,
2010,GHA,Rural,8,,,,
2011,GHA,Rural,9,,,,
2012,GHA,Rural,9,,,,
2013,GHA,Rural,10,,,,
2014,GHA,Rural,11,,,,
2015,GHA,Rural,12,,,,
2016,GHA,Rural,13,,,,
2017,GHA,Rural,14,,,,
2018,GHA,Rural,15,,,,
2019,GHA,Rural,15,,,,
2020,GHA,Rural,16,,,,
2021,GHA,Rural,17,,,,
2022,GHA,Rural,18,,,,
2004,GNB,Rural,1,,,,
2005,GNB,Rural,1,,,,
2006,GNB,Rural,1,,,,
2007,GNB,Rural,2,,,,
2008,GNB,Rural,3,,,,
2009,GNB,Rural,3,,,,
2010,GNB,Rural,4,,,,
2011,GNB,Rural,4,,,,
2012,GNB,Rural,5,,,,
2013,GNB,Rural,6,,,,
2014,GNB,Rural,6,,,,
2015,GNB,Rural,7,,,,
2016,GNB,Rural,7,,,,
2017,GNB,Rural,8,,,,
2018,GNB,Rural,9,,,,
2019,GNB,Rural,9,,,,
2020,GNB,Rural,10,,,,
2021,GNB,Rural,11,,,,
2022,GNB,Rural,11,,,,
2000,GUY,Rural,60,,,,
2001,GUY,Rural,60,,,,
2002,GUY,Rural,59,,,,
2003,GUY,Rural,59,,,,
2004,GUY,Rural,58,,,,
2005,GUY,Rural,57,,,,
2006,GUY,Rural,57,,,,
2007,GUY,Rural,56,,,,
2008,GUY,Rural,56,,,,
2009,GUY,Rural,55,,,,
2010,GUY,Rural,55,,,,
2011,GUY,Rural,54,,,,
2012,GUY,Rural,54,,,,
2013,GUY,Rural,53,,,,
2014,GUY,Rural,52,,,,
2015,GUY,Rural,52,,,,
2016,GUY,Rural,51,,,,
2017,GUY,Rural,51,,,,
2018,GUY,Rural,50,,,,
2019,GUY,Rural,50,,,,
2020,GUY,Rural,49,,,,
2021,GUY,Rural,49,,,,
2022,GUY,Rural,48,,,,
2000,HND,Rural,48,,,,
2001,HND,Rural,49,,,,
2002,HND,Rural,50,,,,
2003,HND,Rural,51,,,,
2004,HND,Rural,52,,,,
2005,HND,Rural,53,,,,
2006,HND,Rural,54,,,,
2007,HND,Rural,55,,,,
2008,HND,Rural,57,,,,
2009,HND,Rural,58,,,,
2010,HND,Rural,59,,,,
2011,HND,Rural,60,,,,
2012,HND,Rural,61,,,,
2013,HND,Rural,62,,,,
2014,HND,Rural,63,,,,
2015,HND,Rural,64,,,,
2016,HND,Rural,65,,,,
2017,HND,Rural,66,,,,
2018,HND,Rural,67,,,,
2019,HND,Rural,67,,,,
2020,HND,Rural,68,,,,
2021,HND,Rural,69,,,,
2022,HND,Rural,71,,,,
2000,HUN,Rural,64,,,,
2001,HUN,Rural,63,,,,
2002,HUN,Rural,63,,,,
2003,HUN,Rural,63,,,,
2004,HUN,Rural,63,,,,
2005,HUN,Rural,64,,,,
2006,HUN,Rural,65,,,,
2007,HUN,Rural,66,,,,
2008,HUN,Rural,67,,,,
2009,HUN,Rural,68,,,,
2010,HUN,Rural,69,,,,
2011,HUN,Rural,70,,,,
2012,HUN,Rural,72,,,,
2013,HUN,Rural,73,,,,
2014,HUN,Rural,74,,,,
2015,HUN,Rural,75,,,,
2016,HUN,Rural,77,,,,
2017,HUN,Rural,79,,,,
2018,HUN,Rural,81,,,,
2019,HUN,Rural,81,,,,
2020,HUN,Rural,81,,,,
2021,HUN,Rural,81,,,,
2022,HUN,Rural,81,,,,
2000,IND,Rural,1,,,,
2001,IND,Rural,2,,,,
2002,IND,Rural,3,,,,
2003,IND,Rural,5,,,,
2004,IND,Rural,8,,,,
2005,IND,Rural,10,,,,
2006,IND,Rural,13,,,,
2007,IND,Rural,16,,,,
2008,IND,Rural,18,,,,
2009,IND,Rural,21,,,,
2010,IND,Rural,24,,,,
2011,IND,Rural,27,,,,
2012,IND,Rural,29,,,,
2013,IND,Rural,32,,,,
2014,IND,Rural,35,,,,
2015,IND,Rural,38,,,,
2016,IND,Rural,41,,,,
2017,IND,Rural,44,,,,
2018,IND,Rural,46,,,,
2019,IND,Rural,49,,,,
2020,IND,Rural,52,,,,
2021,IND,Rural,55,,,,
2022,IND,Rural,57,,,,
2000,IRQ,Rural,23,,,,
2001,IRQ,Rural,25,,,,
2002,IRQ,Rural,27,,,,
2003,IRQ,Rural,29,,,,
2004,IRQ,Rural,30,,,,
2005,IRQ,Rural,31,,,,
2006,IRQ,Rural,31,,,,
2007,IRQ,Rural,31,,,,
2008,IRQ,Rural,32,,,,
2009,IRQ,Rural,32,,,,
2010,IRQ,Rural,33,,,,
2011,IRQ,Rural,34,,,,
2012,IRQ,Rural,35,,,,
2013,IRQ,Rural,36,,,,
2014,IRQ,Rural,37,,,,
2015,IRQ,Rural,38,,,,
2016,IRQ,Rural,40,,,,
2017,IRQ,Rural,42,,,,
2018,IRQ,Rural,44,,,,
2019,IRQ,Rural,46,,,,
2020,IRQ,Rural,48,,,,
2021,IRQ,Rural,48,,,,
2022,IRQ,Rural,48,,,,
2000,IRL,Rural,65,,,,
2001,IRL,Rural,65,,,,
2002,IRL,Rural,65,,,,
2003,IRL,Rural,66,,,,
2004,IRL,Rural,66,,,,
2005,IRL,Rural,66,,,,
2006,IRL,Rural,67,,,,
2007,IRL,Rural,67,,,,
2008,IRL,Rural,68,,,,
2009,IRL,Rural,68,,,,
2010,IRL,Rural,68,,,,
2011,IRL,Rural,69,,,,
2012,IRL,Rural,69,,,,
2013,IRL,Rural,70,,,,
2014,IRL,Rural,70,,,,
2015,IRL,Rural,71,,,,
2016,IRL,Rural,71,,,,
2017,IRL,Rural,71,,,,
2018,IRL,Rural,71,,,,
2019,IRL,Rural,71,,,,
2020,IRL,Rural,71,,,,
2021,IRL,Rural,71,,,,
2022,IRL,Rural,71,,,,
2000,ISR,Rural,79,,,,
2001,ISR,Rural,79,,,,
2002,ISR,Rural,80,,,,
2003,ISR,Rural,81,,,,
2004,ISR,Rural,82,,,,
2005,ISR,Rural,82,,,,
2006,ISR,Rural,83,,,,
2007,ISR,Rural,84,,,,
2008,ISR,Rural,84,,,,
2009,ISR,Rural,85,,,,
2010,ISR,Rural,86,,,,
2011,ISR,Rural,86,,,,
2012,ISR,Rural,87,,,,
