year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,112,,,,
1991,WLD,112,,,,
1992,WLD,113,,,,
1993,WLD,110,,,,
1994,WLD,109,,,,
1995,WLD,109,,,,
1996,WLD,108,,,,
1997,WLD,106,,,,
1998,WLD,106,,,,
1999,WLD,106,,,,
2000,WLD,107,,,,
2001,WLD,103,,,,
2002,WLD,105,,,,
2003,WLD,104,,,,
2004,WLD,105,,,,
2005,WLD,107,,,,
2006,WLD,108,,,,
2007,WLD,110,,,,
2008,WLD,107,,,,
2009,WLD,106,,,,
2010,WLD,109,,,,
2011,WLD,108,,,,
2012,WLD,108,,,,
2013,WLD,109,,,,
2014,WLD,109,,,,
2015,WLD,106,,,,
2016,WLD,105,,,,
2017,WLD,105,,,,
2018,WLD,106,,,,
2019,WLD,104,,,,
2020,WLD,105,,,,
2021,WLD,103,,,,
2022,WLD,104,,,,
2023,WLD,105,,,,
2028,WLD,,105,,,
2030,WLD,,,,79,
2035,WLD,,,,74,
2050,WLD,,,,60,
1990,005,139,,,,
1991,005,143,,,,
1992,005,138,,,,
1993,005,134,,,,
1994,005,133,,,,
1995,005,138,,,,
1996,005,140,,,,
1997,005,138,,,,
1998,005,133,,,,
1999,005,140,,,,
2010,005,143,,,,
2011,005,149,,,,
2012,005,152,,,,
2013,005,156,,,,
2014,005,155,,,,
2015,005,149,,,,
2016,005,143,,,,
2017,005,145,,,,
2018,005,146,,,,
2019,005,143,,,,
2020,005,140,,,,
2021,005,132,,,,
2022,005,133,,,,
2023,005,142,,,,
2010,015,60,,,,
2011,015,59,,,,
2012,015,66,,,,
2013,015,66,,,,
2014,015,68,,,,
2015,015,70,,,,
2016,015,66,,,,
2017,015,62,,,,
2018,015,63,,,,
2019,015,60,,,,
2020,015,56,,,,
2021,015,55,,,,
2022,015,54,,,,
2023,015,54,,,,
1990,018,126,,,,
1991,018,131,,,,
1992,018,136,,,,
1993,018,131,,,,
1994,018,114,,,,
1995,018,97,,,,
1996,018,94,,,,
1997,018,92,,,,
1998,018,88,,,,
1999,018,91,,,,
2010,018,106,,,,
2011,018,105,,,,
2012,018,102,,,,
2013,018,107,,,,
2014,018,111,,,,
2015,018,114,,,,
2016,018,113,,,,
2017,018,107,,,,
2018,018,105,,,,
2019,018,104,,,,
2020,018,106,,,,
2021,018,103,,,,
2022,018,98,,,,
2023,018,96,,,,
2010,021,129,,,,
2011,021,123,,,,
2012,021,124,,,,
2013,021,122,,,,
2014,021,125,,,,
2015,021,117,,,,
2016,021,119,,,,
2017,021,122,,,,
2018,021,122,,,,
2019,021,123,,,,
2020,021,125,,,,
2021,021,125,,,,
2022,021,126,,,,
2023,021,124,,,,
1990,039,119,,,,
1991,039,119,,,,
1992,039,118,,,,
1993,039,118,,,,
1994,039,118,,,,
1995,039,115,,,,
1996,039,114,,,,
