year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1994,WLD,122.1,,,,
1995,WLD,144,,,,
1996,WLD,147.1,,,,
1997,WLD,147.8,,,,
1998,WLD,152.1,,,,
1999,WLD,147,,,,
2000,WLD,147.8,,,,
2001,WLD,147.6,,,,
2002,WLD,153.3,,,,
2003,WLD,172,,,,
2004,WLD,196.1,,,,
2005,WLD,209.1,,,,
2006,WLD,222.6,,,,
2007,WLD,254.1,,,,
2008,WLD,277.1,,,,
2009,WLD,269.1,,,,
2010,WLD,293.6,,,,
2011,WLD,317.6,,,,
2012,WLD,319.4,,,,
2013,WLD,325.6,,,,
2014,WLD,332.7,,,,
2015,WLD,311.9,,,,
2016,WLD,311.2,,,,
2017,WLD,251.4,,,,
2018,WLD,261,,,,
2030,WLD,,16.4,,,
