year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,42.44178822196457,,,,
1991,WLD,42.80307203583537,,,,
1992,WLD,43.042374249620124,,,,
1993,WLD,42.987652585363655,,,,
1994,WLD,43.205809414859395,,,,
1995,WLD,43.299234161208624,,,,
1996,WLD,43.35179957094358,,,,
1997,WLD,43.10612093612465,,,,
1998,WLD,43.290534883228915,,,,
1999,WLD,47.26438438790801,,,,
2000,WLD,47.523187369267276,,,,
2001,WLD,49.09208622698595,,,,
2002,WLD,48.863160780809025,,,,
2003,WLD,48.716403546882766,,,,
2004,WLD,48.809506141219856,,,,
2005,WLD,47.11476220783558,,,,
2006,WLD,47.123817652085144,,,,
2007,WLD,47.127653695736825,,,,
2008,WLD,47.21759822612695,,,,
2009,WLD,47.32801289334917,,,,
2010,WLD,49.796506640598125,,,,
2011,WLD,51.29112164686423,,,,
2012,WLD,51.33049813006051,,,,
2013,WLD,45.60853500000947,,,,
2014,WLD,44.47712413338086,,,,
2015,WLD,44.54001147891845,,,,
2016,WLD,44.95964629777551,,,,
2017,WLD,44.942116314338335,,,,
2018,WLD,43.90193323817307,,,,
2019,WLD,43.35837602180594,,,,
2020,WLD,44.81100624518747,,,,
2021,WLD,43.7456173064591,,,,
2022,WLD,41.15052697101941,,,,
2027,WLD,,38.59,,,
