year,geo,value
1991,WLD,38.1
1992,WLD,38.2
1993,WLD,38.0
1994,WLD,38.1
1995,WLD,38.1
1996,WLD,38.1
1997,WLD,38.1
1998,WLD,38.2
1999,WLD,38.4
2000,WLD,38.6
2001,WLD,38.6
2002,WLD,38.7
2003,WLD,38.8
2004,WLD,38.8
2005,WLD,38.9
2006,WLD,38.7
2007,WLD,38.8
2008,WLD,38.7
2009,WLD,38.6
2010,WLD,38.5
2011,WLD,38.4
2012,WLD,38.1
2013,WLD,37.9
2014,WLD,37.7
2015,WLD,37.7
2016,WLD,37.5
2017,WLD,37.3
2018,WLD,37.2
2019,WLD,37.9
2020,WLD,37.7
2021,WLD,37.8
1991,AFG,22.2
1992,AFG,22.2
1993,AFG,22.1
1994,AFG,22.0
1995,AFG,22.2
1996,AFG,22.1
1997,AFG,21.9
1998,AFG,21.8
1999,AFG,21.7
2000,AFG,21.6
2001,AFG,21.7
2002,AFG,22.3
2003,AFG,22.5
2004,AFG,22.7
2005,AFG,23.0
2006,AFG,22.8
2007,AFG,22.6
2008,AFG,22.3
2009,AFG,22.4
2010,AFG,22.8
2011,AFG,22.8
2012,AFG,23.5
2013,AFG,25.1
2014,AFG,27.0
2015,AFG,28.8
2016,AFG,30.7
2017,AFG,32.7
2018,AFG,31.5
2019,AFG,29.7
2020,AFG,21.7
1991,ALB,50.6
1992,ALB,52.8
1993,ALB,52.2
1994,ALB,52.0
1995,ALB,51.2
1996,ALB,51.5
1997,ALB,52.1
1998,ALB,51.8
1999,ALB,52.2
2000,ALB,52.4
2001,ALB,52.2
2002,ALB,52.4
2003,ALB,52.6
2004,ALB,52.8
2005,ALB,53.2
2006,ALB,53.6
2007,ALB,54.0
2008,ALB,54.5
2009,ALB,53.3
2010,ALB,52.7
2011,ALB,52.5
2012,ALB,54.5
2013,ALB,51.8
2014,ALB,50.1
2015,ALB,49.1
2016,ALB,49.7
2017,ALB,48.3
2018,ALB,49.4
2019,ALB,50.3
2020,ALB,49.7
2021,ALB,49.9
1991,DZA,7.6
1992,DZA,7.7
1993,DZA,7.7
1994,DZA,7.7
1995,DZA,7.8
1996,DZA,7.7
1997,DZA,7.9
1998,DZA,7.9
1999,DZA,8.1
2000,DZA,8.5
2001,DZA,8.5
2002,DZA,8.1
2003,DZA,7.7
2004,DZA,8.6
2005,DZA,7.9
2006,DZA,7.2
2007,DZA,6.4
2008,DZA,5.8
2009,DZA,5.1
2010,DZA,4.5
2011,DZA,4.4
2012,DZA,5.9
2013,DZA,7.3
2014,DZA,6.0
2015,DZA,6.7
2016,DZA,6.9
2017,DZA,7.0
2018,DZA,6.8
2019,DZA,6.7
2020,DZA,6.4
2021,DZA,6.6
1991,AGO,62.6
1992,AGO,62.4
1993,AGO,62.0
1994,AGO,62.1
1995,AGO,62.5
1996,AGO,62.8
1997,AGO,62.8
1998,AGO,62.8
1999,AGO,62.9
2000,AGO,62.8
2001,AGO,62.6
2002,AGO,62.5
2003,AGO,62.2
2004,AGO,62.4
2005,AGO,61.6
2006,AGO,60.5
2007,AGO,59.7
2008,AGO,58.7
2009,AGO,57.7
2010,AGO,56.9
2011,AGO,56.2
2012,AGO,56.6
2013,AGO,56.8
2014,AGO,57.0
2015,AGO,56.7
2016,AGO,56.5
2017,AGO,56.3
2018,AGO,56.1
2019,AGO,56.1
2020,AGO,56.0
2021,AGO,56.1
1991,ARG,18.6
1992,ARG,19.1
1993,ARG,19.1
1994,ARG,19.5
1995,ARG,18.5
1996,ARG,19.1
1997,ARG,19.2
1998,ARG,19.9
1999,ARG,19.7
2000,ARG,19.5
2001,ARG,19.7
2002,ARG,18.9
2003,ARG,18.0
2004,ARG,18.3
2005,ARG,18.2
2006,ARG,18.2
2007,ARG,18.1
2008,ARG,17.9
2009,ARG,18.4
2010,ARG,17.8
2011,ARG,18.1
2012,ARG,18.1
2013,ARG,18.2
2014,ARG,18.4
2015,ARG,18.6
2016,ARG,18.7
2017,ARG,18.9
2018,ARG,19.1
2019,ARG,19.4
2020,ARG,20.4
2021,ARG,20.0
1991,ARM,43.8
1992,ARM,43.5
1993,ARM,43.0
1994,ARM,43.3
1995,ARM,42.8
1996,ARM,41.8
1997,ARM,41.4
1998,ARM,42.7
1999,ARM,42.9
2000,ARM,43.4
2001,ARM,44.0
2002,ARM,44.7
2003,ARM,47.1
2004,ARM,49.5
2005,ARM,52.4
2006,ARM,55.4
2007,ARM,58.5
2008,ARM,58.4
2009,ARM,58.2
2010,ARM,61.7
2011,ARM,59.3
2012,ARM,60.1
2013,ARM,62.9
2014,ARM,59.7
2015,ARM,58.4
2016,ARM,56.7
2017,ARM,57.7
2018,ARM,57.6
2019,ARM,58.3
2020,ARM,59.0
2021,ARM,59.0
1991,AUS,30.0
1992,AUS,30.1
1993,AUS,29.9
1994,AUS,30.5
1995,AUS,31.3
1996,AUS,30.2
1997,AUS,30.5
1998,AUS,30.9
1999,AUS,30.9
2000,AUS,31.1
2001,AUS,32.1
2002,AUS,30.7
2003,AUS,29.9
2004,AUS,31.9
2005,AUS,30.7
2006,AUS,31.1
2007,AUS,30.7
2008,AUS,30.5
2009,AUS,31.2
2010,AUS,32.0
2011,AUS,30.4
2012,AUS,31.2
2013,AUS,29.1
2014,AUS,29.9
2015,AUS,32.3
2016,AUS,31.0
2017,AUS,29.7
2018,AUS,30.0
2019,AUS,31.5
2020,AUS,32.4
2021,AUS,34.0
1991,AUT,46.8
1992,AUT,46.7
1993,AUT,47.1
1994,AUT,47.8
1995,AUT,48.4
1996,AUT,50.3
1997,AUT,48.9
1998,AUT,48.9
1999,AUT,49.0
2000,AUT,46.4
2001,AUT,47.8
2002,AUT,47.4
2003,AUT,47.1
2004,AUT,45.0
2005,AUT,45.5
2006,AUT,45.8
2007,AUT,46.2
2008,AUT,45.7
2009,AUT,45.4
2010,AUT,44.6
2011,AUT,44.0
2012,AUT,42.5
2013,AUT,42.9
2014,AUT,44.5
2015,AUT,43.7
2016,AUT,42.5
2017,AUT,44.0
2018,AUT,41.6
2019,AUT,40.8
2020,AUT,41.1
2021,AUT,42.5
1991,AZE,58.7
1992,AZE,58.1
1993,AZE,57.6
1994,AZE,57.2
1995,AZE,56.9
1996,AZE,56.5
1997,AZE,56.2
1998,AZE,55.7
1999,AZE,56.2
2000,AZE,56.0
2001,AZE,54.6
2002,AZE,52.1
2003,AZE,55.7
2004,AZE,51.9
2005,AZE,51.6
2006,AZE,55.4
2007,AZE,54.9
2008,AZE,53.0
2009,AZE,56.8
2010,AZE,58.7
2011,AZE,56.9
2012,AZE,57.8
2013,AZE,58.0
2014,AZE,57.4
2015,AZE,57.3
2016,AZE,57.3
2017,AZE,57.0
2018,AZE,57.0
2019,AZE,56.8
2020,AZE,56.4
2021,AZE,57.0
1991,BHS,12.7
1992,BHS,12.4
1993,BHS,11.8
1994,BHS,13.6
1995,BHS,11.5
1996,BHS,11.1
1997,BHS,24.0
1998,BHS,16.0
1999,BHS,10.7
2000,BHS,13.3
2001,BHS,16.4
2002,BHS,21.5
2003,BHS,9.3
2004,BHS,4.8
2005,BHS,4.8
2006,BHS,9.3
2007,BHS,5.1
2008,BHS,12.0
