year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2010,WLD,770,,,,
2011,WLD,760,,,,
2012,WLD,750,,,,
2013,WLD,750,,,,
2014,WLD,730,,,,
2015,WLD,720,,,,
2016,WLD,730,,,,
2017,WLD,720,,,,
2018,WLD,700,,,,
2019,WLD,700,,,,
2020,WLD,700,,,,
2021,WLD,680,,,,
2022,WLD,670,,,,
2023,WLD,670,,,,
2028,WLD,, 630 ,,,
2030,WLD,,,,546.3,
2035,WLD,,,,489.8,
2050,WLD,,,,320.3,
2010,AFG,1480,,,,
2011,AFG,1500,,,,
2012,AFG,1460,,,,
2013,AFG,1430,,,,
2014,AFG,1500,,,,
2015,AFG,1230,,,,
2016,AFG,1340,,,,
2017,AFG,1390,,,,
2018,AFG,1330,,,,
2019,AFG,1400,,,,
2020,AFG,1300,,,,
2021,AFG,1300,,,,
2022,AFG,1310,,,,
2023,AFG,1240,,,,
2010,AGO,4220,,,,
2011,AGO,4320,,,,
2012,AGO,4220,,,,
2013,AGO,4160,,,,
2014,AGO,4340,,,,
2015,AGO,4210,,,,
2016,AGO,4130,,,,
2017,AGO,3980,,,,
2018,AGO,3830,,,,
2019,AGO,3600,,,,
2020,AGO,3680,,,,
2021,AGO,3040,,,,
2022,AGO,2890,,,,
2023,AGO,2910,,,,
2010,ALB,765,,,,
2011,ALB,744,,,,
2012,ALB,734,,,,
2013,ALB,727,,,,
2014,ALB,734,,,,
2015,ALB,729,,,,
2016,ALB,717,,,,
2017,ALB,694,,,,
2018,ALB,680,,,,
2019,ALB,664,,,,
2020,ALB,619,,,,
2021,ALB,622,,,,
2022,ALB,600,,,,
2023,ALB,588,,,,
2010,ARE,1460,,,,
2011,ARE,1550,,,,
2012,ARE,1420,,,,
2013,ARE,1480,,,,
2014,ARE,1460,,,,
2015,ARE,1450,,,,
2016,ARE,1420,,,,
2017,ARE,1450,,,,
2018,ARE,1400,,,,
2019,ARE,1420,,,,
2020,ARE,1300,,,,
2021,ARE,1390,,,,
2022,ARE,1300,,,,
2023,ARE,1210,,,,
2010,ARG,1370,,,,
2011,ARG,1320,,,,
2012,ARG,1340,,,,
2013,ARG,1320,,,,
2014,ARG,1270,,,,
2015,ARG,1180,,,,
2016,ARG,1270,,,,
2017,ARG,1250,,,,
2018,ARG,1180,,,,
2019,ARG,1160,,,,
2020,ARG,1080,,,,
2021,ARG,1050,,,,
2022,ARG,1010,,,,
2023,ARG,1020,,,,
2010,ARM,665,,,,
2011,ARM,657,,,,
2012,ARM,667,,,,
2013,ARM,684,,,,
2014,ARM,653,,,,
2015,ARM,616,,,,
2016,ARM,620,,,,
2017,ARM,573,,,,
2018,ARM,564,,,,
2019,ARM,571,,,,
2020,ARM,592,,,,
2021,ARM,594,,,,
2022,ARM,616,,,,
2023,ARM,589,,,,
2010,ATG,3470,,,,
2011,ATG,4040,,,,
2012,ATG,3580,,,,
2013,ATG,3900,,,,
2014,ATG,4090,,,,
2015,ATG,3850,,,,
2016,ATG,4150,,,,
2017,ATG,4340,,,,
2018,ATG,3930,,,,
2019,ATG,3600,,,,
2020,ATG,2510,,,,
2021,ATG,3510,,,,
2022,ATG,2720,,,,
2023,ATG,3470,,,,
2010,AUS,1630,,,,
2011,AUS,1690,,,,
2012,AUS,1700,,,,
2013,AUS,1660,,,,
2014,AUS,1560,,,,
2015,AUS,1500,,,,
2016,AUS,1450,,,,
2017,AUS,1580,,,,
2018,AUS,1510,,,,
2019,AUS,1420,,,,
2020,AUS,1430,,,,
2021,AUS,1540,,,,
2022,AUS,1630,,,,
2023,AUS,1680,,,,
2010,AUT,357,,,,
2011,AUT,353,,,,
2012,AUT,350,,,,
2013,AUT,342,,,,
2014,AUT,340,,,,
2015,AUT,339,,,,
2016,AUT,334,,,,
2017,AUT,331,,,,
2018,AUT,307,,,,
2019,AUT,310,,,,
2020,AUT,301,,,,
2021,AUT,314,,,,
2022,AUT,296,,,,
2023,AUT,308,,,,
2010,AZE,1240,,,,
2011,AZE,1180,,,,
2012,AZE,1140,,,,
2013,AZE,1120,,,,
2014,AZE,1120,,,,
2015,AZE,1090,,,,
2016,AZE,1030,,,,
2017,AZE,1010,,,,
2018,AZE,977,,,,
2019,AZE,950,,,,
2020,AZE,907,,,,
2021,AZE,908,,,,
2022,AZE,876,,,,
2023,AZE,812,,,,
2010,BEL,340,,,,
2011,BEL,344,,,,
2012,BEL,344,,,,
2013,BEL,335,,,,
2014,BEL,344,,,,
2015,BEL,319,,,,
2016,BEL,309,,,,
2017,BEL,302,,,,
2018,BEL,298,,,,
2019,BEL,267,,,,
2020,BEL,259,,,,
2021,BEL,251,,,,
2022,BEL,259,,,,
2023,BEL,248,,,,
2010,BFA,6800,,,,
2011,BFA,6770,,,,
2012,BFA,6780,,,,
2013,BFA,6750,,,,
2014,BFA,6600,,,,
2015,BFA,7180,,,,
2016,BFA,7160,,,,
2017,BFA,7510,,,,
2018,BFA,7590,,,,
2019,BFA,3420,,,,
2020,BFA,2900,,,,
2021,BFA,3890,,,,
2022,BFA,4250,,,,
2023,BFA,4240,,,,
2010,BGD,2150,,,,
2011,BGD,2130,,,,
2012,BGD,2120,,,,
2013,BGD,2120,,,,
2014,BGD,2050,,,,
2015,BGD,2040,,,,
2016,BGD,2030,,,,
2017,BGD,1950,,,,
2018,BGD,1950,,,,
2019,BGD,2020,,,,
2020,BGD,1930,,,,
2021,BGD,889,,,,
2022,BGD,836,,,,
2023,BGD,790,,,,
2010,BGR,424,,,,
2011,BGR,418,,,,
2012,BGR,414,,,,
2013,BGR,379,,,,
2014,BGR,448,,,,
2015,BGR,448,,,,
2016,BGR,451,,,,
2017,BGR,469,,,,
2018,BGR,452,,,,
2019,BGR,427,,,,
2020,BGR,468,,,,
2021,BGR,395,,,,
