year,geo,value
2021,WLD,133
2022,WLD,190
2023,WLD,253
2024,WLD,294
2025,WLD,330
2026,WLD,342
2027,WLD,350
2028,WLD,360
2029,WLD,361
2030,WLD,384
2031,WLD,384
2032,WLD,385
2033,WLD,385
2034,WLD,385
2035,WLD,388
2036,WLD,388
2037,WLD,388
2038,WLD,389
2039,WLD,389
2040,WLD,389
