year,geo,value
2011,EUU,163
2012,EUU,164
2013,EUU,169
2014,EUU,167
2015,EUU,170
2016,EUU,174
2017,EUU,175
2018,EUU,170
2019,EUU,163
2020,EUU,151
2011,AUT,2.2
2012,AUT,2.1
2013,AUT,2.1
2014,AUT,2.1
2015,AUT,2.1
2016,AUT,2.0
2017,AUT,1.9
2018,AUT,1.8
2019,AUT,1.6
2020,AUT,1.3
2011,BEL,1.7
2012,BEL,1.5
2013,BEL,1.7
2014,BEL,1.6
2015,BEL,1.5
2016,BEL,1.5
2017,BEL,1.5
2018,BEL,1.5
2019,BEL,1.6
2020,BEL,1.4
2011,BGR,2.6
2012,BGR,2.6
2013,BGR,2.7
2014,BGR,2.6
2015,BGR,2.7
2016,BGR,2.7
2017,BGR,2.6
2018,BGR,2.5
2019,BGR,2.4
2020,BGR,2.1
2011,BIH,0.64
2012,BIH,0.60
2013,BIH,0.48
2014,BIH,0.66
2015,BIH,0.68
2016,BIH,0.64
2017,BIH,0.68
2018,BIH,0.65
2019,BIH,0.71
2020,BIH,0.63
2011,CHE,2.3
2012,CHE,2.3
2013,CHE,2.4
2014,CHE,2.7
2015,CHE,2.4
2016,CHE,2.2
2017,CHE,2.3
2018,CHE,2.4
2019,CHE,2.2
2020,CHE,2.3
2011,CYP,0.23
2012,CYP,0.15
2013,CYP,0.13
2014,CYP,0.17
2015,CYP,0.22
2016,CYP,0.24
2017,CYP,0.22
2018,CYP,0.27
2019,CYP,0.28
2020,CYP,0.25
2011,CZE,7.8
2012,CZE,7.7
2013,CZE,7.8
2014,CZE,8.6
2015,CZE,8.7
2016,CZE,9.1
2017,CZE,7.8
2018,CZE,7.4
2019,CZE,6.9
2020,CZE,6.4
2011,DEU,22
2012,DEU,21
2013,DEU,23
2014,DEU,24
2015,DEU,24
2016,DEU,27
2017,DEU,27
2018,DEU,26
2019,DEU,27
2020,DEU,22
2011,DNK,2.6
2012,DNK,2.6
2013,DNK,2.6
2014,DNK,2.6
2015,DNK,2.7
2016,DNK,2.7
2017,DNK,2.7
