year,geo,value
1999,WLD,0.001
2000,WLD,1
2001,WLD,3.3
2002,WLD,3.4
2003,WLD,3.8
2005,WLD,3.8
2006,WLD,5.4
2007,WLD,6.4
2008,WLD,6.8
2009,WLD,37
2010,WLD,6745
2011,WLD,6748
2012,WLD,6748
2013,WLD,6749
2014,WLD,6750
2015,WLD,6761
2016,WLD,6762
2017,WLD,6763
2018,WLD,6764
2019,WLD,6766
2020,WLD,6768
2021,WLD,19274
2022,WLD,19279
2023,WLD,19279
2024,WLD,19282
2007,ALB,150
2016,ARG,2000
2017,ARG,4000
2018,ARG,4037
2019,ARG,4079
2023,ARG,4101
2009,AUT,20
2006,BEL,10432
2011,BEL,12682
2013,BEL,15682
2008,BOL,84
2009,BOL,101
2018,BOL,176
2005,BRA,24
2009,BRA,48
2011,BRA,52
2012,BRA,54
2013,BRA,68
2014,BRA,72
2015,BRA,3214
2016,BRA,3221
2018,BRA,3813
2019,BRA,3926
2020,BRA,3928
2021,BRA,3934
2001,CHL,4.5
2019,CHL,23
2021,CHL,26
2022,CHL,26
2005,CHN,45
2009,CHN,300045
2011,CHN,309745
2012,CHN,310262
2016,CHN,310894
2019,CHN,315894
2021,CHN,356344
2022,CHN,396844
2010,COL,7.8
2011,COL,36
2013,COL,39
2014,COL,40
2016,COL,41
2017,COL,42
2018,COL,307
2019,COL,308
2013,CRI,20
2021,CRI,820
2012,CUB,20
2023,CZE,2024
2000,DEU,10000
2001,DEU,16000
2006,DEU,21320
2007,DEU,28880
2011,DEU,30340
2016,DEU,33009
2020,ECU,3.2
2011,ESP,2340
2012,ESP,2380
2016,ESP,2407
2018,ESP,2941
2020,ESP,3332
2024,ESP,3372
2018,EST,4500
2010,FRA,67040000
2015,FRA,67046500
2018,FRA,67051800
2019,FRA,67051950
2022,FRA,67057550
2014,GRC,2388
2017,GRC,3748
2008,GTM,0.02
2012,GTM,4
2014,GTM,682
2020,GTM,697
2020,IDN,24
2011,IND,42
2015,IND,222
2021,IND,125000257
2010,IRL,32500
2003,ITA,3200
2006,ITA,3540
2011,ITA,3549
2014,ITA,9629
2019,ITA,12928
2020,ITA,15962
2021,ITA,16062
2016,JOR,145
2009,MEX,4.6
2015,MEX,75
2016,MEX,79
2017,MEX,82
2018,MEX,441
2019,MEX,442
2021,MEX,542
2022,MEX,1742
2002,NOR,1215
2007,NOR,2115
2008,NZL,13
2017,PER,7284
2018,PER,7341
2019,PER,7342
2021,PER,7407
1999,POL,13
2001,POL,17227
2003,POL,17283
2011,POL,27033
2012,POL,28368
2014,POL,32695
2015,POL,132695
2017,POL,132700
2018,POL,132870
2019,POL,140315
2020,POL,155535
2021,POL,168335
2009,PRT,667
2017,PRT,1787
2021,PRT,1828
2021,PRY,1
2011,SRB,9400
2006,SVN,311
2007,SVN,1041
2020,SWE,90
2008,THA,4000
2010,THA,10000
2014,TUN,1800
2011,TUR,32
2014,TUR,107
2017,TUR,1107
2021,TUR,2307
2024,TUR,27307
2002,USA,8.3
2011,USA,408
2020,USA,579
2010,VEN,23
2013,VEN,78
