year,geo,value
2018,WLD,2
2019,WLD,5
2020,WLD,20
2021,WLD,49
2022,WLD,75
2023,WLD,163
2024,WLD,429
2025,WLD,245
2019,ARE,1
2023,AUS,1
2024,AUS,1
2025,AUS,1
2021,AUT,1
2023,AUT,3
2024,AUT,5
2025,AUT,1
2022,BEL,2
2023,BEL,3
2024,BEL,7
2025,BEL,4
2024,BGD,1
2025,BGD,1
2021,BMU,1
2021,BRA,1
2023,BRA,2
2024,BRA,4
2025,BRA,2
2023,CAN,1
2024,CAN,5
2025,CAN,4
2021,CHE,4
2022,CHE,3
2023,CHE,3
2024,CHE,11
2025,CHE,8
2024,CHL,2
2021,CHN,1
2022,CHN,2
2023,CHN,3
2024,CHN,51
2025,CHN,39
2021,COL,1
2020,DEU,2
2021,DEU,3
2022,DEU,6
2023,DEU,14
2024,DEU,35
2025,DEU,26
2020,DNK,2
2021,DNK,2
2022,DNK,5
2023,DNK,5
2024,DNK,8
2025,DNK,5
2018,ESP,1
2021,ESP,1
2022,ESP,2
2023,ESP,3
2024,ESP,7
2025,ESP,5
2020,FIN,3
2021,FIN,1
2022,FIN,1
2023,FIN,5
2024,FIN,6
2025,FIN,4
2021,FRA,5
2022,FRA,9
2023,FRA,10
2024,FRA,18
2025,FRA,16
2019,GBR,1
2020,GBR,1
2021,GBR,7
2022,GBR,10
2023,GBR,17
2024,GBR,55
2025,GBR,12
2022,GRC,1
2023,GRC,1
2024,GTM,1
2023,HKG,4
2024,HKG,7
2025,HKG,4
2025,HRV,1
2024,IDN,4
2025,IDN,2
2020,IND,3
2023,IND,1
2024,IND,6
2025,IND,6
2021,IRL,1
2022,IRL,1
2023,IRL,4
2024,IRL,3
2025,IRL,3
2021,ITA,2
2022,ITA,2
2023,ITA,6
2024,ITA,8
2025,ITA,9
2020,JPN,2
2021,JPN,3
2022,JPN,12
2023,JPN,26
2024,JPN,56
2025,JPN,26
2022,KHM,1
2024,KHM,1
2025,KHM,1
2023,KOR,4
2024,KOR,8
2025,KOR,2
2025,LBN,1
2024,LIE,1
2021,LKA,1
2024,LKA,5
2025,LKA,2
2024,LUX,1
2025,LUX,1
2023,MEX,2
2024,MEX,5
2025,MEX,1
2024,MMR,1
2024,MUS,1
2025,MYS,1
2021,NLD,1
2022,NLD,3
2023,NLD,3
2024,NLD,11
2025,NLD,6
2022,NOR,1
2024,NOR,4
2025,NOR,2
2023,NZL,1
2024,NZL,1
2023,PAK,1
2024,PAK,6
2025,PAK,6
2023,PRT,1
2024,PRT,2
2025,PRT,2
2024,SGP,1
2020,SWE,2
2021,SWE,5
2022,SWE,3
2023,SWE,7
2024,SWE,24
2025,SWE,13
2020,THA,1
2024,THA,2
2024,TUN,1
2023,TUR,2
2024,TUR,10
2025,TUR,5
2021,TWN,1
2023,TWN,5
2024,TWN,7
2025,TWN,7
2025,UKR,1
2018,USA,1
2019,USA,3
2020,USA,4
2021,USA,7
2022,USA,11
2023,USA,25
2024,USA,31
2025,USA,12
2024,VNM,5
2025,VNM,3
