year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,142.6,,,,
1991,WLD,139.9,,,,
1992,WLD,136,,,,
1993,WLD,129.8,,,,
1994,WLD,128.2,,,,
1995,WLD,123.7,,,,
1996,WLD,121.5,,,,
1997,WLD,119.1,,,,
1998,WLD,116.2,,,,
1999,WLD,115.9,,,,
2000,WLD,114.6,,,,
2001,WLD,111.1,,,,
2002,WLD,113.4,,,,
2003,WLD,112.9,,,,
2004,WLD,113.6,,,,
2005,WLD,115.8,,,,
2006,WLD,117.6,,,,
2007,WLD,118.4,,,,
2008,WLD,116.5,,,,
2009,WLD,117.5,,,,
2010,WLD,112.9,,,,
2011,WLD,114.3,,,,
2012,WLD,114.6,,,,
2013,WLD,114.9,,,,
2014,WLD,115.3,,,,
2015,WLD,112.1,,,,
2016,WLD,111.2,,,,
2017,WLD,111.6,,,,
2018,WLD,112.9,,,,
2019,WLD,110.8,,,,
2020,WLD,113.1,,,,
2021,WLD,112.1,,,,
2026,WLD,,112.3,,,
2030,WLD,,,,79,
2050,WLD,,,,60,
