year,geo,disagg,value,projections,benchmark_low,benchmark_mid,benchmark_high
2019,WLD,Total,7.76,,,,
2019,SYC,High,10,,,,
2019,SDN,High,9.8,,,,
2019,GUY,Medium,9.58,,,,
2019,SSD,Medium,9.45,,,,
2019,SUR,Medium,9.39,,,,
2019,MNG,Medium,9.36,,,,
2019,CAF,Medium,9.28,,,,
2019,BWA,Medium,9.13,,,,
2019,GAB,Medium,9.07,,,,
2019,RUS,Medium,9.02,,,,
2019,CAN,Medium,8.99,,,,
2019,COG,Medium,8.89,,,,
2019,KGZ,Medium,8.86,,,,
2019,PER,Medium,8.86,,,,
2019,AFG,Medium,8.85,,,,
2019,BTN,Medium,8.85,,,,
2019,PNG,Medium,8.84,,,,
2019,VUT,Medium,8.82,,,,
2019,VEN,Medium,8.78,,,,
2019,TJK,Medium,8.65,,,,
2019,BOL,Medium,8.47,,,,
2019,NAM,Medium,8.43,,,,
2019,AGO,Medium,8.35,,,,
2019,FJI,Medium,8.35,,,,
2019,COL,Medium,8.26,,,,
2019,KAZ,Medium,8.23,,,,
2019,PLW,Medium,8.09,,,,
2019,PRK,Medium,8.02,,,,
2019,CMR,Medium,8,,,,
2019,GNQ,Medium,7.99,,,,
2019,GEO,Medium,7.79,,,,
2019,BRN,Medium,7.71,,,,
2019,COM,Medium,7.69,,,,
2019,IRN,Medium,7.67,,,,
2019,ECU,Medium,7.66,,,,
2019,COD,Medium,7.56,,,,
2019,FSM,Medium,7.55,,,,
2019,BRA,Medium,7.52,,,,
2019,ZMB,Medium,7.5,,,,
2019,MKD,Medium,7.42,,,,
2019,PAK,Medium,7.42,,,,
2019,LSO,Medium,7.4,,,,
2019,CHL,Medium,7.37,,,,
2019,BHS,Medium,7.35,,,,
2019,NPL,Medium,7.23,,,,
2019,AUS,Medium,7.22,,,,
2019,ARG,Medium,7.21,,,,
2019,SLB,Medium,7.19,,,,
2019,MMR,Medium,7.18,,,,
2019,ETH,Medium,7.16,,,,
2019,MLI,Medium,7.16,,,,
2019,SOM,Medium,7.16,,,,
2019,CHN,Medium,7.14,,,,
2019,TZA,Medium,7.13,,,,
2019,NZL,Medium,7.12,,,,
2019,SEN,Medium,7.11,,,,
2019,TLS,Medium,7.11,,,,
2019,IND,Medium,7.09,,,,
