year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
1990,WLD,2.6,,,,
1991,WLD,2.6,,,,
1992,WLD,2.7,,,,
1993,WLD,2.8,,,,
1994,WLD,2.8,,,,
1995,WLD,2.8,,,,
1996,WLD,2.8,,,,
1997,WLD,2.9,,,,
1998,WLD,2.9,,,,
1999,WLD,3.0,,,,
2000,WLD,3.0,,,,
2001,WLD,3.1,,,,
2002,WLD,3.1,,,,
2003,WLD,3.2,,,,
2004,WLD,3.2,,,,
2005,WLD,3.3,,,,
2006,WLD,3.3,,,,
2007,WLD,3.4,,,,
2008,WLD,3.5,,,,
2009,WLD,3.5,,,,
2010,WLD,3.6,,,,
2011,WLD,3.7,,,,
2012,WLD,3.8,,,,
2013,WLD,4.0,,,,
2014,WLD,4.1,,,,
2015,WLD,4.2,,,,
2016,WLD,4.4,,,,
2017,WLD,4.4,,,,
2018,WLD,4.4,,,,
2019,WLD,4.3,,,,
2020,WLD,4.2,,,,
2021,WLD,4.5,,,,
2022,WLD,4.7,,,,
2023,WLD,4.9,,,,
2028,WLD,,5.86,,,
2030,WLD,,,,3.7,
2050,WLD,,,,2.3,
1990,AFG,0.0033,,,,
1991,AFG,0.0031,,,,
1992,AFG,0.0029,,,,
1993,AFG,0.0031,,,,
1994,AFG,0.0032,,,,
1995,AFG,0.0032,,,,
1996,AFG,0.0031,,,,
1997,AFG,0.0031,,,,
1998,AFG,0.003,,,,
1999,AFG,0.003,,,,
2000,AFG,0.003,,,,
2001,AFG,0.0029,,,,
2002,AFG,0.0028,,,,
2003,AFG,0.003,,,,
2004,AFG,0.0031,,,,
2005,AFG,0.003,,,,
2006,AFG,0.0029,,,,
2007,AFG,0.0028,,,,
2008,AFG,0.0026,,,,
2009,AFG,0.0025,,,,
2010,AFG,0.0025,,,,
2011,AFG,0.0025,,,,
2012,AFG,0.0025,,,,
2013,AFG,0.0025,,,,
2014,AFG,0.0026,,,,
2015,AFG,0.0026,,,,
2016,AFG,0.0027,,,,
2017,AFG,0.0027,,,,
2018,AFG,0.0028,,,,
2019,AFG,0.0029,,,,
2020,AFG,0.0029,,,,
2021,AFG,0.0032,,,,
2022,AFG,0.0035,,,,
2023,AFG,0.0032,,,,
1990,AGO,0.0024,,,,
1991,AGO,0.0024,,,,
1992,AGO,0.0024,,,,
1993,AGO,0.0025,,,,
1994,AGO,0.0025,,,,
1995,AGO,0.0025,,,,
1996,AGO,0.0025,,,,
1997,AGO,0.0025,,,,
1998,AGO,0.0026,,,,
1999,AGO,0.0027,,,,
2000,AGO,0.0028,,,,
2001,AGO,0.0029,,,,
2002,AGO,0.003,,,,
2003,AGO,0.0031,,,,
2004,AGO,0.0032,,,,
2005,AGO,0.0033,,,,
2006,AGO,0.0035,,,,
2007,AGO,0.0038,,,,
2008,AGO,0.0041,,,,
2009,AGO,0.0044,,,,
2010,AGO,0.0046,,,,
2011,AGO,0.0048,,,,
2012,AGO,0.0049,,,,
2013,AGO,0.0051,,,,
2014,AGO,0.0052,,,,
2015,AGO,0.0053,,,,
2016,AGO,0.0053,,,,
2017,AGO,0.0054,,,,
2018,AGO,0.0054,,,,
2019,AGO,0.0055,,,,
2020,AGO,0.0053,,,,
2021,AGO,0.0055,,,,
2022,AGO,0.0064,,,,
2023,AGO,0.0067,,,,
1990,ALB,0.00086,,,,
1991,ALB,0.00078,,,,
1992,ALB,0.00072,,,,
