year,geo,value
2011,WLD,1
2012,WLD,1
2013,WLD,1
2014,WLD,1
2015,WLD,1
2016,WLD,1
2017,WLD,3
2018,WLD,4
2019,WLD,4
2020,WLD,5
2021,WLD,7
2022,WLD,8
2023,WLD,8
2024,WLD,8
2011,CRI,1
2012,CRI,1
2013,CRI,1
2014,CRI,1
2015,CRI,1
2016,CRI,1
2017,CRI,1
2017,PRT,1
2017,FRA,1
2018,CRI,1
2018,PRT,1
2018,FRA,1
2018,NZL,1
2019,CRI,1
2019,PRT,1
2019,FRA,1
2019,NZL,1
2020,CRI,1
2020,PRT,1
2020,FRA,1
2020,NZL,1
2020,DNK,1
2021,CRI,1
2021,PRT,1
2021,FRA,1
2021,NZL,1
2021,DNK,1
2021,ESP,1
2021,IRL,1
2022,PRT,1
2022,FRA,1
2022,NZL,1
2022,DNK,1
2022,ESP,1
2022,IRL,1
2022,CAN,1
2022,SWE,1
2023,PRT,1
2023,FRA,1
2023,NZL,1
2023,DNK,1
2023,ESP,1
2023,IRL,1
2023,CAN,1
2023,SWE,1
2024,PRT,1
2024,FRA,1
2024,NZL,1
2024,DNK,1
2024,ESP,1
2024,IRL,1
2024,CAN,1
2024,SWE,1
