year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2000,WLD,73,,,,
2001,WLD,74,,,,
2002,WLD,75,,,,
2003,WLD,75,,,,
2004,WLD,76,,,,
2005,WLD,74,,,,
2006,WLD,72,,,,
2007,WLD,70,,,,
2008,WLD,67,,,,
2009,WLD,70,,,,
2010,WLD,70,,,,
2011,WLD,71,,,,
2012,WLD,70,,,,
2013,WLD,68,,,,
2014,WLD,67,,,,
2015,WLD,67,,,,
2016,WLD,66,,,,
2017,WLD,66,,,,
2018,WLD,65,,,,
2019,WLD,65,,,,
2020,WLD,63,,,,
2021,WLD,65,,,,
2026,WLD,,62,,,
2018,ALB,14,,,,
2021,ALB,33,,,,
2023,ALB,33,,,,
2021,DZA,75,,,,
2023,DZA,33,,,,
2023,ASM,78,,,,
2018,AGO,56,,,,
2018,ATG,100,,,,
2018,ARG,77,,,,
2021,ARG,92,,,,
2023,ARG,76,,,,
2018,AUS,75,,,,
2021,AUS,94,,,,
2023,AUS,94,,,,
2021,BGD,89,,,,
2023,BGD,100,,,,
2018,BEL,85,,,,
2021,BEL,64,,,,
2023,BEL,80,,,,
2023,BRA,41,,,,
2018,BLZ,100,,,,
2023,BLZ,100,,,,
2023,BRN,100,,,,
2018,BGR,17,,,,
2021,BGR,14,,,,
2023,BGR,38,,,,
2018,CAN,100,,,,
2018,CPV,50,,,,
2023,CPV,100,,,,
2021,LKA,40,,,,
2023,LKA,25,,,,
2018,CHL,28,,,,
2021,CHL,24,,,,
2023,CHL,67,,,,
2018,COL,17,,,,
2021,COL,48,,,,
2023,COL,44,,,,
2018,COM,0,,,,
2023,COG,95,,,,
2021,CRI,0,,,,
2018,HRV,20,,,,
2021,HRV,50,,,,
2023,HRV,63,,,,
2018,CUB,96,,,,
2021,CUB,67,,,,
2023,CUB,70,,,,
2018,CYP,88,,,,
2021,CYP,62,,,,
2023,CYP,40,,,,
2021,ECU,71,,,,
2023,ECU,100,,,,
2021,SLV,0,,,,
2023,SLV,0,,,,
2023,ERI,57,,,,
2018,EST,88,,,,
2021,EST,67,,,,
2023,EST,67,,,,
2023,FLK,100,,,,
2018,FIN,80,,,,
2021,FIN,56,,,,
2023,FIN,40,,,,
2021,FRA,59,,,,
2023,FRA,65,,,,
2018,GEO,100,,,,
2021,GEO,33,,,,
2023,GEO,33,,,,
2018,GMB,78,,,,
2023,GMB,33,,,,
2021,DEU,71,,,,
2023,DEU,88,,,,
2021,GHA,11,,,,
2021,GRC,91,,,,
2023,GRC,68,,,,
2023,GTM,75,,,,
2021,GUY,100,,,,
2023,HND,0,,,,
2021,ISL,77,,,,
2023,ISL,79,,,,
2023,IND,96,,,,
2018,IDN,24,,,,
2021,IDN,65,,,,
2023,IDN,65,,,,
2018,IRN,100,,,,
2018,IRL,50,,,,
2021,IRL,72,,,,
2023,IRL,59,,,,
2023,ISR,0,,,,
2018,ITA,14,,,,
2021,ITA,32,,,,
2023,ITA,48,,,,
2018,JPN,71,,,,
2021,JPN,45,,,,
2023,JPN,53,,,,
2018,KAZ,85,,,,
2018,KEN,29,,,,
2018,LBN,0,,,,
2018,LVA,100,,,,
2021,LVA,50,,,,
2023,LVA,60,,,,
2021,LTU,50,,,,
2023,LTU,50,,,,
2023,MDG,33,,,,
2018,MYS,47,,,,
2021,MYS,58,,,,
2023,MYS,95,,,,
2021,MLT,40,,,,
2018,MUS,100,,,,
2021,MUS,80,,,,
2023,MUS,80,,,,
2021,MAR,50,,,,
2023,MAR,25,,,,
2018,MOZ,38,,,,
2021,OMN,50,,,,
2018,NAM,50,,,,
2023,NAM,43,,,,
2018,BES,31,,,,
2021,BES,29,,,,
2021,VUT,32,,,,
2018,NZL,83,,,,
2021,NZL,80,,,,
2023,NZL,92,,,,
2018,NIC,78,,,,
2021,NGA,72,,,,
2021,NOR,50,,,,
2023,NOR,82,,,,
2018,MHL,100,,,,
2018,PAK,0,,,,
2021,PER,100,,,,
2023,PER,90,,,,
2018,PHL,100,,,,
2021,PHL,100,,,,
2023,PHL,100,,,,
2018,POL,60,,,,
2021,POL,0,,,,
2023,POL,43,,,,
2018,PRT,86,,,,
2021,PRT,83,,,,
2023,PRT,100,,,,
2018,QAT,74,,,,
2021,QAT,89,,,,
2023,QAT,89,,,,
2024,QAT,92,,,,
2018,ROU,100,,,,
2021,ROU,100,,,,
2023,ROU,33,,,,
2018,SAU,100,,,,
2023,SAU,100,,,,
2018,SYC,30,,,,
2021,SYC,100,,,,
2023,SYC,100,,,,
2023,SVN,67,,,,
2021,ZAF,83,,,,
2023,ZAF,83,,,,
2018,ESP,73,,,,
2021,ESP,41,,,,
2023,ESP,53,,,,
2018,SWE,69,,,,
2021,SWE,46,,,,
2023,SWE,67,,,,
2021,THA,50,,,,
2023,THA,100,,,,
2018,TGO,0,,,,
2021,TGO,40,,,,
2023,TGO,30,,,,
2018,TTO,31,,,,
2023,TTO,55,,,,
2021,ARE,64,,,,
2023,ARE,71,,,,
2018,TUN,44,,,,
2021,TUN,31,,,,
2023,TUN,38,,,,
2018,TUR,17,,,,
2021,TUR,33,,,,
2023,TUR,50,,,,
2021,TUV,35,,,,
2018,UKR,64,,,,
2023,UKR,100,,,,
2021,EGY,0,,,,
2017,GBR,60,,,,
2019,GBR,58,,,,
2018,TZA,96,,,,
2021,TZA,100,,,,
2016,USA,74,,,,
2021,USA,76,,,,
2023,USA,77,,,,
2021,URY,100,,,,
2023,URY,67,,,,
2021,WLF,36,,,,
2023,WLF,61,,,,
2018,YEM,100,,,,
