year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2010,WLD,0.08,,,,
2011,WLD,0.06,,,,
2012,WLD,3.6,,,,
2013,WLD,4.1,,,,
2014,WLD,4.7,,,,
2015,WLD,4.9,,,,
2016,WLD,5.2,,,,
2017,WLD,5.7,,,,
2018,WLD,7.9,,,,
2019,WLD,10,,,,
2020,WLD,15,,,,
2021,WLD,19,,,,
2022,WLD,15,,,,
2023,WLD,15,,,,
2024,WLD,15,,,,
2025,WLD,,25,,21.0,
2026,WLD,,28,,30.0,
2027,WLD,,32,,42.0,
2028,WLD,,,,55.0,
2029,WLD,,,,67.0,
2030,WLD,,,,78.0,
2031,WLD,,,,87.0,
2032,WLD,,,,93.0,
2033,WLD,,,,97.0,
2034,WLD,,,,98.8,
2035,WLD,,,,100.0,
2016,AUS  ,0.42,,,,
2017,AUS  ,0.69,,,,
2018,AUS  ,1,,,,
2019,AUS  ,1.5,,,,
2020,AUS  ,2.1,,,,
2021,AUS  ,1.3,,,,
2022,AUS  ,2.1,,,,
2023,AUS  ,7.3,,,,
2024,AUS  ,7,,,,
2012,AUT  ,1.3,,,,
2013,AUT  ,0.72,,,,
2014,AUT  ,1,,,,
2015,AUT  ,1,,,,
2016,AUT  ,2.7,,,,
2017,AUT  ,3.2,,,,
2018,AUT  ,4.9,,,,
2019,AUT  ,5.3,,,,
2020,AUT  ,5.6,,,,
2021,AUT  ,7.8,,,,
2022,AUT  ,8.4,,,,
2023,AUT  ,6,,,,
2024,AUT  ,5.9,,,,
2012,BEL  ,0.17,,,,
2013,BEL  ,0.16,,,,
2014,BEL  ,0.53,,,,
2015,BEL  ,0.72,,,,
2016,BEL  ,0.65,,,,
2017,BEL  ,1.8,,,,
2018,BEL  ,3.2,,,,
2019,BEL  ,8.8,,,,
2020,BEL  ,9.4,,,,
2021,BEL  ,14,,,,
2022,BEL  ,11,,,,
2023,BEL  ,7.9,,,,
2024,BEL  ,8.1,,,,
2020,BRA  ,0.1,,,,
2021,BRA  ,0.066,,,,
2022,BRA  ,0.33,,,,
2023,BRA  ,0.26,,,,
2024,BRA  ,0.19,,,,
2012,CAN  ,0.0048,,,,
2013,CAN  ,0.0087,,,,
2014,CAN  ,0.011,,,,
2015,CAN  ,0.014,,,,
2016,CAN  ,0.033,,,,
2017,CAN  ,0.043,,,,
2018,CAN  ,0.038,,,,
2019,CAN  ,0.061,,,,
2020,CAN  ,0.15,,,,
2021,CAN  ,0.22,,,,
2022,CAN  ,0.26,,,,
2023,CAN  ,0.19,,,,
2024,CAN  ,0.24,,,,
2017,CHL  ,14,,,,
2018,CHL  ,26,,,,
2019,CHL  ,2.5,,,,
2020,CHL  ,23,,,,
2021,CHL  ,17,,,,
2022,CHL  ,1.8,,,,
2023,CHL  ,4.9,,,,
2024,CHL  ,6.6,,,,
2012,CHN  ,13,,,,
2013,CHN  ,15,,,,
2014,CHN  ,16,,,,
2015,CHN  ,18,,,,
2016,CHN  ,18,,,,
2017,CHN  ,20,,,,
2018,CHN  ,32,,,,
2019,CHN  ,37,,,,
2020,CHN  ,45,,,,
2021,CHN  ,55,,,,
2022,CHN  ,43,,,,
2023,CHN  ,43,,,,
2024,CHN  ,46,,,,
2015,COL  ,0.036,,,,
2016,COL  ,0.087,,,,
2017,COL  ,0.087,,,,
2018,COL  ,0.31,,,,
2019,COL  ,0.49,,,,
2020,COL  ,0.31,,,,
2021,COL  ,0.35,,,,
2022,COL  ,0.042,,,,
2023,COL  ,0.24,,,,
2024,COL  ,0.095,,,,
2014,CRI  ,0.052,,,,
2015,CRI  ,0.042,,,,
2016,CRI  ,0.054,,,,
2017,CRI  ,0.35,,,,
2018,CRI  ,0.69,,,,
2019,CRI  ,0.87,,,,
2020,CRI  ,1.5,,,,
2021,CRI  ,5.5,,,,
2022,CRI  ,0.58,,,,
2023,CRI  ,0.38,,,,
2024,CRI  ,0.17,,,,
2012,DNK  ,2.3,,,,
2013,DNK  ,0.58,,,,
2014,DNK  ,1.1,,,,
2015,DNK  ,3.2,,,,
2016,DNK  ,1.9,,,,
2017,DNK  ,3.2,,,,
2018,DNK  ,6.5,,,,
2019,DNK  ,15,,,,
2020,DNK  ,25,,,,
2021,DNK  ,36,,,,
2022,DNK  ,40,,,,
2023,DNK  ,36,,,,
2024,DNK  ,26,,,,
2012,EUU  ,0.76,,,,
2013,EUU  ,0.66,,,,
2014,EUU  ,0.69,,,,
2015,EUU  ,1,,,,
2016,EUU  ,1.2,,,,
2017,EUU  ,2,,,,
2018,EUU  ,3.3,,,,
2019,EUU  ,5,,,,
2020,EUU  ,6.1,,,,
2021,EUU  ,7.5,,,,
2022,EUU  ,11,,,,
2023,EUU  ,7.4,,,,
2024,EUU  ,6.3,,,,
2012,FIN  ,0.83,,,,
2013,FIN  ,0.71,,,,
2014,FIN  ,0.43,,,,
2015,FIN  ,0.78,,,,
2016,FIN  ,2.2,,,,
2017,FIN  ,4.5,,,,
2018,FIN  ,5.5,,,,
2019,FIN  ,9.3,,,,
2020,FIN  ,8.8,,,,
2021,FIN  ,9.2,,,,
2022,FIN  ,14,,,,
2023,FIN  ,13,,,,
2024,FIN  ,13,,,,
2012,FRA  ,0.43,,,,
2013,FRA  ,0.4,,,,
2014,FRA  ,0.56,,,,
2015,FRA  ,0.72,,,,
2016,FRA  ,1.1,,,,
2017,FRA  ,2.2,,,,
2018,FRA  ,3.9,,,,
2019,FRA  ,5,,,,
2020,FRA  ,4.3,,,,
2021,FRA  ,7,,,,
2022,FRA  ,10,,,,
2023,FRA  ,8.5,,,,
2024,FRA  ,10,,,,
2012,DEU  ,0.28,,,,
2013,DEU  ,0.4,,,,
2014,DEU  ,0.67,,,,
2015,DEU  ,0.64,,,,
2016,DEU  ,0.81,,,,
2017,DEU  ,1.2,,,,
2018,DEU  ,1.7,,,,
2019,DEU  ,2.3,,,,
2020,DEU  ,1.9,,,,
2021,DEU  ,3.2,,,,
2022,DEU  ,15,,,,
2023,DEU  ,7.5,,,,
2024,DEU  ,3.6,,,,
2012,GRC  ,0.079,,,,
2013,GRC  ,0.059,,,,
2014,GRC  ,0.076,,,,
2015,GRC  ,0.046,,,,
2016,GRC  ,0.061,,,,
2017,GRC  ,0.093,,,,
2018,GRC  ,0.092,,,,
2019,GRC  ,0.3,,,,
2020,GRC  ,0.46,,,,
2021,GRC  ,1.5,,,,
2022,GRC  ,2,,,,
2023,GRC  ,1.5,,,,
2024,GRC  ,1.5,,,,
2010,ISL  ,0.088,,,,
2011,ISL  ,0.17,,,,
2012,ISL  ,2.1,,,,
2015,ISL  ,0.25,,,,
2016,ISL  ,3,,,,
2017,ISL  ,2.9,,,,
2018,ISL  ,0.33,,,,
2019,ISL  ,11,,,,
2020,ISL  ,56,,,,
2021,ISL  ,16,,,,
2022,ISL  ,9.1,,,,
2023,ISL  ,5,,,,
2024,ISL  ,4.5,,,,
2010,IND  ,0.34,,,,
