year,geo,value
2019,WLD,42.8
2020,WLD,42.8
2021,WLD,42.9
2022,WLD,128.6
2023,WLD,128.6
2024,WLD,128.6
2024,AFG,0.47
2023,AFG,0.47
2022,AFG,0.47
2021,AFG,0.16
2020,AFG,0.16
2019,AFG,0.16
2024,AGO,0.98
2023,AGO,0.98
2022,AGO,0.98
2021,AGO,0.27
2020,AGO,0.27
2019,AGO,0.27
2024,ALB,0.18
2023,ALB,0.18
2022,ALB,0.18
2021,ALB,0.05
2020,ALB,0.05
2019,ALB,0.05
2024,AND,0.11
2023,AND,0.11
2022,AND,0.11
2021,AND,0.04
2024,ARE,2.78
2023,ARE,2.78
2022,ARE,2.78
2021,ARE,0.57
2020,ARE,0.57
2019,ARE,0.57
2024,ARM,0.21
2023,ARM,0.21
2022,ARM,0.21
2021,ARM,0.09
2020,ARM,0.09
2019,ARM,0.09
2024,ATG,0.03
2023,ATG,0.03
2022,ATG,0.03
2021,ATG,0.01
2020,ATG,0.01
2019,ATG,0.01
2024,AZE,0.53
2023,AZE,0.53
2022,AZE,0.53
2021,AZE,0.15
2020,AZE,0.15
2019,AZE,0.15
2024,BDI,0.22
2023,BDI,0.22
2022,BDI,0.22
2021,BDI,0.07
2020,BDI,0.07
2019,BDI,0.07
2024,BEN,0.18
2023,BEN,0.18
2022,BEN,0.18
2021,BEN,0.06
2020,BEN,0.06
2019,BEN,0.06
2024,BFA,0.17
2023,BFA,0.17
2022,BFA,0.17
2021,BFA,0.06
2020,BFA,0.06
2019,BFA,0.06
2024,BGD,1.53
2023,BGD,1.53
2022,BGD,1.53
2021,BGD,0.51
2020,BGD,0.51
2019,BGD,0.51
2024,BHR,0.5
2023,BHR,0.5
2022,BHR,0.5
2021,BHR,0.12
2020,BHR,0.12
2019,BHR,0.12
2024,BHS,0.3
2023,BHS,0.3
2022,BHS,0.3
2021,BHS,0.12
2020,BHS,0.12
2019,BHS,0.12
2024,BIH,0.42
2023,BIH,0.42
2022,BIH,0.42
2021,BIH,0.16
2020,BIH,0.16
2019,BIH,0.16
2024,BLR,1.02
2023,BLR,1.02
2022,BLR,1.02
2021,BLR,0.37
2020,BLR,0.37
2019,BLR,0.37
2024,BLZ,0.04
2023,BLZ,0.04
2022,BLZ,0.04
2021,BLZ,0.02
2020,BLZ,0.02
2019,BLZ,0.02
2024,BOL,0.39
2023,BOL,0.39
2022,BOL,0.39
2021,BOL,0.16
2020,BOL,0.16
2019,BOL,0.16
2024,BRB,0.15
2023,BRB,0.15
2022,BRB,0.15
2021,BRB,0.06
2020,BRB,0.06
2019,BRB,0.06
2024,BRN,0.49
2023,BRN,0.49
2022,BRN,0.49
2021,BRN,0.2
2020,BRN,0.2
2019,BRN,0.2
2024,BTN,0.03
2023,BTN,0.03
2022,BTN,0.03
2021,BTN,0.01
2020,BTN,0.01
2019,BTN,0.01
2024,BWA,0.25
2023,BWA,0.25
2022,BWA,0.25
2021,BWA,0.06
2020,BWA,0.06
2019,BWA,0.06
2024,CAF,0.16
2023,CAF,0.16
2022,CAF,0.16
2021,CAF,0.05
2020,CAF,0.05
2019,CAF,0.05
2024,CHE,8.82
2023,CHE,8.82
2022,CHE,8.82
2021,CHE,3.29
2020,CHE,3.29
2019,CHE,3.29
2024,CHL,2.49
2023,CHL,2.49
2022,CHL,2.49
2021,CHL,0.82
2020,CHL,0.82
2019,CHL,0.82
2024,CIV,0.93
2023,CIV,0.93
2022,CIV,0.93
2021,CIV,0.31
2020,CIV,0.31
2019,CIV,0.31
2024,CMR,0.44
2023,CMR,0.44
2022,CMR,0.44
2021,CMR,0.18
2020,CMR,0.18
2019,CMR,0.18
2024,COD,1.53
2023,COD,1.53
2022,COD,1.53
2021,COD,0.51
2020,COD,0.51
2019,COD,0.51
2024,COG,0.24
2023,COG,0.24
2022,COG,0.24
2021,COG,0.08
2020,COG,0.08
2019,COG,0.08
2024,COL,2.7
2023,COL,2.7
2022,COL,2.7
2021,COL,0.74
2020,COL,0.74
2019,COL,0.74
2024,COM,0.03
2023,COM,0.03
2022,COM,0.03
2021,COM,0.01
2020,COM,0.01
2019,COM,0.01
2024,CPV,0.03
2023,CPV,0.03
2022,CPV,0.03
2021,CPV,0.01
2020,CPV,0.01
2019,CPV,0.01
2024,CRI,0.51
2023,CRI,0.51
2022,CRI,0.51
2021,CRI,0.16
2020,CRI,0.16
2019,CRI,0.16
2024,DJI,0.05
2023,DJI,0.05
2022,DJI,0.05
2021,DJI,0.02
2020,DJI,0.02
2019,DJI,0.02
2024,DMA,0.02
2023,DMA,0.02
2022,DMA,0.02
2021,DMA,0.01
2020,DMA,0.01
2019,DMA,0.01
2024,DOM,0.67
2023,DOM,0.67
2022,DOM,0.67
2021,DOM,0.21
2020,DOM,0.21
2019,DOM,0.21
2024,DZA,3.08
2023,DZA,3.08
2022,DZA,3.08
2021,DZA,1.2
2020,DZA,1.2
2019,DZA,1.2
2024,ECU,0.96
2023,ECU,0.96
2022,ECU,0.96
2021,ECU,0.29
2020,ECU,0.29
2019,ECU,0.29
2024,EGY,2.85
2023,EGY,2.85
2022,EGY,2.85
2021,EGY,0.9
2020,EGY,0.9
2019,EGY,0.9
2024,ERI,0.03
2023,ERI,0.03
2022,ERI,0.03
2021,ERI,0.02
2020,ERI,0.02
2019,ERI,0.02
2024,ETH,0.42
2023,ETH,0.42
2022,ETH,0.42
2021,ETH,0.13
2020,ETH,0.13
2019,ETH,0.13
2024,FJI,0.16
2023,FJI,0.16
2022,FJI,0.16
2021,FJI,0.07
2020,FJI,0.07
2019,FJI,0.07
2024,FSM,0.01
2023,FSM,0.01
2022,FSM,0.01
2021,FSM,0
2020,FSM,0
2019,FSM,0
2024,GAB,0.35
2023,GAB,0.35
2022,GAB,0.35
2021,GAB,0.15
2020,GAB,0.15
2019,GAB,0.15
2024,GEO,0.35
2023,GEO,0.35
2022,GEO,0.35
2021,GEO,0.14
2020,GEO,0.14
2019,GEO,0.14
2024,GHA,1.06
2023,GHA,1.06
2022,GHA,1.06
2021,GHA,0.35
2020,GHA,0.35
2019,GHA,0.35
2024,GIN,0.31
2023,GIN,0.31
2022,GIN,0.31
2021,GIN,0.1
2020,GIN,0.1
2019,GIN,0.1
2024,GMB,0.09
2023,GMB,0.09
2022,GMB,0.09
2021,GMB,0.03
2020,GMB,0.03
2019,GMB,0.03
2024,GNB,0.04
2023,GNB,0.04
2022,GNB,0.04
2021,GNB,0.01
2020,GNB,0.01
2019,GNB,0.01
2024,GNQ,0.18
2023,GNQ,0.18
2022,GNQ,0.18
2021,GNQ,0.03
2020,GNQ,0.03
2019,GNQ,0.03
2024,GRD,0.03
2023,GRD,0.03
2022,GRD,0.03
2021,GRD,0.01
2020,GRD,0.01
2019,GRD,0.01
2024,GTM,0.61
2023,GTM,0.61
2022,GTM,0.61
2021,GTM,0.2
2020,GTM,0.2
2019,GTM,0.2
2024,GUY,0.26
2023,GUY,0.26
2022,GUY,0.26
2021,GUY,0.09
2020,GUY,0.09
2019,GUY,0.09
2024,HND,0.36
2023,HND,0.36
2022,HND,0.36
2021,HND,0.12
2020,HND,0.12
2019,HND,0.12
2024,HTI,0.24
2023,HTI,0.24
2022,HTI,0.24
2021,HTI,0.08
2020,HTI,0.08
2019,HTI,0.08
2024,IRN,4.85
2023,IRN,4.85
2022,IRN,4.85
2021,IRN,1.43
2020,IRN,1.43
2019,IRN,1.43
2024,IRQ,2.73
2023,IRQ,2.73
2022,IRQ,2.73
2021,IRQ,1.13
2020,IRQ,1.13
2019,IRQ,1.13
2024,ISL,0.42
2023,ISL,0.42
2022,ISL,0.42
2021,ISL,0.11
2020,ISL,0.11
2019,ISL,0.11
2024,ISR,2.72
2023,ISR,2.72
2022,ISR,2.72
2021,ISR,0.88
2020,ISR,0.88
2019,ISR,0.88
2024,JAM,0.63
2023,JAM,0.63
2022,JAM,0.63
2021,JAM,0.26
2020,JAM,0.26
2019,JAM,0.26
2024,JOR,0.49
2023,JOR,0.49
2022,JOR,0.49
2021,JOR,0.16
2020,JOR,0.16
2019,JOR,0.16
2024,KAZ,1.45
2023,KAZ,1.45
2022,KAZ,1.45
2021,KAZ,0.34
2020,KAZ,0.34
2019,KAZ,0.34
2024,KEN,0.78
2023,KEN,0.78
2022,KEN,0.78
2021,KEN,0.26
2020,KEN,0.26
