year,geo,disagg,value
2021,WLD,Transit Bus,8
2021,WLD,School Bus,6
2021,WLD,Coach Bus,5
2021,WLD,Shuttle Bus,7
2021,WLD,Class 2b-3,14
2021,WLD,Class 4,3
2021,WLD,Class 5-6,10
2021,WLD,Class 7-8 Single Unit,13
2021,WLD,Class 7-8 Tractor,12
2021,WLD,Terminal Tractor,5
2021,WLD,Total,83
