year,geo,disagg,value
2019,AUT,Total,116.5
2020,AUT,Total,109.4
2021,AUT,Total,113.9
1992,AZE,Total,0.8
1993,AZE,Total,0.7
1994,AZE,Total,0.6
1995,AZE,Total,0.5
1996,AZE,Total,0.5
1997,AZE,Total,0.6
1998,AZE,Total,0.9
1999,AZE,Total,0.8
2000,AZE,Total,1.0
2001,AZE,Total,1.2
2002,AZE,Total,1.3
2003,AZE,Total,1.4
2004,AZE,Total,1.4
2005,AZE,Total,1.7
2006,AZE,Total,2.3
2007,AZE,Total,2.9
2008,AZE,Total,3.3
2009,AZE,Total,3.7
2010,AZE,Total,4.0
2011,AZE,Total,3.9
2012,AZE,Total,3.7
2013,AZE,Total,3.9
2014,AZE,Total,4.1
2015,AZE,Total,4.1
2016,AZE,Total,3.9
2017,AZE,Total,3.9
2018,AZE,Total,3.9
2019,AZE,Total,3.8
2020,AZE,Total,3.7
2021,AZE,Total,3.7
2000,BDI,Total,3.2
2001,BDI,Total,3.4
2002,BDI,Total,3.5
2003,BDI,Total,3.8
2004,BDI,Total,3.0
2005,BDI,Total,3.7
2006,BDI,Total,3.9
2007,BDI,Total,4.5
2008,BDI,Total,4.4
2009,BDI,Total,4.7
2010,BDI,Total,4.8
2011,BDI,Total,5.0
2012,BDI,Total,5.4
2013,BDI,Total,5.3
2014,BDI,Total,5.9
2015,BDI,Total,5.9
2016,BDI,Total,6.0
2017,BDI,Total,6.1
2018,BDI,Total,6.7
2019,BDI,Total,7.1
2020,BDI,Total,6.8
2021,BDI,Total,6.9
2003,BEL,Total,50.8
2004,BEL,Total,53.4
2005,BEL,Total,55.7
2006,BEL,Total,57.8
2007,BEL,Total,60.8
2008,BEL,Total,62.5
2009,BEL,Total,62.2
2010,BEL,Total,67.7
2011,BEL,Total,73.4
2012,BEL,Total,78.7
2013,BEL,Total,84.8
2014,BEL,Total,93.3
2015,BEL,Total,102.9
2016,BEL,Total,100.6
2017,BEL,Total,95.9
2018,BEL,Total,102.6
2019,BEL,Total,107.0
2020,BEL,Total,94.3
2021,BEL,Total,99.4
1993,BEN,Total,13.1
1994,BEN,Total,14.6
1995,BEN,Total,16.4
1996,BEN,Total,17.5
1997,BEN,Total,19.4
1998,BEN,Total,20.6
1999,BEN,Total,22.2
2000,BEN,Total,25.3
2001,BEN,Total,29.9
2002,BEN,Total,28.2
2003,BEN,Total,28.4
2004,BEN,Total,27.3
2005,BEN,Total,27.3
2006,BEN,Total,27.3
2007,BEN,Total,27.6
2008,BEN,Total,28.1
2009,BEN,Total,27.8
2010,BEN,Total,27.4
2011,BEN,Total,28.2
2012,BEN,Total,28.7
2013,BEN,Total,30.0
2014,BEN,Total,30.4
2015,BEN,Total,29.8
2016,BEN,Total,31.6
2017,BEN,Total,33.9
2018,BEN,Total,36.1
2019,BEN,Total,39.1
2020,BEN,Total,40.5
2021,BEN,Total,42.2
1993,BFA,Total,6.5
1994,BFA,Total,5.8
1995,BFA,Total,6.0
1996,BFA,Total,6.0
1997,BFA,Total,6.3
1998,BFA,Total,6.2
1999,BFA,Total,5.6
2000,BFA,Total,5.1
2001,BFA,Total,5.0
2002,BFA,Total,5.1
2003,BFA,Total,5.3
2004,BFA,Total,5.6
2005,BFA,Total,5.5
2006,BFA,Total,6.1
2007,BFA,Total,6.7
2008,BFA,Total,6.5
2009,BFA,Total,7.1
2010,BFA,Total,7.6
2011,BFA,Total,8.2
2012,BFA,Total,8.5
2013,BFA,Total,8.8
2014,BFA,Total,9.4
2015,BFA,Total,9.9
2016,BFA,Total,10.6
2017,BFA,Total,11.3
2018,BFA,Total,12.0
2019,BFA,Total,13.2
2020,BFA,Total,13.7
2021,BFA,Total,14.8
2008,BGD,Total,3.4
2009,BGD,Total,3.7
2010,BGD,Total,3.9
2011,BGD,Total,4.2
2012,BGD,Total,4.6
2013,BGD,Total,5.0
2014,BGD,Total,5.4
2015,BGD,Total,6.0
2016,BGD,Total,6.5
2017,BGD,Total,6.9
2018,BGD,Total,7.4
2019,BGD,Total,8.0
2020,BGD,Total,8.3
2021,BGD,Total,8.9
1995,BGR,Total,4.1
1996,BGR,Total,4.4
1997,BGR,Total,3.3
1998,BGR,Total,3.8
1999,BGR,Total,3.5
2000,BGR,Total,3.8
2001,BGR,Total,4.2
2002,BGR,Total,4.0
2003,BGR,Total,4.0
2004,BGR,Total,4.4
2005,BGR,Total,4.8
2006,BGR,Total,5.2
2007,BGR,Total,5.9
2008,BGR,Total,6.0
2009,BGR,Total,6.3
2010,BGR,Total,6.6
2011,BGR,Total,6.3
2012,BGR,Total,7.1
2013,BGR,Total,7.3
2014,BGR,Total,7.5
2015,BGR,Total,7.4
2016,BGR,Total,7.6
2017,BGR,Total,7.8
2018,BGR,Total,8.5
2019,BGR,Total,8.8
2020,BGR,Total,9.1
2021,BGR,Total,10.0
1994,BHR,Total,41.8
1995,BHR,Total,41.1
1996,BHR,Total,41.1
1997,BHR,Total,40.4
1998,BHR,Total,40.9
1999,BHR,Total,42.1
2000,BHR,Total,43.8
2001,BHR,Total,44.4
2002,BHR,Total,45.6
2003,BHR,Total,48.1
2004,BHR,Total,50.5
2005,BHR,Total,53.1
2006,BHR,Total,55.6
2007,BHR,Total,59.2
2008,BHR,Total,61.8
2009,BHR,Total,62.4
2010,BHR,Total,64.0
2011,BHR,Total,64.3
2012,BHR,Total,65.6
2013,BHR,Total,68.1
2014,BHR,Total,70.2
2015,BHR,Total,71.8
2016,BHR,Total,73.4
2017,BHR,Total,76.5
2018,BHR,Total,78.0
2019,BHR,Total,78.2
2020,BHR,Total,74.4
2021,BHR,Total,76.5
2011,BLR,Total,29.3
2012,BLR,Total,29.8
2013,BLR,Total,31.0
2014,BLR,Total,30.3
2015,BLR,Total,31.4
2016,BLR,Total,30.2
2017,BLR,Total,32.0
2018,BLR,Total,33.1
2019,BLR,Total,34.9
2020,BLR,Total,35.5
2021,BLR,Total,33.9
1997,BLZ,Total,11.1
1998,BLZ,Total,10.4
1999,BLZ,Total,10.4
2000,BLZ,Total,10.9
2001,BLZ,Total,11.5
2002,BLZ,Total,12.0
2003,BLZ,Total,13.0
2004,BLZ,Total,13.6
2005,BLZ,Total,14.0
2006,BLZ,Total,14.6
2007,BLZ,Total,15.2
2008,BLZ,Total,15.1
2009,BLZ,Total,15.1
2010,BLZ,Total,15.1
2011,BLZ,Total,15.0
2012,BLZ,Total,15.3
2013,BLZ,Total,16.0
2014,BLZ,Total,16.6
2015,BLZ,Total,17.0
2016,BLZ,Total,17.1
2017,BLZ,Total,16.7
2018,BLZ,Total,17.0
2019,BLZ,Total,17.9
2020,BLZ,Total,15.4
2021,BLZ,Total,18.0
2000,BOL,Total,7.0
2001,BOL,Total,7.1
2002,BOL,Total,7.2
2003,BOL,Total,7.2
2004,BOL,Total,7.4
2005,BOL,Total,7.4
2006,BOL,Total,7.4
2007,BOL,Total,7.7
2008,BOL,Total,8.0
2009,BOL,Total,8.6
2010,BOL,Total,9.0
2011,BOL,Total,9.1
2012,BOL,Total,9.3
2013,BOL,Total,9.8
2014,BOL,Total,10.3
2015,BOL,Total,11.1
2016,BOL,Total,12.2
2017,BOL,Total,12.7
2018,BOL,Total,13.2
2019,BOL,Total,13.5
2020,BOL,Total,12.5
2021,BOL,Total,13.3
1996,BRA,Total,17.0
1997,BRA,Total,17.6
1998,BRA,Total,17.5
1999,BRA,Total,17.1
2000,BRA,Total,17.2
2001,BRA,Total,17.3
2002,BRA,Total,17.8
2003,BRA,Total,17.7
2004,BRA,Total,18.5
2005,BRA,Total,19.2
2006,BRA,Total,19.9
2007,BRA,Total,19.8
2008,BRA,Total,19.2
2009,BRA,Total,18.3
2010,BRA,Total,18.6
2011,BRA,Total,19.9
2012,BRA,Total,21.1
2013,BRA,Total,22.5
2014,BRA,Total,23.7
2015,BRA,Total,23.3
2016,BRA,Total,21.7
2017,BRA,Total,22.2
2018,BRA,Total,22.2
2019,BRA,Total,22.3
2020,BRA,Total,21.8
2021,BRA,Total,21.7
2005,BRB,Total,49.9
2006,BRB,Total,54.8
2007,BRB,Total,54.8
2008,BRB,Total,55.7
2009,BRB,Total,53.9
2010,BRB,Total,51.5
2011,BRB,Total,50.6
2012,BRB,Total,50.3
2013,BRB,Total,50.3
2014,BRB,Total,49.9
2015,BRB,Total,51.3
2016,BRB,Total,52.0
2017,BRB,Total,51.7
2018,BRB,Total,50.8
2019,BRB,Total,51.0
2020,BRB,Total,44.8
2021,BRB,Total,43.8
2008,BTN,Total,3.2
2009,BTN,Total,3.5
2010,BTN,Total,3.9
2011,BTN,Total,4.2
2012,BTN,Total,4.3
2013,BTN,Total,4.5
2014,BTN,Total,4.7
2015,BTN,Total,5.1
2016,BTN,Total,5.5
2017,BTN,Total,5.7
2018,BTN,Total,5.7
2019,BTN,Total,6.2
2020,BTN,Total,5.5
2021,BTN,Total,5.3
1992,BWA,Total,44.2
1993,BWA,Total,42.3
1994,BWA,Total,41.7
1995,BWA,Total,42.2
1996,BWA,Total,41.7
1997,BWA,Total,42.1
1998,BWA,Total,39.9
1999,BWA,Total,41.2
2000,BWA,Total,39.8
2001,BWA,Total,39.8
2002,BWA,Total,42.8
2003,BWA,Total,43.8
2004,BWA,Total,44.3
2005,BWA,Total,46.6
2006,BWA,Total,51.2
2007,BWA,Total,54.1
2008,BWA,Total,55.6
2009,BWA,Total,47.1
2010,BWA,Total,52.7
2011,BWA,Total,57.3
2012,BWA,Total,58.1
2013,BWA,Total,66.4
2014,BWA,Total,71.8
2015,BWA,Total,68.0
2016,BWA,Total,68.1
2017,BWA,Total,73.6
2018,BWA,Total,71.9
2019,BWA,Total,74.8
2020,BWA,Total,62.2
2021,BWA,Total,65.8
1990,CAF,Total,36.0
1991,CAF,Total,34.4
1992,CAF,Total,29.8
1993,CAF,Total,27.3
1994,CAF,Total,26.3
1995,CAF,Total,24.0
1996,CAF,Total,18.6
1997,CAF,Total,17.0
1998,CAF,Total,16.1
1999,CAF,Total,18.2
2000,CAF,Total,17.4
2000,CAF,Total,1.1
2001,CAF,Total,16.6
2001,CAF,Total,1.2
2002,CAF,Total,16.0
2002,CAF,Total,1.3
2003,CAF,Total,13.4
2003,CAF,Total,1.3
2004,CAF,Total,13.8
2004,CAF,Total,1.5
2005,CAF,Total,14.2
2005,CAF,Total,1.5
2006,CAF,Total,15.2
2006,CAF,Total,1.7
2007,CAF,Total,15.9
2007,CAF,Total,1.8
2008,CAF,Total,16.5
2008,CAF,Total,1.8
2009,CAF,Total,17.2
2009,CAF,Total,1.9
2010,CAF,Total,18.2
2010,CAF,Total,2.0
2011,CAF,Total,19.5
2011,CAF,Total,2.1
2012,CAF,Total,20.5
2012,CAF,Total,2.2
2013,CAF,Total,14.6
2013,CAF,Total,2.3
2014,CAF,Total,13.9
2014,CAF,Total,2.4
2015,CAF,Total,15.3
2015,CAF,Total,2.5
2016,CAF,Total,15.8
2016,CAF,Total,2.7
2017,CAF,Total,16.3
2017,CAF,Total,2.8
2018,CAF,Total,16.9
2018,CAF,Total,3.0
2019,CAF,Total,17.5
2019,CAF,Total,3.1
2020,CAF,Total,17.6
2020,CAF,Total,3.0
2021,CAF,Total,17.8
2021,CAF,Total,3.2
2006,CAN,Total,30.2
2007,CAN,Total,30.8
2008,CAN,Total,32.2
2009,CAN,Total,32.2
2010,CAN,Total,31.8
2011,CAN,Total,33.7
2012,CAN,Total,35.2
2013,CAN,Total,37.1
2014,CAN,Total,39.3
2015,CAN,Total,40.5
2016,CAN,Total,40.2
2017,CAN,Total,40.7
2018,CAN,Total,43.0
2019,CAN,Total,44.7
2020,CAN,Total,43.5
2021,CAN,Total,45.6
2012,CHE,Total,317.8
2013,CHE,Total,377.3
2014,CHE,Total,390.1
2015,CHE,Total,389.9
2016,CHE,Total,398.6
2017,CHE,Total,405.0
2018,CHE,Total,409.6
2019,CHE,Total,423.9
2020,CHE,Total,410.9
2021,CHE,Total,432.4
2007,CHL,Total,4.9
2008,CHL,Total,5.0
2009,CHL,Total,5.0
2010,CHL,Total,5.4
2011,CHL,Total,5.7
2012,CHL,Total,6.1
2013,CHL,Total,6.4
2014,CHL,Total,6.5
2015,CHL,Total,6.7
2016,CHL,Total,6.9
2017,CHL,Total,7.0
2018,CHL,Total,7.1
2019,CHL,Total,7.2
2020,CHL,Total,6.8
2021,CHL,Total,7.5
1990,CHN,Total,1.8
1991,CHN,Total,1.9
1992,CHN,Total,2.2
1993,CHN,Total,2.5
1994,CHN,Total,2.8
1995,CHN,Total,3.1
1996,CHN,Total,3.4
1997,CHN,Total,3.8
1998,CHN,Total,4.1
1999,CHN,Total,4.4
2000,CHN,Total,4.8
2001,CHN,Total,5.3
2002,CHN,Total,5.8
2003,CHN,Total,6.4
2004,CHN,Total,6.9
2005,CHN,Total,7.7
2006,CHN,Total,8.5
2007,CHN,Total,9.7
2008,CHN,Total,10.3
2009,CHN,Total,11.2
2010,CHN,Total,12.5
2011,CHN,Total,13.6
2012,CHN,Total,14.5
2013,CHN,Total,15.4
2014,CHN,Total,16.8
2015,CHN,Total,17.9
2016,CHN,Total,19.3
2017,CHN,Total,20.8
2018,CHN,Total,23.6
2019,CHN,Total,24.3
2020,CHN,Total,25.8
2021,CHN,Total,31.2
1994,CIV,Total,10.3
1995,CIV,Total,9.9
1996,CIV,Total,10.2
1997,CIV,Total,11.0
1998,CIV,Total,11.3
1999,CIV,Total,12.0
2000,CIV,Total,11.2
2001,CIV,Total,10.0
2002,CIV,Total,9.3
2003,CIV,Total,8.7
2004,CIV,Total,9.2
2005,CIV,Total,9.9
2006,CIV,Total,10.4
2007,CIV,Total,10.9
2008,CIV,Total,11.6
2009,CIV,Total,12.5
2010,CIV,Total,13.6
2011,CIV,Total,14.2
2012,CIV,Total,17.8
2013,CIV,Total,21.7
2014,CIV,Total,25.8
2015,CIV,Total,29.4
2016,CIV,Total,31.1
2017,CIV,Total,33.6
2018,CIV,Total,35.4
2019,CIV,Total,37.6
2020,CIV,Total,38.5
2021,CIV,Total,41.1
2000,CMR,Total,13.1
2001,CMR,Total,13.1
2002,CMR,Total,13.5
2003,CMR,Total,14.1
2004,CMR,Total,15.1
2005,CMR,Total,15.1
2006,CMR,Total,15.8
2007,CMR,Total,16.4
2008,CMR,Total,17.1
2009,CMR,Total,17.5
2010,CMR,Total,17.9
2011,CMR,Total,18.7
2012,CMR,Total,19.5
2013,CMR,Total,20.4
2014,CMR,Total,21.3
2015,CMR,Total,22.1
2016,CMR,Total,23.1
2017,CMR,Total,23.9
2018,CMR,Total,25.0
2019,CMR,Total,25.8
2020,CMR,Total,26.1
2021,CMR,Total,27.0
1995,COD,Total,18.2
1996,COD,Total,26.5
1997,COD,Total,18.7
1998,COD,Total,17.7
1999,COD,Total,14.9
2000,COD,Total,19.0
2001,COD,Total,17.3
2002,COD,Total,18.9
2003,COD,Total,19.4
2004,COD,Total,20.4
2005,COD,Total,21.9
2006,COD,Total,22.8
2007,COD,Total,24.1
2008,COD,Total,25.0
2009,COD,Total,25.5
2010,COD,Total,28.3
2011,COD,Total,30.2
2012,COD,Total,32.1
2013,COD,Total,34.9
2014,COD,Total,38.8
2015,COD,Total,41.5
2016,COD,Total,42.1
2017,COD,Total,44.6
2018,COD,Total,47.9
2019,COD,Total,49.6
2020,COD,Total,50.8
2021,COD,Total,54.3
1993,COG,Total,125.2
1994,COG,Total,122.4
1995,COG,Total,123.9
1996,COG,Total,129.8
1997,COG,Total,129.5
1998,COG,Total,134.6
1999,COG,Total,133.8
2000,COG,Total,152.8
2001,COG,Total,143.4
2002,COG,Total,143.0
2003,COG,Total,108.7
2004,COG,Total,87.5
2005,COG,Total,78.4
2006,COG,Total,86.5
2007,COG,Total,80.6
2008,COG,Total,86.0
2009,COG,Total,94.1
2010,COG,Total,105.2
2011,COG,Total,107.2
2012,COG,Total,117.7
2013,COG,Total,114.7
2014,COG,Total,121.9
2015,COG,Total,115.2
2016,COG,Total,100.6
2017,COG,Total,98.8
2018,COG,Total,95.5
2019,COG,Total,97.4
2020,COG,Total,86.2
2021,COG,Total,88.8
2000,COL,Total,17.3
2001,COL,Total,16.5
2002,COL,Total,15.9
2003,COL,Total,15.6
2004,COL,Total,15.6
2005,COL,Total,15.5
2006,COL,Total,15.8
2007,COL,Total,16.1
2008,COL,Total,16.0
2009,COL,Total,13.8
2010,COL,Total,12.5
2011,COL,Total,11.8
2012,COL,Total,11.1
2013,COL,Total,10.6
2014,COL,Total,10.0
2015,COL,Total,9.4
2016,COL,Total,9.2
2017,COL,Total,9.4
2018,COL,Total,9.8
2019,COL,Total,10.8
2020,COL,Total,9.7
2021,COL,Total,10.4
1999,COM,Total,42.0
2000,COM,Total,40.7
2001,COM,Total,41.5
2002,COM,Total,42.9
2003,COM,Total,43.7
2004,COM,Total,44.4
2005,COM,Total,45.4
2006,COM,Total,46.6
2007,COM,Total,43.1
2008,COM,Total,45.8
2009,COM,Total,47.1
2010,COM,Total,48.9
2011,COM,Total,52.0
2012,COM,Total,55.5
2013,COM,Total,59.9
2014,COM,Total,62.4
2015,COM,Total,63.6
2016,COM,Total,64.1
2017,COM,Total,67.0
2018,COM,Total,67.7
2019,COM,Total,68.8
2020,COM,Total,70.0
2021,COM,Total,71.0
2001,CPV,Total,33.0
2002,CPV,Total,23.3
2003,CPV,Total,19.5
2004,CPV,Total,16.6
2005,CPV,Total,14.0
2006,CPV,Total,12.5
2007,CPV,Total,11.6
2008,CPV,Total,11.0
2009,CPV,Total,9.7
2010,CPV,Total,8.9
2011,CPV,Total,8.3
2012,CPV,Total,7.8
2013,CPV,Total,7.3
2014,CPV,Total,6.8
2015,CPV,Total,6.3
2016,CPV,Total,6.3
2017,CPV,Total,6.1
2018,CPV,Total,6.1
2019,CPV,Total,6.2
2020,CPV,Total,4.6
2021,CPV,Total,5.6
2012,CRI,Total,19.2
2013,CRI,Total,18.8
2014,CRI,Total,17.6
2015,CRI,Total,15.7
2016,CRI,Total,17.7
2017,CRI,Total,22.4
2018,CRI,Total,18.5
2019,CRI,Total,18.4
2020,CRI,Total,17.7
2021,CRI,Total,17.1
1997,CUB,Total,7.3
1998,CUB,Total,7.3
1999,CUB,Total,7.8
2000,CUB,Total,8.2
2001,CUB,Total,8.5
2002,CUB,Total,8.6
2003,CUB,Total,8.9
2004,CUB,Total,9.4
2005,CUB,Total,10.6
2006,CUB,Total,11.9
2007,CUB,Total,13.6
2008,CUB,Total,12.1
2009,CUB,Total,11.7
2010,CUB,Total,12.1
2011,CUB,Total,11.8
2012,CUB,Total,11.6
2013,CUB,Total,11.4
2014,CUB,Total,11.5
2015,CUB,Total,12.0
2016,CUB,Total,12.1
2017,CUB,Total,12.3
2018,CUB,Total,12.6
2019,CUB,Total,12.6
