year,geo,value
2024,WLD,199
2024,ATG,1
2024,AUS,6
2024,AUT,1
2024,BEL,1
2024,BOL,1
2024,BRA,2
2024,KHM,1
2024,CAN,10
2024,CHN,1
2024,DNK,2
2024,FIN,4
2024,FRA,1
2024,GEO,1
2024,DEU,10
2024,ISL,3
2024,IND,5
2024,IRL,2
2024,ISR,2
2024,ITA,1
2024,JPN,1
2024,KEN,7
2024,MYS,1
2024,MEX,2
2024,MAR,1
2024,MMR,1
2024,NLD,7
2024,NOR,6
2024,PAN,2
2024,PER,1
2024,PHL,1
2024,VCT,1
2024,SGP,2
2024,ESP,1
2024,LKA,1
2024,SWE,2
2024,CHE,12
2024,TWN,1
2024,THA,2
2024,TUR,1
2024,UAE,1
2024,UGA,2
2024,UKR,1
2024,GBR,14
2024,USA,72
2024,VEN,1
