year,geo,value,projections,benchmark_low,benchmark_mid,benchmark_high
2014,ALB,118,,,,
2015,ALB,112,,,,
2016,ALB,122,,,,
2017,ALB,87,,,,
2018,ALB,77,,,,
2019,ALB,33,,,,
2014,DZA,6,,,,
2015,DZA,6,,,,
2016,DZA,5,,,,
2017,DZA,5,,,,
2018,DZA,4,,,,
2019,DZA,4,,,,
2014,ATG,5,,,,
2015,ATG,4,,,,
2016,ATG,7,,,,
2017,ATG,7,,,,
2018,ATG,7,,,,
2019,ATG,2,,,,
2014,ARG,4,,,,
2015,ARG,4,,,,
2016,ARG,4,,,,
2017,ARG,5,,,,
2018,ARG,4,,,,
2019,ARG,5,,,,
2014,ARM,5,,,,
2015,ARM,4,,,,
2016,ARM,4,,,,
2017,ARM,4,,,,
2018,ARM,4,,,,
2019,ARM,11,,,,
2014,AUS,1,,,,
2015,AUS,1,,,,
2016,AUS,1,,,,
2017,AUS,1,,,,
2018,AUS,1,,,,
2019,AUS,1,,,,
2014,AUT,1,,,,
2015,AUT,1,,,,
2016,AUT,1,,,,
2017,AUT,1,,,,
2018,AUT,1,,,,
2019,AUT,1,,,,
2014,AZE,1,,,,
2015,AZE,1,,,,
2016,AZE,1,,,,
2017,AZE,1,,,,
2018,AZE,1,,,,
2019,AZE,1,,,,
2014,BHR,3,,,,
2015,BHR,1,,,,
2016,BHR,1,,,,
2017,BHR,1,,,,
2018,BHR,1,,,,
2019,BHR,1,,,,
2014,BRB,5,,,,
2015,BRB,3,,,,
2016,BRB,3,,,,
2017,BRB,5,,,,
2018,BRB,4,,,,
2019,BRB,3,,,,
2014,BLR,0,,,,
2015,BLR,0,,,,
2016,BLR,0,,,,
2017,BLR,0,,,,
2018,BLR,0,,,,
2019,BLR,1,,,,
2014,BEL,1,,,,
2015,BEL,1,,,,
2016,BEL,1,,,,
2017,BEL,0,,,,
2018,BEL,1,,,,
2019,BEL,0,,,,
2014,BLZ,21,,,,
2015,BLZ,24,,,,
2016,BLZ,20,,,,
2017,BLZ,44,,,,
2018,BLZ,14,,,,
2019,BLZ,14,,,,
2014,BTN,1,,,,
2015,BTN,1,,,,
2016,BTN,2,,,,
2017,BTN,11,,,,
2018,BTN,5,,,,
2019,BTN,7,,,,
2014,BOL,9,,,,
2015,BOL,8,,,,
2016,BOL,7,,,,
2017,BOL,7,,,,
2018,BOL,8,,,,
2019,BOL,8,,,,
2014,BIH,6,,,,
2015,BIH,4,,,,
2016,BIH,3,,,,
2017,BIH,2,,,,
2018,BIH,2,,,,
2019,BIH,2,,,,
2014,BRA,12,,,,
2015,BRA,11,,,,
2016,BRA,18,,,,
2017,BRA,13,,,,
2018,BRA,10,,,,
2019,BRA,7,,,,
2014,BRN,3,,,,
2015,BRN,2,,,,
2016,BRN,1,,,,
2017,BRN,1,,,,
2018,BRN,1,,,,
2019,BRN,0,,,,
2014,BGR,6,,,,
2015,BGR,7,,,,
2016,BGR,6,,,,
2017,BGR,5,,,,
2018,BGR,6,,,,
2019,BGR,6,,,,
2014,CPV,43,,,,
2015,CPV,33,,,,
2016,CPV,24,,,,
2017,CPV,24,,,,
2018,CPV,20,,,,
2019,CPV,18,,,,
2014,KHM,131,,,,
2015,KHM,34,,,,
2016,KHM,25,,,,
2017,KHM,23,,,,
2018,KHM,27,,,,
2019,KHM,21,,,,
2014,CAN,1,,,,
2015,CAN,1,,,,
2016,CAN,1,,,,
2017,CAN,1,,,,
2018,CAN,1,,,,
2019,CAN,1,,,,
2014,CHL,4,,,,
2015,CHL,4,,,,
2016,CHL,4,,,,
2017,CHL,3,,,,
2018,CHL,2,,,,
2019,CHL,3,,,,
2014,CHN,1,,,,
2015,CHN,1,,,,
2016,CHN,2,,,,
2017,CHN,1,,,,
2018,CHN,1,,,,
2019,CHN,1,,,,
2014,COL,6,,,,
2015,COL,7,,,,
2016,COL,6,,,,
2017,COL,6,,,,
2018,COL,5,,,,
2019,COL,5,,,,
2014,CRI,0,,,,
2015,CRI,0,,,,
2016,CRI,0,,,,
2017,CRI,0,,,,
2018,CRI,2,,,,
2019,CRI,1,,,,
2014,CIV,49,,,,
2015,CIV,40,,,,
2016,CIV,56,,,,
2017,CIV,15,,,,
2018,CIV,15,,,,
2019,CIV,14,,,,
2014,HRV,7,,,,
2015,HRV,6,,,,
2016,HRV,5,,,,
2017,HRV,5,,,,
2018,HRV,5,,,,
2019,HRV,3,,,,
2014,CYP,2,,,,
2015,CYP,1,,,,
2016,CYP,1,,,,
2017,CYP,1,,,,
2018,CYP,0,,,,
2019,CYP,1,,,,
2014,CZE,1,,,,
2015,CZE,1,,,,
2016,CZE,0,,,,
2017,CZE,0,,,,
2018,CZE,1,,,,
2019,CZE,0,,,,
2014,DNK,0,,,,
2015,DNK,0,,,,
2016,DNK,0,,,,
2017,DNK,1,,,,
2018,DNK,1,,,,
2019,DNK,1,,,,
2014,DMA,1,,,,
2015,DMA,1,,,,
2016,DMA,1,,,,
2017,DMA,1,,,,
2018,DMA,1,,,,
2019,DMA,1,,,,
2014,DOM,16,,,,
2015,DOM,13,,,,
2016,DOM,13,,,,
2017,DOM,8,,,,
2018,DOM,8,,,,
2019,DOM,7,,,,
2014,ECU,6,,,,
2015,ECU,5,,,,
2016,ECU,2,,,,
2017,ECU,2,,,,
2018,ECU,2,,,,
2019,ECU,2,,,,
2014,SLV,15,,,,
2015,SLV,15,,,,
2016,SLV,15,,,,
2017,SLV,6,,,,
2018,SLV,7,,,,
2019,SLV,6,,,,
2014,EST,1,,,,
2015,EST,1,,,,
2016,EST,1,,,,
2017,EST,1,,,,
2018,EST,0,,,,
2019,EST,0,,,,
2014,FJI,10,,,,
2015,FJI,9,,,,
2016,FJI,8,,,,
2017,FJI,7,,,,
2018,FJI,8,,,,
2019,FJI,5,,,,
2014,FIN,0,,,,
2015,FIN,0,,,,
2016,FIN,0,,,,
2017,FIN,0,,,,
2018,FIN,1,,,,
2019,FIN,0,,,,
2014,FRA,0,,,,
2015,FRA,0,,,,
2016,FRA,0,,,,
2017,FRA,0,,,,
2018,FRA,0,,,,
2019,FRA,0,,,,
2014,GEO,4,,,,
2015,GEO,4,,,,
2016,GEO,11,,,,
2017,GEO,11,,,,
2018,GEO,6,,,,
2019,GEO,5,,,,
2014,DEU,0,,,,
2015,DEU,0,,,,
2016,DEU,0,,,,
2017,DEU,0,,,,
2018,DEU,0,,,,
2019,DEU,0,,,,
2014,GRC,2,,,,
2015,GRC,2,,,,
2016,GRC,1,,,,
2017,GRC,2,,,,
2018,GRC,2,,,,
2019,GRC,2,,,,
